ubicageo_f,gradorga_b,sexostt,sexos1,sexos2
30161,31,NA,NA,NA
30161,32,NA,NA,NA
30161,33,NA,NA,NA
30161,41,NA,NA,NA
30161,42,NA,NA,NA
30161,43,NA,NA,NA
30161,44,NA,NA,NA
30161,50,NA,NA,NA
30161,60,NA,NA,NA
30161,70,NA,NA,NA
30162,11,NA,NA,NA
30162,12,NA,NA,NA
30162,13,NA,NA,NA
30162,21,NA,NA,NA
30162,22,NA,NA,NA
30162,23,NA,NA,NA
30162,31,NA,NA,NA
30162,32,NA,NA,NA
30162,33,NA,NA,NA
30162,41,NA,NA,NA
30162,42,NA,NA,NA
30162,43,NA,NA,NA
30162,44,NA,NA,NA
30162,50,NA,NA,NA
30162,60,NA,NA,NA
30162,70,NA,NA,NA
30163,11,0,0,0
30163,12,0,0,0
30163,13,0,0,0
30163,21,0,0,0
30163,22,0,0,0
30163,23,0,0,0
30163,31,0,0,0
30163,32,0,0,0
30163,33,0,0,0
30163,41,0,0,0
30163,42,0,0,0
30163,43,0,0,0
30163,44,0,0,0
30163,50,0,0,0
30163,60,0,0,0
30163,70,0,0,0
30164,11,NA,NA,NA
30164,12,NA,NA,NA
30164,13,NA,NA,NA
30164,21,NA,NA,NA
30164,22,NA,NA,NA
30164,23,NA,NA,NA
30164,31,NA,NA,NA
30164,32,NA,NA,NA
30164,33,NA,NA,NA
30164,41,NA,NA,NA
30164,42,NA,NA,NA
30164,43,NA,NA,NA
30164,44,NA,NA,NA
30164,50,NA,NA,NA
30164,60,NA,NA,NA
30164,70,NA,NA,NA
30165,11,NA,NA,NA
30165,12,NA,NA,NA
30165,13,NA,NA,NA
30165,21,NA,NA,NA
30165,22,NA,NA,NA
30165,23,NA,NA,NA
30165,31,NA,NA,NA
30165,32,NA,NA,NA
30165,33,NA,NA,NA
30165,41,NA,NA,NA
30165,42,NA,NA,NA
30165,43,NA,NA,NA
30165,44,NA,NA,NA
30165,50,NA,NA,NA
30165,60,NA,NA,NA
30165,70,NA,NA,NA
30166,11,NA,NA,NA
30166,12,NA,NA,NA
30166,13,NA,NA,NA
30166,21,NA,NA,NA
30166,22,NA,NA,NA
30166,23,NA,NA,NA
30166,31,NA,NA,NA
30166,32,NA,NA,NA
30166,33,NA,NA,NA
30166,41,NA,NA,NA
30166,42,NA,NA,NA
30166,43,NA,NA,NA
30166,44,NA,NA,NA
30166,50,NA,NA,NA
30166,60,NA,NA,NA
30166,70,NA,NA,NA
30167,11,NA,NA,NA
30167,12,NA,NA,NA
30167,13,NA,NA,NA
30167,21,NA,NA,NA
30167,22,NA,NA,NA
30167,23,NA,NA,NA
30167,31,NA,NA,NA
30167,32,NA,NA,NA
30167,33,NA,NA,NA
30167,41,NA,NA,NA
30167,42,NA,NA,NA
30167,43,NA,NA,NA
30167,44,NA,NA,NA
30167,50,NA,NA,NA
30167,60,NA,NA,NA
30167,70,NA,NA,NA
30168,11,NA,NA,NA
30168,12,NA,NA,NA
30168,13,NA,NA,NA
30168,21,NA,NA,NA
30168,22,NA,NA,NA
30168,23,NA,NA,NA
30168,31,NA,NA,NA
30168,32,NA,NA,NA
30168,33,NA,NA,NA
30168,41,NA,NA,NA
30168,42,NA,NA,NA
30168,43,NA,NA,NA
30168,44,NA,NA,NA
30168,50,NA,NA,NA
30168,60,NA,NA,NA
30168,70,NA,NA,NA
30169,11,NA,NA,NA
30169,12,NA,NA,NA
30169,13,NA,NA,NA
30169,21,NA,NA,NA
30169,22,NA,NA,NA
30169,23,NA,NA,NA
30169,31,NA,NA,NA
30169,32,NA,NA,NA
30169,33,NA,NA,NA
30169,41,NA,NA,NA
30169,42,NA,NA,NA
30169,43,NA,NA,NA
30169,44,NA,NA,NA
30169,50,NA,NA,NA
30169,60,NA,NA,NA
30169,70,NA,NA,NA
30170,11,NA,NA,NA
30170,12,NA,NA,NA
30170,13,NA,NA,NA
30170,21,NA,NA,NA
30170,22,NA,NA,NA
30170,23,NA,NA,NA
30170,31,NA,NA,NA
30170,32,NA,NA,NA
30170,33,NA,NA,NA
30170,41,NA,NA,NA
30170,42,NA,NA,NA
30170,43,NA,NA,NA
30170,44,NA,NA,NA
30170,50,NA,NA,NA
30170,60,NA,NA,NA
30170,70,NA,NA,NA
30171,11,NA,NA,NA
30171,12,NA,NA,NA
30171,13,NA,NA,NA
30171,21,NA,NA,NA
30171,22,NA,NA,NA
30171,23,NA,NA,NA
30171,31,NA,NA,NA
30171,32,NA,NA,NA
30171,33,NA,NA,NA
30171,41,NA,NA,NA
30171,42,NA,NA,NA
30171,43,NA,NA,NA
30171,44,NA,NA,NA
30171,50,NA,NA,NA
30171,60,NA,NA,NA
30171,70,NA,NA,NA
30172,11,NA,NA,NA
30172,12,NA,NA,NA
30172,13,NA,NA,NA
30172,21,NA,NA,NA
30172,22,NA,NA,NA
30172,23,NA,NA,NA
30172,31,NA,NA,NA
30172,32,NA,NA,NA
30172,33,NA,NA,NA
30172,41,NA,NA,NA
30172,42,NA,NA,NA
30172,43,NA,NA,NA
30172,44,NA,NA,NA
30172,50,NA,NA,NA
30172,60,NA,NA,NA
30172,70,NA,NA,NA
30173,11,NA,NA,NA
30173,12,NA,NA,NA
30173,13,NA,NA,NA
30173,21,NA,NA,NA
30173,22,NA,NA,NA
30173,23,NA,NA,NA
30173,31,NA,NA,NA
30173,32,NA,NA,NA
30173,33,NA,NA,NA
30173,41,NA,NA,NA
30173,42,NA,NA,NA
30173,43,NA,NA,NA
30173,44,NA,NA,NA
30173,50,NA,NA,NA
30173,60,NA,NA,NA
30173,70,NA,NA,NA
30174,11,NA,NA,NA
30174,12,NA,NA,NA
30174,13,NA,NA,NA
30174,21,NA,NA,NA
30174,22,NA,NA,NA
30174,23,NA,NA,NA
30174,31,NA,NA,NA
30174,32,NA,NA,NA
30174,33,NA,NA,NA
30174,41,NA,NA,NA
30174,42,NA,NA,NA
30174,43,NA,NA,NA
30174,44,NA,NA,NA
30174,50,NA,NA,NA
30174,60,NA,NA,NA
30174,70,NA,NA,NA
30175,11,NA,NA,NA
30175,12,NA,NA,NA
30175,13,NA,NA,NA
30175,21,NA,NA,NA
30175,22,NA,NA,NA
30175,23,NA,NA,NA
30175,31,NA,NA,NA
30175,32,NA,NA,NA
30175,33,NA,NA,NA
30175,41,NA,NA,NA
30175,42,NA,NA,NA
30175,43,NA,NA,NA
30175,44,NA,NA,NA
30175,50,NA,NA,NA
30175,60,NA,NA,NA
30175,70,NA,NA,NA
30176,11,NA,NA,NA
30176,12,NA,NA,NA
30176,13,NA,NA,NA
30176,21,NA,NA,NA
30176,22,NA,NA,NA
30176,23,NA,NA,NA
30176,31,NA,NA,NA
30176,32,NA,NA,NA
30176,33,NA,NA,NA
30176,41,NA,NA,NA
30176,42,NA,NA,NA
30176,43,NA,NA,NA
30176,44,NA,NA,NA
30176,50,NA,NA,NA
30176,60,NA,NA,NA
30176,70,NA,NA,NA
30177,11,NA,NA,NA
30177,12,NA,NA,NA
30177,13,NA,NA,NA
30177,21,NA,NA,NA
30177,22,NA,NA,NA
30177,23,NA,NA,NA
30177,31,NA,NA,NA
30177,32,NA,NA,NA
30177,33,NA,NA,NA
30177,41,NA,NA,NA
30177,42,NA,NA,NA
30177,43,NA,NA,NA
30177,44,NA,NA,NA
30177,50,NA,NA,NA
30177,60,NA,NA,NA
30177,70,NA,NA,NA
30178,11,NA,NA,NA
30178,12,NA,NA,NA
30178,13,NA,NA,NA
30178,21,NA,NA,NA
30178,22,NA,NA,NA
30178,23,NA,NA,NA
30178,31,NA,NA,NA
30178,32,NA,NA,NA
30178,33,NA,NA,NA
30178,41,NA,NA,NA
30178,42,NA,NA,NA
30178,43,NA,NA,NA
30178,44,NA,NA,NA
30178,50,NA,NA,NA
30178,60,NA,NA,NA
30178,70,NA,NA,NA
30179,11,0,0,0
30179,12,0,0,0
30179,13,0,0,0
30179,21,0,0,0
30179,22,0,0,0
30179,23,0,0,0
30179,31,0,0,0
30179,32,0,0,0
30179,33,0,0,0
30179,41,0,0,0
30179,42,0,0,0
30179,43,0,0,0
30179,44,0,0,0
30179,50,0,0,0
30179,60,0,0,0
30179,70,0,0,0
30180,11,0,0,0
30180,12,0,0,0
30180,13,0,0,0
30180,21,0,0,0
30180,22,0,0,0
30180,23,0,0,0
30180,31,0,0,0
30180,32,0,0,0
30180,33,0,0,0
30180,41,0,0,0
30180,42,0,0,0
30180,43,0,0,0
30180,44,0,0,0
30180,50,0,0,0
30180,60,0,0,0
30180,70,0,0,0
30181,11,NA,NA,NA
30181,12,NA,NA,NA
30181,13,NA,NA,NA
30181,21,NA,NA,NA
30181,22,NA,NA,NA
30181,23,NA,NA,NA
30181,31,NA,NA,NA
30181,32,NA,NA,NA
30181,33,NA,NA,NA
30181,41,NA,NA,NA
30181,42,NA,NA,NA
30181,43,NA,NA,NA
30181,44,NA,NA,NA
30181,50,NA,NA,NA
30181,60,NA,NA,NA
30181,70,NA,NA,NA
30182,11,0,0,0
30182,12,0,0,0
30182,13,0,0,0
30182,21,0,0,0
30182,22,0,0,0
30182,23,0,0,0
30182,31,0,0,0
30182,32,0,0,0
30182,33,0,0,0
30182,41,0,0,0
30182,42,0,0,0
30182,43,0,0,0
30182,44,0,0,0
30182,50,0,0,0
30182,60,0,0,0
30182,70,0,0,0
30183,11,NA,NA,NA
30183,12,NA,NA,NA
30183,13,NA,NA,NA
30183,21,NA,NA,NA
30183,22,NA,NA,NA
30183,23,NA,NA,NA
30183,31,NA,NA,NA
30183,32,NA,NA,NA
30183,33,NA,NA,NA
30183,41,NA,NA,NA
30183,42,NA,NA,NA
30183,43,NA,NA,NA
30183,44,NA,NA,NA
30183,50,NA,NA,NA
30183,60,NA,NA,NA
30183,70,NA,NA,NA
30184,11,NA,NA,NA
30184,12,NA,NA,NA
30184,13,NA,NA,NA
30184,21,NA,NA,NA
30184,22,NA,NA,NA
30184,23,NA,NA,NA
30184,31,NA,NA,NA
30184,32,NA,NA,NA
30184,33,NA,NA,NA
30184,41,NA,NA,NA
30184,42,NA,NA,NA
30184,43,NA,NA,NA
30184,44,NA,NA,NA
30184,50,NA,NA,NA
30184,60,NA,NA,NA
30184,70,NA,NA,NA
30185,11,NA,NA,NA
30185,12,NA,NA,NA
30185,13,NA,NA,NA
30185,21,NA,NA,NA
30185,22,NA,NA,NA
30185,23,NA,NA,NA
30185,31,NA,NA,NA
30185,32,NA,NA,NA
30185,33,NA,NA,NA
30185,41,NA,NA,NA
30185,42,NA,NA,NA
30185,43,NA,NA,NA
30185,44,NA,NA,NA
30185,50,NA,NA,NA
30185,60,NA,NA,NA
30185,70,NA,NA,NA
30186,11,NA,NA,NA
30186,12,NA,NA,NA
30186,13,NA,NA,NA
30186,21,NA,NA,NA
30186,22,NA,NA,NA
30186,23,NA,NA,NA
30186,31,NA,NA,NA
30186,32,NA,NA,NA
30186,33,NA,NA,NA
30186,41,NA,NA,NA
30186,42,NA,NA,NA
30186,43,NA,NA,NA
30186,44,NA,NA,NA
30186,50,NA,NA,NA
30186,60,NA,NA,NA
30186,70,NA,NA,NA
30187,11,NA,NA,NA
30187,12,NA,NA,NA
30187,13,NA,NA,NA
30187,21,NA,NA,NA
30187,22,NA,NA,NA
30187,23,NA,NA,NA
30187,31,NA,NA,NA
30187,32,NA,NA,NA
30187,33,NA,NA,NA
30187,41,NA,NA,NA
30187,42,NA,NA,NA
30187,43,NA,NA,NA
30187,44,NA,NA,NA
30187,50,NA,NA,NA
30187,60,NA,NA,NA
30187,70,NA,NA,NA
30188,11,NA,NA,NA
30188,12,NA,NA,NA
30188,13,NA,NA,NA
30188,21,NA,NA,NA
30188,22,NA,NA,NA
30188,23,NA,NA,NA
30188,31,NA,NA,NA
30188,32,NA,NA,NA
30188,33,NA,NA,NA
30188,41,NA,NA,NA
30188,42,NA,NA,NA
30188,43,NA,NA,NA
30188,44,NA,NA,NA
30188,50,NA,NA,NA
30188,60,NA,NA,NA
30188,70,NA,NA,NA
30189,11,NA,NA,NA
30189,12,NA,NA,NA
30189,13,NA,NA,NA
30189,21,NA,NA,NA
30189,22,NA,NA,NA
30189,23,NA,NA,NA
30189,31,NA,NA,NA
30189,32,NA,NA,NA
30189,33,NA,NA,NA
30189,41,NA,NA,NA
30189,42,NA,NA,NA
30189,43,NA,NA,NA
30189,44,NA,NA,NA
30189,50,NA,NA,NA
30189,60,NA,NA,NA
30189,70,NA,NA,NA
30190,11,NA,NA,NA
30190,12,NA,NA,NA
30190,13,NA,NA,NA
30190,21,NA,NA,NA
30190,22,NA,NA,NA
30190,23,NA,NA,NA
30190,31,NA,NA,NA
30190,32,NA,NA,NA
30190,33,NA,NA,NA
30190,41,NA,NA,NA
30190,42,NA,NA,NA
30190,43,NA,NA,NA
30190,44,NA,NA,NA
30190,50,NA,NA,NA
30190,60,NA,NA,NA
30190,70,NA,NA,NA
30191,11,NA,NA,NA
30191,12,NA,NA,NA
30191,13,NA,NA,NA
30191,21,NA,NA,NA
30191,22,NA,NA,NA
30191,23,NA,NA,NA
30191,31,NA,NA,NA
30191,32,NA,NA,NA
30191,33,NA,NA,NA
30191,41,NA,NA,NA
30191,42,NA,NA,NA
30191,43,NA,NA,NA
30191,44,NA,NA,NA
30191,50,NA,NA,NA
30191,60,NA,NA,NA
30191,70,NA,NA,NA
30192,11,NA,NA,NA
30192,12,NA,NA,NA
30192,13,NA,NA,NA
30192,21,NA,NA,NA
30192,22,NA,NA,NA
30192,23,NA,NA,NA
30192,31,NA,NA,NA
30192,32,NA,NA,NA
30192,33,NA,NA,NA
30192,41,NA,NA,NA
30192,42,NA,NA,NA
30192,43,NA,NA,NA
30192,44,NA,NA,NA
30192,50,NA,NA,NA
30192,60,NA,NA,NA
30192,70,NA,NA,NA
30193,11,NA,NA,NA
30193,12,NA,NA,NA
30193,13,NA,NA,NA
30193,21,NA,NA,NA
30193,22,NA,NA,NA
30193,23,NA,NA,NA
30193,31,NA,NA,NA
30193,32,NA,NA,NA
30193,33,NA,NA,NA
30193,41,NA,NA,NA
30193,42,NA,NA,NA
30193,43,NA,NA,NA
30193,44,NA,NA,NA
30193,50,NA,NA,NA
30193,60,NA,NA,NA
30193,70,NA,NA,NA
30194,11,NA,NA,NA
30194,12,NA,NA,NA
30194,13,NA,NA,NA
30194,21,NA,NA,NA
30194,22,NA,NA,NA
30194,23,NA,NA,NA
30194,31,NA,NA,NA
30194,32,NA,NA,NA
30194,33,NA,NA,NA
30194,41,NA,NA,NA
30194,42,NA,NA,NA
30194,43,NA,NA,NA
30194,44,NA,NA,NA
30194,50,NA,NA,NA
30194,60,NA,NA,NA
30194,70,NA,NA,NA
30195,11,NA,NA,NA
30195,12,NA,NA,NA
30195,13,NA,NA,NA
30195,21,NA,NA,NA
30195,22,NA,NA,NA
30195,23,NA,NA,NA
30195,31,NA,NA,NA
30195,32,NA,NA,NA
30195,33,NA,NA,NA
30195,41,NA,NA,NA
30195,42,NA,NA,NA
30195,43,NA,NA,NA
30195,44,NA,NA,NA
30195,50,NA,NA,NA
30195,60,NA,NA,NA
30195,70,NA,NA,NA
30196,11,NA,NA,NA
30196,12,NA,NA,NA
30196,13,NA,NA,NA
30196,21,NA,NA,NA
30196,22,NA,NA,NA
30196,23,NA,NA,NA
30196,31,NA,NA,NA
30196,32,NA,NA,NA
30196,33,NA,NA,NA
30196,41,NA,NA,NA
30196,42,NA,NA,NA
30196,43,NA,NA,NA
30196,44,NA,NA,NA
30196,50,NA,NA,NA
30196,60,NA,NA,NA
30196,70,NA,NA,NA
30197,11,NA,NA,NA
30197,12,NA,NA,NA
30197,13,NA,NA,NA
30197,21,NA,NA,NA
30197,22,NA,NA,NA
30197,23,NA,NA,NA
30197,31,NA,NA,NA
30197,32,NA,NA,NA
30197,33,NA,NA,NA
30197,41,NA,NA,NA
30197,42,NA,NA,NA
30197,43,NA,NA,NA
30197,44,NA,NA,NA
30197,50,NA,NA,NA
30197,60,NA,NA,NA
30197,70,NA,NA,NA
30198,11,NA,NA,NA
30198,12,NA,NA,NA
30198,13,NA,NA,NA
30198,21,NA,NA,NA
30198,22,NA,NA,NA
30198,23,NA,NA,NA
30198,31,NA,NA,NA
30198,32,NA,NA,NA
30198,33,NA,NA,NA
30198,41,NA,NA,NA
30198,42,NA,NA,NA
30198,43,NA,NA,NA
30198,44,NA,NA,NA
30198,50,NA,NA,NA
30198,60,NA,NA,NA
30198,70,NA,NA,NA
30199,11,NA,NA,NA
30199,12,NA,NA,NA
30199,13,NA,NA,NA
30199,21,NA,NA,NA
30199,22,NA,NA,NA
30199,23,NA,NA,NA
30199,31,NA,NA,NA
30199,32,NA,NA,NA
30199,33,NA,NA,NA
30199,41,NA,NA,NA
30199,42,NA,NA,NA
30199,43,NA,NA,NA
30199,44,NA,NA,NA
30199,50,NA,NA,NA
30199,60,NA,NA,NA
30199,70,NA,NA,NA
30200,11,NA,NA,NA
30200,12,NA,NA,NA
30200,13,NA,NA,NA
30200,21,NA,NA,NA
30200,22,NA,NA,NA
30200,23,NA,NA,NA
30200,31,NA,NA,NA
30200,32,NA,NA,NA
30200,33,NA,NA,NA
30200,41,NA,NA,NA
30200,42,NA,NA,NA
30200,43,NA,NA,NA
30200,44,NA,NA,NA
30200,50,NA,NA,NA
30200,60,NA,NA,NA
30200,70,NA,NA,NA
30201,11,NA,NA,NA
30201,12,NA,NA,NA
30201,13,NA,NA,NA
30201,21,NA,NA,NA
30201,22,NA,NA,NA
30201,23,NA,NA,NA
30201,31,NA,NA,NA
30201,32,NA,NA,NA
30201,33,NA,NA,NA
30201,41,NA,NA,NA
30201,42,NA,NA,NA
30201,43,NA,NA,NA
30201,44,NA,NA,NA
30201,50,NA,NA,NA
30201,60,NA,NA,NA
30201,70,NA,NA,NA
30202,11,NA,NA,NA
30202,12,NA,NA,NA
30202,13,NA,NA,NA
30202,21,NA,NA,NA
30202,22,NA,NA,NA
30202,23,NA,NA,NA
30202,31,NA,NA,NA
30202,32,NA,NA,NA
30202,33,NA,NA,NA
30202,41,NA,NA,NA
30202,42,NA,NA,NA
30202,43,NA,NA,NA
30202,44,NA,NA,NA
30202,50,NA,NA,NA
30202,60,NA,NA,NA
30202,70,NA,NA,NA
30203,11,NA,NA,NA
30203,12,NA,NA,NA
30203,13,NA,NA,NA
30203,21,NA,NA,NA
30203,22,NA,NA,NA
30203,23,NA,NA,NA
30203,31,NA,NA,NA
30203,32,NA,NA,NA
30203,33,NA,NA,NA
30203,41,NA,NA,NA
30203,42,NA,NA,NA
30203,43,NA,NA,NA
30203,44,NA,NA,NA
30203,50,NA,NA,NA
30203,60,NA,NA,NA
30203,70,NA,NA,NA
30204,11,NA,NA,NA
30204,12,NA,NA,NA
30204,13,NA,NA,NA
30204,21,NA,NA,NA
30204,22,NA,NA,NA
30204,23,NA,NA,NA
30204,31,NA,NA,NA
30204,32,NA,NA,NA
30204,33,NA,NA,NA
30204,41,NA,NA,NA
30204,42,NA,NA,NA
30204,43,NA,NA,NA
30204,44,NA,NA,NA
30204,50,NA,NA,NA
30204,60,NA,NA,NA
30204,70,NA,NA,NA
30205,11,0,0,0
30205,12,0,0,0
30205,13,0,0,0
30205,21,0,0,0
30205,22,0,0,0
30205,23,0,0,0
30205,31,0,0,0
30205,32,0,0,0
30205,33,0,0,0
30205,41,0,0,0
30205,42,0,0,0
30205,43,0,0,0
30205,44,0,0,0
30205,50,0,0,0
30205,60,0,0,0
30205,70,0,0,0
30206,11,NA,NA,NA
30206,12,NA,NA,NA
30206,13,NA,NA,NA
30206,21,NA,NA,NA
30206,22,NA,NA,NA
30206,23,NA,NA,NA
30206,31,NA,NA,NA
30206,32,NA,NA,NA
30206,33,NA,NA,NA
30206,41,NA,NA,NA
30206,42,NA,NA,NA
30206,43,NA,NA,NA
30206,44,NA,NA,NA
30206,50,NA,NA,NA
30206,60,NA,NA,NA
30206,70,NA,NA,NA
30207,11,NA,NA,NA
30207,12,NA,NA,NA
30207,13,NA,NA,NA
30207,21,NA,NA,NA
30207,22,NA,NA,NA
30207,23,NA,NA,NA
30207,31,NA,NA,NA
30207,32,NA,NA,NA
30207,33,NA,NA,NA
30207,41,NA,NA,NA
30207,42,NA,NA,NA
30207,43,NA,NA,NA
30207,44,NA,NA,NA
30207,50,NA,NA,NA
30207,60,NA,NA,NA
30207,70,NA,NA,NA
30208,11,NA,NA,NA
30208,12,NA,NA,NA
30208,13,NA,NA,NA
30208,21,NA,NA,NA
30208,22,NA,NA,NA
30208,23,NA,NA,NA
30208,31,NA,NA,NA
30208,32,NA,NA,NA
30208,33,NA,NA,NA
30208,41,NA,NA,NA
30208,42,NA,NA,NA
30208,43,NA,NA,NA
30208,44,NA,NA,NA
30208,50,NA,NA,NA
30208,60,NA,NA,NA
30208,70,NA,NA,NA
30209,11,NA,NA,NA
30209,12,NA,NA,NA
30209,13,NA,NA,NA
30209,21,NA,NA,NA
30209,22,NA,NA,NA
30209,23,NA,NA,NA
30209,31,NA,NA,NA
30209,32,NA,NA,NA
30209,33,NA,NA,NA
30209,41,NA,NA,NA
30209,42,NA,NA,NA
30209,43,NA,NA,NA
30209,44,NA,NA,NA
30209,50,NA,NA,NA
30209,60,NA,NA,NA
30209,70,NA,NA,NA
30210,11,NA,NA,NA
30210,12,NA,NA,NA
30210,13,NA,NA,NA
30210,21,NA,NA,NA
30210,22,NA,NA,NA
30210,23,NA,NA,NA
30210,31,NA,NA,NA
30210,32,NA,NA,NA
30210,33,NA,NA,NA
30210,41,NA,NA,NA
30210,42,NA,NA,NA
30210,43,NA,NA,NA
30210,44,NA,NA,NA
30210,50,NA,NA,NA
30210,60,NA,NA,NA
30210,70,NA,NA,NA
30211,11,NA,NA,NA
30211,12,NA,NA,NA
30211,13,NA,NA,NA
30211,21,NA,NA,NA
30211,22,NA,NA,NA
30211,23,NA,NA,NA
30211,31,NA,NA,NA
30211,32,NA,NA,NA
30211,33,NA,NA,NA
30211,41,NA,NA,NA
30211,42,NA,NA,NA
30211,43,NA,NA,NA
30211,44,NA,NA,NA
30211,50,NA,NA,NA
30211,60,NA,NA,NA
30211,70,NA,NA,NA
30212,11,0,0,0
30212,12,0,0,0
30212,13,0,0,0
30212,21,0,0,0
30212,22,0,0,0
30212,23,0,0,0
30212,31,0,0,0
30212,32,0,0,0
30212,33,0,0,0
30212,41,0,0,0
30212,42,0,0,0
30212,43,0,0,0
30212,44,0,0,0
30212,50,0,0,0
30212,60,0,0,0
30212,70,0,0,0
31001,11,NA,NA,NA
31001,12,NA,NA,NA
31001,13,NA,NA,NA
31001,21,NA,NA,NA
31001,22,NA,NA,NA
31001,23,NA,NA,NA
31001,31,NA,NA,NA
31001,32,NA,NA,NA
31001,33,NA,NA,NA
31001,41,NA,NA,NA
31001,42,NA,NA,NA
31001,43,NA,NA,NA
31001,44,NA,NA,NA
31001,50,NA,NA,NA
31001,60,NA,NA,NA
31001,70,NA,NA,NA
31002,11,NA,NA,NA
31002,12,NA,NA,NA
31002,13,NA,NA,NA
31002,21,NA,NA,NA
31002,22,NA,NA,NA
31002,23,NA,NA,NA
31002,31,NA,NA,NA
31002,32,NA,NA,NA
31002,33,NA,NA,NA
31002,41,NA,NA,NA
31002,42,NA,NA,NA
31002,43,NA,NA,NA
31002,44,NA,NA,NA
31002,50,NA,NA,NA
31002,60,NA,NA,NA
31002,70,NA,NA,NA
31003,11,NA,NA,NA
31003,12,NA,NA,NA
31003,13,NA,NA,NA
31003,21,NA,NA,NA
31003,22,NA,NA,NA
31003,23,NA,NA,NA
31003,31,NA,NA,NA
31003,32,NA,NA,NA
31003,33,NA,NA,NA
31003,41,NA,NA,NA
31003,42,NA,NA,NA
31003,43,NA,NA,NA
31003,44,NA,NA,NA
31003,50,NA,NA,NA
31003,60,NA,NA,NA
31003,70,NA,NA,NA
31004,11,NA,NA,NA
31004,12,NA,NA,NA
31004,13,NA,NA,NA
31004,21,NA,NA,NA
31004,22,NA,NA,NA
31004,23,NA,NA,NA
31004,31,NA,NA,NA
31004,32,NA,NA,NA
31004,33,NA,NA,NA
31004,41,NA,NA,NA
31004,42,NA,NA,NA
31004,43,NA,NA,NA
31004,44,NA,NA,NA
31004,50,NA,NA,NA
31004,60,NA,NA,NA
31004,70,NA,NA,NA
31005,11,0,0,0
31005,12,0,0,0
31005,13,0,0,0
31005,21,0,0,0
31005,22,0,0,0
31005,23,0,0,0
31005,31,0,0,0
31005,32,0,0,0
31005,33,0,0,0
31005,41,0,0,0
31005,42,0,0,0
31005,43,5,4,1
31005,44,0,0,0
31005,50,0,0,0
31005,60,0,0,0
31005,70,0,0,0
31006,11,NA,NA,NA
31006,12,NA,NA,NA
31006,13,NA,NA,NA
31006,21,NA,NA,NA
31006,22,NA,NA,NA
31006,23,NA,NA,NA
31006,31,NA,NA,NA
31006,32,NA,NA,NA
31006,33,NA,NA,NA
31006,41,NA,NA,NA
31006,42,NA,NA,NA
31006,43,NA,NA,NA
31006,44,NA,NA,NA
31006,50,NA,NA,NA
31006,60,NA,NA,NA
31006,70,NA,NA,NA
31007,11,0,0,0
31007,12,0,0,0
31007,13,0,0,0
31007,21,0,0,0
31007,22,0,0,0
31007,23,0,0,0
31007,31,0,0,0
31007,32,0,0,0
31007,33,0,0,0
31007,41,0,0,0
31007,42,0,0,0
31007,43,3,3,0
31007,44,0,0,0
31007,50,0,0,0
31007,60,0,0,0
31007,70,0,0,0
31008,11,NA,NA,NA
31008,12,NA,NA,NA
31008,13,NA,NA,NA
31008,21,NA,NA,NA
31008,22,NA,NA,NA
31008,23,NA,NA,NA
31008,31,NA,NA,NA
31008,32,NA,NA,NA
31008,33,NA,NA,NA
31008,41,NA,NA,NA
31008,42,NA,NA,NA
31008,43,NA,NA,NA
31008,44,NA,NA,NA
31008,50,NA,NA,NA
31008,60,NA,NA,NA
31008,70,NA,NA,NA
31009,11,0,0,0
31009,12,0,0,0
31009,13,0,0,0
31009,21,0,0,0
31009,22,0,0,0
31009,23,0,0,0
31009,31,0,0,0
31009,32,0,0,0
31009,33,0,0,0
31009,41,0,0,0
31009,42,0,0,0
31009,43,1,1,0
31009,44,0,0,0
31009,50,0,0,0
31009,60,0,0,0
31009,70,0,0,0
31010,11,NA,NA,NA
31010,12,NA,NA,NA
31010,13,NA,NA,NA
31010,21,NA,NA,NA
31010,22,NA,NA,NA
31010,23,NA,NA,NA
31010,31,NA,NA,NA
31010,32,NA,NA,NA
31010,33,NA,NA,NA
31010,41,NA,NA,NA
31010,42,NA,NA,NA
31010,43,NA,NA,NA
31010,44,NA,NA,NA
31010,50,NA,NA,NA
31010,60,NA,NA,NA
31010,70,NA,NA,NA
31011,11,NA,NA,NA
31011,12,NA,NA,NA
31011,13,NA,NA,NA
31011,21,NA,NA,NA
31011,22,NA,NA,NA
31011,23,NA,NA,NA
31011,31,NA,NA,NA
31011,32,NA,NA,NA
31011,33,NA,NA,NA
31011,41,NA,NA,NA
31011,42,NA,NA,NA
31011,43,NA,NA,NA
31011,44,NA,NA,NA
31011,50,NA,NA,NA
31011,60,NA,NA,NA
31011,70,NA,NA,NA
31012,11,NA,NA,NA
31012,12,NA,NA,NA
31012,13,NA,NA,NA
31012,21,NA,NA,NA
31012,22,NA,NA,NA
31012,23,NA,NA,NA
31012,31,NA,NA,NA
31012,32,NA,NA,NA
31012,33,NA,NA,NA
31012,41,NA,NA,NA
31012,42,NA,NA,NA
31012,43,NA,NA,NA
31012,44,NA,NA,NA
31012,50,NA,NA,NA
31012,60,NA,NA,NA
31012,70,NA,NA,NA
31013,11,NA,NA,NA
31013,12,NA,NA,NA
31013,13,NA,NA,NA
31013,21,NA,NA,NA
31013,22,NA,NA,NA
31013,23,NA,NA,NA
31013,31,NA,NA,NA
31013,32,NA,NA,NA
31013,33,NA,NA,NA
31013,41,NA,NA,NA
