ubicageo_f,orgapoli_j,rnsnni1,totalca1,rnsnni2,totalca2
20184,30,0,NA,0,NA
20184,40,0,NA,0,NA
20185,11,0,NA,0,NA
20185,12,0,NA,0,NA
20185,13,0,NA,0,NA
20185,14,0,NA,0,NA
20185,15,0,NA,0,NA
20185,21,0,NA,0,NA
20185,22,0,NA,0,NA
20185,30,0,NA,0,NA
20185,40,0,NA,0,NA
20186,11,0,NA,0,NA
20186,12,0,NA,0,NA
20186,13,0,NA,0,NA
20186,14,0,NA,0,NA
20186,15,0,NA,0,NA
20186,21,0,NA,0,NA
20186,22,0,NA,0,NA
20186,30,0,NA,0,NA
20186,40,0,NA,0,NA
20187,11,0,NA,0,NA
20187,12,0,NA,0,NA
20187,13,0,NA,0,NA
20187,14,0,NA,0,NA
20187,15,0,NA,0,NA
20187,21,0,NA,0,NA
20187,22,0,NA,0,NA
20187,30,0,NA,0,NA
20187,40,0,NA,0,NA
20188,11,0,NA,0,NA
20188,12,0,NA,0,NA
20188,13,0,NA,0,NA
20188,14,0,NA,0,NA
20188,15,0,NA,0,NA
20188,21,0,NA,0,NA
20188,22,0,NA,0,NA
20188,30,0,NA,0,NA
20188,40,0,NA,0,NA
20189,11,0,NA,0,NA
20189,12,0,NA,0,NA
20189,13,0,NA,0,NA
20189,14,0,NA,0,NA
20189,15,0,NA,0,NA
20189,21,0,NA,0,NA
20189,22,0,NA,0,NA
20189,30,0,NA,0,NA
20189,40,0,NA,0,NA
20190,11,0,NA,0,NA
20190,12,0,NA,0,NA
20190,13,0,NA,0,NA
20190,14,0,NA,0,NA
20190,15,0,NA,0,NA
20190,21,0,NA,0,NA
20190,22,0,NA,0,NA
20190,30,0,NA,0,NA
20190,40,0,NA,0,NA
20191,11,0,NA,0,NA
20191,12,0,NA,0,NA
20191,13,0,NA,0,NA
20191,14,0,NA,0,NA
20191,15,0,NA,0,NA
20191,21,0,NA,0,NA
20191,22,0,NA,0,NA
20191,30,0,NA,0,NA
20191,40,0,NA,0,NA
20192,11,0,NA,0,NA
20192,12,0,NA,0,NA
20192,13,0,NA,0,NA
20192,14,0,NA,0,NA
20192,15,0,NA,0,NA
20192,21,0,NA,0,NA
20192,22,0,NA,0,NA
20192,30,0,NA,0,NA
20192,40,0,NA,0,NA
20193,11,0,NA,0,NA
20193,12,0,NA,0,NA
20193,13,0,NA,0,NA
20193,14,0,NA,0,NA
20193,15,0,NA,0,NA
20193,21,0,NA,0,NA
20193,22,0,NA,0,NA
20193,30,0,NA,0,NA
20193,40,0,NA,0,NA
20194,11,0,NA,0,NA
20194,12,0,NA,0,NA
20194,13,0,NA,0,NA
20194,14,0,NA,0,NA
20194,15,0,NA,0,NA
20194,21,0,NA,0,NA
20194,22,0,NA,0,NA
20194,30,0,NA,0,NA
20194,40,0,NA,0,NA
20195,11,0,NA,0,NA
20195,12,0,NA,0,NA
20195,13,0,NA,0,NA
20195,14,0,NA,0,NA
20195,15,0,NA,0,NA
20195,21,0,NA,0,NA
20195,22,0,NA,0,NA
20195,30,0,NA,0,NA
20195,40,0,NA,0,NA
20196,11,0,NA,0,NA
20196,12,0,NA,0,NA
20196,13,0,NA,0,NA
20196,14,0,NA,0,NA
20196,15,0,NA,0,NA
20196,21,0,NA,0,NA
20196,22,0,NA,0,NA
20196,30,0,NA,0,NA
20196,40,0,NA,0,NA
20197,11,0,NA,0,NA
20197,12,0,NA,0,NA
20197,13,0,NA,0,NA
20197,14,0,NA,0,NA
20197,15,0,NA,0,NA
20197,21,0,NA,0,NA
20197,22,0,NA,0,NA
20197,30,0,NA,0,NA
20197,40,0,NA,0,NA
20198,11,0,NA,0,NA
20198,12,0,NA,0,NA
20198,13,0,NA,0,NA
20198,14,0,NA,0,NA
20198,15,0,NA,0,NA
20198,21,0,NA,0,NA
20198,22,0,NA,0,NA
20198,30,0,NA,0,NA
20198,40,0,NA,0,NA
20199,11,0,NA,0,NA
20199,12,0,NA,0,NA
20199,13,0,NA,0,NA
20199,14,0,NA,0,NA
20199,15,0,NA,0,NA
20199,21,0,NA,0,NA
20199,22,0,NA,0,NA
20199,30,0,NA,0,NA
20199,40,0,NA,0,NA
20200,11,0,NA,0,NA
20200,12,0,NA,0,NA
20200,13,0,NA,0,NA
20200,14,0,NA,0,NA
20200,15,0,NA,0,NA
20200,21,0,NA,0,NA
20200,22,0,NA,0,NA
20200,30,0,NA,0,NA
20200,40,0,NA,0,NA
20201,11,0,NA,0,NA
20201,12,0,NA,0,NA
20201,13,0,NA,0,NA
20201,14,0,NA,0,NA
20201,15,0,NA,0,NA
20201,21,0,NA,0,NA
20201,22,0,NA,0,NA
20201,30,0,NA,0,NA
20201,40,0,NA,0,NA
20202,11,0,NA,0,NA
20202,12,0,NA,0,NA
20202,13,0,NA,0,NA
20202,14,0,NA,0,NA
20202,15,0,NA,0,NA
20202,21,0,NA,0,NA
20202,22,0,NA,0,NA
20202,30,0,NA,0,NA
20202,40,0,NA,0,NA
20203,11,0,NA,0,NA
20203,12,0,NA,0,NA
20203,13,0,NA,0,NA
20203,14,0,NA,0,NA
20203,15,0,NA,0,NA
20203,21,0,NA,0,NA
20203,22,0,NA,0,NA
20203,30,0,NA,0,NA
20203,40,0,NA,0,NA
20204,11,0,NA,0,NA
20204,12,0,NA,0,NA
20204,13,0,NA,0,NA
20204,14,0,NA,0,NA
20204,15,0,NA,0,NA
20204,21,0,NA,0,NA
20204,22,0,NA,0,NA
20204,30,0,NA,0,NA
20204,40,0,NA,0,NA
20205,11,0,NA,0,NA
20205,12,0,NA,0,NA
20205,13,0,NA,0,NA
20205,14,0,NA,0,NA
20205,15,0,NA,0,NA
20205,21,0,NA,0,NA
20205,22,0,NA,0,NA
20205,30,0,NA,0,NA
20205,40,0,NA,0,NA
20206,11,0,NA,0,NA
20206,12,0,NA,0,NA
20206,13,0,NA,0,NA
20206,14,0,NA,0,NA
20206,15,0,NA,0,NA
20206,21,0,NA,0,NA
20206,22,0,NA,0,NA
20206,30,0,NA,0,NA
20206,40,0,NA,0,NA
20207,11,0,NA,0,NA
20207,12,0,NA,0,NA
20207,13,0,NA,0,NA
20207,14,0,NA,0,NA
20207,15,0,NA,0,NA
20207,21,0,NA,0,NA
20207,22,0,NA,0,NA
20207,30,0,NA,0,NA
20207,40,0,NA,0,NA
20208,11,0,NA,0,NA
20208,12,0,NA,0,NA
20208,13,0,NA,0,NA
20208,14,0,NA,0,NA
20208,15,0,NA,0,NA
20208,21,0,NA,0,NA
20208,22,0,NA,0,NA
20208,30,0,NA,0,NA
20208,40,0,NA,0,NA
20209,11,0,NA,0,NA
20209,12,0,NA,0,NA
20209,13,0,NA,0,NA
20209,14,0,NA,0,NA
20209,15,0,NA,0,NA
20209,21,0,NA,0,NA
20209,22,0,NA,0,NA
20209,30,0,NA,0,NA
20209,40,0,NA,0,NA
20210,11,0,NA,0,NA
20210,12,0,NA,0,NA
20210,13,0,NA,0,NA
20210,14,0,NA,0,NA
20210,15,0,NA,0,NA
20210,21,0,NA,0,NA
20210,22,0,NA,0,NA
20210,30,0,NA,0,NA
20210,40,0,NA,0,NA
20211,11,0,NA,0,NA
20211,12,0,NA,0,NA
20211,13,0,NA,0,NA
20211,14,0,NA,0,NA
20211,15,0,NA,0,NA
20211,21,0,NA,0,NA
20211,22,0,NA,0,NA
20211,30,0,NA,0,NA
20211,40,0,NA,0,NA
20212,11,0,NA,0,NA
20212,12,0,NA,0,NA
20212,13,0,NA,0,NA
20212,14,0,NA,0,NA
20212,15,0,NA,0,NA
20212,21,0,NA,0,NA
20212,22,0,NA,0,NA
20212,30,0,NA,0,NA
20212,40,0,NA,0,NA
20213,11,0,NA,0,NA
20213,12,0,NA,0,NA
20213,13,0,NA,0,NA
20213,14,0,NA,0,NA
20213,15,0,NA,0,NA
20213,21,0,NA,0,NA
20213,22,0,NA,0,NA
20213,30,0,NA,0,NA
20213,40,0,NA,0,NA
20214,11,0,NA,0,NA
20214,12,0,NA,0,NA
20214,13,0,NA,0,NA
20214,14,0,NA,0,NA
20214,15,0,NA,0,NA
20214,21,0,NA,0,NA
20214,22,0,NA,0,NA
20214,30,0,NA,0,NA
20214,40,0,NA,0,NA
20215,11,0,NA,0,NA
20215,12,0,NA,0,NA
20215,13,0,NA,0,NA
20215,14,0,NA,0,NA
20215,15,0,NA,0,NA
20215,21,0,NA,0,NA
20215,22,0,NA,0,NA
20215,30,0,NA,0,NA
20215,40,0,NA,0,NA
20216,11,0,NA,0,NA
20216,12,0,NA,0,NA
20216,13,0,NA,0,NA
20216,14,0,NA,0,NA
20216,15,0,NA,0,NA
20216,21,0,NA,0,NA
20216,22,0,NA,0,NA
20216,30,0,NA,0,NA
20216,40,0,NA,0,NA
20217,11,0,NA,0,NA
20217,12,0,NA,0,NA
20217,13,0,NA,0,NA
20217,14,0,NA,0,NA
20217,15,0,NA,0,NA
20217,21,0,NA,0,NA
20217,22,0,NA,0,NA
20217,30,0,NA,0,NA
20217,40,0,NA,0,NA
20218,11,0,NA,0,NA
20218,12,0,NA,0,NA
20218,13,0,NA,0,NA
20218,14,0,NA,0,NA
20218,15,0,NA,0,NA
20218,21,0,NA,0,NA
20218,22,0,NA,0,NA
20218,30,0,NA,0,NA
20218,40,0,NA,0,NA
20219,11,0,NA,0,NA
20219,12,0,NA,0,NA
20219,13,0,NA,0,NA
20219,14,0,NA,0,NA
20219,15,0,NA,0,NA
20219,21,0,NA,0,NA
20219,22,0,NA,0,NA
20219,30,0,NA,0,NA
20219,40,0,NA,0,NA
20220,11,0,NA,0,NA
20220,12,0,NA,0,NA
20220,13,0,NA,0,NA
20220,14,0,NA,0,NA
20220,15,0,NA,0,NA
20220,21,0,NA,0,NA
20220,22,0,NA,0,NA
20220,30,0,NA,0,NA
20220,40,0,NA,0,NA
20221,11,0,NA,0,NA
20221,12,0,NA,0,NA
20221,13,0,NA,0,NA
20221,14,0,NA,0,NA
20221,15,0,NA,0,NA
20221,21,0,NA,0,NA
20221,22,0,NA,0,NA
20221,30,0,NA,0,NA
20221,40,0,NA,0,NA
20222,11,0,NA,0,NA
20222,12,0,NA,0,NA
20222,13,0,NA,0,NA
20222,14,0,NA,0,NA
20222,15,0,NA,0,NA
20222,21,0,NA,0,NA
20222,22,0,NA,0,NA
20222,30,0,NA,0,NA
20222,40,0,NA,0,NA
20223,11,0,NA,0,NA
20223,12,0,NA,0,NA
20223,13,0,NA,0,NA
20223,14,0,NA,0,NA
20223,15,0,NA,0,NA
20223,21,0,NA,0,NA
20223,22,0,NA,0,NA
20223,30,0,NA,0,NA
20223,40,0,NA,0,NA
20224,11,0,NA,0,NA
20224,12,0,NA,0,NA
20224,13,0,NA,0,NA
20224,14,0,NA,0,NA
20224,15,0,NA,0,NA
20224,21,0,NA,0,NA
20224,22,0,NA,0,NA
20224,30,0,NA,0,NA
20224,40,0,NA,0,NA
20225,11,0,NA,0,NA
20225,12,0,NA,0,NA
20225,13,0,NA,0,NA
20225,14,0,NA,0,NA
20225,15,0,NA,0,NA
20225,21,0,NA,0,NA
20225,22,0,NA,0,NA
20225,30,0,NA,0,NA
20225,40,0,NA,0,NA
20226,11,0,NA,0,NA
20226,12,0,NA,0,NA
20226,13,0,NA,0,NA
20226,14,0,NA,0,NA
20226,15,0,NA,0,NA
20226,21,0,NA,0,NA
20226,22,0,NA,0,NA
20226,30,0,NA,0,NA
20226,40,0,NA,0,NA
20227,11,0,NA,0,NA
20227,12,0,NA,0,NA
20227,13,0,NA,0,NA
20227,14,0,NA,0,NA
20227,15,0,NA,0,NA
20227,21,0,NA,0,NA
20227,22,0,NA,0,NA
20227,30,0,NA,0,NA
20227,40,0,NA,0,NA
20228,11,0,NA,0,NA
20228,12,0,NA,0,NA
20228,13,0,NA,0,NA
20228,14,0,NA,0,NA
20228,15,0,NA,0,NA
20228,21,0,NA,0,NA
20228,22,0,NA,0,NA
20228,30,0,NA,0,NA
20228,40,0,NA,0,NA
20229,11,0,NA,0,NA
20229,12,0,NA,0,NA
20229,13,0,NA,0,NA
20229,14,0,NA,0,NA
20229,15,0,NA,0,NA
20229,21,0,NA,0,NA
20229,22,0,NA,0,NA
20229,30,0,NA,0,NA
20229,40,0,NA,0,NA
20230,11,0,NA,0,NA
20230,12,0,NA,0,NA
20230,13,0,NA,0,NA
20230,14,0,NA,0,NA
20230,15,0,NA,0,NA
20230,21,0,NA,0,NA
20230,22,0,NA,0,NA
20230,30,0,NA,0,NA
20230,40,0,NA,0,NA
20231,11,0,NA,0,NA
20231,12,0,NA,0,NA
20231,13,0,NA,0,NA
20231,14,0,NA,0,NA
20231,15,0,NA,0,NA
20231,21,0,NA,0,NA
20231,22,0,NA,0,NA
20231,30,0,NA,0,NA
20231,40,0,NA,0,NA
20232,11,0,NA,0,NA
20232,12,0,NA,0,NA
20232,13,0,NA,0,NA
20232,14,0,NA,0,NA
20232,15,0,NA,0,NA
20232,21,0,NA,0,NA
20232,22,0,NA,0,NA
20232,30,0,NA,0,NA
20232,40,0,NA,0,NA
20233,11,0,NA,0,NA
20233,12,0,NA,0,NA
20233,13,0,NA,0,NA
20233,14,0,NA,0,NA
20233,15,0,NA,0,NA
20233,21,0,NA,0,NA
20233,22,0,NA,0,NA
20233,30,0,NA,0,NA
20233,40,0,NA,0,NA
20234,11,0,NA,0,NA
20234,12,0,NA,0,NA
20234,13,0,NA,0,NA
20234,14,0,NA,0,NA
20234,15,0,NA,0,NA
20234,21,0,NA,0,NA
20234,22,0,NA,0,NA
20234,30,0,NA,0,NA
20234,40,0,NA,0,NA
20235,11,0,NA,0,NA
20235,12,0,NA,0,NA
20235,13,0,NA,0,NA
20235,14,0,NA,0,NA
20235,15,0,NA,0,NA
20235,21,0,NA,0,NA
20235,22,0,NA,0,NA
20235,30,0,NA,0,NA
20235,40,0,NA,0,NA
20236,11,0,NA,0,NA
20236,12,0,NA,0,NA
20236,13,0,NA,0,NA
20236,14,0,NA,0,NA
20236,15,0,NA,0,NA
20236,21,0,NA,0,NA
20236,22,0,NA,0,NA
20236,30,0,NA,0,NA
20236,40,0,NA,0,NA
20237,11,97,NSS,97,NSS
20237,12,97,NSS,97,NSS
20237,13,97,NSS,97,NSS
20237,14,97,NSS,97,NSS
20237,15,97,NSS,97,NSS
20237,21,97,NSS,97,NSS
20237,22,97,NSS,97,NSS
20237,30,97,NSS,97,NSS
20237,40,97,NSS,97,NSS
20238,11,0,NA,0,NA
20238,12,0,NA,0,NA
20238,13,0,NA,0,NA
20238,14,0,NA,0,NA
20238,15,0,NA,0,NA
20238,21,0,NA,0,NA
20238,22,0,NA,0,NA
20238,30,0,NA,0,NA
20238,40,0,NA,0,NA
20239,11,0,NA,0,NA
20239,12,0,NA,0,NA
20239,13,0,NA,0,NA
20239,14,0,NA,0,NA
20239,15,0,NA,0,NA
20239,21,0,NA,0,NA
20239,22,0,NA,0,NA
20239,30,0,NA,0,NA
20239,40,0,NA,0,NA
20240,11,0,NA,0,NA
20240,12,0,NA,0,NA
20240,13,0,NA,0,NA
20240,14,0,NA,0,NA
20240,15,0,NA,0,NA
20240,21,0,NA,0,NA
20240,22,0,NA,0,NA
20240,30,0,NA,0,NA
20240,40,0,NA,0,NA
20241,11,0,NA,0,NA
20241,12,0,NA,0,NA
20241,13,0,NA,0,NA
20241,14,0,NA,0,NA
20241,15,0,NA,0,NA
20241,21,0,NA,0,NA
20241,22,0,NA,0,NA
20241,30,0,NA,0,NA
20241,40,0,NA,0,NA
20242,11,0,NA,0,NA
20242,12,0,NA,0,NA
20242,13,0,NA,0,NA
20242,14,0,NA,0,NA
20242,15,0,NA,0,NA
20242,21,0,NA,0,NA
20242,22,0,NA,0,NA
20242,30,0,NA,0,NA
20242,40,0,NA,0,NA
20243,11,0,NA,0,NA
20243,12,0,NA,0,NA
20243,13,0,NA,0,NA
20243,14,0,NA,0,NA
20243,15,0,NA,0,NA
20243,21,0,NA,0,NA
20243,22,0,NA,0,NA
20243,30,0,NA,0,NA
20243,40,0,NA,0,NA
20244,11,0,NA,0,NA
20244,12,0,NA,0,NA
20244,13,0,NA,0,NA
20244,14,0,NA,0,NA
20244,15,0,NA,0,NA
20244,21,0,NA,0,NA
20244,22,0,NA,0,NA
20244,30,0,NA,0,NA
20244,40,0,NA,0,NA
20245,11,0,NA,0,NA
20245,12,0,NA,0,NA
20245,13,0,NA,0,NA
20245,14,0,NA,0,NA
20245,15,0,NA,0,NA
20245,21,0,NA,0,NA
20245,22,0,NA,0,NA
20245,30,0,NA,0,NA
20245,40,0,NA,0,NA
20246,11,0,NA,0,NA
20246,12,0,NA,0,NA
20246,13,0,NA,0,NA
20246,14,0,NA,0,NA
20246,15,0,NA,0,NA
20246,21,0,NA,0,NA
20246,22,0,NA,0,NA
20246,30,0,NA,0,NA
20246,40,0,NA,0,NA
20247,11,0,NA,0,NA
20247,12,0,NA,0,NA
20247,13,0,NA,0,NA
20247,14,0,NA,0,NA
20247,15,0,NA,0,NA
20247,21,0,NA,0,NA
20247,22,0,NA,0,NA
20247,30,0,NA,0,NA
20247,40,0,NA,0,NA
20248,11,0,NA,0,NA
20248,12,0,NA,0,NA
20248,13,0,NA,0,NA
20248,14,0,NA,0,NA
20248,15,0,NA,0,NA
20248,21,0,NA,0,NA
20248,22,0,NA,0,NA
20248,30,0,NA,0,NA
20248,40,0,NA,0,NA
20249,11,0,NA,0,NA
20249,12,0,NA,0,NA
20249,13,0,NA,0,NA
20249,14,0,NA,0,NA
20249,15,0,NA,0,NA
20249,21,0,NA,0,NA
20249,22,0,NA,0,NA
20249,30,0,NA,0,NA
20249,40,0,NA,0,NA
20250,11,0,NA,0,NA
20250,12,0,NA,0,NA
20250,13,0,NA,0,NA
20250,14,0,NA,0,NA
20250,15,0,NA,0,NA
20250,21,0,NA,0,NA
20250,22,0,NA,0,NA
20250,30,0,NA,0,NA
20250,40,0,NA,0,NA
20251,11,0,NA,0,NA
20251,12,0,NA,0,NA
20251,13,0,NA,0,NA
20251,14,0,NA,0,NA
20251,15,0,NA,0,NA
20251,21,0,NA,0,NA
20251,22,0,NA,0,NA
20251,30,0,NA,0,NA
20251,40,0,NA,0,NA
20252,11,0,NA,0,NA
20252,12,0,NA,0,NA
20252,13,0,NA,0,NA
20252,14,0,NA,0,NA
20252,15,0,NA,0,NA
20252,21,0,NA,0,NA
20252,22,0,NA,0,NA
20252,30,0,NA,0,NA
20252,40,0,NA,0,NA
20253,11,0,NA,0,NA
20253,12,0,NA,0,NA
20253,13,0,NA,0,NA
20253,14,0,NA,0,NA
20253,15,0,NA,0,NA
20253,21,0,NA,0,NA
20253,22,0,NA,0,NA
20253,30,0,NA,0,NA
20253,40,0,NA,0,NA
20254,11,0,NA,0,NA
20254,12,0,NA,0,NA
20254,13,0,NA,0,NA
20254,14,0,NA,0,NA
20254,15,0,NA,0,NA
20254,21,0,NA,0,NA
20254,22,0,NA,0,NA
20254,30,0,NA,0,NA
20254,40,0,NA,0,NA
20255,11,0,NA,0,NA
20255,12,0,NA,0,NA
20255,13,0,NA,0,NA
20255,14,0,NA,0,NA
20255,15,0,NA,0,NA
20255,21,0,NA,0,NA
20255,22,0,NA,0,NA
20255,30,0,NA,0,NA
20255,40,0,NA,0,NA
20256,11,0,NA,0,NA
20256,12,0,NA,0,NA
20256,13,0,NA,0,NA
20256,14,0,NA,0,NA
20256,15,0,NA,0,NA
20256,21,0,NA,0,NA
20256,22,0,NA,0,NA
20256,30,0,NA,0,NA
20256,40,0,NA,0,NA
20257,11,0,NA,0,NA
20257,12,0,NA,0,NA
20257,13,0,NA,0,NA
20257,14,0,NA,0,NA
20257,15,0,NA,0,NA
20257,21,0,NA,0,NA
20257,22,0,NA,0,NA
20257,30,0,NA,0,NA
20257,40,0,NA,0,NA
20258,11,0,NA,0,NA
20258,12,0,NA,0,NA
20258,13,0,NA,0,NA
20258,14,0,NA,0,NA
20258,15,0,NA,0,NA
20258,21,0,NA,0,NA
20258,22,0,NA,0,NA
20258,30,0,NA,0,NA
20258,40,0,NA,0,NA
20259,11,0,NA,0,NA
20259,12,0,NA,0,NA
20259,13,0,NA,0,NA
20259,14,0,NA,0,NA
20259,15,0,NA,0,NA
20259,21,0,NA,0,NA
20259,22,0,NA,0,NA
20259,30,0,NA,0,NA
20259,40,0,NA,0,NA
20260,11,0,NA,0,NA
20260,12,0,NA,0,NA
20260,13,0,NA,0,NA
20260,14,0,NA,0,NA
20260,15,0,NA,0,NA
20260,21,0,NA,0,NA
20260,22,0,NA,0,NA
20260,30,0,NA,0,NA
20260,40,0,NA,0,NA
20261,11,0,NA,0,NA
20261,12,0,NA,0,NA
20261,13,0,NA,0,NA
20261,14,0,NA,0,NA
20261,15,0,NA,0,NA
20261,21,0,NA,0,NA
20261,22,0,NA,0,NA
20261,30,0,NA,0,NA
20261,40,0,NA,0,NA
20262,11,0,NA,0,NA
20262,12,0,NA,0,NA
20262,13,0,NA,0,NA
20262,14,0,NA,0,NA
20262,15,0,NA,0,NA
20262,21,0,NA,0,NA
20262,22,0,NA,0,NA
20262,30,0,NA,0,NA
20262,40,0,NA,0,NA
20263,11,0,NA,0,NA
20263,12,0,NA,0,NA
20263,13,0,NA,0,NA
20263,14,0,NA,0,NA
20263,15,0,NA,0,NA
20263,21,0,NA,0,NA
20263,22,0,NA,0,NA
20263,30,0,NA,0,NA
20263,40,0,NA,0,NA
20264,11,0,NA,0,NA
20264,12,0,NA,0,NA
20264,13,0,NA,0,NA
20264,14,0,NA,0,NA
20264,15,0,NA,0,NA
20264,21,0,NA,0,NA
20264,22,0,NA,0,NA
20264,30,0,NA,0,NA
20264,40,0,NA,0,NA
20265,11,0,NA,0,NA
20265,12,0,NA,0,NA
20265,13,0,NA,0,NA
20265,14,0,NA,0,NA
20265,15,0,NA,0,NA
20265,21,0,NA,0,NA
20265,22,0,NA,0,NA
20265,30,0,NA,0,NA
20265,40,0,NA,0,NA
20266,11,0,NA,0,NA
20266,12,0,NA,0,NA
20266,13,0,NA,0,NA
20266,14,0,NA,0,NA
20266,15,0,NA,0,NA
20266,21,0,NA,0,NA
20266,22,0,NA,0,NA
20266,30,0,NA,0,NA
20266,40,0,NA,0,NA
20267,11,0,NA,0,NA
20267,12,0,NA,0,NA
20267,13,0,NA,0,NA
20267,14,0,NA,0,NA
20267,15,0,NA,0,NA
20267,21,0,NA,0,NA
20267,22,0,NA,0,NA
20267,30,0,NA,0,NA
20267,40,0,NA,0,NA
20268,11,0,NA,0,NA
20268,12,0,NA,0,NA
20268,13,0,NA,0,NA
20268,14,0,NA,0,NA
20268,15,0,NA,0,NA
20268,21,0,NA,0,NA
20268,22,0,NA,0,NA
20268,30,0,NA,0,NA
20268,40,0,NA,0,NA
20269,11,0,NA,0,NA
20269,12,0,NA,0,NA
20269,13,0,NA,0,NA
20269,14,0,NA,0,NA
20269,15,0,NA,0,NA
20269,21,0,NA,0,NA
20269,22,0,NA,0,NA
20269,30,0,NA,0,NA
20269,40,0,NA,0,NA
20270,11,0,NA,0,NA
20270,12,0,NA,0,NA
20270,13,0,NA,0,NA
20270,14,0,NA,0,NA
20270,15,0,NA,0,NA
20270,21,0,NA,0,NA
20270,22,0,NA,0,NA
20270,30,0,NA,0,NA
20270,40,0,NA,0,NA
20271,11,0,NA,0,NA
20271,12,0,NA,0,NA
20271,13,0,NA,0,NA
20271,14,0,NA,0,NA
20271,15,0,NA,0,NA
20271,21,0,NA,0,NA
20271,22,0,NA,0,NA
20271,30,0,NA,0,NA
20271,40,0,NA,0,NA
20272,11,0,NA,0,NA
20272,12,0,NA,0,NA
20272,13,0,NA,0,NA
20272,14,0,NA,0,NA
20272,15,0,NA,0,NA
20272,21,0,NA,0,NA
20272,22,0,NA,0,NA
20272,30,0,NA,0,NA
20272,40,0,NA,0,NA
20273,11,0,NA,0,NA
20273,12,0,NA,0,NA
20273,13,0,NA,0,NA
20273,14,0,NA,0,NA
20273,15,0,NA,0,NA
20273,21,0,NA,0,NA
20273,22,0,NA,0,NA
20273,30,0,NA,0,NA
20273,40,0,NA,0,NA
20274,11,0,NA,0,NA
20274,12,0,NA,0,NA
20274,13,0,NA,0,NA
20274,14,0,NA,0,NA
20274,15,0,NA,0,NA
20274,21,0,NA,0,NA
20274,22,0,NA,0,NA
20274,30,0,NA,0,NA
20274,40,0,NA,0,NA
20275,11,0,NA,0,NA
20275,12,0,NA,0,NA
20275,13,0,NA,0,NA
20275,14,0,NA,0,NA
20275,15,0,NA,0,NA
20275,21,0,NA,0,NA
20275,22,0,NA,0,NA
20275,30,0,NA,0,NA
20275,40,0,NA,0,NA
20276,11,0,NA,0,NA
20276,12,0,NA,0,NA
20276,13,0,NA,0,NA
20276,14,0,NA,0,NA
20276,15,0,NA,0,NA
20276,21,0,NA,0,NA
20276,22,0,NA,0,NA
20276,30,0,NA,0,NA
20276,40,0,NA,0,NA
20277,11,0,NA,0,NA
20277,12,0,NA,0,NA
20277,13,0,NA,0,NA
20277,14,0,NA,0,NA
20277,15,0,NA,0,NA
20277,21,0,NA,0,NA
20277,22,0,NA,0,NA
20277,30,0,NA,0,NA
20277,40,0,NA,0,NA
20278,11,0,NA,0,NA
20278,12,0,NA,0,NA
20278,13,0,NA,0,NA
20278,14,0,NA,0,NA
20278,15,0,NA,0,NA
20278,21,0,NA,0,NA
20278,22,0,NA,0,NA
20278,30,0,NA,0,NA
20278,40,0,NA,0,NA
20279,11,0,NA,0,NA
20279,12,0,NA,0,NA
20279,13,0,NA,0,NA
20279,14,0,NA,0,NA
20279,15,0,NA,0,NA
20279,21,0,NA,0,NA
20279,22,0,NA,0,NA
20279,30,0,NA,0,NA
20279,40,0,NA,0,NA
20280,11,0,NA,0,NA
20280,12,0,NA,0,NA
20280,13,0,NA,0,NA
20280,14,0,NA,0,NA
20280,15,0,NA,0,NA
20280,21,0,NA,0,NA
20280,22,0,NA,0,NA
20280,30,0,NA,0,NA
20280,40,0,NA,0,NA
20281,11,0,NA,0,NA
20281,12,0,NA,0,NA
20281,13,0,NA,0,NA
20281,14,0,NA,0,NA
20281,15,0,NA,0,NA
20281,21,0,NA,0,NA
20281,22,0,NA,0,NA
20281,30,0,NA,0,NA
20281,40,0,NA,0,NA
20282,11,0,NA,0,NA
20282,12,0,NA,0,NA
20282,13,0,NA,0,NA
20282,14,0,NA,0,NA
20282,15,0,NA,0,NA
20282,21,0,NA,0,NA
20282,22,0,NA,0,NA
20282,30,0,NA,0,NA
20282,40,0,NA,0,NA
20283,11,0,NA,0,NA
20283,12,0,NA,0,NA
20283,13,0,NA,0,NA
20283,14,0,NA,0,NA
20283,15,0,NA,0,NA
20283,21,0,NA,0,NA
20283,22,0,NA,0,NA
20283,30,0,NA,0,NA
20283,40,0,NA,0,NA
20284,11,0,NA,0,NA
20284,12,0,NA,0,NA
20284,13,0,NA,0,NA
20284,14,0,NA,0,NA
20284,15,0,NA,0,NA
20284,21,0,NA,0,NA
20284,22,0,NA,0,NA
20284,30,0,NA,0,NA
20284,40,0,NA,0,NA
20285,11,0,NA,0,NA
20285,12,0,NA,0,NA
20285,13,0,NA,0,NA
20285,14,0,NA,0,NA
20285,15,0,NA,0,NA
20285,21,0,NA,0,NA
20285,22,0,NA,0,NA
20285,30,0,NA,0,NA
20285,40,0,NA,0,NA
20286,11,0,NA,0,NA
20286,12,0,NA,0,NA
20286,13,0,NA,0,NA
20286,14,0,NA,0,NA
20286,15,0,NA,0,NA
20286,21,0,NA,0,NA
20286,22,0,NA,0,NA
20286,30,0,NA,0,NA
20286,40,0,NA,0,NA
20287,11,0,NA,0,NA
20287,12,0,NA,0,NA
20287,13,0,NA,0,NA
20287,14,0,NA,0,NA
20287,15,0,NA,0,NA
20287,21,0,NA,0,NA
20287,22,0,NA,0,NA
20287,30,0,NA,0,NA
20287,40,0,NA,0,NA
