ubicageo_f,evaluati_a,esevsett,esevse1,esevse2,esevses1,esevse3,esevse4,esevse5,esevses2,esevse6,esevse7,esevses3,esevse9,esevse10,esevses4,esevse12,esevse13,esevses5,esevse15,esevse16,esevses6,esevse18,esevse19,esevsens,esevsenh,esevsenm
30128,3,70,62,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,70,62,8,,,
30129,1,17,15,2,15,14,1,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,
30129,2,17,15,2,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,,,
30129,3,17,15,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,,,
30130,1,37,34,3,37,34,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30130,2,37,34,3,37,34,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30130,3,37,34,3,37,34,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30131,1,135,105,30,105,79,26,,0,0,0,0,0,0,30,26,4,0,0,0,0,0,0,,,
30131,2,135,105,30,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,135,105,30,,,
30131,3,135,105,30,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,135,105,30,,,
30132,1,16,15,1,3,3,0,,0,0,0,0,0,0,11,11,0,0,0,0,2,1,1,,,
30132,2,16,15,1,8,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,7,1,,,
30132,3,16,15,1,15,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,
30133,1,89,69,20,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,86,66,20,,,
30133,2,89,69,20,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,89,69,20,,,
30133,3,89,69,20,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,89,69,20,,,
30134,1,13,11,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
30134,2,13,11,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
30134,3,13,11,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
30135,1,23,20,3,0,0,0,,0,0,0,0,0,0,0,0,0,2,1,1,21,19,2,,,
30135,2,23,20,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,,,
30135,3,23,20,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,,,
30136,1,14,11,3,7,4,3,,1,1,0,2,2,0,1,1,0,1,1,0,2,2,0,,,
30136,2,14,11,3,4,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30136,3,14,11,3,14,11,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30137,1,9,7,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,,,
30137,2,9,7,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,,,
30137,3,9,7,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,,,
30138,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30138,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30138,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30139,1,4,4,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30139,2,4,4,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30139,3,4,4,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30140,1,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30140,2,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30140,3,10,8,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30141,1,195,161,34,0,0,0,,195,161,34,0,0,0,0,0,0,0,0,0,0,0,0,,,
30141,2,195,161,34,0,0,0,,195,161,34,0,0,0,0,0,0,0,0,0,0,0,0,,,
30141,3,195,161,34,0,0,0,,195,161,34,0,0,0,0,0,0,0,0,0,0,0,0,,,
30142,1,23,23,0,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,,,
30142,2,23,23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,,,
30142,3,23,23,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,,,
30143,1,37,32,5,0,0,0,,0,0,0,0,0,0,0,0,0,4,4,0,33,28,5,,,
30143,2,37,32,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,37,32,5,,,
30143,3,37,32,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,37,32,5,,,
30144,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30144,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30144,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30145,1,18,17,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,17,1,,,
30145,2,18,17,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,17,1,,,
30145,3,18,17,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,17,1,,,
30146,1,7,6,1,0,0,0,,0,0,0,2,2,0,0,0,0,0,0,0,5,4,1,,,
30146,2,7,6,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
30146,3,7,6,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
30147,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30147,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30147,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30148,1,16,14,2,0,0,0,,12,12,0,0,0,0,0,0,0,0,0,0,4,2,2,,,
30148,2,16,14,2,0,0,0,,12,12,0,0,0,0,0,0,0,0,0,0,4,2,2,,,
30148,3,16,14,2,0,0,0,,12,12,0,0,0,0,0,0,0,0,0,0,4,2,2,,,
30149,1,39,36,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,39,36,3,,,
30149,2,39,36,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,39,36,3,,,
30149,3,39,36,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,39,36,3,,,
30150,1,19,15,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,,,
30150,2,19,15,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,,,
30150,3,19,15,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,15,4,,,
30151,1,10,7,3,0,0,0,,0,0,0,0,0,0,0,0,0,6,4,2,4,3,1,,,
30151,2,10,7,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,,,
30151,3,10,7,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,,,
30152,1,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,,,
30152,2,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
30152,3,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
30153,1,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,,,
30153,2,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,,,
30153,3,11,9,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2,,,
30154,1,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
30154,2,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
30154,3,12,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,,,
30155,1,24,22,2,24,22,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30155,2,24,22,2,24,22,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30155,3,24,22,2,24,22,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30156,1,13,12,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
30156,2,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
30156,3,13,12,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,,,
30157,1,18,15,3,5,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,,,
30157,2,18,15,3,6,6,0,,0,0,0,0,0,0,12,9,3,0,0,0,0,0,0,,,
30157,3,18,15,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,15,3,,,
30158,1,23,17,6,0,0,0,,5,4,1,0,0,0,18,13,5,0,0,0,0,0,0,,,
30158,2,23,17,6,0,0,0,,5,4,1,0,0,0,0,0,0,0,0,0,18,13,5,,,
30158,3,23,17,6,0,0,0,,5,4,1,0,0,0,0,0,0,0,0,0,18,13,5,,,
30159,1,13,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,,,
30159,2,13,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,,,
30159,3,13,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,,,
30160,1,57,50,7,44,38,6,,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
30160,2,57,50,7,29,27,2,,28,23,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
30160,3,57,50,7,57,50,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30161,1,29,25,4,13,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,,,
30161,2,29,25,4,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
30161,3,29,25,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,29,25,4,,,
30162,1,2,2,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30162,2,2,2,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30162,3,2,2,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30163,1,18,18,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,,,
30163,2,18,18,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,,,
30163,3,18,18,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,,,
30164,1,12,11,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
30164,2,12,11,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
30164,3,12,11,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,,,
30165,1,6,6,0,3,3,0,,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,,,
30165,2,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
30165,3,6,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,,,
30166,1,13,10,3,10,8,2,,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,,,
30166,2,13,10,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,,,
30166,3,13,10,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,10,3,,,
30167,1,20,16,4,0,0,0,,5,5,0,0,0,0,1,1,0,0,0,0,14,10,4,,,
30167,2,20,16,4,0,0,0,,5,5,0,0,0,0,1,1,0,0,0,0,14,10,4,,,
30167,3,20,16,4,0,0,0,,5,5,0,0,0,0,1,1,0,0,0,0,14,10,4,,,
30168,1,19,17,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,17,2,,,
30168,2,19,17,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,17,2,,,
30168,3,19,17,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,17,2,,,
30169,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30169,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30169,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30170,1,12,10,2,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,,,
30170,2,12,10,2,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,,,
30170,3,12,10,2,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,,,
30171,1,12,10,2,4,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
30171,2,12,10,2,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30171,3,12,10,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,,,
30172,1,23,22,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,,,
30172,2,23,22,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,,,
30172,3,23,22,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,,,
30173,1,27,24,3,9,9,0,,0,0,0,0,0,0,10,10,0,0,0,0,8,5,3,,,
30173,2,27,24,3,0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,23,20,3,,,
30173,3,27,24,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,24,3,,,
30174,1,69,58,11,0,0,0,,0,0,0,0,0,0,0,0,0,9,7,2,60,51,9,,,
30174,2,69,58,11,0,0,0,,0,0,0,0,0,0,0,0,0,9,7,2,60,51,9,,,
30174,3,69,58,11,0,0,0,,0,0,0,0,0,0,0,0,0,9,7,2,60,51,9,,,
30175,1,12,11,1,12,11,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30175,2,12,11,1,12,11,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30175,3,12,11,1,12,11,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30176,1,10,9,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,,,
30176,2,10,9,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,,,
30176,3,10,9,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,,,
30177,1,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
30177,2,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
30177,3,20,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,,,
30178,1,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
30178,2,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
30178,3,23,19,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,19,4,,,
30179,1,5,5,0,1,1,0,,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,,,
30179,2,5,5,0,0,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
30179,3,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
30180,1,17,17,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
30180,2,17,17,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
30180,3,17,17,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,,,
30181,1,30,24,6,27,22,5,,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,,,
30181,2,30,24,6,16,14,2,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
30181,3,30,24,6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30,24,6,,,
30182,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30182,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30182,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30183,1,50,40,10,7,5,2,,22,18,4,0,0,0,12,10,2,9,7,2,0,0,0,,,
30183,2,50,40,10,0,0,0,,48,38,10,0,0,0,0,0,0,0,0,0,2,2,0,,,
30183,3,50,40,10,0,0,0,,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,,,
30184,1,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
30184,2,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
30184,3,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,,,
30185,1,14,12,2,0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30185,2,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
30185,3,14,12,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,,,
30186,1,11,11,0,6,6,0,,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
30186,2,11,11,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,,,
30186,3,11,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,,,
30187,1,14,14,0,0,0,0,,1,1,0,0,0,0,13,13,0,0,0,0,0,0,0,,,
30187,2,14,14,0,0,0,0,,1,1,0,0,0,0,13,13,0,0,0,0,0,0,0,,,
30187,3,14,14,0,0,0,0,,1,1,0,0,0,0,13,13,0,0,0,0,0,0,0,,,
30188,1,17,16,1,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,,,
30188,2,17,16,1,6,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,,,
30188,3,17,16,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17,16,1,,,
30189,1,117,88,29,116,87,29,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30189,2,117,88,29,85,66,19,,30,21,9,0,0,0,0,0,0,0,0,0,2,1,1,,,
30189,3,117,88,29,70,58,12,,0,0,0,0,0,0,0,0,0,0,0,0,47,30,17,,,
30190,1,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
30190,2,5,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,,,
30190,3,5,5,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,,,
30191,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30191,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30191,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
30192,1,22,20,2,6,6,0,,0,0,0,0,0,0,3,3,0,0,0,0,13,11,2,,,
30192,2,22,20,2,6,6,0,,0,0,0,0,0,0,3,3,0,0,0,0,13,11,2,,,
30192,3,22,20,2,6,6,0,,0,0,0,0,0,0,3,3,0,0,0,0,13,11,2,,,
30193,1,133,102,31,93,70,23,,40,32,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
30193,2,133,102,31,93,70,23,,40,32,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
30193,3,133,102,31,93,70,23,,40,32,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
30194,1,15,11,4,8,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
30194,2,15,11,4,8,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
30194,3,15,11,4,8,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,,,
30195,1,9,7,2,8,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,
30195,2,9,7,2,9,7,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30195,3,9,7,2,9,7,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30196,1,22,18,4,0,0,0,,0,0,0,0,0,0,0,0,0,2,2,0,20,16,4,,,
30196,2,22,18,4,0,0,0,,0,0,0,0,0,0,0,0,0,2,2,0,20,16,4,,,
30196,3,22,18,4,0,0,0,,0,0,0,0,0,0,0,0,0,2,2,0,20,16,4,,,
30197,1,3,2,1,3,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30197,2,5,4,1,5,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30197,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30198,1,13,11,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
30198,2,13,11,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
30198,3,13,11,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13,11,2,,,
30199,1,21,18,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,18,3,,,
30199,2,21,18,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,18,3,,,
30199,3,21,18,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,18,3,,,
30200,1,10,7,3,3,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,,,
30200,2,10,7,3,9,7,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,
30200,3,10,7,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,,,
30201,1,26,24,2,3,3,0,,0,0,0,0,0,0,0,0,0,18,16,2,5,5,0,,,
30201,2,26,24,2,20,19,1,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,,,
30201,3,26,24,2,20,19,1,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,,,
30202,1,32,28,4,5,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,23,4,,,
30202,2,32,28,4,5,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,23,4,,,
30202,3,32,28,4,5,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,23,4,,,
30203,1,33,31,2,19,17,2,,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,,,
30203,2,33,31,2,11,11,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,20,2,,,
30203,3,33,31,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,33,31,2,,,
30204,1,45,38,7,31,26,5,,3,2,1,3,3,0,0,0,0,5,4,1,3,3,0,,,
30204,2,45,38,7,29,24,5,,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,,,
30204,3,45,38,7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,45,38,7,,,
30205,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30205,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30205,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30206,1,33,23,10,22,17,5,,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,,,
30206,2,33,23,10,11,9,2,,0,0,0,0,0,0,0,0,0,0,0,0,22,14,8,,,
30206,3,33,23,10,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,33,23,10,,,
30207,1,27,20,7,27,20,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30207,2,27,20,7,27,20,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30207,3,27,20,7,27,20,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30208,1,22,18,4,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
30208,2,22,18,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,18,4,,,
30208,3,22,18,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,22,18,4,,,
30209,1,23,20,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,,,
30209,2,23,20,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,,,
30209,3,23,20,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,20,3,,,
30210,1,27,26,1,9,9,0,,9,9,0,0,0,0,0,0,0,0,0,0,9,8,1,,,
30210,2,27,26,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,,,
30210,3,27,26,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,,,
30211,1,49,41,8,35,31,4,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
30211,2,49,41,8,35,31,4,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
30211,3,49,41,8,35,31,4,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
30212,1,15,12,3,10,8,2,,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,,,
30212,2,15,12,3,5,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,,,
30212,3,15,12,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,,,
31001,1,14,10,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
31001,2,14,10,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
31001,3,14,10,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,,,
31002,1,21,17,4,0,0,0,,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
31002,2,21,17,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,17,4,,,
31002,3,21,17,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,17,4,,,
31003,1,28,20,8,1,1,0,,0,0,0,0,0,0,0,0,0,5,4,1,22,15,7,,,
31003,2,28,20,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,20,8,,,
31003,3,28,20,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,20,8,,,
31004,1,18,14,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
31004,2,18,14,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
31004,3,18,14,4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,,,
