ubicageo_f,listtema_o,norealiz,accfor1,accfor2,sexostt,sexos1,sexosne
20553,105,NA,NA,NA,NA,NA,NA
20553,106,NA,NA,NA,NA,NA,NA
20553,107,NA,NA,NA,NA,NA,NA
20553,108,NA,NA,NA,NA,NA,NA
20553,201,NA,NA,NA,NA,NA,NA
20553,202,NA,NA,NA,NA,NA,NA
20553,203,NA,NA,NA,NA,NA,NA
20553,204,NA,NA,NA,NA,NA,NA
20553,205,NA,NA,NA,NA,NA,NA
20553,206,NA,NA,NA,NA,NA,NA
20553,207,NA,NA,NA,NA,NA,NA
20553,301,NA,NA,NA,NA,NA,NA
20553,302,NA,NA,NA,NA,NA,NA
20553,303,NA,NA,NA,NA,NA,NA
20553,304,NA,NA,NA,NA,NA,NA
20553,305,NA,NA,NA,NA,NA,NA
20553,306,NA,NA,NA,NA,NA,NA
20553,307,NA,NA,NA,NA,NA,NA
20553,308,NA,NA,NA,NA,NA,NA
20553,309,NA,NA,NA,NA,NA,NA
20553,310,NA,NA,NA,NA,NA,NA
20553,400,NA,NA,NA,NA,NA,NA
20553,500,NA,NA,NA,NA,NA,NA
20553,600,NA,NA,NA,NA,NA,NA
20554,101,NA,NA,NA,NA,NA,NA
20554,102,NA,NA,NA,NA,NA,NA
20554,103,NA,NA,NA,NA,NA,NA
20554,104,NA,NA,NA,NA,NA,NA
20554,105,NA,NA,NA,NA,NA,NA
20554,106,NA,NA,NA,NA,NA,NA
20554,107,NA,NA,NA,NA,NA,NA
20554,108,NA,NA,NA,NA,NA,NA
20554,201,NA,NA,NA,NA,NA,NA
20554,202,NA,NA,NA,NA,NA,NA
20554,203,NA,NA,NA,NA,NA,NA
20554,204,NA,NA,NA,NA,NA,NA
20554,205,NA,NA,NA,NA,NA,NA
20554,206,NA,NA,NA,NA,NA,NA
20554,207,NA,NA,NA,NA,NA,NA
20554,301,NA,NA,NA,NA,NA,NA
20554,302,NA,NA,NA,NA,NA,NA
20554,303,NA,NA,NA,NA,NA,NA
20554,304,NA,NA,NA,NA,NA,NA
20554,305,NA,NA,NA,NA,NA,NA
20554,306,NA,NA,NA,NA,NA,NA
20554,307,NA,NA,NA,NA,NA,NA
20554,308,NA,NA,NA,NA,NA,NA
20554,309,NA,NA,NA,NA,NA,NA
20554,310,NA,NA,NA,NA,NA,NA
20554,400,NA,NA,NA,NA,NA,NA
20554,500,NA,NA,NA,NA,NA,NA
20554,600,NA,NA,NA,NA,NA,NA
20555,101,NA,NA,NA,NA,NA,1
20555,102,1,1,8,5,3,
20555,103,1,1,8,5,3,
20555,104,NA,NA,NA,NA,NA,1
20555,105,2,2,8,5,3,
20555,106,NA,NA,NA,NA,NA,1
20555,107,NA,NA,NA,NA,NA,1
20555,108,NA,NA,NA,NA,NA,1
20555,201,NA,NA,NA,NA,NA,1
20555,202,NA,NA,NA,NA,NA,1
20555,203,NA,NA,NA,NA,NA,1
20555,204,NA,NA,NA,NA,NA,1
20555,205,2,2,8,5,3,
20555,206,1,1,8,5,3,
20555,207,NA,NA,NA,NA,NA,1
20555,301,NA,NA,NA,NA,NA,1
20555,302,NA,NA,NA,NA,NA,1
20555,303,NA,NA,NA,NA,NA,1
20555,304,NA,NA,NA,NA,NA,1
20555,305,NA,NA,NA,NA,NA,1
20555,306,NA,NA,NA,NA,NA,1
20555,307,NA,NA,NA,NA,NA,1
20555,308,NA,NA,NA,NA,NA,1
20555,309,NA,NA,NA,NA,NA,1
20555,310,NA,NA,NA,NA,NA,1
20555,400,NA,NA,NA,NA,NA,1
20555,500,NA,NA,NA,NA,NA,1
20555,600,NA,NA,NA,NA,NA,1
20556,101,NA,NA,NA,NA,NA,NA
20556,102,NA,NA,NA,NA,NA,NA
20556,103,NA,NA,NA,NA,NA,NA
20556,104,NA,NA,NA,NA,NA,NA
20556,105,NA,NA,NA,NA,NA,NA
20556,106,NA,NA,NA,NA,NA,NA
20556,107,NA,NA,NA,NA,NA,NA
20556,108,NA,NA,NA,NA,NA,NA
20556,201,NA,NA,NA,NA,NA,NA
20556,202,NA,NA,NA,NA,NA,NA
20556,203,NA,NA,NA,NA,NA,NA
20556,204,NA,NA,NA,NA,NA,NA
20556,205,NA,NA,NA,NA,NA,NA
20556,206,NA,NA,NA,NA,NA,NA
20556,207,NA,NA,NA,NA,NA,NA
20556,301,NA,NA,NA,NA,NA,NA
20556,302,NA,NA,NA,NA,NA,NA
20556,303,NA,NA,NA,NA,NA,NA
20556,304,NA,NA,NA,NA,NA,NA
20556,305,NA,NA,NA,NA,NA,NA
20556,306,NA,NA,NA,NA,NA,NA
20556,307,NA,NA,NA,NA,NA,NA
20556,308,NA,NA,NA,NA,NA,NA
20556,309,NA,NA,NA,NA,NA,NA
20556,310,NA,NA,NA,NA,NA,NA
20556,400,NA,NA,NA,NA,NA,NA
20556,500,NA,NA,NA,NA,NA,NA
20556,600,NA,NA,NA,NA,NA,NA
20557,101,NA,NA,NA,NA,NA,1
20557,102,NA,NA,NA,NA,NA,1
20557,103,NA,NA,NA,NA,NA,1
20557,104,NA,NA,NA,NA,NA,1
20557,105,NA,NA,NA,NA,NA,1
20557,106,NA,NA,NA,NA,NA,1
20557,107,NA,NA,NA,NA,NA,1
20557,108,NA,NA,NA,NA,NA,1
20557,201,NA,NA,NA,NA,NA,1
20557,202,NA,NA,NA,NA,NA,1
20557,203,NA,NA,NA,NA,NA,1
20557,204,NA,NA,NA,NA,NA,1
20557,205,1,1,20,20,0,
20557,206,NA,NA,NA,NA,NA,1
20557,207,NA,NA,NA,NA,NA,1
20557,301,NA,NA,NA,NA,NA,1
20557,302,NA,NA,NA,NA,NA,1
20557,303,NA,NA,NA,NA,NA,1
20557,304,NA,NA,NA,NA,NA,1
20557,305,NA,NA,NA,NA,NA,1
20557,306,NA,NA,NA,NA,NA,1
20557,307,NA,NA,NA,NA,NA,1
20557,308,NA,NA,NA,NA,NA,1
20557,309,NA,NA,NA,NA,NA,1
20557,310,NA,NA,NA,NA,NA,1
20557,400,NA,NA,NA,NA,NA,1
20557,500,NA,NA,NA,NA,NA,1
20557,600,NA,NA,NA,NA,NA,1
20558,101,NA,NA,NA,NA,NA,NA
20558,102,NA,NA,NA,NA,NA,NA
20558,103,NA,NA,NA,NA,NA,NA
20558,104,NA,NA,NA,NA,NA,NA
20558,105,NA,NA,NA,NA,NA,NA
20558,106,NA,NA,NA,NA,NA,NA
20558,107,NA,NA,NA,NA,NA,NA
20558,108,NA,NA,NA,NA,NA,NA
20558,201,NA,NA,NA,NA,NA,NA
20558,202,NA,NA,NA,NA,NA,NA
20558,203,NA,NA,NA,NA,NA,NA
20558,204,NA,NA,NA,NA,NA,NA
20558,205,NA,NA,NA,NA,NA,NA
20558,206,NA,NA,NA,NA,NA,NA
20558,207,NA,NA,NA,NA,NA,NA
20558,301,NA,NA,NA,NA,NA,NA
20558,302,NA,NA,NA,NA,NA,NA
20558,303,NA,NA,NA,NA,NA,NA
20558,304,NA,NA,NA,NA,NA,NA
20558,305,NA,NA,NA,NA,NA,NA
20558,306,NA,NA,NA,NA,NA,NA
20558,307,NA,NA,NA,NA,NA,NA
20558,308,NA,NA,NA,NA,NA,NA
20558,309,NA,NA,NA,NA,NA,NA
20558,310,NA,NA,NA,NA,NA,NA
20558,400,NA,NA,NA,NA,NA,NA
20558,500,NA,NA,NA,NA,NA,NA
20558,600,NA,NA,NA,NA,NA,NA
20559,101,NA,NA,NA,NA,NA,1
20559,102,NA,NA,NA,NA,NA,1
20559,103,NA,NA,NA,NA,NA,1
20559,104,NA,NA,NA,NA,NA,1
20559,105,NA,NA,NA,NA,NA,1
20559,106,NA,NA,NA,NA,NA,1
20559,107,NA,NA,NA,NA,NA,1
20559,108,NA,NA,NA,NA,NA,1
20559,201,NA,NA,NA,NA,NA,1
20559,202,NA,NA,NA,NA,NA,1
20559,203,NA,NA,NA,NA,NA,1
20559,204,NA,NA,NA,NA,NA,1
20559,205,3,3,23,18,5,
20559,206,NA,NA,NA,NA,NA,1
20559,207,NA,NA,NA,NA,NA,1
20559,301,NA,NA,NA,NA,NA,1
20559,302,NA,NA,NA,NA,NA,1
20559,303,NA,NA,NA,NA,NA,1
20559,304,NA,NA,NA,NA,NA,1
20559,305,NA,NA,NA,NA,NA,1
20559,306,NA,NA,NA,NA,NA,1
20559,307,NA,NA,NA,NA,NA,1
20559,308,NA,NA,NA,NA,NA,1
20559,309,NA,NA,NA,NA,NA,1
20559,310,NA,NA,NA,NA,NA,1
20559,400,NA,NA,NA,NA,NA,1
20559,500,NA,NA,NA,NA,NA,1
20559,600,NA,NA,NA,NA,NA,1
20560,101,10,10,10,7,3,
20560,102,NA,NA,NA,NA,NA,1
20560,103,NA,NA,NA,NA,NA,1
20560,104,NA,NA,NA,NA,NA,1
20560,105,10,10,10,7,3,
20560,106,NA,NA,NA,NA,NA,1
20560,107,10,10,10,7,3,
20560,108,NA,NA,NA,NA,NA,1
20560,201,10,10,10,7,3,
20560,202,NA,NA,NA,NA,NA,1
20560,203,10,10,10,7,3,
20560,204,10,10,10,7,3,
20560,205,NA,NA,NA,NA,NA,1
20560,206,10,10,10,7,3,
20560,207,10,10,10,7,3,
20560,301,NA,NA,NA,NA,NA,1
20560,302,NA,NA,NA,NA,NA,1
20560,303,NA,NA,NA,NA,NA,1
20560,304,NA,NA,NA,NA,NA,1
20560,305,10,10,10,7,3,
20560,306,NA,NA,NA,NA,NA,1
20560,307,NA,NA,NA,NA,NA,1
20560,308,NA,NA,NA,NA,NA,1
20560,309,NA,NA,NA,NA,NA,1
20560,310,NA,NA,NA,NA,NA,1
20560,400,NA,NA,NA,NA,NA,1
20560,500,NA,NA,NA,NA,NA,1
20560,600,NA,NA,NA,NA,NA,1
20561,101,NA,NA,NA,NA,NA,NA
20561,102,NA,NA,NA,NA,NA,NA
20561,103,NA,NA,NA,NA,NA,NA
20561,104,NA,NA,NA,NA,NA,NA
20561,105,NA,NA,NA,NA,NA,NA
20561,106,NA,NA,NA,NA,NA,NA
20561,107,NA,NA,NA,NA,NA,NA
20561,108,NA,NA,NA,NA,NA,NA
20561,201,NA,NA,NA,NA,NA,NA
20561,202,NA,NA,NA,NA,NA,NA
20561,203,NA,NA,NA,NA,NA,NA
20561,204,NA,NA,NA,NA,NA,NA
20561,205,NA,NA,NA,NA,NA,NA
20561,206,NA,NA,NA,NA,NA,NA
20561,207,NA,NA,NA,NA,NA,NA
20561,301,NA,NA,NA,NA,NA,NA
20561,302,NA,NA,NA,NA,NA,NA
20561,303,NA,NA,NA,NA,NA,NA
20561,304,NA,NA,NA,NA,NA,NA
20561,305,NA,NA,NA,NA,NA,NA
20561,306,NA,NA,NA,NA,NA,NA
20561,307,NA,NA,NA,NA,NA,NA
20561,308,NA,NA,NA,NA,NA,NA
20561,309,NA,NA,NA,NA,NA,NA
20561,310,NA,NA,NA,NA,NA,NA
20561,400,NA,NA,NA,NA,NA,NA
20561,500,NA,NA,NA,NA,NA,NA
20561,600,NA,NA,NA,NA,NA,NA
20562,101,NA,NA,NA,NA,NA,NA
20562,102,NA,NA,NA,NA,NA,NA
20562,103,NA,NA,NA,NA,NA,NA
20562,104,NA,NA,NA,NA,NA,NA
20562,105,NA,NA,NA,NA,NA,NA
20562,106,NA,NA,NA,NA,NA,NA
20562,107,NA,NA,NA,NA,NA,NA
20562,108,NA,NA,NA,NA,NA,NA
20562,201,NA,NA,NA,NA,NA,NA
20562,202,NA,NA,NA,NA,NA,NA
20562,203,NA,NA,NA,NA,NA,NA
20562,204,NA,NA,NA,NA,NA,NA
20562,205,NA,NA,NA,NA,NA,NA
20562,206,NA,NA,NA,NA,NA,NA
20562,207,NA,NA,NA,NA,NA,NA
20562,301,NA,NA,NA,NA,NA,NA
20562,302,NA,NA,NA,NA,NA,NA
20562,303,NA,NA,NA,NA,NA,NA
20562,304,NA,NA,NA,NA,NA,NA
20562,305,NA,NA,NA,NA,NA,NA
20562,306,NA,NA,NA,NA,NA,NA
20562,307,NA,NA,NA,NA,NA,NA
20562,308,NA,NA,NA,NA,NA,NA
20562,309,NA,NA,NA,NA,NA,NA
20562,310,NA,NA,NA,NA,NA,NA
20562,400,NA,NA,NA,NA,NA,NA
20562,500,NA,NA,NA,NA,NA,NA
20562,600,NA,NA,NA,NA,NA,NA
20563,101,NA,NA,NA,NA,NA,NA
20563,102,NA,NA,NA,NA,NA,NA
20563,103,NA,NA,NA,NA,NA,NA
20563,104,NA,NA,NA,NA,NA,NA
20563,105,NA,NA,NA,NA,NA,NA
20563,106,NA,NA,NA,NA,NA,NA
20563,107,NA,NA,NA,NA,NA,NA
20563,108,NA,NA,NA,NA,NA,NA
20563,201,NA,NA,NA,NA,NA,NA
20563,202,NA,NA,NA,NA,NA,NA
20563,203,NA,NA,NA,NA,NA,NA
20563,204,NA,NA,NA,NA,NA,NA
20563,205,NA,NA,NA,NA,NA,NA
20563,206,NA,NA,NA,NA,NA,NA
20563,207,NA,NA,NA,NA,NA,NA
20563,301,NA,NA,NA,NA,NA,NA
20563,302,NA,NA,NA,NA,NA,NA
20563,303,NA,NA,NA,NA,NA,NA
20563,304,NA,NA,NA,NA,NA,NA
20563,305,NA,NA,NA,NA,NA,NA
20563,306,NA,NA,NA,NA,NA,NA
20563,307,NA,NA,NA,NA,NA,NA
20563,308,NA,NA,NA,NA,NA,NA
20563,309,NA,NA,NA,NA,NA,NA
20563,310,NA,NA,NA,NA,NA,NA
20563,400,NA,NA,NA,NA,NA,NA
20563,500,NA,NA,NA,NA,NA,NA
20563,600,NA,NA,NA,NA,NA,NA
20564,101,NA,NA,NA,NA,NA,NA
20564,102,NA,NA,NA,NA,NA,NA
20564,103,NA,NA,NA,NA,NA,NA
20564,104,NA,NA,NA,NA,NA,NA
20564,105,NA,NA,NA,NA,NA,NA
20564,106,NA,NA,NA,NA,NA,NA
20564,107,NA,NA,NA,NA,NA,NA
20564,108,NA,NA,NA,NA,NA,NA
20564,201,NA,NA,NA,NA,NA,NA
20564,202,NA,NA,NA,NA,NA,NA
20564,203,NA,NA,NA,NA,NA,NA
20564,204,NA,NA,NA,NA,NA,NA
20564,205,NA,NA,NA,NA,NA,NA
20564,206,NA,NA,NA,NA,NA,NA
20564,207,NA,NA,NA,NA,NA,NA
20564,301,NA,NA,NA,NA,NA,NA
20564,302,NA,NA,NA,NA,NA,NA
20564,303,NA,NA,NA,NA,NA,NA
20564,304,NA,NA,NA,NA,NA,NA
20564,305,NA,NA,NA,NA,NA,NA
20564,306,NA,NA,NA,NA,NA,NA
20564,307,NA,NA,NA,NA,NA,NA
20564,308,NA,NA,NA,NA,NA,NA
20564,309,NA,NA,NA,NA,NA,NA
20564,310,NA,NA,NA,NA,NA,NA
20564,400,NA,NA,NA,NA,NA,NA
20564,500,NA,NA,NA,NA,NA,NA
20564,600,NA,NA,NA,NA,NA,NA
20565,101,NA,NA,NA,NA,NA,1
20565,102,NA,NA,NA,NA,NA,1
20565,103,NA,NA,NA,NA,NA,1
20565,104,NA,NA,NA,NA,NA,1
20565,105,NA,NA,NA,NA,NA,1
20565,106,NA,NA,NA,NA,NA,1
20565,107,NA,NA,NA,NA,NA,1
20565,108,NA,NA,NA,NA,NA,1
20565,201,NA,NA,NA,NA,NA,1
20565,202,NA,NA,NA,NA,NA,1
20565,203,NA,NA,NA,NA,NA,1
20565,204,NA,NA,NA,NA,NA,1
20565,205,NA,NA,NA,NA,NA,1
20565,206,NA,NA,NA,NA,NA,1
20565,207,NA,NA,NA,NA,NA,1
20565,301,NA,NA,NA,NA,NA,1
20565,302,NA,NA,NA,NA,NA,1
20565,303,NA,NA,NA,NA,NA,1
20565,304,NA,NA,NA,NA,NA,1
20565,305,NA,NA,NA,NA,NA,1
20565,306,NA,NA,NA,NA,NA,1
20565,307,NA,NA,NA,NA,NA,1
20565,308,NA,NA,NA,NA,NA,1
20565,309,NA,NA,NA,NA,NA,1
20565,310,NA,NA,NA,NA,NA,1
20565,400,NA,NA,NA,NA,NA,1
20565,500,NA,NA,NA,NA,NA,1
20565,600,NA,NA,NA,NA,NA,1
20566,101,NA,NA,NA,NA,NA,NA
20566,102,NA,NA,NA,NA,NA,NA
20566,103,NA,NA,NA,NA,NA,NA
20566,104,NA,NA,NA,NA,NA,NA
20566,105,NA,NA,NA,NA,NA,NA
20566,106,NA,NA,NA,NA,NA,NA
20566,107,NA,NA,NA,NA,NA,NA
20566,108,NA,NA,NA,NA,NA,NA
20566,201,NA,NA,NA,NA,NA,NA
20566,202,NA,NA,NA,NA,NA,NA
20566,203,NA,NA,NA,NA,NA,NA
20566,204,NA,NA,NA,NA,NA,NA
20566,205,NA,NA,NA,NA,NA,NA
20566,206,NA,NA,NA,NA,NA,NA
20566,207,NA,NA,NA,NA,NA,NA
20566,301,NA,NA,NA,NA,NA,NA
20566,302,NA,NA,NA,NA,NA,NA
20566,303,NA,NA,NA,NA,NA,NA
20566,304,NA,NA,NA,NA,NA,NA
20566,305,NA,NA,NA,NA,NA,NA
20566,306,NA,NA,NA,NA,NA,NA
20566,307,NA,NA,NA,NA,NA,NA
20566,308,NA,NA,NA,NA,NA,NA
20566,309,NA,NA,NA,NA,NA,NA
20566,310,NA,NA,NA,NA,NA,NA
20566,400,NA,NA,NA,NA,NA,NA
20566,500,NA,NA,NA,NA,NA,NA
20566,600,NA,NA,NA,NA,NA,NA
20567,101,NA,NA,NA,NA,NA,1
20567,102,NA,NA,NA,NA,NA,1
20567,103,NA,NA,NA,NA,NA,1
20567,104,NA,NA,NA,NA,NA,1
20567,105,NA,NA,NA,NA,NA,1
20567,106,NA,NA,NA,NA,NA,1
20567,107,NA,NA,NA,NA,NA,1
20567,108,NA,NA,NA,NA,NA,1
20567,201,NA,NA,NA,NA,NA,1
20567,202,NA,NA,NA,NA,NA,1
20567,203,NA,NA,NA,NA,NA,1
20567,204,NA,NA,NA,NA,NA,1
20567,205,1,1,3,3,0,
20567,206,NA,NA,NA,NA,NA,1
20567,207,NA,NA,NA,NA,NA,1
20567,301,NA,NA,NA,NA,NA,1
20567,302,NA,NA,NA,NA,NA,1
20567,303,NA,NA,NA,NA,NA,1
20567,304,NA,NA,NA,NA,NA,1
20567,305,1,1,3,3,0,
20567,306,NA,NA,NA,NA,NA,1
20567,307,1,1,3,3,0,
20567,308,NA,NA,NA,NA,NA,1
20567,309,NA,NA,NA,NA,NA,1
20567,310,NA,NA,NA,NA,NA,1
20567,400,NA,NA,NA,NA,NA,1
20567,500,NA,NA,NA,NA,NA,1
20567,600,NA,NA,NA,NA,NA,1
20568,101,NA,NA,NA,NA,NA,NA
20568,102,NA,NA,NA,NA,NA,NA
20568,103,NA,NA,NA,NA,NA,NA
20568,104,NA,NA,NA,NA,NA,NA
20568,105,NA,NA,NA,NA,NA,NA
20568,106,NA,NA,NA,NA,NA,NA
20568,107,NA,NA,NA,NA,NA,NA
20568,108,NA,NA,NA,NA,NA,NA
20568,201,NA,NA,NA,NA,NA,NA
20568,202,NA,NA,NA,NA,NA,NA
20568,203,NA,NA,NA,NA,NA,NA
20568,204,NA,NA,NA,NA,NA,NA
20568,205,NA,NA,NA,NA,NA,NA
20568,206,NA,NA,NA,NA,NA,NA
20568,207,NA,NA,NA,NA,NA,NA
20568,301,NA,NA,NA,NA,NA,NA
20568,302,NA,NA,NA,NA,NA,NA
20568,303,NA,NA,NA,NA,NA,NA
20568,304,NA,NA,NA,NA,NA,NA
20568,305,NA,NA,NA,NA,NA,NA
20568,306,NA,NA,NA,NA,NA,NA
20568,307,NA,NA,NA,NA,NA,NA
20568,308,NA,NA,NA,NA,NA,NA
20568,309,NA,NA,NA,NA,NA,NA
20568,310,NA,NA,NA,NA,NA,NA
20568,400,NA,NA,NA,NA,NA,NA
20568,500,NA,NA,NA,NA,NA,NA
20568,600,NA,NA,NA,NA,NA,NA
20569,101,NA,NA,NA,NA,NA,NA
20569,102,NA,NA,NA,NA,NA,NA
20569,103,NA,NA,NA,NA,NA,NA
20569,104,NA,NA,NA,NA,NA,NA
20569,105,NA,NA,NA,NA,NA,NA
20569,106,NA,NA,NA,NA,NA,NA
20569,107,NA,NA,NA,NA,NA,NA
20569,108,NA,NA,NA,NA,NA,NA
20569,201,NA,NA,NA,NA,NA,NA
20569,202,NA,NA,NA,NA,NA,NA
20569,203,NA,NA,NA,NA,NA,NA
20569,204,NA,NA,NA,NA,NA,NA
20569,205,NA,NA,NA,NA,NA,NA
20569,206,NA,NA,NA,NA,NA,NA
20569,207,NA,NA,NA,NA,NA,NA
20569,301,NA,NA,NA,NA,NA,NA
20569,302,NA,NA,NA,NA,NA,NA
20569,303,NA,NA,NA,NA,NA,NA
20569,304,NA,NA,NA,NA,NA,NA
20569,305,NA,NA,NA,NA,NA,NA
20569,306,NA,NA,NA,NA,NA,NA
20569,307,NA,NA,NA,NA,NA,NA
20569,308,NA,NA,NA,NA,NA,NA
20569,309,NA,NA,NA,NA,NA,NA
20569,310,NA,NA,NA,NA,NA,NA
20569,400,NA,NA,NA,NA,NA,NA
20569,500,NA,NA,NA,NA,NA,NA
20569,600,NA,NA,NA,NA,NA,NA
20570,101,NA,NA,NA,NA,NA,1
20570,102,NA,NA,NA,NA,NA,1
20570,103,NA,NA,NA,NA,NA,1
20570,104,NA,NA,NA,NA,NA,1
20570,105,NA,NA,NA,NA,NA,1
20570,106,NA,NA,NA,NA,NA,1
20570,107,NA,NA,NA,NA,NA,1
20570,108,NA,NA,NA,NA,NA,1
20570,201,NA,NA,NA,NA,NA,1
20570,202,NA,NA,NA,NA,NA,1
20570,203,NA,NA,NA,NA,NA,1
20570,204,NA,NA,NA,NA,NA,1
20570,205,3,3,34,18,16,
20570,206,1,1,34,18,16,
20570,207,NA,NA,NA,NA,NA,1
20570,301,NA,NA,NA,NA,NA,1
20570,302,NA,NA,NA,NA,NA,1
20570,303,NA,NA,NA,NA,NA,1
20570,304,NA,NA,NA,NA,NA,1
20570,305,NA,NA,NA,NA,NA,1
20570,306,NA,NA,NA,NA,NA,1
20570,307,NA,NA,NA,NA,NA,1
20570,308,NA,NA,NA,NA,NA,1
20570,309,NA,NA,NA,NA,NA,1
20570,310,NA,NA,NA,NA,NA,1
20570,400,NA,NA,NA,NA,NA,1
20570,500,NA,NA,NA,NA,NA,1
20570,600,1,1,34,18,16,
21001,101,1,1,28,17,11,
21001,102,NA,NA,NA,NA,NA,1
21001,103,NA,NA,NA,NA,NA,1
21001,104,1,1,28,17,11,
21001,105,NA,NA,NA,NA,NA,1
21001,106,NA,NA,NA,NA,NA,1
21001,107,NA,NA,NA,NA,NA,1
21001,108,NA,NA,NA,NA,NA,1
21001,201,NA,NA,NA,NA,NA,1
21001,202,NA,NA,NA,NA,NA,1
21001,203,NA,NA,NA,NA,NA,1
21001,204,NA,NA,NA,NA,NA,1
21001,205,1,1,28,17,11,
21001,206,1,1,28,17,11,
21001,207,NA,NA,NA,NA,NA,1
21001,301,NA,NA,NA,NA,NA,1
21001,302,NA,NA,NA,NA,NA,1
21001,303,NA,NA,NA,NA,NA,1
21001,304,NA,NA,NA,NA,NA,1
21001,305,NA,NA,NA,NA,NA,1
21001,306,NA,NA,NA,NA,NA,1
21001,307,NA,NA,NA,NA,NA,1
21001,308,NA,NA,NA,NA,NA,1
21001,309,NA,NA,NA,NA,NA,1
21001,310,NA,NA,NA,NA,NA,1
21001,400,NA,NA,NA,NA,NA,1
21001,500,NA,NA,NA,NA,NA,1
21001,600,NA,NA,NA,NA,NA,1
21002,101,NA,NA,NA,NA,NA,NA
21002,102,NA,NA,NA,NA,NA,NA
21002,103,NA,NA,NA,NA,NA,NA
21002,104,NA,NA,NA,NA,NA,NA
21002,105,NA,NA,NA,NA,NA,NA
21002,106,NA,NA,NA,NA,NA,NA
21002,107,NA,NA,NA,NA,NA,NA
21002,108,NA,NA,NA,NA,NA,NA
21002,201,NA,NA,NA,NA,NA,NA
21002,202,NA,NA,NA,NA,NA,NA
21002,203,NA,NA,NA,NA,NA,NA
21002,204,NA,NA,NA,NA,NA,NA
21002,205,NA,NA,NA,NA,NA,NA
21002,206,NA,NA,NA,NA,NA,NA
21002,207,NA,NA,NA,NA,NA,NA
21002,301,NA,NA,NA,NA,NA,NA
21002,302,NA,NA,NA,NA,NA,NA
21002,303,NA,NA,NA,NA,NA,NA
21002,304,NA,NA,NA,NA,NA,NA
21002,305,NA,NA,NA,NA,NA,NA
21002,306,NA,NA,NA,NA,NA,NA
21002,307,NA,NA,NA,NA,NA,NA
21002,308,NA,NA,NA,NA,NA,NA
21002,309,NA,NA,NA,NA,NA,NA
21002,310,NA,NA,NA,NA,NA,NA
21002,400,NA,NA,NA,NA,NA,NA
21002,500,NA,NA,NA,NA,NA,NA
21002,600,NA,NA,NA,NA,NA,NA
21003,101,NA,NA,NA,NA,NA,NA
21003,102,NA,NA,NA,NA,NA,NA
21003,103,NA,NA,NA,NA,NA,NA
21003,104,NA,NA,NA,NA,NA,NA
21003,105,NA,NA,NA,NA,NA,NA
21003,106,NA,NA,NA,NA,NA,NA
21003,107,NA,NA,NA,NA,NA,NA
21003,108,NA,NA,NA,NA,NA,NA
21003,201,NA,NA,NA,NA,NA,NA
21003,202,NA,NA,NA,NA,NA,NA
21003,203,NA,NA,NA,NA,NA,NA
21003,204,NA,NA,NA,NA,NA,NA
21003,205,NA,NA,NA,NA,NA,NA
21003,206,NA,NA,NA,NA,NA,NA
21003,207,NA,NA,NA,NA,NA,NA
21003,301,NA,NA,NA,NA,NA,NA
21003,302,NA,NA,NA,NA,NA,NA
21003,303,NA,NA,NA,NA,NA,NA
21003,304,NA,NA,NA,NA,NA,NA
21003,305,NA,NA,NA,NA,NA,NA
21003,306,NA,NA,NA,NA,NA,NA
21003,307,NA,NA,NA,NA,NA,NA
21003,308,NA,NA,NA,NA,NA,NA
21003,309,NA,NA,NA,NA,NA,NA
21003,310,NA,NA,NA,NA,NA,NA
21003,400,NA,NA,NA,NA,NA,NA
21003,500,NA,NA,NA,NA,NA,NA
21003,600,NA,NA,NA,NA,NA,NA
21004,101,NA,NA,NA,NA,NA,1
21004,102,NA,NA,NA,NA,NA,1
21004,103,NA,NA,NA,NA,NA,1
21004,104,NA,NA,NA,NA,NA,1
21004,105,NA,NA,NA,NA,NA,1
21004,106,NA,NA,NA,NA,NA,1
21004,107,NA,NA,NA,NA,NA,1
21004,108,NA,NA,NA,NA,NA,1
21004,201,NA,NA,NA,NA,NA,1
21004,202,NA,NA,NA,NA,NA,1
21004,203,NA,NA,NA,NA,NA,1
21004,204,2,2,91,68,23,
21004,205,NA,NA,NA,NA,NA,1
21004,206,NA,NA,NA,NA,NA,1
21004,207,NA,NA,NA,NA,NA,1
21004,301,NA,NA,NA,NA,NA,1
21004,302,NA,NA,NA,NA,NA,1
21004,303,NA,NA,NA,NA,NA,1
21004,304,NA,NA,NA,NA,NA,1
21004,305,NA,NA,NA,NA,NA,1
21004,306,NA,NA,NA,NA,NA,1
21004,307,NA,NA,NA,NA,NA,1
21004,308,NA,NA,NA,NA,NA,1
21004,309,NA,NA,NA,NA,NA,1
21004,310,NA,NA,NA,NA,NA,1
21004,400,NA,NA,NA,NA,NA,1
21004,500,NA,NA,NA,NA,NA,1
21004,600,NA,NA,NA,NA,NA,1
21005,101,NA,NA,NA,NA,NA,NA
21005,102,NA,NA,NA,NA,NA,NA
21005,103,NA,NA,NA,NA,NA,NA
21005,104,NA,NA,NA,NA,NA,NA
21005,105,NA,NA,NA,NA,NA,NA
21005,106,NA,NA,NA,NA,NA,NA
21005,107,NA,NA,NA,NA,NA,NA
21005,108,NA,NA,NA,NA,NA,NA
21005,201,NA,NA,NA,NA,NA,NA
21005,202,NA,NA,NA,NA,NA,NA
21005,203,NA,NA,NA,NA,NA,NA
21005,204,NA,NA,NA,NA,NA,NA
