ubicageo_f,mercpira_d,rnsnni1,unidmedi_h,bienrr1,bienrr2
28019,10,0,0,NA,NA
28019,11,0,0,NA,NA
28019,12,0,0,NA,NA
28019,13,0,0,NA,NA
28019,14,0,0,NA,NA
28019,15,0,0,NA,NA
28019,16,0,0,NA,NA
28019,17,0,0,NA,NA
28019,18,0,0,NA,NA
28019,19,0,0,NA,NA
28019,20,0,0,NA,NA
28019,21,0,0,NA,NA
28019,22,0,0,NA,NA
28019,23,0,0,NA,NA
28020,1,0,0,NA,NA
28020,2,0,0,NA,NA
28020,3,0,0,NA,NA
28020,4,0,0,NA,NA
28020,5,0,0,NA,NA
28020,6,0,0,NA,NA
28020,7,0,0,NA,NA
28020,8,0,0,NA,NA
28020,9,0,0,NA,NA
28020,10,0,0,NA,NA
28020,11,0,0,NA,NA
28020,12,0,0,NA,NA
28020,13,0,0,NA,NA
28020,14,0,0,NA,NA
28020,15,0,0,NA,NA
28020,16,0,0,NA,NA
28020,17,0,0,NA,NA
28020,18,0,0,NA,NA
28020,19,0,0,NA,NA
28020,20,0,0,NA,NA
28020,21,0,0,NA,NA
28020,22,0,0,NA,NA
28020,23,0,0,NA,NA
28021,1,0,0,NA,NA
28021,2,0,0,NA,NA
28021,3,0,0,NA,NA
28021,4,0,0,NA,NA
28021,5,0,0,NA,NA
28021,6,0,0,NA,NA
28021,7,0,0,NA,NA
28021,8,0,0,NA,NA
28021,9,0,0,NA,NA
28021,10,0,0,NA,NA
28021,11,0,0,NA,NA
28021,12,0,0,NA,NA
28021,13,0,0,NA,NA
28021,14,0,0,NA,NA
28021,15,0,0,NA,NA
28021,16,0,0,NA,NA
28021,17,0,0,NA,NA
28021,18,0,0,NA,NA
28021,19,0,0,NA,NA
28021,20,0,0,NA,NA
28021,21,0,0,NA,NA
28021,22,0,0,NA,NA
28021,23,0,0,NA,NA
28022,1,0,0,NA,NA
28022,2,0,0,NA,NA
28022,3,0,0,NA,NA
28022,4,0,0,NA,NA
28022,5,0,0,NA,NA
28022,6,0,0,NA,NA
28022,7,0,0,NA,NA
28022,8,0,0,NA,NA
28022,9,0,0,NA,NA
28022,10,0,0,NA,NA
28022,11,0,0,NA,NA
28022,12,0,0,NA,NA
28022,13,0,0,NA,NA
28022,14,0,0,NA,NA
28022,15,0,0,NA,NA
28022,16,0,0,NA,NA
28022,17,0,0,NA,NA
28022,18,0,0,NA,NA
28022,19,0,0,NA,NA
28022,20,0,0,NA,NA
28022,21,0,0,NA,NA
28022,22,0,0,NA,NA
28022,23,0,0,NA,NA
28023,1,0,0,NA,NA
28023,2,0,0,NA,NA
28023,3,0,0,NA,NA
28023,4,0,0,NA,NA
28023,5,0,0,NA,NA
28023,6,0,0,NA,NA
28023,7,0,0,NA,NA
28023,8,0,0,NA,NA
28023,9,0,0,NA,NA
28023,10,0,0,NA,NA
28023,11,0,0,NA,NA
28023,12,0,0,NA,NA
28023,13,0,0,NA,NA
28023,14,0,0,NA,NA
28023,15,0,0,NA,NA
28023,16,0,0,NA,NA
28023,17,0,0,NA,NA
28023,18,0,0,NA,NA
28023,19,0,0,NA,NA
28023,20,0,0,NA,NA
28023,21,0,0,NA,NA
28023,22,0,0,NA,NA
28023,23,0,0,NA,NA
28024,1,0,0,NA,NA
28024,2,0,0,NA,NA
28024,3,0,0,NA,NA
28024,4,0,0,NA,NA
28024,5,0,0,NA,NA
28024,6,0,0,NA,NA
28024,7,0,0,NA,NA
28024,8,0,0,NA,NA
28024,9,0,0,NA,NA
28024,10,0,0,NA,NA
28024,11,0,0,NA,NA
28024,12,0,0,NA,NA
28024,13,0,0,NA,NA
28024,14,0,0,NA,NA
28024,15,0,0,NA,NA
28024,16,0,0,NA,NA
28024,17,0,0,NA,NA
28024,18,0,0,NA,NA
28024,19,0,0,NA,NA
28024,20,0,0,NA,NA
28024,21,0,0,NA,NA
28024,22,0,0,NA,NA
28024,23,0,0,NA,NA
28025,1,0,0,NA,NA
28025,2,0,0,NA,NA
28025,3,0,0,NA,NA
28025,4,0,0,NA,NA
28025,5,0,0,NA,NA
28025,6,0,0,NA,NA
28025,7,0,0,NA,NA
28025,8,0,0,NA,NA
28025,9,0,0,NA,NA
28025,10,0,0,NA,NA
28025,11,0,0,NA,NA
28025,12,0,0,NA,NA
28025,13,0,0,NA,NA
28025,14,0,0,NA,NA
28025,15,0,0,NA,NA
28025,16,0,0,NA,NA
28025,17,0,0,NA,NA
28025,18,0,0,NA,NA
28025,19,0,0,NA,NA
28025,20,0,0,NA,NA
28025,21,0,0,NA,NA
28025,22,0,0,NA,NA
28025,23,0,0,NA,NA
28026,1,0,0,NA,NA
28026,2,0,0,NA,NA
28026,3,0,0,NA,NA
28026,4,0,0,NA,NA
28026,5,0,0,NA,NA
28026,6,0,0,NA,NA
28026,7,0,0,NA,NA
28026,8,0,0,NA,NA
28026,9,0,0,NA,NA
28026,10,0,0,NA,NA
28026,11,0,0,NA,NA
28026,12,0,0,NA,NA
28026,13,0,0,NA,NA
28026,14,0,0,NA,NA
28026,15,0,0,NA,NA
28026,16,0,0,NA,NA
28026,17,0,0,NA,NA
28026,18,0,0,NA,NA
28026,19,0,0,NA,NA
28026,20,0,0,NA,NA
28026,21,0,0,NA,NA
28026,22,0,0,NA,NA
28026,23,0,0,NA,NA
28027,1,0,0,NA,NA
28027,2,0,0,NA,NA
28027,3,0,0,NA,NA
28027,4,0,0,NA,NA
28027,5,0,0,NA,NA
28027,6,0,0,NA,NA
28027,7,0,0,NA,NA
28027,8,0,0,NA,NA
28027,9,0,0,NA,NA
28027,10,0,0,NA,NA
28027,11,0,0,NA,NA
28027,12,0,0,NA,NA
28027,13,0,0,NA,NA
28027,14,0,0,NA,NA
28027,15,0,0,NA,NA
28027,16,0,0,NA,NA
28027,17,0,0,NA,NA
28027,18,0,0,NA,NA
28027,19,0,0,NA,NA
28027,20,0,0,NA,NA
28027,21,0,0,NA,NA
28027,22,0,0,NA,NA
28027,23,0,0,NA,NA
28028,1,0,0,NA,NA
28028,2,0,0,NA,NA
28028,3,0,0,NA,NA
28028,4,0,0,NA,NA
28028,5,0,0,NA,NA
28028,6,0,0,NA,NA
28028,7,0,0,NA,NA
28028,8,0,0,NA,NA
28028,9,0,0,NA,NA
28028,10,0,0,NA,NA
28028,11,0,0,NA,NA
28028,12,0,0,NA,NA
28028,13,0,0,NA,NA
28028,14,0,0,NA,NA
28028,15,0,0,NA,NA
28028,16,0,0,NA,NA
28028,17,0,0,NA,NA
28028,18,0,0,NA,NA
28028,19,0,0,NA,NA
28028,20,0,0,NA,NA
28028,21,0,0,NA,NA
28028,22,0,0,NA,NA
28028,23,0,0,NA,NA
28029,1,0,0,NA,NA
28029,2,0,0,NA,NA
28029,3,0,0,NA,NA
28029,4,0,0,NA,NA
28029,5,0,0,NA,NA
28029,6,0,0,NA,NA
28029,7,0,0,NA,NA
28029,8,0,0,NA,NA
28029,9,0,0,NA,NA
28029,10,0,0,NA,NA
28029,11,0,0,NA,NA
28029,12,0,0,NA,NA
28029,13,0,0,NA,NA
28029,14,0,0,NA,NA
28029,15,0,0,NA,NA
28029,16,0,0,NA,NA
28029,17,0,0,NA,NA
28029,18,0,0,NA,NA
28029,19,0,0,NA,NA
28029,20,0,0,NA,NA
28029,21,0,0,NA,NA
28029,22,0,0,NA,NA
28029,23,0,0,NA,NA
28030,1,0,0,NA,NA
28030,2,0,0,NA,NA
28030,3,0,0,NA,NA
28030,4,0,0,NA,NA
28030,5,0,0,NA,NA
28030,6,0,0,NA,NA
28030,7,0,0,NA,NA
28030,8,0,0,NA,NA
28030,9,0,0,NA,NA
28030,10,0,0,NA,NA
28030,11,0,0,NA,NA
28030,12,0,0,NA,NA
28030,13,0,0,NA,NA
28030,14,0,0,NA,NA
28030,15,0,0,NA,NA
28030,16,0,0,NA,NA
28030,17,0,0,NA,NA
28030,18,0,0,NA,NA
28030,19,0,0,NA,NA
28030,20,0,0,NA,NA
28030,21,0,0,NA,NA
28030,22,0,0,NA,NA
28030,23,0,0,NA,NA
28031,1,0,0,NA,NA
28031,2,0,0,NA,NA
28031,3,0,0,NA,NA
28031,4,0,0,NA,NA
28031,5,0,0,NA,NA
28031,6,0,0,NA,NA
28031,7,0,0,NA,NA
28031,8,0,0,NA,NA
28031,9,0,0,NA,NA
28031,10,0,0,NA,NA
28031,11,0,0,NA,NA
28031,12,0,0,NA,NA
28031,13,0,0,NA,NA
28031,14,0,0,NA,NA
28031,15,0,0,NA,NA
28031,16,0,0,NA,NA
28031,17,0,0,NA,NA
28031,18,0,0,NA,NA
28031,19,0,0,NA,NA
28031,20,0,0,NA,NA
28031,21,0,0,NA,NA
28031,22,0,0,NA,NA
28031,23,0,0,NA,NA
28032,1,0,0,NA,NA
28032,2,0,0,NA,NA
28032,3,0,0,NA,NA
28032,4,0,0,NA,NA
28032,5,0,0,NA,NA
28032,6,0,0,NA,NA
28032,7,0,0,NA,NA
28032,8,0,0,NA,NA
28032,9,0,0,NA,NA
28032,10,0,0,NA,NA
28032,11,0,0,NA,NA
28032,12,0,0,NA,NA
28032,13,0,0,NA,NA
28032,14,0,0,NA,NA
28032,15,0,0,NA,NA
28032,16,0,0,NA,NA
28032,17,0,0,NA,NA
28032,18,0,0,NA,NA
28032,19,0,0,NA,NA
28032,20,0,0,NA,NA
28032,21,0,0,NA,NA
28032,22,0,0,NA,NA
28032,23,0,0,NA,NA
28033,1,0,0,NA,NA
28033,2,0,0,NA,NA
28033,3,0,0,NA,NA
28033,4,0,0,NA,NA
28033,5,0,0,NA,NA
28033,6,0,0,NA,NA
28033,7,0,0,NA,NA
28033,8,0,0,NA,NA
28033,9,0,0,NA,NA
28033,10,0,0,NA,NA
28033,11,0,0,NA,NA
28033,12,0,0,NA,NA
28033,13,0,0,NA,NA
28033,14,0,0,NA,NA
28033,15,0,0,NA,NA
28033,16,0,0,NA,NA
28033,17,0,0,NA,NA
28033,18,0,0,NA,NA
28033,19,0,0,NA,NA
28033,20,0,0,NA,NA
28033,21,0,0,NA,NA
28033,22,0,0,NA,NA
28033,23,0,0,NA,NA
28034,1,0,0,NA,NA
28034,2,0,0,NA,NA
28034,3,0,0,NA,NA
28034,4,0,0,NA,NA
28034,5,0,0,NA,NA
28034,6,0,0,NA,NA
28034,7,0,0,NA,NA
28034,8,0,0,NA,NA
28034,9,0,0,NA,NA
28034,10,0,0,NA,NA
28034,11,0,0,NA,NA
28034,12,0,0,NA,NA
28034,13,0,0,NA,NA
28034,14,0,0,NA,NA
28034,15,0,0,NA,NA
28034,16,0,0,NA,NA
28034,17,0,0,NA,NA
28034,18,0,0,NA,NA
28034,19,0,0,NA,NA
28034,20,0,0,NA,NA
28034,21,0,0,NA,NA
28034,22,0,0,NA,NA
28034,23,0,0,NA,NA
28035,1,0,0,NA,NA
28035,2,0,0,NA,NA
28035,3,0,0,NA,NA
28035,4,0,0,NA,NA
28035,5,0,0,NA,NA
28035,6,0,0,NA,NA
28035,7,0,0,NA,NA
28035,8,0,0,NA,NA
28035,9,0,0,NA,NA
28035,10,0,0,NA,NA
28035,11,0,0,NA,NA
28035,12,0,0,NA,NA
28035,13,0,0,NA,NA
28035,14,0,0,NA,NA
28035,15,0,0,NA,NA
28035,16,0,0,NA,NA
28035,17,0,0,NA,NA
28035,18,0,0,NA,NA
28035,19,0,0,NA,NA
28035,20,0,0,NA,NA
28035,21,0,0,NA,NA
28035,22,0,0,NA,NA
28035,23,0,0,NA,NA
28036,1,0,0,NA,NA
28036,2,0,0,NA,NA
28036,3,0,0,NA,NA
28036,4,0,0,NA,NA
28036,5,0,0,NA,NA
28036,6,0,0,NA,NA
28036,7,0,0,NA,NA
28036,8,0,0,NA,NA
28036,9,0,0,NA,NA
28036,10,0,0,NA,NA
28036,11,0,0,NA,NA
28036,12,0,0,NA,NA
28036,13,0,0,NA,NA
28036,14,0,0,NA,NA
28036,15,0,0,NA,NA
28036,16,0,0,NA,NA
28036,17,0,0,NA,NA
28036,18,0,0,NA,NA
28036,19,0,0,NA,NA
28036,20,0,0,NA,NA
28036,21,0,0,NA,NA
28036,22,0,0,NA,NA
28036,23,0,0,NA,NA
28037,1,0,0,NA,NA
28037,2,0,0,NA,NA
28037,3,0,0,NA,NA
28037,4,0,0,NA,NA
28037,5,0,0,NA,NA
28037,6,0,0,NA,NA
28037,7,0,0,NA,NA
28037,8,0,0,NA,NA
28037,9,0,0,NA,NA
28037,10,0,0,NA,NA
28037,11,0,0,NA,NA
28037,12,0,0,NA,NA
28037,13,0,0,NA,NA
28037,14,0,0,NA,NA
28037,15,0,0,NA,NA
28037,16,0,0,NA,NA
28037,17,0,0,NA,NA
28037,18,0,0,NA,NA
28037,19,0,0,NA,NA
28037,20,0,0,NA,NA
28037,21,0,0,NA,NA
28037,22,0,0,NA,NA
28037,23,0,0,NA,NA
28038,1,0,0,NA,NA
28038,2,0,0,NA,NA
28038,3,0,0,NA,NA
28038,4,0,0,NA,NA
28038,5,0,0,NA,NA
28038,6,0,0,NA,NA
28038,7,0,0,NA,NA
28038,8,0,0,NA,NA
28038,9,0,0,NA,NA
28038,10,0,0,NA,NA
28038,11,0,0,NA,NA
28038,12,0,0,NA,NA
28038,13,0,0,NA,NA
28038,14,0,0,NA,NA
28038,15,0,0,NA,NA
28038,16,0,0,NA,NA
28038,17,0,0,NA,NA
28038,18,0,0,NA,NA
28038,19,0,0,NA,NA
28038,20,0,0,NA,NA
28038,21,0,0,NA,NA
28038,22,0,0,NA,NA
28038,23,0,0,NA,NA
28039,1,0,0,NA,NA
28039,2,0,0,NA,NA
28039,3,0,0,NA,NA
28039,4,0,0,NA,NA
28039,5,0,0,NA,NA
28039,6,0,0,NA,NA
28039,7,0,0,NA,NA
28039,8,0,0,NA,NA
28039,9,0,0,NA,NA
28039,10,0,0,NA,NA
28039,11,0,0,NA,NA
28039,12,0,0,NA,NA
28039,13,0,0,NA,NA
28039,14,0,0,NA,NA
28039,15,0,0,NA,NA
28039,16,0,0,NA,NA
28039,17,0,0,NA,NA
28039,18,0,0,NA,NA
28039,19,0,0,NA,NA
28039,20,0,0,NA,NA
28039,21,0,0,NA,NA
28039,22,0,0,NA,NA
28039,23,0,0,NA,NA
28040,1,0,0,NA,NA
28040,2,0,0,NA,NA
28040,3,0,0,NA,NA
28040,4,0,0,NA,NA
28040,5,0,0,NA,NA
28040,6,0,0,NA,NA
28040,7,0,0,NA,NA
28040,8,0,0,NA,NA
28040,9,0,0,NA,NA
28040,10,0,0,NA,NA
28040,11,0,0,NA,NA
28040,12,0,0,NA,NA
28040,13,0,0,NA,NA
28040,14,0,0,NA,NA
28040,15,0,0,NA,NA
28040,16,0,0,NA,NA
28040,17,0,0,NA,NA
28040,18,0,0,NA,NA
28040,19,0,0,NA,NA
28040,20,0,0,NA,NA
28040,21,0,0,NA,NA
28040,22,0,0,NA,NA
28040,23,0,0,NA,NA
28041,1,0,0,NA,NA
28041,2,0,0,NA,NA
28041,3,0,0,NA,NA
28041,4,0,0,NA,NA
28041,5,0,0,NA,NA
28041,6,0,0,NA,NA
28041,7,0,0,NA,NA
28041,8,0,0,NA,NA
28041,9,0,0,NA,NA
28041,10,0,0,NA,NA
28041,11,0,0,NA,NA
28041,12,0,0,NA,NA
28041,13,0,0,NA,NA
28041,14,0,0,NA,NA
28041,15,0,0,NA,NA
28041,16,0,0,NA,NA
28041,17,0,0,NA,NA
28041,18,0,0,NA,NA
28041,19,0,0,NA,NA
28041,20,0,0,NA,NA
28041,21,0,0,NA,NA
28041,22,0,0,NA,NA
28041,23,0,0,NA,NA
28042,1,0,0,NA,NA
28042,2,0,0,NA,NA
28042,3,0,0,NA,NA
28042,4,0,0,NA,NA
28042,5,0,0,NA,NA
28042,6,0,0,NA,NA
28042,7,0,0,NA,NA
28042,8,0,0,NA,NA
28042,9,0,0,NA,NA
28042,10,0,0,NA,NA
28042,11,0,0,NA,NA
28042,12,0,0,NA,NA
28042,13,0,0,NA,NA
28042,14,0,0,NA,NA
28042,15,0,0,NA,NA
28042,16,0,0,NA,NA
28042,17,0,0,NA,NA
28042,18,0,0,NA,NA
28042,19,0,0,NA,NA
28042,20,0,0,NA,NA
28042,21,0,0,NA,NA
28042,22,0,0,NA,NA
28042,23,0,0,NA,NA
28043,1,0,0,NA,NA
28043,2,0,0,NA,NA
28043,3,0,0,NA,NA
28043,4,0,0,NA,NA
28043,5,0,0,NA,NA
28043,6,0,0,NA,NA
28043,7,0,0,NA,NA
28043,8,0,0,NA,NA
28043,9,0,0,NA,NA
28043,10,0,0,NA,NA
28043,11,0,0,NA,NA
28043,12,0,0,NA,NA
28043,13,0,0,NA,NA
28043,14,0,0,NA,NA
28043,15,0,0,NA,NA
28043,16,0,0,NA,NA
28043,17,0,0,NA,NA
28043,18,0,0,NA,NA
28043,19,0,0,NA,NA
28043,20,0,0,NA,NA
28043,21,0,0,NA,NA
28043,22,0,0,NA,NA
28043,23,0,0,NA,NA
29001,1,2,0,NA,NA
29001,2,2,0,NA,NA
29001,3,2,0,NA,NA
29001,4,2,0,NA,NA
29001,5,2,0,NA,NA
29001,6,2,0,NA,NA
29001,7,2,0,NA,NA
29001,8,2,0,NA,NA
29001,9,2,0,NA,NA
29001,10,2,0,NA,NA
29001,11,2,0,NA,NA
29001,12,2,0,NA,NA
29001,13,2,0,NA,NA
29001,14,2,0,NA,NA
29001,15,2,0,NA,NA
29001,16,2,0,NA,NA
29001,17,2,0,NA,NA
29001,18,2,0,NA,NA
29001,19,2,0,NA,NA
29001,20,2,0,NA,NA
29001,21,2,0,NA,NA
29001,22,2,0,NA,NA
29001,23,2,0,NA,NA
29002,1,9,97,NSS,NSS
29002,2,9,97,NSS,NSS
29002,3,9,97,NSS,NSS
29002,4,9,97,NSS,NSS
29002,5,9,97,NSS,NSS
29002,6,9,97,NSS,NSS
29002,7,9,97,NSS,NSS
29002,8,9,97,NSS,NSS
29002,9,9,97,NSS,NSS
29002,10,9,97,NSS,NSS
29002,11,9,97,NSS,NSS
29002,12,9,97,NSS,NSS
29002,13,9,97,NSS,NSS
29002,14,9,97,NSS,NSS
29002,15,9,97,NSS,NSS
29002,16,9,97,NSS,NSS
29002,17,9,97,NSS,NSS
29002,18,9,97,NSS,NSS
29002,19,9,97,NSS,NSS
29002,20,9,97,NSS,NSS
29002,21,9,97,NSS,NSS
29002,22,9,97,NSS,NSS
29002,23,9,97,NSS,NSS
29003,1,2,0,NA,NA
29003,2,2,0,NA,NA
29003,3,2,0,NA,NA
29003,4,2,0,NA,NA
29003,5,2,0,NA,NA
29003,6,2,0,NA,NA
29003,7,1,1,1,0
29003,8,1,1,10,0
29003,9,2,0,NA,NA
29003,10,2,0,NA,NA
29003,11,2,0,NA,NA
29003,12,2,0,NA,NA
29003,13,2,0,NA,NA
29003,14,2,0,NA,NA
29003,15,2,0,NA,NA
29003,16,1,5,10000,0
29003,17,2,0,NA,NA
29003,18,2,0,NA,NA
29003,19,2,0,NA,NA
29003,20,2,0,NA,NA
29003,21,2,0,NA,NA
29003,22,2,0,NA,NA
29003,23,2,0,NA,NA
29004,1,2,0,NA,NA
29004,2,2,0,NA,NA
29004,3,2,0,NA,NA
29004,4,2,0,NA,NA
29004,5,2,0,NA,NA
29004,6,2,0,NA,NA
29004,7,1,1,1,1
29004,8,2,0,NA,NA
29004,9,2,0,NA,NA
29004,10,2,0,NA,NA
29004,11,2,0,NA,NA
29004,12,2,0,NA,NA
29004,13,2,0,NA,NA
29004,14,2,0,NA,NA
29004,15,2,0,NA,NA
29004,16,2,0,NA,NA
29004,17,2,0,NA,NA
29004,18,2,0,NA,NA
29004,19,2,0,NA,NA
29004,20,2,0,NA,NA
29004,21,1,1,1,0
29004,22,2,0,NA,NA
29004,23,2,0,NA,NA
29005,1,2,0,NA,NA
29005,2,2,0,NA,NA
29005,3,2,0,NA,NA
29005,4,2,0,NA,NA
29005,5,2,0,NA,NA
29005,6,2,0,NA,NA
29005,7,2,0,NA,NA
29005,8,2,0,NA,NA
29005,9,2,0,NA,NA
29005,10,2,0,NA,NA
29005,11,2,0,NA,NA
29005,12,2,0,NA,NA
29005,13,2,0,NA,NA
29005,14,2,0,NA,NA
29005,15,2,0,NA,NA
29005,16,2,0,NA,NA
29005,17,2,0,NA,NA
29005,18,2,0,NA,NA
29005,19,2,0,NA,NA
29005,20,2,0,NA,NA
29005,21,1,1,19,0
29005,22,2,0,NA,NA
29005,23,2,0,NA,NA
29006,1,2,0,NA,NA
29006,2,2,0,NA,NA
29006,3,2,0,NA,NA
29006,4,2,0,NA,NA
29006,5,2,0,NA,NA
29006,6,2,0,NA,NA
29006,7,2,0,NA,NA
29006,8,2,0,NA,NA
29006,9,2,0,NA,NA
29006,10,2,0,NA,NA
29006,11,2,0,NA,NA
29006,12,2,0,NA,NA
29006,13,2,0,NA,NA
29006,14,2,0,NA,NA
29006,15,2,0,NA,NA
29006,16,1,5,15000,0
29006,17,2,0,NA,NA
29006,18,2,0,NA,NA
29006,19,1,1,10,0
29006,20,1,1,5,0
29006,21,2,0,NA,NA
29006,22,2,0,NA,NA
29006,23,2,0,NA,NA
29007,1,2,0,NA,NA
29007,2,2,0,NA,NA
29007,3,2,0,NA,NA
29007,4,2,0,NA,NA
29007,5,2,0,NA,NA
29007,6,2,0,NA,NA
29007,7,2,0,NA,NA
29007,8,2,0,NA,NA
29007,9,2,0,NA,NA
29007,10,2,0,NA,NA
29007,11,2,0,NA,NA
29007,12,2,0,NA,NA
29007,13,2,0,NA,NA
29007,14,2,0,NA,NA
29007,15,2,0,NA,NA
29007,16,1,5,350,350
29007,17,2,0,NA,NA
29007,18,2,0,NA,NA
29007,19,2,0,NA,NA
29007,20,2,0,NA,NA
29007,21,2,0,NA,NA
29007,22,2,0,NA,NA
29007,23,2,0,NA,NA
29008,1,2,0,NA,NA
29008,2,2,0,NA,NA
29008,3,2,0,NA,NA
29008,4,2,0,NA,NA
29008,5,2,0,NA,NA
29008,6,1,4,1,0
29008,7,1,1,4,0
29008,8,1,1,6,2
29008,9,1,1,3,0
29008,10,2,0,NA,NA
29008,11,1,1,10,3
29008,12,2,0,NA,NA
29008,13,2,0,NA,NA
29008,14,1,1,7,0
29008,15,2,0,NA,NA
29008,16,1,5,20000000,0
29008,17,2,0,NA,NA
29008,18,2,0,NA,NA
29008,19,1,1,10,3
29008,20,2,0,NA,NA
29008,21,2,0,NA,NA
29008,22,2,0,NA,NA
29008,23,2,0,NA,NA
29009,1,2,0,NA,NA
29009,2,2,0,NA,NA
29009,3,2,0,NA,NA
29009,4,2,0,NA,NA
29009,5,2,0,NA,NA
29009,6,2,0,NA,NA
29009,7,2,0,NA,NA
29009,8,2,0,NA,NA
29009,9,2,0,NA,NA
29009,10,2,0,NA,NA
29009,11,2,0,NA,NA
29009,12,2,0,NA,NA
29009,13,2,0,NA,NA
29009,14,2,0,NA,NA
29009,15,2,0,NA,NA
29009,16,2,0,NA,NA
29009,17,2,0,NA,NA
29009,18,2,0,NA,NA
29009,19,2,0,NA,NA
29009,20,2,0,NA,NA
29009,21,2,0,NA,NA
29009,22,2,0,NA,NA
29009,23,2,0,NA,NA
29010,1,2,0,NA,NA
29010,2,2,0,NA,NA
29010,3,1,1,25,15
29010,4,2,0,NA,NA
29010,5,1,3,15,10
29010,6,1,4,29,0
29010,7,2,0,NA,NA
29010,8,2,0,NA,NA
29010,9,1,1,17,12
29010,10,2,0,NA,NA
29010,11,1,1,5,5
29010,12,1,1,7,5
29010,13,1,1,1,1
29010,14,1,1,3,0
29010,15,2,0,NA,NA
29010,16,1,5,70000,0
29010,17,1,1,1,1
29010,18,1,1,1,1
29010,19,1,1,14,8
29010,20,1,1,4,3
29010,21,1,1,1,1
29010,22,2,0,NA,NA
29010,23,2,0,NA,NA
29011,1,2,0,NA,NA
29011,2,2,0,NA,NA
29011,3,2,0,NA,NA
29011,4,2,0,NA,NA
29011,5,2,0,NA,NA
29011,6,2,0,NA,NA
29011,7,2,0,NA,NA
29011,8,2,0,NA,NA
29011,9,2,0,NA,NA
29011,10,2,0,NA,NA
29011,11,2,0,NA,NA
29011,12,2,0,NA,NA
29011,13,2,0,NA,NA
29011,14,2,0,NA,NA
29011,15,2,0,NA,NA
29011,16,2,0,NA,NA
29011,17,2,0,NA,NA
29011,18,2,0,NA,NA
29011,19,2,0,NA,NA
29011,20,2,0,NA,NA
29011,21,2,0,NA,NA
29011,22,2,0,NA,NA
29011,23,2,0,NA,NA
29012,1,2,0,NA,NA
29012,2,2,0,NA,NA
29012,3,2,0,NA,NA
29012,4,2,0,NA,NA
29012,5,2,0,NA,NA
29012,6,2,0,NA,NA
29012,7,2,0,NA,NA
29012,8,2,0,NA,NA
29012,9,1,1,12,0
29012,10,2,0,NA,NA
29012,11,1,1,2,0
29012,12,2,0,NA,NA
29012,13,2,0,NA,NA
29012,14,2,0,NA,NA
29012,15,2,0,NA,NA
29012,16,2,0,NA,NA
29012,17,2,0,NA,NA
29012,18,2,0,NA,NA
29012,19,1,1,2,0
29012,20,2,0,NA,NA
29012,21,2,0,NA,NA
29012,22,2,0,NA,NA
29012,23,2,0,NA,NA
29013,1,2,0,NA,NA
29013,2,2,0,NA,NA
29013,3,1,1,10,5
29013,4,2,0,NA,NA
29013,5,2,0,NA,NA
29013,6,1,4,3,3
29013,7,2,0,NA,NA
29013,8,1,1,5,0
29013,9,1,1,5,0
29013,10,2,0,NA,NA
29013,11,2,0,NA,NA
29013,12,2,0,NA,NA
29013,13,2,0,NA,NA
29013,14,2,0,NA,NA
29013,15,2,0,NA,NA
29013,16,1,5,15,0
29013,17,2,0,NA,NA
29013,18,2,0,NA,NA
29013,19,1,1,30,0
29013,20,1,1,10,0
29013,21,1,1,6,3
29013,22,2,0,NA,NA
29013,23,9,97,NSS,NSS
29014,1,2,0,NA,NA
29014,2,2,0,NA,NA
29014,3,2,0,NA,NA
29014,4,2,0,NA,NA
29014,5,2,0,NA,NA
29014,6,2,0,NA,NA
29014,7,1,1,2,1
29014,8,2,0,NA,NA
29014,9,1,1,2,0
29014,10,2,0,NA,NA
29014,11,2,0,NA,NA
29014,12,2,0,NA,NA
29014,13,2,0,NA,NA
29014,14,2,0,NA,NA
29014,15,2,0,NA,NA
29014,16,2,0,NA,NA
29014,17,2,0,NA,NA
29014,18,2,0,NA,NA
29014,19,1,1,1,0
29014,20,1,1,1,1
29014,21,2,0,NA,NA
29014,22,2,0,NA,NA
29014,23,2,0,NA,NA
29015,1,2,0,NA,NA
29015,2,2,0,NA,NA
29015,3,2,0,NA,NA
29015,4,2,0,NA,NA
29015,5,2,0,NA,NA
29015,6,1,4,10,8
29015,7,1,1,4,0
29015,8,2,0,NA,NA
29015,9,2,0,NA,NA
29015,10,2,0,NA,NA
29015,11,2,0,NA,NA
29015,12,2,0,NA,NA
29015,13,2,0,NA,NA
29015,14,2,0,NA,NA
29015,15,2,0,NA,NA
29015,16,1,5,10000,0
29015,17,2,0,NA,NA
29015,18,2,0,NA,NA
29015,19,1,1,10,0
29015,20,1,1,4,0
29015,21,2,0,NA,NA
29015,22,2,0,NA,NA
29015,23,2,0,NA,NA
29016,1,2,0,NA,NA
29016,2,2,0,NA,NA
29016,3,2,0,NA,NA
29016,4,2,0,NA,NA
29016,5,2,0,NA,NA
29016,6,2,0,NA,NA
29016,7,2,0,NA,NA
29016,8,2,0,NA,NA
29016,9,2,0,NA,NA
29016,10,2,0,NA,NA
29016,11,2,0,NA,NA
29016,12,2,0,NA,NA
29016,13,2,0,NA,NA
29016,14,2,0,NA,NA
29016,15,2,0,NA,NA
29016,16,2,0,NA,NA
29016,17,2,0,NA,NA
29016,18,2,0,NA,NA
29016,19,2,0,NA,NA
29016,20,2,0,NA,NA
29016,21,2,0,NA,NA
29016,22,2,0,NA,NA
