ubicageo_f,funcsepu_a,sexostt,sexos1,sexos2
24055,2,16,16,0
24055,3,1,0,1
24055,4,0,0,0
24056,1,0,0,0
24056,2,10,8,2
24056,3,0,0,0
24056,4,0,0,0
24057,1,0,0,0
24057,2,34,31,3
24057,3,0,0,0
24057,4,0,0,0
24058,1,0,0,0
24058,2,31,26,5
24058,3,0,0,0
24058,4,0,0,0
25001,1,514,457,57
25001,2,35,28,7
25001,3,52,38,14
25001,4,25,23,2
25002,1,0,0,0
25002,2,72,58,14
25002,3,0,0,0
25002,4,0,0,0
25003,1,0,0,0
25003,2,15,10,5
25003,3,0,0,0
25003,4,0,0,0
25004,1,0,0,0
25004,2,26,24,2
25004,3,0,0,0
25004,4,0,0,0
25005,1,0,0,0
25005,2,7,4,3
25005,3,0,0,0
25005,4,0,0,0
25006,1,0,0,0
25006,2,1120,996,124
25006,3,5,4,1
25006,4,7,7,0
25007,1,0,0,0
25007,2,27,26,1
25007,3,0,0,0
25007,4,0,0,0
25008,1,0,0,0
25008,2,42,36,6
25008,3,0,0,0
25008,4,0,0,0
25009,1,0,0,0
25009,2,90,74,16
25009,3,0,0,0
25009,4,0,0,0
25010,1,0,0,0
25010,2,99,84,15
25010,3,0,0,0
25010,4,0,0,0
25011,1,0,0,0
25011,2,373,332,41
25011,3,0,0,0
25011,4,0,0,0
25012,1,0,0,0
25012,2,0,0,0
25012,3,0,0,0
25012,4,894,675,219
25013,1,0,0,0
25013,2,23,18,5
25013,3,0,0,0
25013,4,0,0,0
25014,1,0,0,0
25014,2,27,20,7
25014,3,0,0,0
25014,4,0,0,0
25015,1,0,0,0
25015,2,83,60,23
25015,3,0,0,0
25015,4,0,0,0
25016,1,0,0,0
25016,2,20,18,2
25016,3,0,0,0
25016,4,0,0,0
25017,1,0,0,0
25017,2,92,79,13
25017,3,0,0,0
25017,4,0,0,0
25018,1,0,0,0
25018,2,154,102,52
25018,3,0,0,0
25018,4,0,0,0
26001,1,0,0,0
26001,2,5,4,1
26001,3,0,0,0
26001,4,0,0,0
26002,1,0,0,0
26002,2,99,88,11
26002,3,0,0,0
26002,4,0,0,0
26003,1,0,0,0
26003,2,0,0,0
26003,3,0,0,0
26003,4,0,0,0
26004,1,0,0,0
26004,2,2,2,0
26004,3,0,0,0
26004,4,0,0,0
26005,1,0,0,0
26005,2,3,2,1
26005,3,0,0,0
26005,4,0,0,0
26006,1,0,0,0
26006,2,0,0,0
26006,3,0,0,0
26006,4,0,0,0
26007,1,0,0,0
26007,2,0,0,0
26007,3,1,1,0
26007,4,0,0,0
26008,1,0,0,0
26008,2,4,4,0
26008,3,4,4,0
26008,4,0,0,0
26009,1,0,0,0
26009,2,2,2,0
26009,3,0,0,0
26009,4,0,0,0
26010,1,0,0,0
26010,2,0,0,0
26010,3,0,0,0
26010,4,0,0,0
26011,1,0,0,0
26011,2,6,6,0
26011,3,6,6,0
26011,4,0,0,0
26012,1,2,2,0
26012,2,35,27,8
26012,3,35,27,8
26012,4,7,6,1
26013,1,0,0,0
26013,2,0,0,0
26013,3,4,4,0
26013,4,0,0,0
26014,1,0,0,0
26014,2,5,5,0
26014,3,5,5,0
26014,4,5,5,0
26015,1,0,0,0
26015,2,2,2,0
26015,3,0,0,0
26015,4,0,0,0
26016,1,0,0,0
26016,2,17,13,4
26016,3,0,0,0
26016,4,0,0,0
26017,1,5,4,1
26017,2,87,62,25
26017,3,87,62,25
26017,4,87,62,25
26018,1,9,7,2
26018,2,661,561,100
26018,3,7,4,3
26018,4,18,16,2
26019,1,0,0,0
26019,2,46,40,6
26019,3,0,0,0
26019,4,0,0,0
26020,1,0,0,0
26020,2,3,3,0
26020,3,2,1,1
26020,4,0,0,0
26021,1,0,0,0
26021,2,5,5,0
26021,3,5,5,0
26021,4,0,0,0
26022,1,0,0,0
26022,2,1,1,0
26022,3,0,0,0
26022,4,0,0,0
26023,1,0,0,0
26023,2,16,15,1
26023,3,0,0,0
26023,4,0,0,0
26024,1,0,0,0
26024,2,3,3,0
26024,3,0,0,0
26024,4,0,0,0
26025,1,0,0,0
26025,2,51,41,10
26025,3,0,0,0
26025,4,0,0,0
26026,1,0,0,0
26026,2,102,87,15
26026,3,0,0,0
26026,4,0,0,0
26027,1,0,0,0
26027,2,0,0,0
26027,3,31,17,14
26027,4,0,0,0
26028,1,0,0,0
26028,2,1,1,0
26028,3,0,0,0
26028,4,0,0,0
26029,1,0,0,0
26029,2,197,171,26
26029,3,6,3,3
26029,4,0,0,0
26030,1,0,0,0
26030,2,758,611,147
26030,3,0,0,0
26030,4,0,0,0
26031,1,0,0,0
26031,2,5,5,0
26031,3,0,0,0
26031,4,0,0,0
26032,1,0,0,0
26032,2,0,0,0
26032,3,0,0,0
26032,4,0,0,0
26033,1,0,0,0
26033,2,81,71,10
26033,3,1,1,0
26033,4,10,5,5
26034,1,0,0,0
26034,2,3,3,0
26034,3,4,4,0
26034,4,4,4,0
26035,1,0,0,0
26035,2,20,19,1
26035,3,0,0,0
26035,4,0,0,0
26036,1,3,3,0
26036,2,26,24,2
26036,3,7,5,2
26036,4,5,4,1
26037,1,0,0,0
26037,2,3,3,0
26037,3,0,0,0
26037,4,0,0,0
26038,1,0,0,0
26038,2,7,5,2
26038,3,0,0,0
26038,4,0,0,0
26039,1,0,0,0
26039,2,12,8,4
26039,3,0,0,0
26039,4,0,0,0
26040,1,0,0,0
26040,2,5,5,0
26040,3,0,0,0
26040,4,0,0,0
26041,1,0,0,0
26041,2,44,34,10
26041,3,0,0,0
26041,4,0,0,0
26042,1,0,0,0
26042,2,12,9,3
26042,3,327,286,41
26042,4,0,0,0
26043,1,0,0,0
26043,2,518,446,72
26043,3,6,4,2
26043,4,15,14,1
26044,1,0,0,0
26044,2,1,1,0
26044,3,0,0,0
26044,4,0,0,0
26045,1,0,0,0
26045,2,7,5,2
26045,3,0,0,0
26045,4,0,0,0
26046,1,0,0,0
26046,2,0,0,0
26046,3,0,0,0
26046,4,0,0,0
26047,1,0,0,0
26047,2,26,20,6
26047,3,0,0,0
26047,4,0,0,0
26048,1,0,0,0
26048,2,92,64,28
26048,3,0,0,0
26048,4,0,0,0
26049,1,0,0,0
26049,2,4,3,1
26049,3,0,0,0
26049,4,0,0,0
26050,1,0,0,0
26050,2,0,0,0
26050,3,0,0,0
26050,4,0,0,0
26051,1,0,0,0
26051,2,4,3,1
26051,3,0,0,0
26051,4,0,0,0
26052,1,0,0,0
26052,2,12,9,3
26052,3,0,0,0
26052,4,0,0,0
26053,1,0,0,0
26053,2,2,2,0
26053,3,0,0,0
26053,4,0,0,0
26054,1,3,3,0
26054,2,2,2,0
26054,3,0,0,0
26054,4,0,0,0
26055,1,2,2,0
26055,2,198,152,46
26055,3,9,4,5
26055,4,12,11,1
26056,1,0,0,0
26056,2,2,2,0
26056,3,0,0,0
26056,4,0,0,0
26057,1,0,0,0
26057,2,0,0,0
26057,3,7,7,0
26057,4,0,0,0
26058,1,0,0,0
26058,2,5,3,2
26058,3,5,3,2
26058,4,6,5,1
26059,1,0,0,0
26059,2,0,0,0
26059,3,0,0,0
26059,4,0,0,0
26060,1,0,0,0
26060,2,0,0,0
26060,3,1,1,0
26060,4,0,0,0
26061,1,0,0,0
26061,2,1,1,0
26061,3,0,0,0
26061,4,0,0,0
26062,1,0,0,0
26062,2,2,2,0
26062,3,0,0,0
26062,4,0,0,0
26063,1,0,0,0
26063,2,2,1,1
26063,3,0,0,0
26063,4,0,0,0
26064,1,0,0,0
26064,2,0,0,0
26064,3,2,1,1
26064,4,0,0,0
26065,1,0,0,0
26065,2,0,0,0
26065,3,1,1,0
26065,4,0,0,0
26066,1,0,0,0
26066,2,13,8,5
26066,3,0,0,0
26066,4,0,0,0
26067,1,1,1,0
26067,2,5,5,0
26067,3,0,0,0
26067,4,0,0,0
26068,1,0,0,0
26068,2,0,0,0
26068,3,0,0,0
26068,4,0,0,0
26069,1,5,5,0
26069,2,5,5,0
26069,3,5,5,0
26069,4,5,5,0
26070,1,0,0,0
26070,2,25,22,3
26070,3,25,22,3
26070,4,25,22,3
26071,1,0,0,0
26071,2,0,0,0
26071,3,35,31,4
26071,4,0,0,0
26072,1,0,0,0
26072,2,55,45,10
26072,3,0,0,0
26072,4,0,0,0
27001,1,0,0,0
27001,2,1,0,1
27001,3,0,0,0
27001,4,172,161,11
27002,1,0,0,0
27002,2,476,419,57
27002,3,476,419,57
27002,4,0,0,0
27003,1,0,0,0
27003,2,229,211,18
27003,3,0,0,0
27003,4,0,0,0
27004,1,NA,NA,NA
27004,2,NA,NA,NA
27004,3,NA,NA,NA
27004,4,NA,NA,NA
27005,1,0,0,0
27005,2,368,352,16
27005,3,0,0,0
27005,4,0,0,0
27006,1,0,0,0
27006,2,0,0,0
27006,3,0,0,0
27006,4,0,0,0
27007,1,0,0,0
27007,2,0,0,0
27007,3,78,70,8
27007,4,0,0,0
27008,1,2,2,0
27008,2,4,3,1
27008,3,396,352,44
27008,4,30,29,1
27009,1,0,0,0
27009,2,148,142,6
27009,3,0,0,0
27009,4,0,0,0
27010,1,0,0,0
27010,2,201,190,11
27010,3,0,0,0
27010,4,0,0,0
27011,1,0,0,0
27011,2,87,76,11
27011,3,0,0,0
27011,4,0,0,0
27012,1,0,0,0
27012,2,452,423,29
27012,3,0,0,0
27012,4,0,0,0
27013,1,0,0,0
27013,2,274,221,53
27013,3,0,0,0
27013,4,0,0,0
27014,1,0,0,0
27014,2,76,71,5
27014,3,76,71,5
27014,4,16,16,0
27015,1,0,0,0
27015,2,140,135,5
27015,3,0,0,0
27015,4,0,0,0
27016,1,0,0,0
27016,2,197,192,5
27016,3,197,192,5
27016,4,197,192,5
27017,1,0,0,0
27017,2,104,89,15
27017,3,0,0,0
27017,4,0,0,0
28001,1,NA,NA,NA
28001,2,NA,NA,NA
28001,3,NA,NA,NA
28001,4,NA,NA,NA
28002,1,NA,NA,NA
28002,2,NA,NA,NA
28002,3,NA,NA,NA
28002,4,NA,NA,NA
28003,1,NA,NA,NA
28003,2,NA,NA,NA
28003,3,NA,NA,NA
28003,4,NA,NA,NA
28004,1,NA,NA,NA
28004,2,NA,NA,NA
28004,3,NA,NA,NA
28004,4,NA,NA,NA
28005,1,NA,NA,NA
28005,2,NA,NA,NA
28005,3,NA,NA,NA
28005,4,NA,NA,NA
28006,1,NA,NA,NA
28006,2,NA,NA,NA
28006,3,NA,NA,NA
28006,4,NA,NA,NA
28007,1,NA,NA,NA
28007,2,NA,NA,NA
28007,3,NA,NA,NA
28007,4,NA,NA,NA
28008,1,NA,NA,NA
28008,2,NA,NA,NA
28008,3,NA,NA,NA
28008,4,NA,NA,NA
28009,1,NA,NA,NA
28009,2,NA,NA,NA
28009,3,NA,NA,NA
28009,4,NA,NA,NA
28010,1,NA,NA,NA
28010,2,NA,NA,NA
28010,3,NA,NA,NA
28010,4,NA,NA,NA
28011,1,NA,NA,NA
28011,2,NA,NA,NA
28011,3,NA,NA,NA
28011,4,NA,NA,NA
28012,1,NA,NA,NA
28012,2,NA,NA,NA
28012,3,NA,NA,NA
28012,4,NA,NA,NA
28013,1,NA,NA,NA
28013,2,NA,NA,NA
28013,3,NA,NA,NA
28013,4,NA,NA,NA
28014,1,NA,NA,NA
28014,2,NA,NA,NA
28014,3,NA,NA,NA
28014,4,NA,NA,NA
28015,1,NA,NA,NA
28015,2,NA,NA,NA
28015,3,NA,NA,NA
28015,4,NA,NA,NA
28016,1,NA,NA,NA
28016,2,NA,NA,NA
28016,3,NA,NA,NA
28016,4,NA,NA,NA
28017,1,NA,NA,NA
28017,2,NA,NA,NA
28017,3,NA,NA,NA
28017,4,NA,NA,NA
28018,1,NA,NA,NA
28018,2,NA,NA,NA
28018,3,NA,NA,NA
28018,4,NA,NA,NA
28019,1,NA,NA,NA
28019,2,NA,NA,NA
28019,3,NA,NA,NA
28019,4,NA,NA,NA
28020,1,NA,NA,NA
28020,2,NA,NA,NA
28020,3,NA,NA,NA
28020,4,NA,NA,NA
28021,1,NA,NA,NA
28021,2,NA,NA,NA
28021,3,NA,NA,NA
28021,4,NA,NA,NA
28022,1,NA,NA,NA
28022,2,NA,NA,NA
28022,3,NA,NA,NA
28022,4,NA,NA,NA
28023,1,NA,NA,NA
28023,2,NA,NA,NA
28023,3,NA,NA,NA
28023,4,NA,NA,NA
28024,1,NA,NA,NA
28024,2,NA,NA,NA
28024,3,NA,NA,NA
28024,4,NA,NA,NA
28025,1,NA,NA,NA
28025,2,NA,NA,NA
28025,3,NA,NA,NA
28025,4,NA,NA,NA
28026,1,NA,NA,NA
28026,2,NA,NA,NA
28026,3,NA,NA,NA
28026,4,NA,NA,NA
28027,1,NA,NA,NA
28027,2,NA,NA,NA
28027,3,NA,NA,NA
28027,4,NA,NA,NA
28028,1,NA,NA,NA
28028,2,NA,NA,NA
28028,3,NA,NA,NA
28028,4,NA,NA,NA
28029,1,NA,NA,NA
28029,2,NA,NA,NA
28029,3,NA,NA,NA
28029,4,NA,NA,NA
28030,1,NA,NA,NA
28030,2,NA,NA,NA
28030,3,NA,NA,NA
28030,4,NA,NA,NA
28031,1,NA,NA,NA
28031,2,NA,NA,NA
28031,3,NA,NA,NA
28031,4,NA,NA,NA
28032,1,NA,NA,NA
28032,2,NA,NA,NA
28032,3,NA,NA,NA
28032,4,NA,NA,NA
28033,1,NA,NA,NA
28033,2,NA,NA,NA
28033,3,NA,NA,NA
28033,4,NA,NA,NA
28034,1,NA,NA,NA
28034,2,NA,NA,NA
28034,3,NA,NA,NA
28034,4,NA,NA,NA
28035,1,NA,NA,NA
28035,2,NA,NA,NA
28035,3,NA,NA,NA
28035,4,NA,NA,NA
28036,1,NA,NA,NA
28036,2,NA,NA,NA
28036,3,NA,NA,NA
28036,4,NA,NA,NA
28037,1,NA,NA,NA
28037,2,NA,NA,NA
28037,3,NA,NA,NA
28037,4,NA,NA,NA
28038,1,NA,NA,NA
28038,2,NA,NA,NA
28038,3,NA,NA,NA
28038,4,NA,NA,NA
28039,1,NA,NA,NA
28039,2,NA,NA,NA
28039,3,NA,NA,NA
28039,4,NA,NA,NA
28040,1,NA,NA,NA
28040,2,NA,NA,NA
28040,3,NA,NA,NA
28040,4,NA,NA,NA
28041,1,NA,NA,NA
28041,2,NA,NA,NA
28041,3,NA,NA,NA
28041,4,NA,NA,NA
28042,1,NA,NA,NA
28042,2,NA,NA,NA
28042,3,NA,NA,NA
28042,4,NA,NA,NA
28043,1,NA,NA,NA
28043,2,NA,NA,NA
28043,3,NA,NA,NA
28043,4,NA,NA,NA
29001,1,0,0,0
29001,2,15,13,2
29001,3,0,0,0
29001,4,0,0,0
29002,1,0,0,0
29002,2,33,20,13
29002,3,0,0,0
29002,4,0,0,0
29003,1,0,0,0
29003,2,11,7,4
29003,3,0,0,0
29003,4,0,0,0
29004,1,0,0,0
29004,2,22,19,3
29004,3,0,0,0
29004,4,0,0,0
29005,1,7,7,0
29005,2,183,173,10
29005,3,26,13,13
29005,4,15,14,1
29006,1,0,0,0
29006,2,131,96,35
29006,3,0,0,0
29006,4,0,0,0
29007,1,0,0,0
29007,2,18,15,3
29007,3,0,0,0
29007,4,0,0,0
29008,1,0,0,0
29008,2,21,17,4
29008,3,0,0,0
29008,4,0,0,0
29009,1,0,0,0
29009,2,27,20,7
29009,3,0,0,0
29009,4,0,0,0
29010,1,0,0,0
29010,2,93,71,22
29010,3,4,2,2
29010,4,10,8,2
29011,1,0,0,0
29011,2,5,3,2
29011,3,0,0,0
29011,4,0,0,0
29012,1,20,12,8
29012,2,0,0,0
29012,3,0,0,0
29012,4,0,0,0
29013,1,0,0,0
29013,2,1,0,1
29013,3,1,1,0
29013,4,14,14,0
29014,1,0,0,0
29014,2,0,0,0
29014,3,0,0,0
29014,4,0,0,0
29015,1,0,0,0
29015,2,46,21,25
29015,3,6,2,4
29015,4,0,0,0
29016,1,0,0,0
29016,2,16,14,2
29016,3,0,0,0
29016,4,0,0,0
29017,1,0,0,0
29017,2,16,13,3
29017,3,0,0,0
29017,4,0,0,0
29018,1,0,0,0
29018,2,38,29,9
29018,3,0,0,0
29018,4,0,0,0
29019,1,0,0,0
29019,2,47,37,10
29019,3,0,0,0
29019,4,0,0,0
29020,1,0,0,0
29020,2,23,17,6
29020,3,0,0,0
29020,4,0,0,0
29021,1,0,0,0
29021,2,52,42,10
29021,3,0,0,0
29021,4,0,0,0
29022,1,0,0,0
29022,2,4,2,2
29022,3,0,0,0
29022,4,0,0,0
29023,1,0,0,0
29023,2,36,22,14
29023,3,0,0,0
29023,4,0,0,0
29024,1,4,2,2
29024,2,14,11,3
29024,3,4,0,4
29024,4,4,4,0
29025,1,0,0,0
29025,2,77,55,22
29025,3,0,0,0
29025,4,0,0,0
29026,1,0,0,0
29026,2,38,26,12
29026,3,4,1,3
29026,4,0,0,0
29027,1,0,0,0
29027,2,11,6,5
29027,3,0,0,0
29027,4,0,0,0
29028,1,0,0,0
29028,2,34,29,5
29028,3,0,0,0
29028,4,0,0,0
29029,1,2,2,0
29029,2,21,18,3
29029,3,8,6,2
29029,4,0,0,0
29030,1,0,0,0
29030,2,18,16,2
29030,3,0,0,0
29030,4,0,0,0
29031,1,0,0,0
29031,2,31,22,9
29031,3,0,0,0
29031,4,0,0,0
29032,1,0,0,0
29032,2,12,8,4
29032,3,0,0,0
29032,4,0,0,0
29033,1,0,0,0
29033,2,133,93,40
29033,3,0,0,0
29033,4,0,0,0
29034,1,0,0,0
29034,2,52,36,16
29034,3,4,1,3
29034,4,0,0,0
29035,1,0,0,0
29035,2,15,12,3
29035,3,0,0,0
29035,4,0,0,0
29036,1,0,0,0
29036,2,0,0,0
29036,3,30,24,6
29036,4,0,0,0
29037,1,0,0,0
29037,2,14,10,4
29037,3,0,0,0
29037,4,0,0,0
29038,1,0,0,0
29038,2,35,25,10
29038,3,0,0,0
29038,4,0,0,0
29039,1,0,0,0
29039,2,23,18,5
29039,3,0,0,0
29039,4,0,0,0
29040,1,0,0,0
29040,2,15,10,5
29040,3,0,0,0
29040,4,0,0,0
29041,1,0,0,0
29041,2,46,34,12
29041,3,0,0,0
29041,4,0,0,0
29042,1,0,0,0
29042,2,8,6,2
29042,3,0,0,0
29042,4,0,0,0
29043,1,0,0,0
29043,2,51,32,19
29043,3,1,0,1
29043,4,0,0,0
29044,1,0,0,0
29044,2,38,26,12
29044,3,4,3,1
29044,4,0,0,0
29045,1,0,0,0
29045,2,16,11,5
29045,3,0,0,0
29045,4,0,0,0
29046,1,0,0,0
29046,2,9,8,1
29046,3,0,0,0
29046,4,0,0,0
29047,1,0,0,0
29047,2,9,5,4
29047,3,0,0,0
29047,4,0,0,0
29048,1,0,0,0
29048,2,20,12,8
29048,3,0,0,0
29048,4,0,0,0
29049,1,0,0,0
29049,2,10,8,2
29049,3,0,0,0
29049,4,0,0,0
29050,1,0,0,0
29050,2,19,15,4
29050,3,0,0,0
29050,4,0,0,0
29051,1,0,0,0
29051,2,11,7,4
29051,3,0,0,0
29051,4,0,0,0
29052,1,0,0,0
29052,2,11,9,2
29052,3,0,0,0
29052,4,0,0,0
29053,1,0,0,0
29053,2,19,13,6
29053,3,0,0,0
29053,4,0,0,0
29054,1,0,0,0
29054,2,9,7,2
29054,3,0,0,0
29054,4,0,0,0
29055,1,0,0,0
29055,2,9,7,2
29055,3,0,0,0
29055,4,0,0,0
29056,1,0,0,0
29056,2,0,0,0
29056,3,15,11,4
29056,4,0,0,0
29057,1,0,0,0
29057,2,0,0,0
29057,3,3,2,1
29057,4,0,0,0
29058,1,0,0,0
29058,2,13,9,4
29058,3,1,1,0
29058,4,0,0,0
29059,1,0,0,0
29059,2,15,13,2
29059,3,0,0,0
29059,4,0,0,0
29060,1,0,0,0
29060,2,15,9,6
29060,3,1,0,1
29060,4,0,0,0
30001,1,0,0,0
30001,2,9,7,2
30001,3,0,0,0
30001,4,0,0,0
30002,1,0,0,0
30002,2,9,8,1
30002,3,0,0,0
30002,4,0,0,0
30003,1,0,0,0
30003,2,3,3,0
30003,3,0,0,0
30003,4,0,0,0
30004,1,0,0,0
30004,2,29,25,4
30004,3,0,0,0
30004,4,0,0,0
30005,1,0,0,0
30005,2,5,4,1
30005,3,0,0,0
30005,4,0,0,0
30006,1,NA,NA,NA
30006,2,NA,NA,NA
30006,3,NA,NA,NA
30006,4,NA,NA,NA
30007,1,0,0,0
30007,2,0,0,0
30007,3,0,0,0
30007,4,0,0,0
30008,1,0,0,0
30008,2,7,7,0
30008,3,0,0,0
30008,4,0,0,0
30009,1,0,0,0
30009,2,31,25,6
30009,3,0,0,0
30009,4,0,0,0
30010,1,0,0,0
30010,2,45,37,8
30010,3,0,0,0
30010,4,0,0,0
30011,1,0,0,0
30011,2,32,23,9
30011,3,0,0,0
30011,4,0,0,0
30012,1,0,0,0
30012,2,6,6,0
30012,3,0,0,0
30012,4,0,0,0
30013,1,0,0,0
30013,2,39,32,7
30013,3,0,0,0
30013,4,0,0,0
30014,1,NA,NA,NA
30014,2,NA,NA,NA
30014,3,NA,NA,NA
30014,4,NA,NA,NA
30015,1,33,28,5
30015,2,2,1,1
30015,3,0,0,0
30015,4,0,0,0
30016,1,0,0,0
30016,2,0,0,0
30016,3,0,0,0
30016,4,0,0,0
30017,1,0,0,0
30017,2,13,12,1
30017,3,0,0,0
30017,4,0,0,0
30018,1,0,0,0
30018,2,0,0,0
30018,3,0,0,0
30018,4,0,0,0
30019,1,0,0,0
30019,2,12,10,2
30019,3,0,0,0
30019,4,0,0,0
30020,1,0,0,0
30020,2,23,22,1
30020,3,0,0,0
30020,4,0,0,0
30021,1,0,0,0
30021,2,0,0,0
30021,3,0,0,0
30021,4,0,0,0
30022,1,0,0,0
30022,2,25,18,7
30022,3,0,0,0
30022,4,0,0,0
30023,1,0,0,0
30023,2,24,19,5
30023,3,0,0,0
30023,4,0,0,0
30024,1,0,0,0
30024,2,19,15,4
30024,3,0,0,0
30024,4,0,0,0
30025,1,0,0,0
30025,2,31,30,1
30025,3,0,0,0
30025,4,0,0,0
30026,1,0,0,0
30026,2,15,15,0
30026,3,7,5,2
30026,4,18,16,2
30027,1,0,0,0
30027,2,15,13,2
30027,3,0,0,0
30027,4,0,0,0
30028,1,0,0,0
30028,2,110,91,19
30028,3,0,0,0
30028,4,0,0,0
30029,1,0,0,0
30029,2,11,10,1
30029,3,0,0,0
30029,4,0,0,0
30030,1,0,0,0
30030,2,2,0,2
30030,3,16,12,4
30030,4,0,0,0
30031,1,0,0,0
30031,2,18,16,2
30031,3,0,0,0
30031,4,0,0,0
30032,1,0,0,0
30032,2,53,49,4
30032,3,0,0,0
30032,4,0,0,0
30033,1,0,0,0
30033,2,27,26,1
30033,3,0,0,0
30033,4,0,0,0
30034,1,0,0,0
30034,2,28,22,6
30034,3,0,0,0
30034,4,0,0,0
30035,1,0,0,0
30035,2,18,14,4
30035,3,0,0,0
30035,4,0,0,0
30036,1,0,0,0
30036,2,17,15,2
30036,3,0,0,0
30036,4,0,0,0
30037,1,0,0,0
30037,2,15,14,1
30037,3,0,0,0
30037,4,0,0,0
30038,1,0,0,0
30038,2,61,47,14
30038,3,0,0,0
30038,4,0,0,0
30039,1,0,0,0
30039,2,0,0,0
30039,3,333,220,113
30039,4,0,0,0
30040,1,0,0,0
30040,2,7,5,2
30040,3,0,0,0
30040,4,0,0,0
30041,1,0,0,0
30041,2,3,3,0
30041,3,0,0,0
30041,4,0,0,0
30042,1,0,0,0
30042,2,10,9,1
30042,3,0,0,0
30042,4,10,9,1
30043,1,0,0,0
30043,2,7,7,0
30043,3,0,0,0
30043,4,0,0,0
30044,1,0,0,0
30044,2,138,101,37
30044,3,138,101,37
30044,4,0,0,0
30045,1,0,0,0
30045,2,0,0,0
30045,3,44,33,11
30045,4,0,0,0
30046,1,0,0,0
30046,2,10,7,3
30046,3,0,0,0
30046,4,0,0,0
30047,1,0,0,0
30047,2,40,34,6
30047,3,0,0,0
30047,4,0,0,0
30048,1,0,0,0
30048,2,77,63,14
30048,3,0,0,0
30048,4,0,0,0
30049,1,0,0,0
30049,2,21,20,1
30049,3,0,0,0
30049,4,0,0,0
30050,1,0,0,0
30050,2,20,19,1
30050,3,0,0,0
30050,4,0,0,0
30051,1,0,0,0
30051,2,39,36,3
30051,3,0,0,0
30051,4,0,0,0
30052,1,0,0,0
30052,2,8,7,1
30052,3,0,0,0
30052,4,0,0,0
30053,1,0,0,0
30053,2,20,16,4
30053,3,0,0,0
30053,4,0,0,0
30054,1,0,0,0
30054,2,9,9,0
30054,3,0,0,0
30054,4,0,0,0
30055,1,0,0,0
30055,2,8,7,1
30055,3,0,0,0
30055,4,0,0,0
30056,1,0,0,0
30056,2,20,19,1
30056,3,0,0,0
30056,4,0,0,0
30057,1,0,0,0
30057,2,15,15,0
30057,3,0,0,0
30057,4,0,0,0
30058,1,0,0,0
30058,2,47,44,3
30058,3,0,0,0
30058,4,0,0,0
30059,1,0,0,0
30059,2,12,9,3
30059,3,0,0,0
30059,4,0,0,0
30060,1,0,0,0
30060,2,22,22,0
30060,3,0,0,0
30060,4,0,0,0
30061,1,0,0,0
30061,2,81,68,13
30061,3,0,0,0
30061,4,0,0,0
30062,1,0,0,0
30062,2,15,15,0
30062,3,0,0,0
30062,4,0,0,0
30063,1,0,0,0
30063,2,25,23,2
30063,3,0,0,0
30063,4,0,0,0
30064,1,0,0,0
30064,2,4,4,0
30064,3,0,0,0
30064,4,0,0,0
30065,1,0,0,0
30065,2,51,44,7
30065,3,0,0,0
30065,4,0,0,0
30066,1,0,0,0
30066,2,0,0,0
30066,3,37,33,4
30066,4,0,0,0
30067,1,0,0,0
30067,2,46,40,6
30067,3,0,0,0
30067,4,0,0,0
30068,1,0,0,0
30068,2,20,11,9
30068,3,0,0,0
30068,4,0,0,0
30069,1,0,0,0
30069,2,23,20,3
30069,3,0,0,0
30069,4,0,0,0
30070,1,0,0,0
30070,2,22,22,0
30070,3,0,0,0
30070,4,0,0,0
30071,1,0,0,0
30071,2,36,31,5
30071,3,0,0,0
30071,4,0,0,0
30072,1,0,0,0
30072,2,29,25,4
30072,3,0,0,0
30072,4,0,0,0
30073,1,0,0,0
30073,2,42,34,8
30073,3,0,0,0
30073,4,0,0,0
30074,1,NA,NA,NA
30074,2,NA,NA,NA
30074,3,NA,NA,NA
30074,4,NA,NA,NA
30075,1,NA,NA,NA
30075,2,NA,NA,NA
30075,3,NA,NA,NA
30075,4,NA,NA,NA
30076,1,0,0,0
30076,2,20,18,2
30076,3,0,0,0
30076,4,0,0,0
30077,1,0,0,0
30077,2,48,45,3
30077,3,0,0,0
30077,4,0,0,0
30078,1,0,0,0
30078,2,25,25,0
30078,3,0,0,0
30078,4,0,0,0
30079,1,0,0,0
30079,2,9,9,0
30079,3,3,1,2
30079,4,0,0,0
30080,1,0,0,0
30080,2,19,16,3
30080,3,0,0,0
30080,4,0,0,0
30081,1,0,0,0
30081,2,30,21,9
30081,3,0,0,0
30081,4,0,0,0
30082,1,0,0,0
30082,2,0,0,0
30082,3,0,0,0
30082,4,0,0,0
30083,1,0,0,0
30083,2,31,29,2
30083,3,0,0,0
30083,4,0,0,0
30084,1,0,0,0
30084,2,7,7,0
30084,3,0,0,0
30084,4,0,0,0
30085,1,0,0,0
30085,2,62,54,8
30085,3,0,0,0
30085,4,0,0,0
30086,1,0,0,0
30086,2,45,40,5
30086,3,0,0,0
30086,4,0,0,0
30087,1,21,14,7
30087,2,0,0,0
30087,3,369,241,128
30087,4,0,0,0
30088,1,0,0,0
30088,2,8,8,0
30088,3,0,0,0
30088,4,0,0,0
30089,1,0,0,0
30089,2,49,45,4
30089,3,0,0,0
30089,4,0,0,0
30090,1,0,0,0
30090,2,8,7,1
30090,3,0,0,0
30090,4,0,0,0
30091,1,0,0,0
30091,2,55,53,2
