ubicageo_f,gradorga_b,sexostt,sexos1,sexos2,sexosne
23011,12,0,0,0,
23011,13,0,0,0,
23011,21,0,0,0,
23011,22,0,0,0,
23011,23,0,0,0,
23011,31,0,0,0,
23011,32,0,0,0,
23011,33,0,0,0,
23011,41,0,0,0,
23011,42,0,0,0,
23011,43,0,0,0,
23011,44,60,39,21,
23011,50,0,0,0,
23011,60,108,70,38,
23011,70,0,0,0,
24001,11,0,0,0,
24001,12,0,0,0,
24001,13,0,0,0,
24001,21,0,0,0,
24001,22,0,0,0,
24001,23,0,0,0,
24001,31,0,0,0,
24001,32,0,0,0,
24001,33,0,0,0,
24001,41,0,0,0,
24001,42,0,0,0,
24001,43,0,0,0,
24001,44,22,18,4,
24001,50,0,0,0,
24001,60,0,0,0,
24001,70,0,0,0,
24002,11,0,0,0,
24002,12,0,0,0,
24002,13,0,0,0,
24002,21,0,0,0,
24002,22,0,0,0,
24002,23,0,0,0,
24002,31,0,0,0,
24002,32,0,0,0,
24002,33,0,0,0,
24002,41,0,0,0,
24002,42,0,0,0,
24002,43,0,0,0,
24002,44,9,7,2,
24002,50,0,0,0,
24002,60,0,0,0,
24002,70,0,0,0,
24003,11,0,0,0,
24003,12,0,0,0,
24003,13,0,0,0,
24003,21,0,0,0,
24003,22,0,0,0,
24003,23,0,0,0,
24003,31,0,0,0,
24003,32,0,0,0,
24003,33,0,0,0,
24003,41,0,0,0,
24003,42,0,0,0,
24003,43,0,0,0,
24003,44,37,34,3,
24003,50,0,0,0,
24003,60,0,0,0,
24003,70,0,0,0,
24004,11,0,0,0,
24004,12,0,0,0,
24004,13,0,0,0,
24004,21,0,0,0,
24004,22,0,0,0,
24004,23,0,0,0,
24004,31,0,0,0,
24004,32,0,0,0,
24004,33,0,0,0,
24004,41,0,0,0,
24004,42,0,0,0,
24004,43,0,0,0,
24004,44,4,4,0,
24004,50,0,0,0,
24004,60,1,0,1,
24004,70,0,0,0,
24005,11,0,0,0,
24005,12,0,0,0,
24005,13,0,0,0,
24005,21,0,0,0,
24005,22,0,0,0,
24005,23,0,0,0,
24005,31,0,0,0,
24005,32,0,0,0,
24005,33,0,0,0,
24005,41,0,0,0,
24005,42,0,0,0,
24005,43,0,0,0,
24005,44,10,7,3,
24005,50,0,0,0,
24005,60,0,0,0,
24005,70,0,0,0,
24006,11,0,0,0,
24006,12,0,0,0,
24006,13,0,0,0,
24006,21,0,0,0,
24006,22,0,0,0,
24006,23,0,0,0,
24006,31,0,0,0,
24006,32,0,0,0,
24006,33,0,0,0,
24006,41,0,0,0,
24006,42,0,0,0,
24006,43,0,0,0,
24006,44,6,5,1,
24006,50,0,0,0,
24006,60,0,0,0,
24006,70,0,0,0,
24007,11,0,0,0,
24007,12,0,0,0,
24007,13,0,0,0,
24007,21,0,0,0,
24007,22,0,0,0,
24007,23,0,0,0,
24007,31,0,0,0,
24007,32,0,0,0,
24007,33,0,0,0,
24007,41,0,0,0,
24007,42,0,0,0,
24007,43,0,0,0,
24007,44,13,9,4,
24007,50,0,0,0,
24007,60,0,0,0,
24007,70,0,0,0,
24008,11,0,0,0,
24008,12,0,0,0,
24008,13,0,0,0,
24008,21,0,0,0,
24008,22,0,0,0,
24008,23,0,0,0,
24008,31,0,0,0,
24008,32,0,0,0,
24008,33,0,0,0,
24008,41,0,0,0,
24008,42,0,0,0,
24008,43,0,0,0,
24008,44,12,6,6,
24008,50,0,0,0,
24008,60,0,0,0,
24008,70,0,0,0,
24009,11,0,0,0,
24009,12,0,0,0,
24009,13,0,0,0,
24009,21,0,0,0,
24009,22,0,0,0,
24009,23,0,0,0,
24009,31,0,0,0,
24009,32,4,3,1,
24009,33,0,0,0,
24009,41,0,0,0,
24009,42,0,0,0,
24009,43,0,0,0,
24009,44,14,10,4,
24009,50,0,0,0,
24009,60,0,0,0,
24009,70,0,0,0,
24010,11,0,0,0,
24010,12,1,1,0,
24010,13,0,0,0,
24010,21,0,0,0,
24010,22,0,0,0,
24010,23,0,0,0,
24010,31,0,0,0,
24010,32,0,0,0,
24010,33,0,0,0,
24010,41,0,0,0,
24010,42,0,0,0,
24010,43,0,0,0,
24010,44,26,22,4,
24010,50,0,0,0,
24010,60,1,0,1,
24010,70,0,0,0,
24011,11,0,0,0,
24011,12,0,0,0,
24011,13,1,1,0,
24011,21,0,0,0,
24011,22,2,2,0,
24011,23,0,0,0,
24011,31,0,0,0,
24011,32,0,0,0,
24011,33,0,0,0,
24011,41,3,3,0,
24011,42,8,5,3,
24011,43,8,5,3,
24011,44,20,12,8,
24011,50,0,0,0,
24011,60,14,8,6,
24011,70,0,0,0,
24012,11,0,0,0,
24012,12,0,0,0,
24012,13,0,0,0,
24012,21,0,0,0,
24012,22,0,0,0,
24012,23,0,0,0,
24012,31,0,0,0,
24012,32,0,0,0,
24012,33,0,0,0,
24012,41,0,0,0,
24012,42,0,0,0,
24012,43,0,0,0,
24012,44,30,26,4,
24012,50,0,0,0,
24012,60,1,0,1,
24012,70,0,0,0,
24013,11,0,0,0,
24013,12,0,0,0,
24013,13,0,0,0,
24013,21,0,0,0,
24013,22,0,0,0,
24013,23,0,0,0,
24013,31,0,0,0,
24013,32,0,0,0,
24013,33,1,1,0,
24013,41,5,5,0,
24013,42,11,10,1,
24013,43,31,28,3,
24013,44,116,98,18,
24013,50,0,0,0,
24013,60,15,6,9,
24013,70,0,0,0,
24014,11,0,0,0,
24014,12,0,0,0,
24014,13,0,0,0,
24014,21,0,0,0,
24014,22,0,0,0,
24014,23,0,0,0,
24014,31,0,0,0,
24014,32,0,0,0,
24014,33,0,0,0,
24014,41,0,0,0,
24014,42,0,0,0,
24014,43,0,0,0,
24014,44,27,21,6,
24014,50,0,0,0,
24014,60,1,1,0,
24014,70,0,0,0,
24015,11,0,0,0,
24015,12,0,0,0,
24015,13,0,0,0,
24015,21,0,0,0,
24015,22,0,0,0,
24015,23,0,0,0,
24015,31,0,0,0,
24015,32,0,0,0,
24015,33,0,0,0,
24015,41,0,0,0,
24015,42,3,2,1,
24015,43,12,8,4,
24015,44,0,0,0,
24015,50,0,0,0,
24015,60,1,0,1,
24015,70,0,0,0,
24016,11,0,0,0,
24016,12,0,0,0,
24016,13,0,0,0,
24016,21,0,0,0,
24016,22,0,0,0,
24016,23,0,0,0,
24016,31,0,0,0,
24016,32,0,0,0,
24016,33,0,0,0,
24016,41,0,0,0,
24016,42,0,0,0,
24016,43,0,0,0,
24016,44,26,22,4,
24016,50,0,0,0,
24016,60,0,0,0,
24016,70,0,0,0,
24017,11,0,0,0,
24017,12,0,0,0,
24017,13,0,0,0,
24017,21,0,0,0,
24017,22,0,0,0,
24017,23,0,0,0,
24017,31,0,0,0,
24017,32,0,0,0,
24017,33,0,0,0,
24017,41,0,0,0,
24017,42,0,0,0,
24017,43,0,0,0,
24017,44,7,6,1,
24017,50,0,0,0,
24017,60,1,0,1,
24017,70,0,0,0,
24018,11,0,0,0,
24018,12,0,0,0,
24018,13,0,0,0,
24018,21,0,0,0,
24018,22,0,0,0,
24018,23,0,0,0,
24018,31,0,0,0,
24018,32,0,0,0,
24018,33,0,0,0,
24018,41,0,0,0,
24018,42,0,0,0,
24018,43,0,0,0,
24018,44,25,20,5,
24018,50,0,0,0,
24018,60,1,0,1,
24018,70,0,0,0,
24019,11,0,0,0,
24019,12,0,0,0,
24019,13,0,0,0,
24019,21,0,0,0,
24019,22,0,0,0,
24019,23,0,0,0,
24019,31,0,0,0,
24019,32,0,0,0,
24019,33,0,0,0,
24019,41,0,0,0,
24019,42,0,0,0,
24019,43,0,0,0,
24019,44,3,2,1,
24019,50,0,0,0,
24019,60,0,0,0,
24019,70,0,0,0,
24020,11,0,0,0,
24020,12,0,0,0,
24020,13,0,0,0,
24020,21,0,0,0,
24020,22,0,0,0,
24020,23,0,0,0,
24020,31,0,0,0,
24020,32,0,0,0,
24020,33,1,1,0,
24020,41,4,4,0,
24020,42,10,8,2,
24020,43,32,29,3,
24020,44,61,47,14,
24020,50,0,0,0,
24020,60,80,57,23,
24020,70,0,0,0,
24021,11,0,0,0,
24021,12,0,0,0,
24021,13,0,0,0,
24021,21,0,0,0,
24021,22,0,0,0,
24021,23,0,0,0,
24021,31,0,0,0,
24021,32,0,0,0,
24021,33,0,0,0,
24021,41,0,0,0,
24021,42,0,0,0,
24021,43,0,0,0,
24021,44,13,12,1,
24021,50,3,0,3,
24021,60,2,2,0,
24021,70,0,0,0,
24022,11,0,0,0,
24022,12,0,0,0,
24022,13,0,0,0,
24022,21,0,0,0,
24022,22,0,0,0,
24022,23,0,0,0,
24022,31,0,0,0,
24022,32,0,0,0,
24022,33,0,0,0,
24022,41,0,0,0,
24022,42,0,0,0,
24022,43,0,0,0,
24022,44,17,14,3,
24022,50,0,0,0,
24022,60,0,0,0,
24022,70,0,0,0,
24023,11,0,0,0,
24023,12,1,1,0,
24023,13,0,0,0,
24023,21,0,0,0,
24023,22,0,0,0,
24023,23,0,0,0,
24023,31,0,0,0,
24023,32,0,0,0,
24023,33,0,0,0,
24023,41,0,0,0,
24023,42,0,0,0,
24023,43,0,0,0,
24023,44,12,11,1,
24023,50,0,0,0,
24023,60,0,0,0,
24023,70,0,0,0,
24024,11,0,0,0,
24024,12,0,0,0,
24024,13,0,0,0,
24024,21,0,0,0,
24024,22,0,0,0,
24024,23,0,0,0,
24024,31,0,0,0,
24024,32,0,0,0,
24024,33,1,1,0,
24024,41,3,3,0,
24024,42,8,8,0,
24024,43,23,17,6,
24024,44,64,49,15,
24024,50,0,0,0,
24024,60,23,15,8,
24024,70,0,0,0,
24025,11,0,0,0,
24025,12,0,0,0,
24025,13,0,0,0,
24025,21,0,0,0,
24025,22,0,0,0,
24025,23,0,0,0,
24025,31,0,0,0,
24025,32,0,0,0,
24025,33,0,0,0,
24025,41,0,0,0,
24025,42,0,0,0,
24025,43,0,0,0,
24025,44,35,29,6,
24025,50,0,0,0,
24025,60,0,0,0,
24025,70,0,0,0,
24026,11,0,0,0,
24026,12,0,0,0,
24026,13,0,0,0,
24026,21,0,0,0,
24026,22,0,0,0,
24026,23,0,0,0,
24026,31,0,0,0,
24026,32,0,0,0,
24026,33,0,0,0,
24026,41,0,0,0,
24026,42,0,0,0,
24026,43,0,0,0,
24026,44,11,8,3,
24026,50,0,0,0,
24026,60,0,0,0,
24026,70,0,0,0,
24027,11,0,0,0,
24027,12,1,1,0,
24027,13,0,0,0,
24027,21,0,0,0,
24027,22,0,0,0,
24027,23,0,0,0,
24027,31,0,0,0,
24027,32,0,0,0,
24027,33,0,0,0,
24027,41,2,2,0,
24027,42,0,0,0,
24027,43,0,0,0,
24027,44,14,8,6,
24027,50,0,0,0,
24027,60,1,1,0,
24027,70,0,0,0,
24028,11,0,0,0,
24028,12,0,0,0,
24028,13,0,0,0,
24028,21,0,0,0,
24028,22,0,0,0,
24028,23,0,0,0,
24028,31,0,0,0,
24028,32,2,2,0,
24028,33,9,9,0,
24028,41,25,23,2,
24028,42,94,88,6,
24028,43,241,195,46,
24028,44,970,709,261,
24028,50,0,0,0,
24028,60,0,0,0,
24028,70,0,0,0,
24029,11,0,0,0,
24029,12,0,0,0,
24029,13,0,0,0,
24029,21,0,0,0,
24029,22,0,0,0,
24029,23,0,0,0,
24029,31,0,0,0,
24029,32,0,0,0,
24029,33,0,0,0,
24029,41,2,2,0,
24029,42,2,2,0,
24029,43,41,37,4,
24029,44,0,0,0,
24029,50,0,0,0,
24029,60,1,1,0,
24029,70,0,0,0,
24030,11,NA,NA,NA,
24030,12,NA,NA,NA,
24030,13,NA,NA,NA,
24030,21,NA,NA,NA,
24030,22,NA,NA,NA,
24030,23,NA,NA,NA,
24030,31,NA,NA,NA,
24030,32,NA,NA,NA,
24030,33,NA,NA,NA,
24030,41,NA,NA,NA,
24030,42,NA,NA,NA,
24030,43,NA,NA,NA,
24030,44,NA,NA,NA,
24030,50,NA,NA,NA,
24030,60,NA,NA,NA,
24030,70,NA,NA,NA,
24031,11,0,0,0,
24031,12,0,0,0,
24031,13,0,0,0,
24031,21,0,0,0,
24031,22,0,0,0,
24031,23,0,0,0,
24031,31,0,0,0,
24031,32,0,0,0,
24031,33,0,0,0,
24031,41,0,0,0,
24031,42,0,0,0,
24031,43,0,0,0,
24031,44,5,5,0,
24031,50,0,0,0,
24031,60,0,0,0,
24031,70,0,0,0,
24032,11,0,0,0,
24032,12,0,0,0,
24032,13,0,0,0,
24032,21,0,0,0,
24032,22,0,0,0,
24032,23,0,0,0,
24032,31,0,0,0,
24032,32,0,0,0,
24032,33,0,0,0,
24032,41,0,0,0,
24032,42,0,0,0,
24032,43,0,0,0,
24032,44,18,17,1,
24032,50,3,3,0,
24032,60,7,2,5,
24032,70,0,0,0,
24033,11,0,0,0,
24033,12,0,0,0,
24033,13,0,0,0,
24033,21,0,0,0,
24033,22,0,0,0,
24033,23,0,0,0,
24033,31,0,0,0,
24033,32,0,0,0,
24033,33,0,0,0,
24033,41,0,0,0,
24033,42,0,0,0,
24033,43,0,0,0,
24033,44,5,5,0,
24033,50,0,0,0,
24033,60,2,2,0,
24033,70,0,0,0,
24034,11,0,0,0,
24034,12,0,0,0,
24034,13,0,0,0,
24034,21,0,0,0,
24034,22,0,0,0,
24034,23,0,0,0,
24034,31,1,1,0,
24034,32,0,0,0,
24034,33,0,0,0,
24034,41,0,0,0,
24034,42,0,0,0,
24034,43,33,25,8,
24034,44,0,0,0,
24034,50,0,0,0,
24034,60,0,0,0,
24034,70,0,0,0,
24035,11,1,1,0,
24035,12,0,0,0,
24035,13,0,0,0,
24035,21,0,0,0,
24035,22,0,0,0,
24035,23,0,0,0,
24035,31,0,0,0,
24035,32,2,2,0,
24035,33,0,0,0,
24035,41,18,16,2,
24035,42,36,33,3,
24035,43,35,33,2,
24035,44,184,111,73,
24035,50,12,10,2,
24035,60,0,0,0,
24035,70,0,0,0,
24036,11,0,0,0,
24036,12,0,0,0,
24036,13,0,0,0,
24036,21,0,0,0,
24036,22,0,0,0,
24036,23,0,0,0,
24036,31,0,0,0,
24036,32,0,0,0,
24036,33,0,0,0,
24036,41,4,2,2,
24036,42,12,11,1,
24036,43,22,18,4,
24036,44,0,0,0,
24036,50,0,0,0,
24036,60,0,0,0,
24036,70,0,0,0,
24037,11,0,0,0,
24037,12,0,0,0,
24037,13,0,0,0,
24037,21,0,0,0,
24037,22,0,0,0,
24037,23,0,0,0,
24037,31,0,0,0,
24037,32,0,0,0,
24037,33,1,1,0,
24037,41,3,2,1,
24037,42,8,8,0,
24037,43,16,16,0,
24037,44,57,50,7,
24037,50,0,0,0,
24037,60,5,4,1,
24037,70,0,0,0,
24038,11,0,0,0,
24038,12,0,0,0,
24038,13,0,0,0,
24038,21,0,0,0,
24038,22,0,0,0,
24038,23,0,0,0,
24038,31,0,0,0,
24038,32,0,0,0,
24038,33,0,0,0,
24038,41,0,0,0,
24038,42,0,0,0,
24038,43,0,0,0,
24038,44,15,12,3,
24038,50,0,0,0,
24038,60,0,0,0,
24038,70,0,0,0,
24039,11,0,0,0,
24039,12,0,0,0,
24039,13,0,0,0,
24039,21,0,0,0,
24039,22,0,0,0,
24039,23,0,0,0,
24039,31,0,0,0,
24039,32,0,0,0,
24039,33,0,0,0,
24039,41,0,0,0,
24039,42,0,0,0,
24039,43,0,0,0,
24039,44,21,17,4,
24039,50,0,0,0,
24039,60,0,0,0,
24039,70,0,0,0,
24040,11,0,0,0,
24040,12,0,0,0,
24040,13,0,0,0,
24040,21,0,0,0,
24040,22,0,0,0,
24040,23,0,0,0,
24040,31,0,0,0,
24040,32,0,0,0,
24040,33,0,0,0,
24040,41,6,5,1,
24040,42,19,19,0,
24040,43,9,7,2,
24040,44,0,0,0,
24040,50,0,0,0,
24040,60,1,1,0,
24040,70,0,0,0,
24041,11,0,0,0,
24041,12,0,0,0,
24041,13,0,0,0,
24041,21,0,0,0,
24041,22,0,0,0,
24041,23,0,0,0,
24041,31,0,0,0,
24041,32,0,0,0,
24041,33,0,0,0,
24041,41,0,0,0,
24041,42,0,0,0,
24041,43,0,0,0,
24041,44,16,14,2,
24041,50,0,0,0,
24041,60,0,0,0,
24041,70,0,0,0,
24042,11,0,0,0,
24042,12,0,0,0,
24042,13,0,0,0,
24042,21,0,0,0,
24042,22,0,0,0,
24042,23,0,0,0,
24042,31,0,0,0,
24042,32,0,0,0,
24042,33,0,0,0,
24042,41,0,0,0,
24042,42,0,0,0,
24042,43,0,0,0,
24042,44,11,11,0,
24042,50,1,1,0,
24042,60,0,0,0,
24042,70,0,0,0,
24043,11,0,0,0,
24043,12,0,0,0,
24043,13,0,0,0,
24043,21,0,0,0,
24043,22,0,0,0,
24043,23,0,0,0,
24043,31,0,0,0,
24043,32,0,0,0,
24043,33,0,0,0,
24043,41,0,0,0,
24043,42,0,0,0,
24043,43,0,0,0,
24043,44,8,7,1,
24043,50,0,0,0,
24043,60,1,0,1,
24043,70,0,0,0,
24044,11,0,0,0,
24044,12,0,0,0,
24044,13,0,0,0,
24044,21,0,0,0,
24044,22,0,0,0,
24044,23,0,0,0,
24044,31,0,0,0,
24044,32,0,0,0,
24044,33,0,0,0,
24044,41,0,0,0,
24044,42,0,0,0,
24044,43,0,0,0,
24044,44,5,3,2,
24044,50,0,0,0,
24044,60,0,0,0,
24044,70,0,0,0,
24045,11,0,0,0,
24045,12,0,0,0,
24045,13,0,0,0,
24045,21,0,0,0,
24045,22,0,0,0,
24045,23,0,0,0,
24045,31,0,0,0,
24045,32,0,0,0,
24045,33,0,0,0,
24045,41,0,0,0,
24045,42,0,0,0,
24045,43,0,0,0,
24045,44,15,15,0,
24045,50,0,0,0,
24045,60,3,3,0,
24045,70,0,0,0,
24046,11,0,0,0,
24046,12,0,0,0,
24046,13,0,0,0,
24046,21,0,0,0,
24046,22,0,0,0,
24046,23,0,0,0,
24046,31,0,0,0,
24046,32,0,0,0,
24046,33,0,0,0,
24046,41,0,0,0,
24046,42,0,0,0,
24046,43,0,0,0,
24046,44,7,7,0,
24046,50,0,0,0,
24046,60,0,0,0,
24046,70,15,15,0,
24047,11,0,0,0,
24047,12,0,0,0,
24047,13,0,0,0,
24047,21,0,0,0,
24047,22,0,0,0,
24047,23,0,0,0,
24047,31,0,0,0,
24047,32,0,0,0,
24047,33,0,0,0,
24047,41,0,0,0,
24047,42,0,0,0,
24047,43,0,0,0,
24047,44,8,6,2,
24047,50,0,0,0,
24047,60,0,0,0,
24047,70,0,0,0,
24048,11,0,0,0,
24048,12,0,0,0,
24048,13,0,0,0,
24048,21,0,0,0,
24048,22,0,0,0,
24048,23,0,0,0,
24048,31,0,0,0,
24048,32,0,0,0,
24048,33,0,0,0,
24048,41,0,0,0,
24048,42,0,0,0,
24048,43,0,0,0,
24048,44,6,4,2,
24048,50,1,0,1,
24048,60,0,0,0,
24048,70,0,0,0,
24049,11,0,0,0,
24049,12,0,0,0,
24049,13,0,0,0,
24049,21,0,0,0,
24049,22,0,0,0,
24049,23,0,0,0,
24049,31,0,0,0,
24049,32,0,0,0,
24049,33,0,0,0,
24049,41,0,0,0,
24049,42,9,4,5,
24049,43,2,2,0,
24049,44,0,0,0,
24049,50,0,0,0,
24049,60,0,0,0,
24049,70,17,0,17,
24050,11,0,0,0,
24050,12,0,0,0,
24050,13,1,1,0,
24050,21,0,0,0,
24050,22,0,0,0,
24050,23,0,0,0,
24050,31,0,0,0,
24050,32,0,0,0,
24050,33,0,0,0,
24050,41,1,1,0,
24050,42,0,0,0,
24050,43,7,7,0,
24050,44,31,22,9,
24050,50,0,0,0,
24050,60,0,0,0,
24050,70,5,2,3,
24051,11,0,0,0,
24051,12,0,0,0,
24051,13,0,0,0,
24051,21,0,0,0,
24051,22,0,0,0,
24051,23,0,0,0,
24051,31,0,0,0,
24051,32,0,0,0,
24051,33,0,0,0,
24051,41,0,0,0,
24051,42,0,0,0,
24051,43,0,0,0,
24051,44,9,8,1,
24051,50,0,0,0,
24051,60,1,0,1,
24051,70,0,0,0,
24052,11,0,0,0,
24052,12,0,0,0,
24052,13,0,0,0,
24052,21,0,0,0,
24052,22,0,0,0,
24052,23,0,0,0,
24052,31,0,0,0,
24052,32,0,0,0,
24052,33,0,0,0,
24052,41,0,0,0,
24052,42,0,0,0,
24052,43,0,0,0,
24052,44,10,6,4,
24052,50,0,0,0,
24052,60,0,0,0,
24052,70,0,0,0,
24053,11,0,0,0,
24053,12,0,0,0,
24053,13,0,0,0,
24053,21,0,0,0,
24053,22,0,0,0,
24053,23,0,0,0,
24053,31,0,0,0,
24053,32,0,0,0,
24053,33,0,0,0,
24053,41,0,0,0,
24053,42,0,0,0,
24053,43,0,0,0,
24053,44,56,52,4,
24053,50,0,0,0,
24053,60,3,3,0,
24053,70,0,0,0,
24054,11,0,0,0,
24054,12,0,0,0,
24054,13,0,0,0,
24054,21,0,0,0,
24054,22,0,0,0,
24054,23,0,0,0,
24054,31,0,0,0,
24054,32,0,0,0,
24054,33,0,0,0,
24054,41,0,0,0,
24054,42,0,0,0,
24054,43,0,0,0,
24054,44,32,29,3,
24054,50,0,0,0,
24054,60,43,36,7,
24054,70,0,0,0,
24055,11,0,0,0,
24055,12,5,3,2,
24055,13,0,0,0,
24055,21,0,0,0,
24055,22,0,0,0,
24055,23,0,0,0,
24055,31,0,0,0,
24055,32,0,0,0,
24055,33,0,0,0,
24055,41,3,3,0,
24055,42,0,0,0,
24055,43,14,13,1,
24055,44,0,0,0,
24055,50,0,0,0,
24055,60,0,0,0,
24055,70,0,0,0,
24056,11,0,0,0,
24056,12,0,0,0,
24056,13,0,0,0,
24056,21,0,0,0,
24056,22,0,0,0,
24056,23,0,0,0,
24056,31,0,0,0,
24056,32,0,0,0,
24056,33,0,0,0,
24056,41,0,0,0,
24056,42,0,0,0,
24056,43,0,0,0,
24056,44,11,8,3,
24056,50,0,0,0,
24056,60,1,0,1,
24056,70,0,0,0,
24057,11,0,0,0,
24057,12,0,0,0,
24057,13,0,0,0,
24057,21,0,0,0,
24057,22,0,0,0,
24057,23,0,0,0,
24057,31,0,0,0,
24057,32,0,0,0,
24057,33,0,0,0,
24057,41,0,0,0,
24057,42,0,0,0,
24057,43,0,0,0,
24057,44,39,36,3,
24057,50,0,0,0,
24057,60,0,0,0,
24057,70,0,0,0,
24058,11,0,0,0,
24058,12,0,0,0,
24058,13,0,0,0,
24058,21,0,0,0,
24058,22,0,0,0,
24058,23,0,0,0,
24058,31,0,0,0,
24058,32,0,0,0,
24058,33,0,0,0,
24058,41,0,0,0,
24058,42,0,0,0,
24058,43,0,0,0,
24058,44,31,26,5,
24058,50,0,0,0,
24058,60,0,0,0,
24058,70,0,0,0,
25001,11,0,0,0,
25001,12,0,0,0,
25001,13,0,0,0,
25001,21,0,0,0,
25001,22,0,0,0,
25001,23,0,0,0,
25001,31,0,0,0,
25001,32,0,0,0,
25001,33,3,3,0,
25001,41,13,13,0,
25001,42,37,37,0,
25001,43,101,96,5,
25001,44,555,497,58,
25001,50,0,0,0,
25001,60,165,80,85,
25001,70,0,0,0,
25002,11,1,1,0,
25002,12,0,0,0,
25002,13,0,0,0,
25002,21,0,0,0,
25002,22,0,0,0,
25002,23,0,0,0,
25002,31,0,0,0,
25002,32,0,0,0,
25002,33,4,4,0,
25002,41,17,16,1,
25002,42,14,12,2,
25002,43,8,7,1,
25002,44,28,18,10,
25002,50,0,0,0,
25002,60,0,0,0,
25002,70,0,0,0,
25003,11,0,0,0,
25003,12,0,0,0,
25003,13,0,0,0,
25003,21,0,0,0,
25003,22,0,0,0,
25003,23,1,1,0,
25003,31,0,0,0,
25003,32,5,5,0,
25003,33,0,0,0,
25003,41,0,0,0,
25003,42,0,0,0,
25003,43,0,0,0,
25003,44,16,11,5,
25003,50,0,0,0,
25003,60,0,0,0,
25003,70,0,0,0,
25004,11,0,0,0,
25004,12,0,0,0,
25004,13,0,0,0,
25004,21,0,0,0,
25004,22,0,0,0,
25004,23,0,0,0,
25004,31,2,2,0,
25004,32,1,1,0,
25004,33,4,3,1,
25004,41,2,2,0,
25004,42,2,2,0,
25004,43,11,11,0,
25004,44,1,0,1,
25004,50,5,5,0,
25004,60,6,2,4,
25004,70,0,0,0,
25005,11,0,0,0,
25005,12,0,0,0,
25005,13,0,0,0,
25005,21,0,0,0,
25005,22,0,0,0,
25005,23,0,0,0,
25005,31,0,0,0,
25005,32,0,0,0,
25005,33,0,0,0,
25005,41,2,1,1,
25005,42,0,0,0,
25005,43,2,1,1,
25005,44,3,2,1,
25005,50,0,0,0,
25005,60,1,0,1,
25005,70,0,0,0,
25006,11,0,0,0,
25006,12,0,0,0,
25006,13,1,1,0,
25006,21,0,0,0,
25006,22,0,0,0,
25006,23,0,0,0,
25006,31,2,2,0,
25006,32,2,2,0,
25006,33,14,14,0,
25006,41,33,31,2,
25006,42,73,70,3,
25006,43,278,269,9,
25006,44,722,611,111,
25006,50,7,7,0,
25006,60,0,0,0,
25006,70,0,0,0,
25007,11,0,0,0,
25007,12,0,0,0,
25007,13,0,0,0,
25007,21,0,0,0,
25007,22,0,0,0,
25007,23,0,0,0,
25007,31,0,0,0,
25007,32,0,0,0,
25007,33,0,0,0,
25007,41,0,0,0,
25007,42,0,0,0,
25007,43,0,0,0,
25007,44,0,0,0,
25007,50,27,26,1,
25007,60,0,0,0,
25007,70,0,0,0,
25008,11,0,0,0,
25008,12,0,0,0,
25008,13,0,0,0,
25008,21,0,0,0,
25008,22,0,0,0,
25008,23,0,0,0,
25008,31,0,0,0,
25008,32,0,0,0,
25008,33,0,0,0,
25008,41,6,6,0,
25008,42,2,2,0,
25008,43,18,16,2,
25008,44,16,12,4,
25008,50,13,5,8,
25008,60,0,0,0,
25008,70,0,0,0,
25009,11,0,0,0,
25009,12,0,0,0,
25009,13,0,0,0,
25009,21,0,0,0,
25009,22,0,0,0,
25009,23,0,0,0,
25009,31,0,0,0,
25009,32,0,0,0,
25009,33,10,10,0,
25009,41,17,16,1,
25009,42,20,15,5,
25009,43,19,15,4,
25009,44,24,18,6,
25009,50,0,0,0,
25009,60,15,8,7,
25009,70,0,0,0,
25010,11,0,0,0,
25010,12,0,0,0,
25010,13,1,1,0,
25010,21,0,0,0,
25010,22,0,0,0,
25010,23,0,0,0,
25010,31,0,0,0,
25010,32,0,0,0,
25010,33,1,0,1,
25010,41,6,5,1,
25010,42,7,6,1,
25010,43,16,12,4,
25010,44,41,34,7,
25010,50,27,26,1,
25010,60,12,1,11,
25010,70,0,0,0,
25011,11,1,1,0,
25011,12,0,0,0,
25011,13,0,0,0,
25011,21,0,0,0,
25011,22,0,0,0,
25011,23,0,0,0,
25011,31,0,0,0,
25011,32,1,1,0,
25011,33,3,3,0,
25011,41,11,11,0,
25011,42,32,31,1,
25011,43,107,94,13,
25011,44,220,193,27,
25011,50,107,96,11,
25011,60,90,50,40,
25011,70,0,0,0,
25012,11,0,0,0,
25012,12,0,0,0,
25012,13,0,0,0,
25012,21,0,0,0,
25012,22,0,0,0,
25012,23,0,0,0,
25012,31,0,0,0,
25012,32,113,95,18,
25012,33,3,3,0,
25012,41,32,28,4,
25012,42,36,30,6,
25012,43,102,75,27,
25012,44,524,399,125,
25012,50,0,0,0,
25012,60,84,45,39,
25012,70,0,0,0,
25013,11,0,0,0,
25013,12,0,0,0,
25013,13,0,0,0,
25013,21,0,0,0,
25013,22,0,0,0,
25013,23,0,0,0,
25013,31,0,0,0,
25013,32,0,0,0,
25013,33,0,0,0,
25013,41,0,0,0,
25013,42,4,4,0,
25013,43,9,7,2,
25013,44,10,7,3,
25013,50,0,0,0,
25013,60,25,16,9,
25013,70,0,0,0,
25014,11,0,0,0,
25014,12,0,0,0,
25014,13,0,0,0,
25014,21,0,0,0,
25014,22,0,0,0,
25014,23,0,0,0,
25014,31,0,0,0,
25014,32,0,0,0,
