ubicageo_f,inscanal_d,sexostt,sexos1,sexos2,sexos3,sexosne
24050,23,NA,NA,NA,NA,
24050,24,NA,NA,NA,NA,
24050,25,NA,NA,NA,NA,
24050,26,NA,NA,NA,NA,
24050,27,NA,NA,NA,NA,
24050,28,NA,NA,NA,NA,
24051,1,NA,NA,NA,NA,
24051,2,NA,NA,NA,NA,
24051,3,NA,NA,NA,NA,
24051,4,NA,NA,NA,NA,
24051,5,NA,NA,NA,NA,
24051,6,NA,NA,NA,NA,
24051,7,NA,NA,NA,NA,
24051,8,NA,NA,NA,NA,
24051,9,NA,NA,NA,NA,
24051,10,NA,NA,NA,NA,
24051,11,NA,NA,NA,NA,
24051,12,NA,NA,NA,NA,
24051,13,NA,NA,NA,NA,
24051,14,NA,NA,NA,NA,
24051,15,NA,NA,NA,NA,
24051,16,NA,NA,NA,NA,
24051,17,NA,NA,NA,NA,
24051,18,NA,NA,NA,NA,
24051,19,NA,NA,NA,NA,
24051,20,NA,NA,NA,NA,
24051,21,NA,NA,NA,NA,
24051,22,NA,NA,NA,NA,
24051,23,NA,NA,NA,NA,
24051,24,NA,NA,NA,NA,
24051,25,NA,NA,NA,NA,
24051,26,NA,NA,NA,NA,
24051,27,NA,NA,NA,NA,
24051,28,NA,NA,NA,NA,
24052,1,NA,NA,NA,NA,
24052,2,NA,NA,NA,NA,
24052,3,NA,NA,NA,NA,
24052,4,NA,NA,NA,NA,
24052,5,NA,NA,NA,NA,
24052,6,NA,NA,NA,NA,
24052,7,NA,NA,NA,NA,
24052,8,NA,NA,NA,NA,
24052,9,NA,NA,NA,NA,
24052,10,NA,NA,NA,NA,
24052,11,NA,NA,NA,NA,
24052,12,NA,NA,NA,NA,
24052,13,NA,NA,NA,NA,
24052,14,NA,NA,NA,NA,
24052,15,NA,NA,NA,NA,
24052,16,NA,NA,NA,NA,
24052,17,NA,NA,NA,NA,
24052,18,NA,NA,NA,NA,
24052,19,NA,NA,NA,NA,
24052,20,NA,NA,NA,NA,
24052,21,NA,NA,NA,NA,
24052,22,NA,NA,NA,NA,
24052,23,NA,NA,NA,NA,
24052,24,NA,NA,NA,NA,
24052,25,NA,NA,NA,NA,
24052,26,NA,NA,NA,NA,
24052,27,NA,NA,NA,NA,
24052,28,NA,NA,NA,NA,
24053,1,NA,NA,NA,NA,
24053,2,NA,NA,NA,NA,
24053,3,NA,NA,NA,NA,
24053,4,NA,NA,NA,NA,
24053,5,NA,NA,NA,NA,
24053,6,NA,NA,NA,NA,
24053,7,NA,NA,NA,NA,
24053,8,NA,NA,NA,NA,
24053,9,NA,NA,NA,NA,
24053,10,NA,NA,NA,NA,
24053,11,NA,NA,NA,NA,
24053,12,NA,NA,NA,NA,
24053,13,NA,NA,NA,NA,
24053,14,NA,NA,NA,NA,
24053,15,NA,NA,NA,NA,
24053,16,NA,NA,NA,NA,
24053,17,NA,NA,NA,NA,
24053,18,NA,NA,NA,NA,
24053,19,NA,NA,NA,NA,
24053,20,NA,NA,NA,NA,
24053,21,NA,NA,NA,NA,
24053,22,NA,NA,NA,NA,
24053,23,NA,NA,NA,NA,
24053,24,NA,NA,NA,NA,
24053,25,NA,NA,NA,NA,
24053,26,NA,NA,NA,NA,
24053,27,NA,NA,NA,NA,
24053,28,NA,NA,NA,NA,
24054,1,NA,NA,NA,NA,
24054,2,NA,NA,NA,NA,
24054,3,NA,NA,NA,NA,
24054,4,NA,NA,NA,NA,
24054,5,NA,NA,NA,NA,
24054,6,NA,NA,NA,NA,
24054,7,NA,NA,NA,NA,
24054,8,NA,NA,NA,NA,
24054,9,NA,NA,NA,NA,
24054,10,NA,NA,NA,NA,
24054,11,NA,NA,NA,NA,
24054,12,NA,NA,NA,NA,
24054,13,NA,NA,NA,NA,
24054,14,NA,NA,NA,NA,
24054,15,NA,NA,NA,NA,
24054,16,NA,NA,NA,NA,
24054,17,NA,NA,NA,NA,
24054,18,NA,NA,NA,NA,
24054,19,NA,NA,NA,NA,
24054,20,NA,NA,NA,NA,
24054,21,NA,NA,NA,NA,
24054,22,NA,NA,NA,NA,
24054,23,NA,NA,NA,NA,
24054,24,NA,NA,NA,NA,
24054,25,NA,NA,NA,NA,
24054,26,NA,NA,NA,NA,
24054,27,NA,NA,NA,NA,
24054,28,NA,NA,NA,NA,
24055,1,NA,NA,NA,NA,
24055,2,NA,NA,NA,NA,
24055,3,NA,NA,NA,NA,
24055,4,NA,NA,NA,NA,
24055,5,NA,NA,NA,NA,
24055,6,NA,NA,NA,NA,
24055,7,NA,NA,NA,NA,
24055,8,NA,NA,NA,NA,
24055,9,NA,NA,NA,NA,
24055,10,NA,NA,NA,NA,
24055,11,NA,NA,NA,NA,
24055,12,NA,NA,NA,NA,
24055,13,NA,NA,NA,NA,
24055,14,NA,NA,NA,NA,
24055,15,NA,NA,NA,NA,
24055,16,NA,NA,NA,NA,
24055,17,NA,NA,NA,NA,
24055,18,NA,NA,NA,NA,
24055,19,NA,NA,NA,NA,
24055,20,NA,NA,NA,NA,
24055,21,NA,NA,NA,NA,
24055,22,NA,NA,NA,NA,
24055,23,NA,NA,NA,NA,
24055,24,NA,NA,NA,NA,
24055,25,NA,NA,NA,NA,
24055,26,NA,NA,NA,NA,
24055,27,NA,NA,NA,NA,
24055,28,NA,NA,NA,NA,
24056,1,NA,NA,NA,NA,
24056,2,NA,NA,NA,NA,
24056,3,NA,NA,NA,NA,
24056,4,NA,NA,NA,NA,
24056,5,NA,NA,NA,NA,
24056,6,NA,NA,NA,NA,
24056,7,NA,NA,NA,NA,
24056,8,NA,NA,NA,NA,
24056,9,NA,NA,NA,NA,
24056,10,NA,NA,NA,NA,
24056,11,NA,NA,NA,NA,
24056,12,NA,NA,NA,NA,
24056,13,NA,NA,NA,NA,
24056,14,NA,NA,NA,NA,
24056,15,NA,NA,NA,NA,
24056,16,NA,NA,NA,NA,
24056,17,NA,NA,NA,NA,
24056,18,NA,NA,NA,NA,
24056,19,NA,NA,NA,NA,
24056,20,NA,NA,NA,NA,
24056,21,NA,NA,NA,NA,
24056,22,NA,NA,NA,NA,
24056,23,NA,NA,NA,NA,
24056,24,NA,NA,NA,NA,
24056,25,NA,NA,NA,NA,
24056,26,NA,NA,NA,NA,
24056,27,NA,NA,NA,NA,
24056,28,NA,NA,NA,NA,
24057,1,NA,NA,NA,NA,
24057,2,NA,NA,NA,NA,
24057,3,NA,NA,NA,NA,
24057,4,NA,NA,NA,NA,
24057,5,NA,NA,NA,NA,
24057,6,NA,NA,NA,NA,
24057,7,NA,NA,NA,NA,
24057,8,NA,NA,NA,NA,
24057,9,NA,NA,NA,NA,
24057,10,NA,NA,NA,NA,
24057,11,NA,NA,NA,NA,
24057,12,NA,NA,NA,NA,
24057,13,NA,NA,NA,NA,
24057,14,NA,NA,NA,NA,
24057,15,NA,NA,NA,NA,
24057,16,NA,NA,NA,NA,
24057,17,NA,NA,NA,NA,
24057,18,NA,NA,NA,NA,
24057,19,NA,NA,NA,NA,
24057,20,NA,NA,NA,NA,
24057,21,NA,NA,NA,NA,
24057,22,NA,NA,NA,NA,
24057,23,NA,NA,NA,NA,
24057,24,NA,NA,NA,NA,
24057,25,NA,NA,NA,NA,
24057,26,NA,NA,NA,NA,
24057,27,NA,NA,NA,NA,
24057,28,NA,NA,NA,NA,
24058,1,NA,NA,NA,NA,
24058,2,NA,NA,NA,NA,
24058,3,NA,NA,NA,NA,
24058,4,NA,NA,NA,NA,
24058,5,NA,NA,NA,NA,
24058,6,NA,NA,NA,NA,
24058,7,NA,NA,NA,NA,
24058,8,NA,NA,NA,NA,
24058,9,NA,NA,NA,NA,
24058,10,NA,NA,NA,NA,
24058,11,NA,NA,NA,NA,
24058,12,NA,NA,NA,NA,
24058,13,NA,NA,NA,NA,
24058,14,NA,NA,NA,NA,
24058,15,NA,NA,NA,NA,
24058,16,NA,NA,NA,NA,
24058,17,NA,NA,NA,NA,
24058,18,NA,NA,NA,NA,
24058,19,NA,NA,NA,NA,
24058,20,NA,NA,NA,NA,
24058,21,NA,NA,NA,NA,
24058,22,NA,NA,NA,NA,
24058,23,NA,NA,NA,NA,
24058,24,NA,NA,NA,NA,
24058,25,NA,NA,NA,NA,
24058,26,NA,NA,NA,NA,
24058,27,NA,NA,NA,NA,
24058,28,NA,NA,NA,NA,
25001,1,NA,NA,NA,NA,
25001,2,NA,NA,NA,NA,
25001,3,NA,NA,NA,NA,
25001,4,NA,NA,NA,NA,
25001,5,NA,NA,NA,NA,
25001,6,NA,NA,NA,NA,
25001,7,NA,NA,NA,NA,
25001,8,NA,NA,NA,NA,
25001,9,NA,NA,NA,NA,
25001,10,NA,NA,NA,NA,
25001,11,NA,NA,NA,NA,
25001,12,NA,NA,NA,NA,
25001,13,NA,NA,NA,NA,
25001,14,NA,NA,NA,NA,
25001,15,NA,NA,NA,NA,
25001,16,NA,NA,NA,NA,
25001,17,NA,NA,NA,NA,
25001,18,NA,NA,NA,NA,
25001,19,NA,NA,NA,NA,
25001,20,NA,NA,NA,NA,
25001,21,NA,NA,NA,NA,
25001,22,NA,NA,NA,NA,
25001,23,NA,NA,NA,NA,
25001,24,NA,NA,NA,NA,
25001,25,NA,NA,NA,NA,
25001,26,NA,NA,NA,NA,
25001,27,NA,NA,NA,NA,
25001,28,NA,NA,NA,NA,
25002,1,0,0,0,0,
25002,2,0,0,0,0,
25002,3,0,0,0,0,
25002,4,0,0,0,0,
25002,5,3,0,3,0,
25002,6,0,0,0,0,
25002,7,0,NA,0,NA,
25002,8,0,0,0,0,
25002,9,0,0,0,0,
25002,10,0,0,0,0,
25002,11,0,0,0,0,
25002,12,0,0,0,0,
25002,13,0,0,0,0,
25002,14,0,0,0,0,
25002,15,0,NA,0,NA,
25002,16,0,0,0,0,
25002,17,0,0,0,0,
25002,18,0,0,0,0,
25002,19,0,0,0,0,
25002,20,0,0,0,0,
25002,21,0,0,0,0,
25002,22,0,0,0,0,
25002,23,0,0,0,0,
25002,24,0,0,0,0,
25002,25,0,0,0,0,
25002,26,0,0,0,0,
25002,27,0,0,0,0,
25002,28,0,0,0,0,
25003,1,0,0,0,0,
25003,2,0,0,0,0,
25003,3,0,0,0,0,
25003,4,0,0,0,0,
25003,5,9,0,9,0,
25003,6,0,0,0,0,
25003,7,0,NA,0,NA,
25003,8,0,0,0,0,
25003,9,0,0,0,0,
25003,10,0,0,0,0,
25003,11,0,0,0,0,
25003,12,0,0,0,0,
25003,13,0,0,0,0,
25003,14,0,0,0,0,
25003,15,0,NA,0,NA,
25003,16,0,0,0,0,
25003,17,0,0,0,0,
25003,18,0,0,0,0,
25003,19,0,0,0,0,
25003,20,0,0,0,0,
25003,21,0,0,0,0,
25003,22,0,0,0,0,
25003,23,0,0,0,0,
25003,24,0,0,0,0,
25003,25,0,0,0,0,
25003,26,0,0,0,0,
25003,27,0,0,0,0,
25003,28,0,0,0,0,
25004,1,0,0,0,0,
25004,2,0,0,0,0,
25004,3,0,0,0,0,
25004,4,0,0,0,0,
25004,5,0,0,0,0,
25004,6,0,0,0,0,
25004,7,0,NA,0,NA,
25004,8,0,0,0,0,
25004,9,0,0,0,0,
25004,10,0,0,0,0,
25004,11,0,0,0,0,
25004,12,0,0,0,0,
25004,13,0,0,0,0,
25004,14,0,0,0,0,
25004,15,0,NA,0,NA,
25004,16,0,0,0,0,
25004,17,0,0,0,0,
25004,18,0,0,0,0,
25004,19,1,0,1,0,
25004,20,0,0,0,0,
25004,21,0,0,0,0,
25004,22,0,0,0,0,
25004,23,0,0,0,0,
25004,24,0,0,0,0,
25004,25,0,0,0,0,
25004,26,0,0,0,0,
25004,27,0,0,0,0,
25004,28,0,0,0,0,
25005,1,NA,NA,NA,NA,
25005,2,NA,NA,NA,NA,
25005,3,NA,NA,NA,NA,
25005,4,NA,NA,NA,NA,
25005,5,NA,NA,NA,NA,
25005,6,NA,NA,NA,NA,
25005,7,NA,NA,NA,NA,
25005,8,NA,NA,NA,NA,
25005,9,NA,NA,NA,NA,
25005,10,NA,NA,NA,NA,
25005,11,NA,NA,NA,NA,
25005,12,NA,NA,NA,NA,
25005,13,NA,NA,NA,NA,
25005,14,NA,NA,NA,NA,
25005,15,NA,NA,NA,NA,
25005,16,NA,NA,NA,NA,
25005,17,NA,NA,NA,NA,
25005,18,NA,NA,NA,NA,
25005,19,NA,NA,NA,NA,
25005,20,NA,NA,NA,NA,
25005,21,NA,NA,NA,NA,
25005,22,NA,NA,NA,NA,
25005,23,NA,NA,NA,NA,
25005,24,NA,NA,NA,NA,
25005,25,NA,NA,NA,NA,
25005,26,NA,NA,NA,NA,
25005,27,NA,NA,NA,NA,
25005,28,NA,NA,NA,NA,
25006,1,NA,NA,NA,NA,
25006,2,NA,NA,NA,NA,
25006,3,NA,NA,NA,NA,
25006,4,NA,NA,NA,NA,
25006,5,NA,NA,NA,NA,
25006,6,NA,NA,NA,NA,
25006,7,NA,NA,NA,NA,
25006,8,NA,NA,NA,NA,
25006,9,NA,NA,NA,NA,
25006,10,NA,NA,NA,NA,
25006,11,NA,NA,NA,NA,
25006,12,NA,NA,NA,NA,
25006,13,NA,NA,NA,NA,
25006,14,NA,NA,NA,NA,
25006,15,NA,NA,NA,NA,
25006,16,NA,NA,NA,NA,
25006,17,NA,NA,NA,NA,
25006,18,NA,NA,NA,NA,
25006,19,NA,NA,NA,NA,
25006,20,NA,NA,NA,NA,
25006,21,NA,NA,NA,NA,
25006,22,NA,NA,NA,NA,
25006,23,NA,NA,NA,NA,
25006,24,NA,NA,NA,NA,
25006,25,NA,NA,NA,NA,
25006,26,NA,NA,NA,NA,
25006,27,NA,NA,NA,NA,
25006,28,NA,NA,NA,NA,
25007,1,NA,NA,NA,NA,
25007,2,NA,NA,NA,NA,
25007,3,NA,NA,NA,NA,
25007,4,NA,NA,NA,NA,
25007,5,NA,NA,NA,NA,
25007,6,NA,NA,NA,NA,
25007,7,NA,NA,NA,NA,
25007,8,NA,NA,NA,NA,
25007,9,NA,NA,NA,NA,
25007,10,NA,NA,NA,NA,
25007,11,NA,NA,NA,NA,
25007,12,NA,NA,NA,NA,
25007,13,NA,NA,NA,NA,
25007,14,NA,NA,NA,NA,
25007,15,NA,NA,NA,NA,
25007,16,NA,NA,NA,NA,
25007,17,NA,NA,NA,NA,
25007,18,NA,NA,NA,NA,
25007,19,NA,NA,NA,NA,
25007,20,NA,NA,NA,NA,
25007,21,NA,NA,NA,NA,
25007,22,NA,NA,NA,NA,
25007,23,NA,NA,NA,NA,
25007,24,NA,NA,NA,NA,
25007,25,NA,NA,NA,NA,
25007,26,NA,NA,NA,NA,
25007,27,NA,NA,NA,NA,
25007,28,NA,NA,NA,NA,
25008,1,0,0,0,0,
25008,2,0,0,0,0,
25008,3,4,2,2,0,
25008,4,0,0,0,0,
25008,5,0,0,0,0,
25008,6,0,0,0,0,
25008,7,0,NA,0,NA,
25008,8,0,0,0,0,
25008,9,15,4,11,0,
25008,10,0,0,0,0,
25008,11,0,0,0,0,
25008,12,0,0,0,0,
25008,13,0,0,0,0,
25008,14,0,0,0,0,
25008,15,0,NA,0,NA,
25008,16,0,0,0,0,
25008,17,0,0,0,0,
25008,18,0,0,0,0,
25008,19,0,0,0,0,
25008,20,0,0,0,0,
25008,21,0,0,0,0,
25008,22,0,0,0,0,
25008,23,0,0,0,0,
25008,24,1,1,0,0,
25008,25,0,0,0,0,
25008,26,0,0,0,0,
25008,27,0,0,0,0,
25008,28,10,3,7,0,
25009,1,0,0,0,0,
25009,2,0,0,0,0,
25009,3,2,2,0,0,
25009,4,0,0,0,0,
25009,5,0,0,0,0,
25009,6,0,0,0,0,
25009,7,0,NA,0,NA,
25009,8,0,0,0,0,
25009,9,0,0,0,0,
25009,10,0,0,0,0,
25009,11,0,0,0,0,
25009,12,0,0,0,0,
25009,13,0,0,0,0,
25009,14,0,0,0,0,
25009,15,19,NA,19,NA,
25009,16,0,0,0,0,
25009,17,4,3,1,0,
25009,18,0,0,0,0,
25009,19,0,0,0,0,
25009,20,0,0,0,0,
25009,21,0,0,0,0,
25009,22,0,0,0,0,
25009,23,0,0,0,0,
25009,24,98,52,46,0,
25009,25,48,31,17,0,
25009,26,0,0,0,0,
25009,27,0,0,0,0,
25009,28,0,0,0,0,
25010,1,0,0,0,0,
25010,2,0,0,0,0,
25010,3,15,5,10,0,
25010,4,0,0,0,0,
25010,5,0,0,0,0,
25010,6,0,0,0,0,
25010,7,0,NA,0,NA,
25010,8,0,0,0,0,
25010,9,0,0,0,0,
25010,10,0,0,0,0,
25010,11,0,0,0,0,
25010,12,0,0,0,0,
25010,13,0,0,0,0,
25010,14,0,0,0,0,
25010,15,0,NA,0,NA,
25010,16,0,0,0,0,
25010,17,0,0,0,0,
25010,18,0,0,0,0,
25010,19,0,0,0,0,
25010,20,0,0,0,0,
25010,21,0,0,0,0,
25010,22,0,0,0,0,
25010,23,0,0,0,0,
25010,24,0,0,0,0,
25010,25,0,0,0,0,
25010,26,0,0,0,0,
25010,27,0,0,0,0,
25010,28,0,0,0,0,
25011,1,NA,NA,NA,NA,
25011,2,NA,NA,NA,NA,
25011,3,NA,NA,NA,NA,
25011,4,NA,NA,NA,NA,
25011,5,NA,NA,NA,NA,
25011,6,NA,NA,NA,NA,
25011,7,NA,NA,NA,NA,
25011,8,NA,NA,NA,NA,
25011,9,NA,NA,NA,NA,
25011,10,NA,NA,NA,NA,
25011,11,NA,NA,NA,NA,
25011,12,NA,NA,NA,NA,
25011,13,NA,NA,NA,NA,
25011,14,NA,NA,NA,NA,
25011,15,NA,NA,NA,NA,
25011,16,NA,NA,NA,NA,
25011,17,NA,NA,NA,NA,
25011,18,NA,NA,NA,NA,
25011,19,NA,NA,NA,NA,
25011,20,NA,NA,NA,NA,
25011,21,NA,NA,NA,NA,
25011,22,NA,NA,NA,NA,
25011,23,NA,NA,NA,NA,
25011,24,NA,NA,NA,NA,
25011,25,NA,NA,NA,NA,
25011,26,NA,NA,NA,NA,
25011,27,NA,NA,NA,NA,
25011,28,NA,NA,NA,NA,
25012,1,0,0,0,0,
25012,2,0,0,0,0,
25012,3,0,0,0,0,
25012,4,0,0,0,0,
25012,5,0,0,0,0,
25012,6,0,0,0,0,
25012,7,0,NA,0,NA,
25012,8,0,0,0,0,
25012,9,0,0,0,0,
25012,10,0,0,0,0,
25012,11,0,0,0,0,
25012,12,0,0,0,0,
25012,13,0,0,0,0,
25012,14,0,0,0,0,
25012,15,0,NA,0,NA,
25012,16,0,0,0,0,
25012,17,0,0,0,0,
25012,18,0,0,0,0,
25012,19,0,0,0,0,
25012,20,0,0,0,0,
25012,21,0,0,0,0,
25012,22,0,0,0,0,
25012,23,0,0,0,0,
25012,24,0,0,0,0,
25012,25,0,0,0,0,
25012,26,0,0,0,0,
25012,27,0,0,0,0,
25012,28,133,0,0,133,
25013,1,NA,NA,NA,NA,
25013,2,NA,NA,NA,NA,
25013,3,NA,NA,NA,NA,
25013,4,NA,NA,NA,NA,
25013,5,NA,NA,NA,NA,
25013,6,NA,NA,NA,NA,
25013,7,NA,NA,NA,NA,
25013,8,NA,NA,NA,NA,
25013,9,NA,NA,NA,NA,
25013,10,NA,NA,NA,NA,
25013,11,NA,NA,NA,NA,
25013,12,NA,NA,NA,NA,
25013,13,NA,NA,NA,NA,
25013,14,NA,NA,NA,NA,
25013,15,NA,NA,NA,NA,
25013,16,NA,NA,NA,NA,
25013,17,NA,NA,NA,NA,
25013,18,NA,NA,NA,NA,
25013,19,NA,NA,NA,NA,
25013,20,NA,NA,NA,NA,
25013,21,NA,NA,NA,NA,
25013,22,NA,NA,NA,NA,
25013,23,NA,NA,NA,NA,
25013,24,NA,NA,NA,NA,
25013,25,NA,NA,NA,NA,
25013,26,NA,NA,NA,NA,
25013,27,NA,NA,NA,NA,
25013,28,NA,NA,NA,NA,
25014,1,0,0,0,0,
25014,2,0,0,0,0,
25014,3,0,0,0,0,
25014,4,0,0,0,0,
25014,5,0,0,0,0,
25014,6,0,0,0,0,
25014,7,0,NA,0,NA,
25014,8,0,0,0,0,
25014,9,0,0,0,0,
25014,10,0,0,0,0,
25014,11,0,0,0,0,
25014,12,0,0,0,0,
25014,13,0,0,0,0,
25014,14,0,0,0,0,
25014,15,0,NA,0,NA,
25014,16,0,0,0,0,
25014,17,0,0,0,0,
25014,18,0,0,0,0,
25014,19,0,0,0,0,
25014,20,0,0,0,0,
25014,21,0,0,0,0,
25014,22,0,0,0,0,
25014,23,12,0,12,0,
25014,24,0,0,0,0,
25014,25,0,0,0,0,
25014,26,0,0,0,0,
25014,27,0,0,0,0,
25014,28,0,0,0,0,
25015,1,NA,NA,NA,NA,
25015,2,NA,NA,NA,NA,
25015,3,NA,NA,NA,NA,
25015,4,NA,NA,NA,NA,
25015,5,NA,NA,NA,NA,
25015,6,NA,NA,NA,NA,
25015,7,NA,NA,NA,NA,
25015,8,NA,NA,NA,NA,
25015,9,NA,NA,NA,NA,
25015,10,NA,NA,NA,NA,
25015,11,NA,NA,NA,NA,
25015,12,NA,NA,NA,NA,
25015,13,NA,NA,NA,NA,
25015,14,NA,NA,NA,NA,
25015,15,NA,NA,NA,NA,
25015,16,NA,NA,NA,NA,
25015,17,NA,NA,NA,NA,
25015,18,NA,NA,NA,NA,
25015,19,NA,NA,NA,NA,
25015,20,NA,NA,NA,NA,
25015,21,NA,NA,NA,NA,
25015,22,NA,NA,NA,NA,
25015,23,NA,NA,NA,NA,
25015,24,NA,NA,NA,NA,
25015,25,NA,NA,NA,NA,
25015,26,NA,NA,NA,NA,
25015,27,NA,NA,NA,NA,
25015,28,NA,NA,NA,NA,
25016,1,NA,NA,NA,NA,
25016,2,NA,NA,NA,NA,
25016,3,NA,NA,NA,NA,
25016,4,NA,NA,NA,NA,
25016,5,NA,NA,NA,NA,
25016,6,NA,NA,NA,NA,
25016,7,NA,NA,NA,NA,
25016,8,NA,NA,NA,NA,
25016,9,NA,NA,NA,NA,
25016,10,NA,NA,NA,NA,
25016,11,NA,NA,NA,NA,
25016,12,NA,NA,NA,NA,
25016,13,NA,NA,NA,NA,
25016,14,NA,NA,NA,NA,
25016,15,NA,NA,NA,NA,
25016,16,NA,NA,NA,NA,
25016,17,NA,NA,NA,NA,
25016,18,NA,NA,NA,NA,
25016,19,NA,NA,NA,NA,
25016,20,NA,NA,NA,NA,
25016,21,NA,NA,NA,NA,
25016,22,NA,NA,NA,NA,
25016,23,NA,NA,NA,NA,
25016,24,NA,NA,NA,NA,
25016,25,NA,NA,NA,NA,
25016,26,NA,NA,NA,NA,
25016,27,NA,NA,NA,NA,
25016,28,NA,NA,NA,NA,
25017,1,0,0,0,0,
25017,2,0,0,0,0,
25017,3,0,0,0,0,
25017,4,0,0,0,0,
25017,5,0,0,0,0,
25017,6,0,0,0,0,
25017,7,0,NA,0,NA,
25017,8,0,0,0,0,
25017,9,0,0,0,0,
25017,10,0,0,0,0,
25017,11,0,0,0,0,
25017,12,0,0,0,0,
25017,13,0,0,0,0,
25017,14,0,0,0,0,
25017,15,0,NA,0,NA,
25017,16,0,0,0,0,
25017,17,0,0,0,0,
25017,18,0,0,0,0,
25017,19,0,0,0,0,
25017,20,0,0,0,0,
25017,21,0,0,0,0,
25017,22,0,0,0,0,
25017,23,106,6,100,0,
25017,24,0,0,0,0,
25017,25,0,0,0,0,
25017,26,0,0,0,0,
25017,27,0,0,0,0,
25017,28,0,0,0,0,
25018,1,0,0,0,0,
25018,2,0,0,0,0,
25018,3,0,0,0,0,
25018,4,0,0,0,0,
25018,5,0,0,0,0,
25018,6,0,0,0,0,
25018,7,0,NA,0,NA,
25018,8,0,0,0,0,
25018,9,0,0,0,0,
25018,10,0,0,0,0,
25018,11,0,0,0,0,
25018,12,0,0,0,0,
25018,13,0,0,0,0,
25018,14,0,0,0,0,
25018,15,0,NA,0,NA,
25018,16,0,0,0,0,
25018,17,0,0,0,0,
25018,18,0,0,0,0,
25018,19,0,0,0,0,
25018,20,0,0,0,0,
25018,21,0,0,0,0,
25018,22,0,0,0,0,
25018,23,0,0,0,0,
25018,24,0,0,0,0,
25018,25,0,0,0,0,
25018,26,0,0,0,0,
25018,27,612,53,559,0,
25018,28,0,0,0,0,
26001,1,NA,NA,NA,NA,
26001,2,NA,NA,NA,NA,
26001,3,NA,NA,NA,NA,
26001,4,NA,NA,NA,NA,
26001,5,NA,NA,NA,NA,
26001,6,NA,NA,NA,NA,
26001,7,NA,NA,NA,NA,
26001,8,NA,NA,NA,NA,
26001,9,NA,NA,NA,NA,
26001,10,NA,NA,NA,NA,
26001,11,NA,NA,NA,NA,
26001,12,NA,NA,NA,NA,
26001,13,NA,NA,NA,NA,
26001,14,NA,NA,NA,NA,
26001,15,NA,NA,NA,NA,
26001,16,NA,NA,NA,NA,
26001,17,NA,NA,NA,NA,
26001,18,NA,NA,NA,NA,
26001,19,NA,NA,NA,NA,
26001,20,NA,NA,NA,NA,
26001,21,NA,NA,NA,NA,
26001,22,NA,NA,NA,NA,
26001,23,NA,NA,NA,NA,
26001,24,NA,NA,NA,NA,
26001,25,NA,NA,NA,NA,
26001,26,NA,NA,NA,NA,
26001,27,NA,NA,NA,NA,
26001,28,NA,NA,NA,NA,
26002,1,3,0,3,0,
26002,2,0,0,0,0,
26002,3,197,10,187,0,
26002,4,54,53,1,0,
26002,5,0,0,0,0,
26002,6,0,0,0,0,
26002,7,12,NA,12,NA,
26002,8,3,1,2,0,
26002,9,84,38,46,0,
26002,10,0,0,0,0,
26002,11,0,0,0,0,
26002,12,0,0,0,0,
26002,13,1,1,0,0,
26002,14,10,5,5,0,
26002,15,12,NA,12,NA,
26002,16,0,0,0,0,
26002,17,35,2,33,0,
26002,18,4,0,4,0,
26002,19,0,0,0,0,
26002,20,0,0,0,0,
26002,21,0,0,0,0,
26002,22,10,4,6,0,
26002,23,216,44,172,0,
26002,24,0,0,0,0,
26002,25,0,0,0,0,
26002,26,0,0,0,0,
26002,27,0,0,0,0,
26002,28,0,0,0,0,
26003,1,NA,NA,NA,NA,
26003,2,NA,NA,NA,NA,
26003,3,NA,NA,NA,NA,
26003,4,NA,NA,NA,NA,
26003,5,NA,NA,NA,NA,
26003,6,NA,NA,NA,NA,
26003,7,NA,NA,NA,NA,
26003,8,NA,NA,NA,NA,
26003,9,NA,NA,NA,NA,
26003,10,NA,NA,NA,NA,
26003,11,NA,NA,NA,NA,
26003,12,NA,NA,NA,NA,
26003,13,NA,NA,NA,NA,
26003,14,NA,NA,NA,NA,
26003,15,NA,NA,NA,NA,
26003,16,NA,NA,NA,NA,
26003,17,NA,NA,NA,NA,
26003,18,NA,NA,NA,NA,
26003,19,NA,NA,NA,NA,
26003,20,NA,NA,NA,NA,
26003,21,NA,NA,NA,NA,
26003,22,NA,NA,NA,NA,
26003,23,NA,NA,NA,NA,
26003,24,NA,NA,NA,NA,
26003,25,NA,NA,NA,NA,
26003,26,NA,NA,NA,NA,
26003,27,NA,NA,NA,NA,
26003,28,NA,NA,NA,NA,
26004,1,NA,NA,NA,NA,
26004,2,NA,NA,NA,NA,
26004,3,NA,NA,NA,NA,
26004,4,NA,NA,NA,NA,
26004,5,NA,NA,NA,NA,
26004,6,NA,NA,NA,NA,
26004,7,NA,NA,NA,NA,
26004,8,NA,NA,NA,NA,
26004,9,NA,NA,NA,NA,
26004,10,NA,NA,NA,NA,
26004,11,NA,NA,NA,NA,
26004,12,NA,NA,NA,NA,
26004,13,NA,NA,NA,NA,
26004,14,NA,NA,NA,NA,
26004,15,NA,NA,NA,NA,
26004,16,NA,NA,NA,NA,
26004,17,NA,NA,NA,NA,
26004,18,NA,NA,NA,NA,
26004,19,NA,NA,NA,NA,
26004,20,NA,NA,NA,NA,
26004,21,NA,NA,NA,NA,
26004,22,NA,NA,NA,NA,
26004,23,NA,NA,NA,NA,
