ubicageo_f,infrapol_b,inffuntt,inffun1,inffun2,inffunne
20445,40,0,0,0,
20446,10,1,1,0,
20446,20,0,0,0,
20446,31,2,2,0,
20446,32,0,0,0,
20446,40,0,0,0,
20447,10,1,1,0,
20447,20,0,0,0,
20447,31,0,0,0,
20447,32,0,0,0,
20447,40,0,0,0,
20448,10,0,0,0,
20448,20,0,0,0,
20448,31,0,0,0,
20448,32,0,0,0,
20448,40,0,0,0,
20449,10,1,1,0,
20449,20,0,0,0,
20449,31,0,0,0,
20449,32,0,0,0,
20449,40,0,0,0,
20450,10,0,0,0,
20450,20,0,0,0,
20450,31,0,0,0,
20450,32,0,0,0,
20450,40,0,0,0,
20451,10,1,1,0,
20451,20,0,0,0,
20451,31,0,0,0,
20451,32,0,0,0,
20451,40,0,0,0,
20452,10,0,0,0,
20452,20,0,0,0,
20452,31,1,1,0,
20452,32,0,0,0,
20452,40,0,0,0,
20453,10,1,1,0,
20453,20,0,0,0,
20453,31,0,0,0,
20453,32,0,0,0,
20453,40,0,0,0,
20454,10,0,0,0,
20454,20,0,0,0,
20454,31,0,0,0,
20454,32,0,0,0,
20454,40,0,0,0,
20455,10,1,1,0,
20455,20,0,0,0,
20455,31,0,0,0,
20455,32,0,0,0,
20455,40,0,0,0,
20456,10,1,1,0,
20456,20,0,0,0,
20456,31,0,0,0,
20456,32,0,0,0,
20456,40,0,0,0,
20457,10,0,0,0,
20457,20,0,0,0,
20457,31,0,0,0,
20457,32,0,0,0,
20457,40,0,0,0,
20458,10,1,1,0,
20458,20,0,0,0,
20458,31,0,0,0,
20458,32,0,0,0,
20458,40,0,0,0,
20459,10,1,1,0,
20459,20,0,0,0,
20459,31,0,0,0,
20459,32,0,0,0,
20459,40,0,0,0,
20460,10,0,0,0,
20460,20,0,0,0,
20460,31,0,0,0,
20460,32,0,0,0,
20460,40,0,0,0,
20461,10,0,0,0,
20461,20,0,0,0,
20461,31,0,0,0,
20461,32,0,0,0,
20461,40,0,0,0,
20462,10,0,0,0,
20462,20,0,0,0,
20462,31,0,0,0,
20462,32,0,0,0,
20462,40,0,0,0,
20463,10,0,0,0,
20463,20,0,0,0,
20463,31,0,0,0,
20463,32,0,0,0,
20463,40,0,0,0,
20464,10,0,0,0,
20464,20,0,0,0,
20464,31,0,0,0,
20464,32,0,0,0,
20464,40,0,0,0,
20465,10,0,0,0,
20465,20,0,0,0,
20465,31,0,0,0,
20465,32,0,0,0,
20465,40,0,0,0,
20466,10,1,1,0,
20466,20,0,0,0,
20466,31,3,3,0,
20466,32,0,0,0,
20466,40,0,0,0,
20467,10,1,1,0,
20467,20,0,0,0,
20467,31,1,1,0,
20467,32,0,0,0,
20467,40,0,0,0,
20468,10,1,1,0,
20468,20,0,0,0,
20468,31,0,0,0,
20468,32,0,0,0,
20468,40,0,0,0,
20469,10,1,1,0,
20469,20,0,0,0,
20469,31,0,0,0,
20469,32,0,0,0,
20469,40,0,0,0,
20470,10,1,1,0,
20470,20,0,0,0,
20470,31,0,0,0,
20470,32,0,0,0,
20470,40,0,0,0,
20471,10,1,1,0,
20471,20,0,0,0,
20471,31,0,0,0,
20471,32,0,0,0,
20471,40,0,0,0,
20472,10,1,1,0,
20472,20,0,0,0,
20472,31,2,1,1,
20472,32,0,0,0,
20472,40,0,0,0,
20473,10,1,1,0,
20473,20,0,0,0,
20473,31,0,0,0,
20473,32,0,0,0,
20473,40,0,0,0,
20474,10,1,1,0,
20474,20,0,0,0,
20474,31,1,1,0,
20474,32,0,0,0,
20474,40,0,0,0,
20475,10,0,0,0,
20475,20,0,0,0,
20475,31,1,1,0,
20475,32,0,0,0,
20475,40,0,0,0,
20476,10,0,0,0,
20476,20,0,0,0,
20476,31,0,0,0,
20476,32,0,0,0,
20476,40,0,0,0,
20477,10,1,1,0,
20477,20,0,0,0,
20477,31,0,0,0,
20477,32,0,0,0,
20477,40,0,0,0,
20478,10,0,0,0,
20478,20,0,0,0,
20478,31,0,0,0,
20478,32,0,0,0,
20478,40,0,0,0,
20479,10,0,0,0,
20479,20,0,0,0,
20479,31,0,0,0,
20479,32,0,0,0,
20479,40,0,0,0,
20480,10,1,1,0,
20480,20,0,0,0,
20480,31,0,0,0,
20480,32,0,0,0,
20480,40,0,0,0,
20481,10,0,0,0,
20481,20,0,0,0,
20481,31,0,0,0,
20481,32,0,0,0,
20481,40,0,0,0,
20482,10,1,1,0,
20482,20,1,1,0,
20482,31,5,5,0,
20482,32,0,0,0,
20482,40,0,0,0,
20483,10,1,1,0,
20483,20,0,0,0,
20483,31,3,0,3,
20483,32,0,0,0,
20483,40,0,0,0,
20484,10,0,0,0,
20484,20,0,0,0,
20484,31,0,0,0,
20484,32,0,0,0,
20484,40,0,0,0,
20485,10,1,1,0,
20485,20,0,0,0,
20485,31,1,1,0,
20485,32,0,0,0,
20485,40,0,0,0,
20486,10,1,1,0,
20486,20,0,0,0,
20486,31,0,0,0,
20486,32,0,0,0,
20486,40,0,0,0,
20487,10,1,1,0,
20487,20,0,0,0,
20487,31,0,0,0,
20487,32,0,0,0,
20487,40,0,0,0,
20488,10,0,0,0,
20488,20,0,0,0,
20488,31,0,0,0,
20488,32,0,0,0,
20488,40,0,0,0,
20489,10,1,1,0,
20489,20,0,0,0,
20489,31,1,1,0,
20489,32,0,0,0,
20489,40,0,0,0,
20490,10,0,0,0,
20490,20,0,0,0,
20490,31,0,0,0,
20490,32,0,0,0,
20490,40,0,0,0,
20491,10,0,0,0,
20491,20,0,0,0,
20491,31,1,1,0,
20491,32,0,0,0,
20491,40,0,0,0,
20492,10,0,0,0,
20492,20,0,0,0,
20492,31,0,0,0,
20492,32,0,0,0,
20492,40,0,0,0,
20493,10,0,0,0,
20493,20,0,0,0,
20493,31,0,0,0,
20493,32,0,0,0,
20493,40,0,0,0,
20494,10,0,0,0,
20494,20,0,0,0,
20494,31,0,0,0,
20494,32,0,0,0,
20494,40,1,1,0,
20495,10,0,0,0,
20495,20,0,0,0,
20495,31,0,0,0,
20495,32,0,0,0,
20495,40,0,0,0,
20496,10,4,4,0,
20496,20,0,0,0,
20496,31,0,0,0,
20496,32,0,0,0,
20496,40,0,0,0,
20497,10,1,1,0,
20497,20,0,0,0,
20497,31,0,0,0,
20497,32,0,0,0,
20497,40,0,0,0,
20498,10,1,0,1,
20498,20,0,0,0,
20498,31,0,0,0,
20498,32,0,0,0,
20498,40,0,0,0,
20499,10,0,0,0,
20499,20,0,0,0,
20499,31,0,0,0,
20499,32,0,0,0,
20499,40,0,0,0,
20500,10,1,1,0,
20500,20,0,0,0,
20500,31,0,0,0,
20500,32,0,0,0,
20500,40,0,0,0,
20501,10,1,1,0,
20501,20,0,0,0,
20501,31,0,0,0,
20501,32,0,0,0,
20501,40,0,0,0,
20502,10,0,0,0,
20502,20,0,0,0,
20502,31,0,0,0,
20502,32,0,0,0,
20502,40,0,0,0,
20503,10,0,0,0,
20503,20,0,0,0,
20503,31,0,0,0,
20503,32,0,0,0,
20503,40,0,0,0,
20504,10,1,1,0,
20504,20,0,0,0,
20504,31,1,1,0,
20504,32,0,0,0,
20504,40,0,0,0,
20505,10,1,1,0,
20505,20,0,0,0,
20505,31,0,0,0,
20505,32,0,0,0,
20505,40,0,0,0,
20506,10,1,1,0,
20506,20,0,0,0,
20506,31,0,0,0,
20506,32,0,0,0,
20506,40,0,0,0,
20507,10,1,1,0,
20507,20,0,0,0,
20507,31,1,1,0,
20507,32,0,0,0,
20507,40,0,0,0,
20508,10,1,1,0,
20508,20,0,0,0,
20508,31,2,2,0,
20508,32,0,0,0,
20508,40,0,0,0,
20509,10,1,1,0,
20509,20,0,0,0,
20509,31,0,0,0,
20509,32,0,0,0,
20509,40,0,0,0,
20510,10,0,0,0,
20510,20,0,0,0,
20510,31,0,0,0,
20510,32,0,0,0,
20510,40,0,0,0,
20511,10,5,5,0,
20511,20,0,0,0,
20511,31,0,0,0,
20511,32,0,0,0,
20511,40,0,0,0,
20512,10,0,0,0,
20512,20,0,0,0,
20512,31,0,0,0,
20512,32,0,0,0,
20512,40,0,0,0,
20513,10,1,1,0,
20513,20,0,0,0,
20513,31,1,1,0,
20513,32,0,0,0,
20513,40,0,0,0,
20514,10,0,0,0,
20514,20,0,0,0,
20514,31,0,0,0,
20514,32,0,0,0,
20514,40,0,0,0,
20515,10,0,0,0,
20515,20,1,1,0,
20515,31,6,6,0,
20515,32,0,0,0,
20515,40,0,0,0,
20516,10,0,0,0,
20516,20,0,0,0,
20516,31,0,0,0,
20516,32,0,0,0,
20516,40,0,0,0,
20517,10,1,1,0,
20517,20,0,0,0,
20517,31,0,0,0,
20517,32,0,0,0,
20517,40,0,0,0,
20518,10,0,0,0,
20518,20,0,0,0,
20518,31,0,0,0,
20518,32,0,0,0,
20518,40,0,0,0,
20519,10,0,0,0,
20519,20,0,0,0,
20519,31,0,0,0,
20519,32,0,0,0,
20519,40,1,1,0,
20520,10,1,1,0,
20520,20,0,0,0,
20520,31,1,1,0,
20520,32,0,0,0,
20520,40,0,0,0,
20521,10,0,0,0,
20521,20,0,0,0,
20521,31,0,0,0,
20521,32,0,0,0,
20521,40,0,0,0,
20522,10,0,0,0,
20522,20,0,0,0,
20522,31,0,0,0,
20522,32,0,0,0,
20522,40,0,0,0,
20523,10,0,0,0,
20523,20,0,0,0,
20523,31,0,0,0,
20523,32,0,0,0,
20523,40,0,0,0,
20524,10,1,1,0,
20524,20,0,0,0,
20524,31,0,0,0,
20524,32,0,0,0,
20524,40,0,0,0,
20525,10,1,1,0,
20525,20,0,0,0,
20525,31,2,2,0,
20525,32,0,0,0,
20525,40,0,0,0,
20526,10,1,1,0,
20526,20,0,0,0,
20526,31,3,1,2,
20526,32,0,0,0,
20526,40,0,0,0,
20527,10,0,0,0,
20527,20,0,0,0,
20527,31,0,0,0,
20527,32,0,0,0,
20527,40,0,0,0,
20528,10,1,1,0,
20528,20,0,0,0,
20528,31,0,0,0,
20528,32,0,0,0,
20528,40,0,0,0,
20529,10,0,0,0,
20529,20,0,0,0,
20529,31,0,0,0,
20529,32,0,0,0,
20529,40,0,0,0,
20530,10,1,1,0,
20530,20,0,0,0,
20530,31,1,1,0,
20530,32,0,0,0,
20530,40,0,0,0,
20531,10,1,1,0,
20531,20,0,0,0,
20531,31,1,1,0,
20531,32,0,0,0,
20531,40,0,0,0,
20532,10,1,1,0,
20532,20,0,0,0,
20532,31,0,0,0,
20532,32,0,0,0,
20532,40,0,0,0,
20533,10,1,1,0,
20533,20,0,0,0,
20533,31,0,0,0,
20533,32,0,0,0,
20533,40,0,0,0,
20534,10,0,0,0,
20534,20,0,0,0,
20534,31,0,0,0,
20534,32,0,0,0,
20534,40,1,1,0,
20535,10,1,1,0,
20535,20,0,0,0,
20535,31,0,0,0,
20535,32,0,0,0,
20535,40,0,0,0,
20536,10,1,1,0,
20536,20,0,0,0,
20536,31,0,0,0,
20536,32,0,0,0,
20536,40,0,0,0,
20537,10,1,1,0,
20537,20,0,0,0,
20537,31,3,0,3,
20537,32,1,1,0,
20537,40,0,0,0,
20538,10,0,0,0,
20538,20,0,0,0,
20538,31,0,0,0,
20538,32,0,0,0,
20538,40,0,0,0,
20539,10,1,1,0,
20539,20,0,0,0,
20539,31,0,0,0,
20539,32,0,0,0,
20539,40,0,0,0,
20540,10,1,1,0,
20540,20,0,0,0,
20540,31,0,0,0,
20540,32,0,0,0,
20540,40,0,0,0,
20541,10,1,1,0,
20541,20,0,0,0,
20541,31,0,0,0,
20541,32,0,0,0,
20541,40,0,0,0,
20542,10,0,0,0,
20542,20,0,0,0,
20542,31,0,0,0,
20542,32,0,0,0,
20542,40,0,0,0,
20543,10,1,1,0,
20543,20,0,0,0,
20543,31,1,1,0,
20543,32,0,0,0,
20543,40,0,0,0,
20544,10,1,1,0,
20544,20,0,0,0,
20544,31,0,0,0,
20544,32,0,0,0,
20544,40,0,0,0,
20545,10,1,1,0,
20545,20,0,0,0,
20545,31,0,0,0,
20545,32,0,0,0,
20545,40,0,0,0,
20546,10,2,2,0,
20546,20,0,0,0,
20546,31,0,0,0,
20546,32,0,0,0,
20546,40,0,0,0,
20547,10,1,1,0,
20547,20,0,0,0,
20547,31,0,0,0,
20547,32,0,0,0,
20547,40,0,0,0,
20548,10,0,0,0,
20548,20,0,0,0,
20548,31,0,0,0,
20548,32,0,0,0,
20548,40,0,0,0,
20549,10,1,1,0,
20549,20,0,0,0,
20549,31,0,0,0,
20549,32,0,0,0,
20549,40,0,0,0,
20550,10,1,1,0,
20550,20,0,0,0,
20550,31,0,0,0,
20550,32,0,0,0,
20550,40,0,0,0,
20551,10,1,1,0,
20551,20,0,0,0,
20551,31,1,1,0,
20551,32,0,0,0,
20551,40,0,0,0,
20552,10,0,0,0,
20552,20,0,0,0,
20552,31,0,0,0,
20552,32,0,0,0,
20552,40,0,0,0,
20553,10,1,1,0,
20553,20,0,0,0,
20553,31,0,0,0,
20553,32,0,0,0,
20553,40,0,0,0,
20554,10,0,0,0,
20554,20,0,0,0,
20554,31,0,0,0,
20554,32,0,0,0,
20554,40,0,0,0,
20555,10,1,1,0,
20555,20,0,0,0,
20555,31,0,0,0,
20555,32,0,0,0,
20555,40,0,0,0,
20556,10,0,0,0,
20556,20,0,0,0,
20556,31,0,0,0,
20556,32,0,0,0,
20556,40,0,0,0,
20557,10,1,1,0,
20557,20,0,0,0,
20557,31,2,2,0,
20557,32,0,0,0,
20557,40,0,0,0,
20558,10,0,0,0,
20558,20,0,0,0,
20558,31,1,1,0,
20558,32,0,0,0,
20558,40,0,0,0,
20559,10,1,1,0,
20559,20,0,0,0,
20559,31,0,0,0,
20559,32,0,0,0,
20559,40,0,0,0,
20560,10,1,1,0,
20560,20,0,0,0,
20560,31,0,0,0,
20560,32,0,0,0,
20560,40,0,0,0,
20561,10,1,1,0,
20561,20,0,0,0,
20561,31,0,0,0,
20561,32,0,0,0,
20561,40,0,0,0,
20562,10,0,0,0,
20562,20,0,0,0,
20562,31,0,0,0,
20562,32,0,0,0,
20562,40,0,0,0,
20563,10,0,0,0,
20563,20,0,0,0,
20563,31,0,0,0,
20563,32,0,0,0,
20563,40,0,0,0,
20564,10,1,1,0,
20564,20,0,0,0,
20564,31,0,0,0,
20564,32,0,0,0,
20564,40,0,0,0,
20565,10,1,1,0,
20565,20,1,1,0,
20565,31,0,0,0,
20565,32,0,0,0,
20565,40,0,0,0,
20566,10,0,0,0,
20566,20,0,0,0,
20566,31,0,0,0,
20566,32,0,0,0,
20566,40,0,0,0,
20567,10,1,1,0,
20567,20,0,0,0,
20567,31,0,0,0,
20567,32,0,0,0,
20567,40,0,0,0,
20568,10,0,0,0,
20568,20,0,0,0,
20568,31,1,1,0,
20568,32,0,0,0,
20568,40,1,1,0,
20569,10,1,1,0,
20569,20,0,0,0,
20569,31,0,0,0,
20569,32,0,0,0,
20569,40,0,0,0,
20570,10,1,1,0,
20570,20,0,0,0,
20570,31,0,0,0,
20570,32,0,0,0,
20570,40,0,0,0,
21001,10,1,1,0,
21001,20,0,0,0,
21001,31,0,0,0,
21001,32,0,0,0,
21001,40,0,0,0,
21002,10,1,1,0,
21002,20,0,0,0,
21002,31,0,0,0,
21002,32,0,0,0,
21002,40,0,0,0,
21003,10,0,0,0,
21003,20,0,0,0,
21003,31,0,0,0,
21003,32,0,0,0,
21003,40,0,0,0,
21004,10,1,1,0,
21004,20,0,0,0,
21004,31,6,6,0,
21004,32,0,0,0,
21004,40,0,0,0,
21005,10,1,1,0,
21005,20,0,0,0,
21005,31,1,1,0,
21005,32,0,0,0,
21005,40,0,0,0,
21006,10,1,1,0,
21006,20,1,1,0,
21006,31,1,1,0,
21006,32,0,0,0,
21006,40,0,0,0,
21007,10,1,1,0,
21007,20,0,0,0,
21007,31,0,0,0,
21007,32,0,0,0,
21007,40,0,0,0,
21008,10,1,1,0,
21008,20,0,0,0,
21008,31,0,0,0,
21008,32,0,0,0,
21008,40,0,0,0,
21009,10,1,0,1,
21009,20,0,0,0,
21009,31,0,0,0,
21009,32,0,0,0,
21009,40,0,0,0,
21010,10,1,1,0,
21010,20,0,0,0,
21010,31,0,0,0,
21010,32,0,0,0,
21010,40,0,0,0,
21011,10,1,1,0,
21011,20,0,0,0,
21011,31,0,0,0,
21011,32,0,0,0,
21011,40,0,0,0,
21012,10,1,1,0,
21012,20,0,0,0,
21012,31,0,0,0,
21012,32,0,0,0,
21012,40,0,0,0,
21013,10,0,0,0,
21013,20,0,0,0,
21013,31,0,0,0,
21013,32,0,0,0,
21013,40,0,0,0,
21014,10,1,1,0,
21014,20,0,0,0,
21014,31,0,0,0,
21014,32,0,0,0,
21014,40,0,0,0,
21015,10,1,1,0,
21015,20,0,0,0,
21015,31,4,0,4,
21015,32,0,0,0,
21015,40,0,0,0,
21016,10,1,1,0,
21016,20,0,0,0,
21016,31,1,1,0,
21016,32,0,0,0,
21016,40,0,0,0,
21017,10,1,1,0,
21017,20,0,0,0,
21017,31,0,0,0,
21017,32,0,0,0,
21017,40,0,0,0,
21018,10,1,1,0,
21018,20,0,0,0,
21018,31,0,0,0,
21018,32,0,0,0,
21018,40,0,0,0,
21019,10,1,1,0,
21019,20,0,0,0,
21019,31,0,0,0,
21019,32,0,0,0,
21019,40,0,0,0,
21020,10,1,1,0,
21020,20,0,0,0,
21020,31,0,0,0,
21020,32,0,0,0,
21020,40,0,0,0,
21021,10,1,1,0,
21021,20,0,0,0,
21021,31,0,0,0,
21021,32,0,0,0,
21021,40,0,0,0,
21022,10,1,1,0,
21022,20,0,0,0,
21022,31,0,0,0,
21022,32,0,0,0,
21022,40,0,0,0,
21023,10,1,1,0,
21023,20,0,0,0,
21023,31,2,0,2,
21023,32,0,0,0,
21023,40,0,0,0,
21024,10,1,1,0,
21024,20,0,0,0,
21024,31,0,0,0,
21024,32,0,0,0,
21024,40,0,0,0,
21025,10,1,1,0,
21025,20,0,0,0,
21025,31,0,0,0,
21025,32,0,0,0,
21025,40,0,0,0,
21026,10,1,1,0,
21026,20,0,0,0,
21026,31,0,0,0,
21026,32,0,0,0,
21026,40,0,0,0,
21027,10,1,1,0,
21027,20,0,0,0,
21027,31,1,1,0,
21027,32,0,0,0,
21027,40,0,0,0,
21028,10,1,1,0,
21028,20,0,0,0,
21028,31,0,0,0,
21028,32,0,0,0,
21028,40,0,0,0,
21029,10,1,1,0,
21029,20,0,0,0,
21029,31,0,0,0,
21029,32,0,0,0,
21029,40,0,0,0,
21030,10,1,1,0,
21030,20,0,0,0,
21030,31,0,0,0,
21030,32,0,0,0,
21030,40,0,0,0,
21031,10,1,1,0,
21031,20,0,0,0,
21031,31,0,0,0,
21031,32,0,0,0,
21031,40,0,0,0,
21032,10,1,1,0,
21032,20,0,0,0,
21032,31,0,0,0,
21032,32,0,0,0,
21032,40,0,0,0,
21033,10,1,1,0,
21033,20,0,0,0,
21033,31,0,0,0,
21033,32,0,0,0,
21033,40,0,0,0,
21034,10,1,1,0,
21034,20,0,0,0,
21034,31,0,0,0,
21034,32,0,0,0,
21034,40,0,0,0,
21035,10,1,1,0,
21035,20,0,0,0,
21035,31,0,0,0,
21035,32,0,0,0,
21035,40,0,0,0,
21036,10,1,1,0,
21036,20,0,0,0,
21036,31,0,0,0,
21036,32,0,0,0,
21036,40,0,0,0,
21037,10,1,1,0,
21037,20,0,0,0,
21037,31,0,0,0,
21037,32,0,0,0,
21037,40,0,0,0,
21038,10,1,1,0,
21038,20,0,0,0,
21038,31,0,0,0,
21038,32,0,0,0,
21038,40,0,0,0,
21039,10,1,1,0,
21039,20,0,0,0,
21039,31,1,1,0,
21039,32,0,0,0,
21039,40,0,0,0,
21040,10,1,1,0,
21040,20,0,0,0,
21040,31,0,0,0,
21040,32,0,0,0,
21040,40,0,0,0,
21041,10,2,2,0,
21041,20,0,0,0,
21041,31,0,0,0,
21041,32,0,0,0,
21041,40,0,0,0,
21042,10,1,1,0,
21042,20,0,0,0,
21042,31,0,0,0,
21042,32,0,0,0,
21042,40,0,0,0,
21043,10,1,1,0,
21043,20,0,0,0,
21043,31,6,6,0,
21043,32,0,0,0,
21043,40,0,0,0,
21044,10,1,1,0,
21044,20,0,0,0,
21044,31,1,1,0,
21044,32,0,0,0,
21044,40,0,0,0,
21045,10,1,1,0,
21045,20,0,0,0,
21045,31,0,0,0,
21045,32,0,0,0,
21045,40,0,0,0,
21046,10,1,1,0,
21046,20,0,0,0,
21046,31,1,1,0,
21046,32,0,0,0,
21046,40,0,0,0,
21047,10,1,1,0,
21047,20,0,0,0,
21047,31,2,0,2,
21047,32,0,0,0,
21047,40,0,0,0,
21048,10,1,1,0,
21048,20,0,0,0,
21048,31,0,0,0,
21048,32,0,0,0,
21048,40,0,0,0,
21049,10,1,1,0,
21049,20,0,0,0,
21049,31,3,3,0,
21049,32,0,0,0,
21049,40,0,0,0,
21050,10,1,1,0,
21050,20,0,0,0,
21050,31,0,0,0,
21050,32,0,0,0,
21050,40,0,0,0,
21051,10,2,2,0,
21051,20,0,0,0,
21051,31,1,1,0,
21051,32,0,0,0,
21051,40,0,0,0,
21052,10,1,1,0,
21052,20,0,0,0,
21052,31,0,0,0,
21052,32,0,0,0,
21052,40,0,0,0,
21053,10,1,1,0,
21053,20,0,0,0,
21053,31,0,0,0,
21053,32,0,0,0,
21053,40,0,0,0,
21054,10,1,1,0,
21054,20,0,0,0,
21054,31,0,0,0,
21054,32,0,0,0,
21054,40,0,0,0,
21055,10,1,1,0,
21055,20,0,0,0,
21055,31,0,0,0,
21055,32,0,0,0,
21055,40,0,0,0,
21056,10,1,1,0,
21056,20,0,0,0,
21056,31,0,0,0,
21056,32,0,0,0,
21056,40,0,0,0,
21057,10,1,1,0,
21057,20,0,0,0,
21057,31,0,0,0,
21057,32,0,0,0,
21057,40,0,0,0,
21058,10,1,1,0,
21058,20,0,0,0,
21058,31,4,1,3,
21058,32,0,0,0,
21058,40,0,0,0,
21059,10,1,1,0,
21059,20,0,0,0,
21059,31,0,0,0,
21059,32,0,0,0,
21059,40,0,0,0,
21060,10,1,1,0,
21060,20,0,0,0,
21060,31,0,0,0,
21060,32,0,0,0,
21060,40,0,0,0,
21061,10,1,1,0,
21061,20,0,0,0,
21061,31,1,1,0,
21061,32,0,0,0,
21061,40,0,0,0,
21062,10,1,1,0,
21062,20,0,0,0,
21062,31,0,0,0,
21062,32,0,0,0,
21062,40,0,0,0,
21063,10,1,1,0,
21063,20,0,0,0,
21063,31,0,0,0,
21063,32,0,0,0,
21063,40,0,0,0,
21064,10,1,1,0,
21064,20,1,1,0,
21064,31,2,2,0,
21064,32,0,0,0,
21064,40,0,0,0,
21065,10,1,1,0,
21065,20,0,0,0,
21065,31,2,2,0,
21065,32,0,0,0,
21065,40,0,0,0,
21066,10,1,1,0,
21066,20,0,0,0,
21066,31,0,0,0,
21066,32,0,0,0,
21066,40,0,0,0,
21067,10,2,2,0,
21067,20,0,0,0,
21067,31,0,0,0,
21067,32,0,0,0,
21067,40,0,0,0,
21068,10,1,1,0,
21068,20,0,0,0,
21068,31,0,0,0,
21068,32,0,0,0,
21068,40,0,0,0,
21069,10,1,1,0,
21069,20,0,0,0,
21069,31,2,2,0,
21069,32,0,0,0,
21069,40,0,0,0,
21070,10,1,1,0,
21070,20,0,0,0,
21070,31,0,0,0,
21070,32,0,0,0,
21070,40,0,0,0,
21071,10,1,1,0,
21071,20,0,0,0,
21071,31,6,6,0,
21071,32,0,0,0,
21071,40,0,0,0,
21072,10,1,1,0,
21072,20,0,0,0,
21072,31,3,3,0,
21072,32,0,0,0,
21072,40,0,0,0,
21073,10,1,1,0,
21073,20,0,0,0,
21073,31,0,0,0,
21073,32,0,0,0,
21073,40,0,0,0,
21074,10,1,1,0,
21074,20,1,1,0,
21074,31,0,0,0,
21074,32,2,2,0,
21074,40,0,0,0,
21075,10,2,2,0,
21075,20,0,0,0,
21075,31,0,0,0,
21075,32,0,0,0,
21075,40,0,0,0,
21076,10,1,1,0,
21076,20,0,0,0,
21076,31,5,3,2,
21076,32,0,0,0,
21076,40,0,0,0,
21077,10,2,2,0,
21077,20,0,0,0,
21077,31,0,0,0,
21077,32,0,0,0,
21077,40,0,0,0,
21078,10,2,2,0,
21078,20,0,0,0,
21078,31,8,7,1,
21078,32,0,0,0,
21078,40,0,0,0,
21079,10,1,1,0,
21079,20,0,0,0,
21079,31,0,0,0,
21079,32,0,0,0,
21079,40,0,0,0,
21080,10,1,1,0,
21080,20,0,0,0,
21080,31,0,0,0,
21080,32,0,0,0,
21080,40,0,0,0,
21081,10,1,1,0,
21081,20,0,0,0,
21081,31,0,0,0,
21081,32,0,0,0,
21081,40,0,0,0,
21082,10,1,1,0,
21082,20,0,0,0,
21082,31,0,0,0,
21082,32,0,0,0,
21082,40,0,0,0,
21083,10,1,1,0,
21083,20,0,0,0,
21083,31,11,8,3,
21083,32,0,0,0,
21083,40,0,0,0,
21084,10,1,1,0,
21084,20,1,1,0,
21084,31,0,0,0,
21084,32,0,0,0,
21084,40,0,0,0,
21085,10,2,2,0,
21085,20,0,0,0,
21085,31,0,0,0,
21085,32,0,0,0,
21085,40,0,0,0,
21086,10,1,1,0,
21086,20,0,0,0,
21086,31,0,0,0,
21086,32,0,0,0,
21086,40,0,0,0,
21087,10,1,1,0,
21087,20,0,0,0,
21087,31,2,2,0,
21087,32,0,0,0,
21087,40,0,0,0,
21088,10,2,2,0,
21088,20,0,0,0,
21088,31,0,0,0,
21088,32,0,0,0,
21088,40,2,2,0,
21089,10,2,2,0,
21089,20,0,0,0,
21089,31,0,0,0,
21089,32,0,0,0,
21089,40,0,0,0,
21090,10,0,0,0,
21090,20,0,0,0,
21090,31,0,0,0,
21090,32,0,0,0,
21090,40,1,1,0,
21091,10,1,1,0,
21091,20,0,0,0,
21091,31,0,0,0,
21091,32,0,0,0,
21091,40,0,0,0,
21092,10,1,1,0,
21092,20,0,0,0,
21092,31,4,4,0,
21092,32,0,0,0,
21092,40,0,0,0,
21093,10,1,1,0,
21093,20,0,0,0,
21093,31,1,1,0,
21093,32,0,0,0,
21093,40,0,0,0,
21094,10,1,1,0,
21094,20,0,0,0,
21094,31,2,2,0,
21094,32,0,0,0,
21094,40,0,0,0,
21095,10,1,1,0,
21095,20,0,0,0,
21095,31,0,0,0,
21095,32,0,0,0,
21095,40,0,0,0,
21096,10,1,1,0,
21096,20,0,0,0,
21096,31,0,0,0,
21096,32,0,0,0,
21096,40,0,0,0,
21097,10,1,1,0,
21097,20,0,0,0,
21097,31,0,0,0,
21097,32,0,0,0,
21097,40,0,0,0,
21098,10,1,1,0,
21098,20,0,0,0,
21098,31,3,3,0,
21098,32,0,0,0,
21098,40,0,0,0,
21099,10,1,1,0,
21099,20,0,0,0,
21099,31,0,0,0,
21099,32,0,0,0,
21099,40,0,0,0,
21100,10,1,1,0,
21100,20,0,0,0,
21100,31,0,0,0,
21100,32,0,0,0,
21100,40,0,0,0,
21101,10,1,1,0,
21101,20,0,0,0,
21101,31,0,0,0,
21101,32,0,0,0,
21101,40,0,0,0,
21102,10,1,1,0,
21102,20,0,0,0,
21102,31,1,1,0,
21102,32,0,0,0,
21102,40,0,0,0,
21103,10,2,2,0,
21103,20,0,0,0,
21103,31,1,0,1,
21103,32,0,0,0,
21103,40,0,0,0,
21104,10,1,1,0,
21104,20,0,0,0,
21104,31,2,1,1,
21104,32,0,0,0,
21104,40,0,0,0,
21105,10,1,1,0,
21105,20,0,0,0,
21105,31,0,0,0,
21105,32,0,0,0,
21105,40,0,0,0,
21106,10,1,1,0,
21106,20,0,0,0,
21106,31,1,1,0,
21106,32,0,0,0,
21106,40,0,0,0,
21107,10,1,1,0,
21107,20,0,0,0,
21107,31,0,0,0,
21107,32,0,0,0,
21107,40,0,0,0,
21108,10,1,1,0,
21108,20,0,0,0,
