ubicageo_f,tipoequi_g,rnsnni1,totalca1
20248,105,2,NA
20248,110,2,NA
20249,10,2,NA
20249,20,2,NA
20249,30,2,NA
20249,41,2,NA
20249,42,2,NA
20249,50,2,NA
20249,60,2,NA
20249,70,2,NA
20249,80,2,NA
20249,90,2,NA
20249,101,2,NA
20249,102,2,NA
20249,103,2,NA
20249,104,2,NA
20249,105,2,NA
20249,110,2,NA
20250,10,2,NA
20250,20,2,NA
20250,30,2,NA
20250,41,2,NA
20250,42,2,NA
20250,50,2,NA
20250,60,2,NA
20250,70,2,NA
20250,80,2,NA
20250,90,2,NA
20250,101,2,NA
20250,102,2,NA
20250,103,2,NA
20250,104,2,NA
20250,105,2,NA
20250,110,2,NA
20251,10,2,NA
20251,20,2,NA
20251,30,2,NA
20251,41,2,NA
20251,42,2,NA
20251,50,2,NA
20251,60,2,NA
20251,70,2,NA
20251,80,2,NA
20251,90,2,NA
20251,101,2,NA
20251,102,2,NA
20251,103,2,NA
20251,104,2,NA
20251,105,2,NA
20251,110,2,NA
20252,10,2,NA
20252,20,2,NA
20252,30,2,NA
20252,41,2,NA
20252,42,2,NA
20252,50,2,NA
20252,60,2,NA
20252,70,2,NA
20252,80,2,NA
20252,90,2,NA
20252,101,2,NA
20252,102,2,NA
20252,103,2,NA
20252,104,2,NA
20252,105,2,NA
20252,110,2,NA
20253,10,2,NA
20253,20,2,NA
20253,30,2,NA
20253,41,2,NA
20253,42,2,NA
20253,50,2,NA
20253,60,2,NA
20253,70,2,NA
20253,80,2,NA
20253,90,2,NA
20253,101,2,NA
20253,102,2,NA
20253,103,2,NA
20253,104,2,NA
20253,105,2,NA
20253,110,2,NA
20254,10,2,NA
20254,20,2,NA
20254,30,2,NA
20254,41,2,NA
20254,42,2,NA
20254,50,2,NA
20254,60,2,NA
20254,70,2,NA
20254,80,2,NA
20254,90,2,NA
20254,101,2,NA
20254,102,2,NA
20254,103,2,NA
20254,104,2,NA
20254,105,2,NA
20254,110,2,NA
20255,10,2,NA
20255,20,2,NA
20255,30,2,NA
20255,41,2,NA
20255,42,2,NA
20255,50,2,NA
20255,60,2,NA
20255,70,2,NA
20255,80,2,NA
20255,90,2,NA
20255,101,2,NA
20255,102,2,NA
20255,103,2,NA
20255,104,2,NA
20255,105,2,NA
20255,110,2,NA
20256,10,2,NA
20256,20,2,NA
20256,30,2,NA
20256,41,2,NA
20256,42,2,NA
20256,50,2,NA
20256,60,2,NA
20256,70,2,NA
20256,80,2,NA
20256,90,2,NA
20256,101,2,NA
20256,102,2,NA
20256,103,2,NA
20256,104,2,NA
20256,105,2,NA
20256,110,2,NA
20257,10,2,NA
20257,20,2,NA
20257,30,2,NA
20257,41,2,NA
20257,42,2,NA
20257,50,2,NA
20257,60,2,NA
20257,70,2,NA
20257,80,2,NA
20257,90,2,NA
20257,101,2,NA
20257,102,2,NA
20257,103,2,NA
20257,104,2,NA
20257,105,2,NA
20257,110,2,NA
20258,10,2,NA
20258,20,2,NA
20258,30,2,NA
20258,41,2,NA
20258,42,2,NA
20258,50,2,NA
20258,60,2,NA
20258,70,2,NA
20258,80,2,NA
20258,90,2,NA
20258,101,2,NA
20258,102,2,NA
20258,103,2,NA
20258,104,2,NA
20258,105,2,NA
20258,110,2,NA
20259,10,2,NA
20259,20,2,NA
20259,30,2,NA
20259,41,2,NA
20259,42,2,NA
20259,50,2,NA
20259,60,2,NA
20259,70,2,NA
20259,80,2,NA
20259,90,2,NA
20259,101,2,NA
20259,102,2,NA
20259,103,2,NA
20259,104,2,NA
20259,105,2,NA
20259,110,2,NA
20260,10,2,NA
20260,20,2,NA
20260,30,2,NA
20260,41,2,NA
20260,42,2,NA
20260,50,2,NA
20260,60,2,NA
20260,70,2,NA
20260,80,2,NA
20260,90,2,NA
20260,101,2,NA
20260,102,2,NA
20260,103,2,NA
20260,104,2,NA
20260,105,2,NA
20260,110,2,NA
20261,10,2,NA
20261,20,2,NA
20261,30,2,NA
20261,41,2,NA
20261,42,2,NA
20261,50,2,NA
20261,60,2,NA
20261,70,2,NA
20261,80,2,NA
20261,90,2,NA
20261,101,2,NA
20261,102,2,NA
20261,103,2,NA
20261,104,2,NA
20261,105,2,NA
20261,110,2,NA
20262,10,2,NA
20262,20,2,NA
20262,30,2,NA
20262,41,2,NA
20262,42,2,NA
20262,50,2,NA
20262,60,2,NA
20262,70,2,NA
20262,80,2,NA
20262,90,2,NA
20262,101,2,NA
20262,102,2,NA
20262,103,2,NA
20262,104,2,NA
20262,105,2,NA
20262,110,2,NA
20263,10,2,NA
20263,20,2,NA
20263,30,2,NA
20263,41,2,NA
20263,42,2,NA
20263,50,2,NA
20263,60,2,NA
20263,70,2,NA
20263,80,2,NA
20263,90,2,NA
20263,101,2,NA
20263,102,2,NA
20263,103,2,NA
20263,104,2,NA
20263,105,2,NA
20263,110,2,NA
20264,10,2,NA
20264,20,2,NA
20264,30,2,NA
20264,41,2,NA
20264,42,2,NA
20264,50,2,NA
20264,60,2,NA
20264,70,2,NA
20264,80,2,NA
20264,90,2,NA
20264,101,2,NA
20264,102,2,NA
20264,103,2,NA
20264,104,2,NA
20264,105,2,NA
20264,110,2,NA
20265,10,2,NA
20265,20,2,NA
20265,30,2,NA
20265,41,2,NA
20265,42,2,NA
20265,50,2,NA
20265,60,2,NA
20265,70,2,NA
20265,80,2,NA
20265,90,2,NA
20265,101,2,NA
20265,102,2,NA
20265,103,2,NA
20265,104,2,NA
20265,105,2,NA
20265,110,2,NA
20266,10,2,NA
20266,20,2,NA
20266,30,2,NA
20266,41,2,NA
20266,42,2,NA
20266,50,2,NA
20266,60,2,NA
20266,70,2,NA
20266,80,2,NA
20266,90,2,NA
20266,101,2,NA
20266,102,2,NA
20266,103,2,NA
20266,104,2,NA
20266,105,2,NA
20266,110,2,NA
20267,10,2,NA
20267,20,2,NA
20267,30,2,NA
20267,41,2,NA
20267,42,2,NA
20267,50,2,NA
20267,60,2,NA
20267,70,2,NA
20267,80,2,NA
20267,90,2,NA
20267,101,2,NA
20267,102,2,NA
20267,103,2,NA
20267,104,2,NA
20267,105,2,NA
20267,110,2,NA
20268,10,2,NA
20268,20,2,NA
20268,30,2,NA
20268,41,2,NA
20268,42,2,NA
20268,50,2,NA
20268,60,2,NA
20268,70,2,NA
20268,80,2,NA
20268,90,2,NA
20268,101,2,NA
20268,102,2,NA
20268,103,2,NA
20268,104,2,NA
20268,105,2,NA
20268,110,2,NA
20269,10,2,NA
20269,20,2,NA
20269,30,2,NA
20269,41,2,NA
20269,42,2,NA
20269,50,2,NA
20269,60,2,NA
20269,70,2,NA
20269,80,2,NA
20269,90,2,NA
20269,101,2,NA
20269,102,2,NA
20269,103,2,NA
20269,104,2,NA
20269,105,2,NA
20269,110,2,NA
20270,10,2,NA
20270,20,2,NA
20270,30,2,NA
20270,41,2,NA
20270,42,2,NA
20270,50,2,NA
20270,60,2,NA
20270,70,2,NA
20270,80,2,NA
20270,90,2,NA
20270,101,2,NA
20270,102,2,NA
20270,103,2,NA
20270,104,2,NA
20270,105,2,NA
20270,110,2,NA
20271,10,2,NA
20271,20,2,NA
20271,30,2,NA
20271,41,2,NA
20271,42,2,NA
20271,50,2,NA
20271,60,2,NA
20271,70,2,NA
20271,80,2,NA
20271,90,2,NA
20271,101,2,NA
20271,102,2,NA
20271,103,2,NA
20271,104,2,NA
20271,105,2,NA
20271,110,2,NA
20272,10,2,NA
20272,20,2,NA
20272,30,2,NA
20272,41,2,NA
20272,42,2,NA
20272,50,2,NA
20272,60,2,NA
20272,70,2,NA
20272,80,2,NA
20272,90,2,NA
20272,101,2,NA
20272,102,2,NA
20272,103,2,NA
20272,104,2,NA
20272,105,2,NA
20272,110,2,NA
20273,10,2,NA
20273,20,2,NA
20273,30,2,NA
20273,41,2,NA
20273,42,2,NA
20273,50,2,NA
20273,60,2,NA
20273,70,2,NA
20273,80,2,NA
20273,90,2,NA
20273,101,2,NA
20273,102,2,NA
20273,103,2,NA
20273,104,2,NA
20273,105,2,NA
20273,110,2,NA
20274,10,2,NA
20274,20,2,NA
20274,30,2,NA
20274,41,2,NA
20274,42,2,NA
20274,50,2,NA
20274,60,2,NA
20274,70,2,NA
20274,80,2,NA
20274,90,2,NA
20274,101,2,NA
20274,102,2,NA
20274,103,2,NA
20274,104,2,NA
20274,105,2,NA
20274,110,2,NA
20275,10,2,NA
20275,20,2,NA
20275,30,2,NA
20275,41,2,NA
20275,42,2,NA
20275,50,2,NA
20275,60,2,NA
20275,70,2,NA
20275,80,2,NA
20275,90,2,NA
20275,101,2,NA
20275,102,2,NA
20275,103,2,NA
20275,104,2,NA
20275,105,2,NA
20275,110,2,NA
20276,10,2,NA
20276,20,2,NA
20276,30,2,NA
20276,41,2,NA
20276,42,2,NA
20276,50,2,NA
20276,60,2,NA
20276,70,2,NA
20276,80,2,NA
20276,90,2,NA
20276,101,2,NA
20276,102,2,NA
20276,103,2,NA
20276,104,2,NA
20276,105,2,NA
20276,110,2,NA
20277,10,2,NA
20277,20,2,NA
20277,30,2,NA
20277,41,2,NA
20277,42,2,NA
20277,50,2,NA
20277,60,2,NA
20277,70,2,NA
20277,80,2,NA
20277,90,2,NA
20277,101,2,NA
20277,102,2,NA
20277,103,2,NA
20277,104,2,NA
20277,105,2,NA
20277,110,2,NA
20278,10,2,NA
20278,20,2,NA
20278,30,2,NA
20278,41,2,NA
20278,42,2,NA
20278,50,2,NA
20278,60,2,NA
20278,70,2,NA
20278,80,2,NA
20278,90,2,NA
20278,101,2,NA
20278,102,2,NA
20278,103,2,NA
20278,104,2,NA
20278,105,2,NA
20278,110,2,NA
20279,10,2,NA
20279,20,2,NA
20279,30,2,NA
20279,41,2,NA
20279,42,2,NA
20279,50,2,NA
20279,60,2,NA
20279,70,2,NA
20279,80,2,NA
20279,90,2,NA
20279,101,2,NA
20279,102,2,NA
20279,103,2,NA
20279,104,2,NA
20279,105,2,NA
20279,110,2,NA
20280,10,2,NA
20280,20,2,NA
20280,30,2,NA
20280,41,2,NA
20280,42,2,NA
20280,50,2,NA
20280,60,2,NA
20280,70,2,NA
20280,80,2,NA
20280,90,2,NA
20280,101,2,NA
20280,102,2,NA
20280,103,2,NA
20280,104,2,NA
20280,105,2,NA
20280,110,2,NA
20281,10,2,NA
20281,20,2,NA
20281,30,2,NA
20281,41,2,NA
20281,42,2,NA
20281,50,2,NA
20281,60,2,NA
20281,70,2,NA
20281,80,2,NA
20281,90,2,NA
20281,101,2,NA
20281,102,2,NA
20281,103,2,NA
20281,104,2,NA
20281,105,2,NA
20281,110,2,NA
20282,10,2,NA
20282,20,2,NA
20282,30,2,NA
20282,41,2,NA
20282,42,2,NA
20282,50,2,NA
20282,60,2,NA
20282,70,2,NA
20282,80,2,NA
20282,90,2,NA
20282,101,2,NA
20282,102,2,NA
20282,103,2,NA
20282,104,2,NA
20282,105,2,NA
20282,110,2,NA
20283,10,2,NA
20283,20,2,NA
20283,30,2,NA
20283,41,2,NA
20283,42,2,NA
20283,50,2,NA
20283,60,2,NA
20283,70,2,NA
20283,80,2,NA
20283,90,2,NA
20283,101,2,NA
20283,102,2,NA
20283,103,2,NA
20283,104,2,NA
20283,105,2,NA
20283,110,2,NA
20284,10,2,NA
20284,20,2,NA
20284,30,2,NA
20284,41,2,NA
20284,42,2,NA
20284,50,2,NA
20284,60,2,NA
20284,70,2,NA
20284,80,2,NA
20284,90,2,NA
20284,101,2,NA
20284,102,2,NA
20284,103,2,NA
20284,104,2,NA
20284,105,2,NA
20284,110,2,NA
20285,10,2,NA
20285,20,2,NA
20285,30,2,NA
20285,41,2,NA
20285,42,2,NA
20285,50,2,NA
20285,60,2,NA
20285,70,2,NA
20285,80,2,NA
20285,90,2,NA
20285,101,2,NA
20285,102,2,NA
20285,103,2,NA
20285,104,2,NA
20285,105,2,NA
20285,110,2,NA
20286,10,2,NA
20286,20,2,NA
20286,30,2,NA
20286,41,2,NA
20286,42,2,NA
20286,50,2,NA
20286,60,2,NA
20286,70,2,NA
20286,80,2,NA
20286,90,2,NA
20286,101,2,NA
20286,102,2,NA
20286,103,2,NA
20286,104,2,NA
20286,105,2,NA
20286,110,2,NA
20287,10,2,NA
20287,20,2,NA
20287,30,2,NA
20287,41,2,NA
20287,42,2,NA
20287,50,2,NA
20287,60,2,NA
20287,70,2,NA
20287,80,2,NA
20287,90,2,NA
20287,101,2,NA
20287,102,2,NA
20287,103,2,NA
20287,104,2,NA
20287,105,2,NA
20287,110,2,NA
20288,10,2,NA
20288,20,2,NA
20288,30,2,NA
20288,41,2,NA
20288,42,2,NA
20288,50,2,NA
20288,60,2,NA
20288,70,2,NA
20288,80,2,NA
20288,90,2,NA
20288,101,2,NA
20288,102,2,NA
20288,103,2,NA
20288,104,2,NA
20288,105,2,NA
20288,110,2,NA
20289,10,2,NA
20289,20,2,NA
20289,30,2,NA
20289,41,2,NA
20289,42,2,NA
20289,50,2,NA
20289,60,2,NA
20289,70,2,NA
20289,80,2,NA
20289,90,2,NA
20289,101,2,NA
20289,102,2,NA
20289,103,2,NA
20289,104,2,NA
20289,105,2,NA
20289,110,2,NA
20290,10,2,NA
20290,20,2,NA
20290,30,2,NA
20290,41,2,NA
20290,42,2,NA
20290,50,2,NA
20290,60,2,NA
20290,70,2,NA
20290,80,2,NA
20290,90,2,NA
20290,101,2,NA
20290,102,2,NA
20290,103,2,NA
20290,104,2,NA
20290,105,2,NA
20290,110,2,NA
20291,10,2,NA
20291,20,2,NA
20291,30,2,NA
20291,41,2,NA
20291,42,2,NA
20291,50,2,NA
20291,60,2,NA
20291,70,2,NA
20291,80,2,NA
20291,90,2,NA
20291,101,2,NA
20291,102,2,NA
20291,103,2,NA
20291,104,2,NA
20291,105,2,NA
20291,110,2,NA
20292,10,2,NA
20292,20,2,NA
20292,30,2,NA
20292,41,2,NA
20292,42,2,NA
20292,50,2,NA
20292,60,2,NA
20292,70,2,NA
20292,80,2,NA
20292,90,2,NA
20292,101,2,NA
20292,102,2,NA
20292,103,2,NA
20292,104,2,NA
20292,105,2,NA
20292,110,2,NA
20293,10,2,NA
20293,20,2,NA
20293,30,2,NA
20293,41,2,NA
20293,42,2,NA
20293,50,2,NA
20293,60,2,NA
20293,70,2,NA
20293,80,2,NA
20293,90,2,NA
20293,101,2,NA
20293,102,2,NA
20293,103,2,NA
20293,104,2,NA
20293,105,2,NA
20293,110,2,NA
20294,10,2,NA
20294,20,2,NA
20294,30,2,NA
20294,41,2,NA
20294,42,2,NA
20294,50,2,NA
20294,60,2,NA
20294,70,1,3
20294,80,2,NA
20294,90,2,NA
20294,101,2,NA
20294,102,2,NA
20294,103,2,NA
20294,104,2,NA
20294,105,2,NA
20294,110,2,NA
20295,10,2,NA
20295,20,2,NA
20295,30,2,NA
20295,41,2,NA
20295,42,2,NA
20295,50,2,NA
20295,60,2,NA
20295,70,2,NA
20295,80,2,NA
20295,90,2,NA
20295,101,2,NA
20295,102,2,NA
20295,103,2,NA
20295,104,2,NA
20295,105,2,NA
20295,110,2,NA
20296,10,2,NA
20296,20,2,NA
20296,30,2,NA
20296,41,2,NA
20296,42,2,NA
20296,50,2,NA
20296,60,2,NA
20296,70,2,NA
20296,80,2,NA
20296,90,2,NA
20296,101,2,NA
20296,102,2,NA
20296,103,2,NA
20296,104,2,NA
20296,105,2,NA
20296,110,2,NA
20297,10,2,NA
20297,20,2,NA
20297,30,2,NA
20297,41,2,NA
20297,42,2,NA
20297,50,2,NA
20297,60,2,NA
20297,70,2,NA
20297,80,2,NA
20297,90,2,NA
20297,101,2,NA
20297,102,2,NA
20297,103,2,NA
20297,104,2,NA
20297,105,2,NA
20297,110,2,NA
20298,10,2,NA
20298,20,2,NA
20298,30,2,NA
20298,41,2,NA
20298,42,2,NA
20298,50,2,NA
20298,60,2,NA
20298,70,2,NA
20298,80,2,NA
20298,90,2,NA
20298,101,2,NA
20298,102,2,NA
20298,103,2,NA
20298,104,2,NA
20298,105,2,NA
20298,110,2,NA
20299,10,2,NA
20299,20,2,NA
20299,30,2,NA
20299,41,2,NA
20299,42,2,NA
20299,50,2,NA
20299,60,2,NA
20299,70,2,NA
20299,80,2,NA
20299,90,2,NA
20299,101,2,NA
20299,102,2,NA
20299,103,2,NA
20299,104,2,NA
20299,105,2,NA
20299,110,2,NA
20300,10,2,NA
20300,20,2,NA
20300,30,2,NA
20300,41,2,NA
20300,42,2,NA
20300,50,2,NA
20300,60,2,NA
20300,70,2,NA
20300,80,2,NA
20300,90,2,NA
20300,101,2,NA
20300,102,2,NA
20300,103,2,NA
20300,104,2,NA
20300,105,2,NA
20300,110,2,NA
20301,10,2,NA
20301,20,2,NA
20301,30,2,NA
20301,41,2,NA
20301,42,2,NA
20301,50,2,NA
20301,60,2,NA
20301,70,2,NA
20301,80,2,NA
20301,90,2,NA
20301,101,2,NA
20301,102,2,NA
20301,103,2,NA
20301,104,2,NA
20301,105,2,NA
20301,110,2,NA
20302,10,2,NA
20302,20,2,NA
20302,30,2,NA
20302,41,2,NA
20302,42,2,NA
20302,50,2,NA
20302,60,2,NA
20302,70,2,NA
20302,80,2,NA
20302,90,2,NA
20302,101,2,NA
20302,102,2,NA
20302,103,2,NA
20302,104,2,NA
20302,105,2,NA
20302,110,2,NA
20303,10,2,NA
20303,20,2,NA
20303,30,2,NA
20303,41,2,NA
20303,42,2,NA
20303,50,2,NA
20303,60,2,NA
20303,70,2,NA
20303,80,2,NA
20303,90,2,NA
20303,101,2,NA
20303,102,2,NA
20303,103,2,NA
20303,104,2,NA
20303,105,2,NA
20303,110,2,NA
20304,10,2,NA
20304,20,2,NA
20304,30,2,NA
20304,41,2,NA
20304,42,2,NA
20304,50,2,NA
20304,60,2,NA
20304,70,2,NA
20304,80,2,NA
20304,90,2,NA
20304,101,2,NA
20304,102,2,NA
20304,103,2,NA
20304,104,2,NA
20304,105,2,NA
20304,110,2,NA
20305,10,2,NA
20305,20,2,NA
20305,30,2,NA
20305,41,2,NA
20305,42,2,NA
20305,50,2,NA
20305,60,2,NA
20305,70,2,NA
20305,80,2,NA
20305,90,2,NA
20305,101,2,NA
20305,102,2,NA
20305,103,2,NA
20305,104,2,NA
20305,105,2,NA
20305,110,2,NA
20306,10,2,NA
20306,20,2,NA
20306,30,2,NA
20306,41,2,NA
20306,42,2,NA
20306,50,2,NA
20306,60,2,NA
20306,70,2,NA
20306,80,2,NA
20306,90,2,NA
20306,101,2,NA
20306,102,2,NA
20306,103,2,NA
20306,104,2,NA
20306,105,2,NA
20306,110,2,NA
20307,10,2,NA
20307,20,2,NA
20307,30,2,NA
20307,41,2,NA
20307,42,2,NA
20307,50,2,NA
20307,60,2,NA
20307,70,2,NA
20307,80,2,NA
20307,90,2,NA
20307,101,2,NA
20307,102,2,NA
20307,103,2,NA
20307,104,2,NA
20307,105,2,NA
20307,110,2,NA
20308,10,2,NA
20308,20,2,NA
20308,30,2,NA
20308,41,2,NA
20308,42,2,NA
20308,50,2,NA
20308,60,2,NA
20308,70,2,NA
20308,80,2,NA
20308,90,2,NA
20308,101,2,NA
20308,102,2,NA
20308,103,2,NA
20308,104,2,NA
20308,105,2,NA
20308,110,2,NA
20309,10,2,NA
20309,20,2,NA
20309,30,2,NA
20309,41,2,NA
20309,42,2,NA
20309,50,2,NA
20309,60,2,NA
20309,70,2,NA
20309,80,2,NA
20309,90,2,NA
20309,101,2,NA
20309,102,2,NA
20309,103,2,NA
20309,104,2,NA
20309,105,2,NA
20309,110,2,NA
20310,10,2,NA
20310,20,2,NA
20310,30,2,NA
20310,41,2,NA
20310,42,2,NA
20310,50,2,NA
20310,60,2,NA
20310,70,2,NA
20310,80,2,NA
20310,90,1,7
20310,101,2,NA
20310,102,2,NA
20310,103,2,NA
20310,104,2,NA
20310,105,2,NA
20310,110,2,NA
20311,10,2,NA
20311,20,2,NA
20311,30,2,NA
20311,41,2,NA
20311,42,2,NA
20311,50,2,NA
20311,60,2,NA
20311,70,2,NA
20311,80,2,NA
20311,90,2,NA
20311,101,2,NA
20311,102,2,NA
20311,103,2,NA
20311,104,2,NA
20311,105,2,NA
20311,110,2,NA
20312,10,2,NA
20312,20,2,NA
20312,30,2,NA
20312,41,2,NA
20312,42,2,NA
20312,50,2,NA
20312,60,2,NA
20312,70,2,NA
20312,80,2,NA
20312,90,2,NA
20312,101,2,NA
20312,102,2,NA
20312,103,2,NA
20312,104,2,NA
20312,105,2,NA
20312,110,2,NA
20313,10,2,NA
20313,20,2,NA
20313,30,2,NA
20313,41,2,NA
20313,42,2,NA
20313,50,2,NA
20313,60,2,NA
20313,70,2,NA
20313,80,2,NA
20313,90,2,NA
20313,101,2,NA
20313,102,2,NA
20313,103,2,NA
20313,104,2,NA
20313,105,2,NA
20313,110,2,NA
20314,10,2,NA
20314,20,2,NA
20314,30,2,NA
20314,41,2,NA
20314,42,2,NA
20314,50,2,NA
20314,60,2,NA
20314,70,2,NA
20314,80,2,NA
20314,90,2,NA
20314,101,2,NA
20314,102,2,NA
20314,103,2,NA
20314,104,2,NA
20314,105,2,NA
20314,110,2,NA
20315,10,2,NA
20315,20,2,NA
20315,30,2,NA
20315,41,2,NA
20315,42,2,NA
20315,50,2,NA
20315,60,2,NA
20315,70,2,NA
20315,80,2,NA
20315,90,2,NA
20315,101,2,NA
20315,102,2,NA
20315,103,2,NA
20315,104,2,NA
20315,105,2,NA
20315,110,2,NA
20316,10,2,NA
20316,20,2,NA
20316,30,2,NA
20316,41,2,NA
20316,42,2,NA
20316,50,2,NA
20316,60,2,NA
20316,70,2,NA
20316,80,2,NA
20316,90,2,NA
20316,101,2,NA
20316,102,2,NA
20316,103,2,NA
20316,104,2,NA
20316,105,2,NA
20316,110,2,NA
20317,10,0,NA
20317,20,0,NA
20317,30,0,NA
20317,41,0,NA
20317,42,0,NA
20317,50,0,NA
20317,60,0,NA
20317,70,0,NA
20317,80,0,NA
20317,90,0,NA
20317,101,0,NA
20317,102,0,NA
20317,103,0,NA
20317,104,0,NA
20317,105,0,NA
20317,110,0,NA
20318,10,2,NA
20318,20,2,NA
20318,30,2,NA
20318,41,2,NA
20318,42,2,NA
20318,50,2,NA
20318,60,2,NA
20318,70,2,NA
20318,80,2,NA
20318,90,2,NA
20318,101,2,NA
20318,102,2,NA
20318,103,2,NA
20318,104,2,NA
20318,105,2,NA
20318,110,2,NA
20319,10,0,NA
20319,20,0,NA
20319,30,0,NA
20319,41,0,NA
20319,42,0,NA
20319,50,0,NA
20319,60,0,NA
20319,70,0,NA
20319,80,0,NA
20319,90,0,NA
20319,101,0,NA
20319,102,0,NA
20319,103,0,NA
20319,104,0,NA
20319,105,0,NA
20319,110,0,NA
20320,10,2,NA
20320,20,2,NA
20320,30,2,NA
20320,41,2,NA
20320,42,2,NA
20320,50,2,NA
20320,60,2,NA
20320,70,2,NA
20320,80,2,NA
20320,90,2,NA
20320,101,2,NA
20320,102,2,NA
20320,103,2,NA
20320,104,2,NA
20320,105,2,NA
20320,110,2,NA
20321,10,2,NA
20321,20,2,NA
20321,30,2,NA
20321,41,2,NA
20321,42,2,NA
20321,50,2,NA
20321,60,2,NA
20321,70,2,NA
20321,80,2,NA
20321,90,2,NA
20321,101,2,NA
20321,102,2,NA
20321,103,2,NA
20321,104,2,NA
20321,105,2,NA
20321,110,2,NA
20322,10,0,NA
20322,20,0,NA
20322,30,0,NA
20322,41,0,NA
20322,42,0,NA
20322,50,0,NA
20322,60,0,NA
20322,70,0,NA
20322,80,0,NA
20322,90,0,NA
20322,101,0,NA
20322,102,0,NA
20322,103,0,NA
20322,104,0,NA
20322,105,0,NA
20322,110,0,NA
20323,10,2,NA
20323,20,2,NA
20323,30,2,NA
20323,41,2,NA
20323,42,2,NA
20323,50,2,NA
20323,60,2,NA
20323,70,2,NA
20323,80,2,NA
20323,90,2,NA
20323,101,2,NA
20323,102,2,NA
20323,103,2,NA
20323,104,2,NA
20323,105,2,NA
20323,110,2,NA
20324,10,2,NA
20324,20,2,NA
20324,30,1,1
20324,41,2,NA
20324,42,2,NA
20324,50,2,NA
20324,60,1,1
20324,70,2,NA
20324,80,2,NA
20324,90,2,NA
20324,101,2,NA
20324,102,2,NA
20324,103,2,NA
20324,104,2,NA
20324,105,2,NA
20324,110,2,NA
20325,10,2,NA
20325,20,2,NA
20325,30,2,NA
20325,41,2,NA
20325,42,2,NA
20325,50,2,NA
20325,60,2,NA
20325,70,2,NA
20325,80,2,NA
20325,90,1,84
20325,101,2,NA
20325,102,2,NA
20325,103,2,NA
20325,104,2,NA
20325,105,2,NA
20325,110,2,NA
20326,10,2,NA
20326,20,2,NA
20326,30,2,NA
20326,41,2,NA
20326,42,2,NA
20326,50,2,NA
20326,60,2,NA
20326,70,2,NA
20326,80,2,NA
20326,90,2,NA
20326,101,2,NA
20326,102,2,NA
20326,103,2,NA
20326,104,2,NA
20326,105,2,NA
20326,110,2,NA
20327,10,2,NA
20327,20,2,NA
20327,30,2,NA
20327,41,2,NA
20327,42,2,NA
20327,50,2,NA
20327,60,2,NA
20327,70,2,NA
20327,80,2,NA
20327,90,2,NA
20327,101,2,NA
20327,102,2,NA
20327,103,2,NA
20327,104,2,NA
20327,105,2,NA
20327,110,9,NSS
20328,10,2,NA
20328,20,2,NA
20328,30,2,NA
20328,41,2,NA
20328,42,2,NA
20328,50,2,NA
20328,60,2,NA
20328,70,2,NA
20328,80,2,NA
20328,90,2,NA
20328,101,2,NA
20328,102,2,NA
20328,103,2,NA
20328,104,2,NA
20328,105,2,NA
20328,110,2,NA
20329,10,2,NA
20329,20,2,NA
20329,30,2,NA
20329,41,2,NA
20329,42,2,NA
20329,50,2,NA
20329,60,2,NA
20329,70,2,NA
20329,80,2,NA
20329,90,2,NA
20329,101,2,NA
20329,102,2,NA
20329,103,2,NA
20329,104,2,NA
20329,105,2,NA
20329,110,2,NA
20330,10,2,NA
20330,20,2,NA
20330,30,2,NA
20330,41,2,NA
20330,42,2,NA
20330,50,2,NA
20330,60,2,NA
20330,70,2,NA
20330,80,2,NA
20330,90,2,NA
20330,101,2,NA
20330,102,2,NA
20330,103,2,NA
20330,104,2,NA
20330,105,2,NA
20330,110,2,NA
20331,10,2,NA
20331,20,2,NA
20331,30,2,NA
20331,41,2,NA
20331,42,2,NA
20331,50,2,NA
20331,60,2,NA
20331,70,2,NA
20331,80,2,NA
20331,90,2,NA
20331,101,2,NA
20331,102,2,NA
20331,103,2,NA
20331,104,2,NA
20331,105,2,NA
20331,110,2,NA
20332,10,2,NA
20332,20,2,NA
20332,30,2,NA
20332,41,2,NA
20332,42,2,NA
20332,50,2,NA
20332,60,2,NA
20332,70,2,NA
20332,80,2,NA
20332,90,2,NA
20332,101,2,NA
20332,102,2,NA
20332,103,2,NA
20332,104,2,NA
20332,105,2,NA
20332,110,2,NA
20333,10,2,NA
20333,20,2,NA
20333,30,2,NA
20333,41,2,NA
20333,42,2,NA
20333,50,2,NA
20333,60,2,NA
20333,70,2,NA
20333,80,2,NA
20333,90,2,NA
20333,101,2,NA
20333,102,2,NA
20333,103,2,NA
20333,104,2,NA
20333,105,2,NA
20333,110,2,NA
20334,10,2,NA
20334,20,2,NA
20334,30,2,NA
20334,41,2,NA
20334,42,2,NA
20334,50,2,NA
20334,60,2,NA
20334,70,2,NA
20334,80,2,NA
20334,90,2,NA
20334,101,2,NA
20334,102,2,NA
20334,103,2,NA
20334,104,2,NA
20334,105,2,NA
20334,110,2,NA
20335,10,2,NA
20335,20,2,NA
20335,30,2,NA
20335,41,2,NA
20335,42,2,NA
20335,50,2,NA
20335,60,2,NA
20335,70,2,NA
20335,80,2,NA
20335,90,2,NA
20335,101,2,NA
20335,102,2,NA
20335,103,2,NA
20335,104,2,NA
20335,105,2,NA
20335,110,2,NA
20336,10,2,NA
20336,20,2,NA
20336,30,2,NA
