ubicageo_f,aniorefe_b,rnsnni1,mymenitt,mymeni1,mymeni2,mymeni3,mymenis1,mymeni4,mymeni5,mymeni6,mymenis2,mymeni8,mymeni9,mymeni10,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16
14111,2,1,18,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,,
14112,1,1,80,80,0,0,72,72,0,0,8,8,0,0,0,0,0,0,,
14112,2,1,63,63,0,0,57,57,0,0,6,6,0,0,0,0,0,0,,
14113,1,1,97,97,0,0,90,90,0,0,7,7,0,0,0,0,0,0,,
14113,2,1,362,362,0,0,350,350,0,0,12,12,0,0,0,0,0,0,,
14114,1,1,253,253,0,0,239,239,0,0,14,14,0,0,0,0,0,0,,
14114,2,1,162,162,0,0,149,149,0,0,13,13,0,0,0,0,0,0,,
14115,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14115,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14116,1,1,23,23,0,0,18,18,0,0,5,5,0,0,0,0,0,0,,
14116,2,1,28,28,0,0,27,27,0,0,1,1,0,0,0,0,0,0,,
14117,1,1,11,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,,
14117,2,1,11,10,1,0,9,8,1,0,2,2,0,0,0,0,0,0,,
14118,1,1,86,86,0,0,86,86,0,0,0,0,0,0,0,0,0,0,,
14118,2,1,99,99,0,0,97,97,0,0,2,2,0,0,0,0,0,0,,
14119,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14119,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14120,1,1,1552,1477,75,0,1490,1415,75,0,62,62,0,0,0,0,0,0,,
14120,2,1,3931,3861,52,18,3876,3808,51,17,55,53,1,1,0,0,0,0,,
14121,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14121,2,1,718,694,24,0,674,652,22,0,44,42,2,0,0,0,0,0,,
14122,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14122,2,1,22,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,,
14123,1,1,268,268,0,0,259,259,0,0,9,9,0,0,0,0,0,0,,
14123,2,1,201,201,0,0,195,195,0,0,6,6,0,0,0,0,0,0,,
14124,1,1,70,70,0,0,69,69,0,0,1,1,0,0,0,0,0,0,,
14124,2,1,349,349,0,0,330,330,0,0,19,19,0,0,0,0,0,0,,
14125,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
14125,2,1,337,337,0,0,315,315,0,0,22,22,0,0,0,0,0,0,,
15001,1,1,131,130,1,0,119,118,1,0,12,12,0,0,0,0,0,0,,
15001,2,1,91,77,14,0,79,67,12,0,12,10,2,0,0,0,0,0,,
15002,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15002,2,1,528,517,11,0,484,473,11,0,44,44,0,0,0,0,0,0,,
15003,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15003,2,1,111,109,2,0,105,104,1,0,6,5,1,0,0,0,0,0,,
15004,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15004,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15005,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15005,2,1,332,292,40,0,296,271,25,0,36,21,15,0,0,0,0,0,,
15006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15006,2,1,189,178,11,0,160,153,7,0,29,25,4,0,0,0,0,0,,
15007,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15007,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15008,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
15008,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15009,1,1,332,330,2,0,305,303,2,0,27,27,0,0,0,0,0,0,,
15009,2,1,727,724,3,0,668,665,3,0,59,59,0,0,0,0,0,0,,
15010,1,1,279,270,9,0,209,200,9,0,70,70,0,0,0,0,0,0,,
15010,2,1,373,371,2,0,302,300,2,0,71,71,0,0,0,0,0,0,,
15011,1,1,452,452,0,0,290,290,0,0,162,162,0,0,0,0,0,0,,
15011,2,1,301,301,0,0,265,265,0,0,36,36,0,0,0,0,0,0,,
15012,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15012,2,1,76,76,0,0,68,68,0,0,8,8,0,0,0,0,0,0,,
15013,1,1,3224,3144,80,0,3088,3009,79,0,136,135,1,0,0,0,0,0,,
15013,2,1,2791,2679,112,0,2628,2523,105,0,163,156,7,0,0,0,0,0,,
15014,1,1,846,810,36,0,786,752,34,0,60,58,2,0,0,0,0,0,,
15014,2,1,156,141,15,0,141,128,13,0,15,13,2,0,0,0,0,0,,
15015,1,1,224,224,0,0,221,221,0,0,3,3,0,0,0,0,0,0,,
15015,2,1,202,202,0,0,176,176,0,0,26,26,0,0,0,0,0,0,,
15016,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15016,2,1,20,16,4,0,15,13,2,0,5,3,2,0,0,0,0,0,,
15017,1,1,76,70,6,0,63,60,3,0,13,10,3,0,0,0,0,0,,
15017,2,1,66,62,4,0,62,59,3,0,4,3,1,0,0,0,0,0,,
15018,1,1,346,265,81,0,317,242,75,0,29,23,6,0,0,0,0,0,,
15018,2,1,324,260,64,0,297,237,60,0,27,23,4,0,0,0,0,0,,
15019,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15019,2,1,317,0,0,317,0,0,0,0,0,0,0,0,317,0,0,317,,
15020,1,1,277,263,0,14,200,200,0,0,63,63,0,0,14,0,0,14,,
15020,2,1,495,495,0,0,441,441,0,0,54,54,0,0,0,0,0,0,,
15021,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15021,2,1,59,59,0,0,50,50,0,0,9,9,0,0,0,0,0,0,,
15022,1,1,40,40,0,0,34,34,0,0,6,6,0,0,0,0,0,0,,
15022,2,1,63,63,0,0,55,55,0,0,8,8,0,0,0,0,0,0,,
15023,1,1,137,137,0,0,137,137,0,0,0,0,0,0,0,0,0,0,,
15023,2,1,335,335,0,0,335,335,0,0,0,0,0,0,0,0,0,0,,
15024,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15024,2,1,2182,1670,512,0,1437,1126,311,0,745,544,201,0,0,0,0,0,,
15025,1,1,1600,1600,0,0,962,962,0,0,638,638,0,0,0,0,0,0,,
15025,2,1,1414,1414,0,0,1002,1002,0,0,412,412,0,0,0,0,0,0,,
15026,1,1,95,95,0,0,90,90,0,0,5,5,0,0,0,0,0,0,,
15026,2,1,72,72,0,0,65,65,0,0,7,7,0,0,0,0,0,0,,
15027,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15027,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15028,1,1,364,364,0,0,350,350,0,0,14,14,0,0,0,0,0,0,,
15028,2,1,200,200,0,0,191,191,0,0,9,9,0,0,0,0,0,0,,
15029,1,1,2804,2572,232,0,2623,2409,214,0,181,163,18,0,0,0,0,0,,
15029,2,1,2765,2472,293,0,2534,2286,248,0,231,186,45,0,0,0,0,0,,
15030,1,1,227,227,0,0,212,212,0,0,15,15,0,0,0,0,0,0,,
15030,2,1,416,416,0,0,396,396,0,0,20,20,0,0,0,0,0,0,,
15031,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15031,2,1,3538,2971,567,0,3069,2612,457,0,469,359,110,0,0,0,0,0,,
15032,1,1,36,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,,
15032,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
15033,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15033,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15034,1,1,49,49,0,0,49,49,0,0,0,0,0,0,0,0,0,0,,
15034,2,1,36,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,,
15035,1,1,1162,1109,53,0,1097,1047,50,0,65,62,3,0,0,0,0,0,,
15035,2,1,1124,1112,12,0,1069,1057,12,0,55,55,0,0,0,0,0,0,,
15036,1,1,175,110,65,0,125,80,45,0,50,30,20,0,0,0,0,0,,
15036,2,1,189,124,65,0,135,90,45,0,54,34,20,0,0,0,0,0,,
15037,1,1,564,564,0,0,508,508,0,0,56,56,0,0,0,0,0,0,,
15037,2,1,718,716,2,0,697,696,1,0,21,20,1,0,0,0,0,0,,
15038,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15038,2,1,30,28,2,0,26,25,1,0,4,3,1,0,0,0,0,0,,
15039,1,1,5102,4319,353,430,4640,3931,323,386,462,388,30,44,0,0,0,0,,
15039,2,1,2959,2527,183,249,2668,2341,146,181,291,186,37,68,0,0,0,0,,
15040,1,1,323,312,11,0,296,287,9,0,27,25,2,0,0,0,0,0,,
15040,2,1,326,297,29,0,292,265,27,0,34,32,2,0,0,0,0,0,,
15041,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15041,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15042,1,1,1142,919,223,0,751,594,157,0,391,325,66,0,0,0,0,0,,
15042,2,1,1371,1175,196,0,1179,1040,139,0,192,135,57,0,0,0,0,0,,
15043,1,1,807,700,107,0,750,700,50,0,57,0,57,0,0,0,0,0,,
15043,2,1,1674,1423,251,0,1570,1370,200,0,104,53,51,0,0,0,0,0,,
15044,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15044,2,1,96,96,0,0,86,86,0,0,10,10,0,0,0,0,0,0,,
15045,1,1,181,181,0,0,150,150,0,0,31,31,0,0,0,0,0,0,,
15045,2,1,456,456,0,0,300,300,0,0,156,156,0,0,0,0,0,0,,
15046,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15046,2,1,40,36,4,0,32,28,4,0,8,8,0,0,0,0,0,0,,
15047,1,1,161,157,4,0,157,153,4,0,4,4,0,0,0,0,0,0,,
15047,2,1,88,85,3,0,88,85,3,0,0,0,0,0,0,0,0,0,,
15048,1,1,289,254,30,5,257,238,19,0,27,16,11,0,5,0,0,5,,
15048,2,1,529,470,57,2,470,439,31,0,57,31,26,0,2,0,0,2,,
15049,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15049,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15050,1,1,100,100,0,0,87,87,0,0,13,13,0,0,0,0,0,0,,
15050,2,1,400,400,0,0,348,348,0,0,52,52,0,0,0,0,0,0,,
15051,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15051,2,1,1118,1094,24,0,1008,995,13,0,110,99,11,0,0,0,0,0,,
15052,1,1,136,136,0,0,133,133,0,0,3,3,0,0,0,0,0,0,,
15052,2,1,36,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,,
15053,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15053,2,1,2127,2127,0,0,2127,2127,0,0,0,0,0,0,0,0,0,0,,
15054,1,1,4797,0,0,4797,0,0,0,0,0,0,0,0,4797,0,0,4797,,
15054,2,1,2826,0,0,2826,0,0,0,0,0,0,0,0,2826,0,0,2826,,
15055,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15055,2,1,26,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,,
15056,1,1,33,30,3,0,30,27,3,0,3,3,0,0,0,0,0,0,,
15056,2,1,46,46,0,0,44,44,0,0,2,2,0,0,0,0,0,0,,
15057,1,1,11877,11408,442,27,10879,10483,383,13,984,925,59,0,14,0,0,14,,
15057,2,1,13158,12272,799,87,11972,11252,654,66,1172,1020,145,7,14,0,0,14,,
15058,1,1,13418,12899,399,120,11987,11558,350,79,1365,1309,48,8,66,32,1,33,,
15058,2,1,15355,14734,499,122,13497,13028,421,48,1761,1660,74,27,97,46,4,47,,
15059,1,1,375,375,0,0,350,350,0,0,25,25,0,0,0,0,0,0,,
15059,2,1,405,405,0,0,350,350,0,0,55,55,0,0,0,0,0,0,,
15060,1,1,3046,2806,240,0,2749,2530,219,0,297,276,21,0,0,0,0,0,,
15060,2,1,2529,2349,180,0,2337,2176,161,0,192,173,19,0,0,0,0,0,,
15061,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15061,2,1,56,56,0,0,53,53,0,0,3,3,0,0,0,0,0,0,,
15062,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15062,2,1,938,936,2,0,888,886,2,0,50,50,0,0,0,0,0,0,,
15063,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15063,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15064,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15064,2,1,332,301,31,0,308,285,23,0,24,16,8,0,0,0,0,0,,
15065,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15065,2,1,164,164,0,0,120,120,0,0,44,44,0,0,0,0,0,0,,
15066,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15066,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15067,1,1,30,30,0,0,25,25,0,0,5,5,0,0,0,0,0,0,,
15067,2,1,40,40,0,0,30,30,0,0,10,10,0,0,0,0,0,0,,
15068,1,1,331,331,0,0,331,331,0,0,0,0,0,0,0,0,0,0,,
15068,2,1,380,380,0,0,380,380,0,0,0,0,0,0,0,0,0,0,,
15069,1,1,414,340,74,0,350,300,50,0,64,40,24,0,0,0,0,0,,
15069,2,1,249,184,65,0,210,162,48,0,39,22,17,0,0,0,0,0,,
15070,1,1,4898,3666,1232,0,3911,2945,966,0,987,721,266,0,0,0,0,0,,
15070,2,1,4258,3060,1198,0,3418,2449,969,0,840,611,229,0,0,0,0,0,,
15071,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15071,2,1,101,96,5,0,99,94,5,0,2,2,0,0,0,0,0,0,,
15072,1,1,95,85,10,0,89,80,9,0,6,5,1,0,0,0,0,0,,
15072,2,1,130,123,7,0,125,120,5,0,5,3,2,0,0,0,0,0,,
15073,1,1,121,0,0,121,0,0,0,0,0,0,0,0,121,0,0,121,,
15073,2,1,43,0,0,43,0,0,0,0,0,0,0,0,43,0,0,43,,
15074,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15074,2,1,28,28,0,0,26,26,0,0,2,2,0,0,0,0,0,0,,
15075,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15075,2,1,75,75,0,0,60,60,0,0,15,15,0,0,0,0,0,0,,
15076,1,1,4797,0,0,4797,0,0,0,0,0,0,0,0,4797,0,0,4797,,
15076,2,1,2826,0,0,2826,0,0,0,0,0,0,0,0,2826,0,0,2826,,
15077,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
15077,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
15078,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15078,2,1,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,,
15079,1,1,39,39,0,0,39,39,0,0,0,0,0,0,0,0,0,0,,
15079,2,1,44,44,0,0,44,44,0,0,0,0,0,0,0,0,0,0,,
15080,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15080,2,1,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,,
15081,1,1,2484,1961,153,370,2266,1809,128,329,216,152,25,39,2,0,0,2,,
15081,2,1,3718,2996,240,482,3440,2776,220,444,275,220,20,35,3,0,0,3,,
15082,1,1,345,345,0,0,345,345,0,0,0,0,0,0,0,0,0,0,,
15082,2,1,370,370,0,0,370,370,0,0,0,0,0,0,0,0,0,0,,
15083,1,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
15083,2,1,123,123,0,0,117,117,0,0,6,6,0,0,0,0,0,0,,
15084,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15084,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15085,1,1,108,108,0,0,104,104,0,0,4,4,0,0,0,0,0,0,,
15085,2,1,149,148,1,0,136,135,1,0,13,13,0,0,0,0,0,0,,
15086,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15086,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15087,1,1,939,939,0,0,868,868,0,0,71,71,0,0,0,0,0,0,,
15087,2,1,677,677,0,0,639,639,0,0,38,38,0,0,0,0,0,0,,
15088,1,1,1887,1861,26,0,1777,1756,21,0,110,105,5,0,0,0,0,0,,
15088,2,1,2317,2256,61,0,2193,2137,56,0,124,119,5,0,0,0,0,0,,
15089,1,1,180,158,22,0,163,143,20,0,17,15,2,0,0,0,0,0,,
15089,2,1,172,147,25,0,157,135,22,0,15,12,3,0,0,0,0,0,,
15090,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15090,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15091,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15091,2,1,1349,1255,94,0,960,900,60,0,389,355,34,0,0,0,0,0,,
15092,1,1,12,12,0,0,10,10,0,0,2,2,0,0,0,0,0,0,,
15092,2,1,1589,1589,0,0,1000,1000,0,0,589,589,0,0,0,0,0,0,,
15093,1,1,80,72,8,0,78,70,8,0,2,2,0,0,0,0,0,0,,
15093,2,1,201,196,5,0,195,191,4,0,6,5,1,0,0,0,0,0,,
15094,1,1,256,256,0,0,239,239,0,0,17,17,0,0,0,0,0,0,,
15094,2,1,248,248,0,0,226,226,0,0,22,22,0,0,0,0,0,0,,
15095,1,1,1093,1093,0,0,979,979,0,0,114,114,0,0,0,0,0,0,,
15095,2,1,1032,1032,0,0,852,852,0,0,180,180,0,0,0,0,0,0,,
15096,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15096,2,1,668,668,0,0,638,638,0,0,30,30,0,0,0,0,0,0,,
15097,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15097,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15098,1,1,172,172,0,0,149,149,0,0,23,23,0,0,0,0,0,0,,
15098,2,1,232,221,11,0,196,189,7,0,36,32,4,0,0,0,0,0,,
15099,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15099,2,1,1901,1789,112,0,1660,1567,93,0,241,222,19,0,0,0,0,0,,
15100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15100,2,1,360,360,0,0,360,360,0,0,0,0,0,0,0,0,0,0,,
15101,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15101,2,1,938,936,2,0,888,886,2,0,50,50,0,0,0,0,0,0,,
15102,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15102,2,1,14,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,,
15103,1,1,878,878,0,0,810,810,0,0,68,68,0,0,0,0,0,0,,
15103,2,1,981,981,0,0,817,817,0,0,164,164,0,0,0,0,0,0,,
15104,1,1,5000,4900,100,0,4138,4100,38,0,862,800,62,0,0,0,0,0,,
15104,2,1,5300,5250,50,0,4132,4091,41,0,1168,1159,9,0,0,0,0,0,,
15105,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
15105,2,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
15106,1,1,250,0,0,250,0,0,0,0,0,0,0,0,250,0,0,250,,
15106,2,1,1718,1619,99,0,1523,1446,77,0,195,173,22,0,0,0,0,0,,
15107,1,1,150,135,15,0,130,120,10,0,20,15,5,0,0,0,0,0,,
15107,2,1,170,150,20,0,155,140,15,0,15,10,5,0,0,0,0,0,,
15108,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15108,2,1,1920,1832,88,0,1672,1594,78,0,248,238,10,0,0,0,0,0,,
15109,1,1,1780,1724,56,0,1475,1425,50,0,305,299,6,0,0,0,0,0,,
15109,2,1,2653,2567,86,0,2567,2483,84,0,86,84,2,0,0,0,0,0,,
15110,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15110,2,1,651,651,0,0,651,651,0,0,0,0,0,0,0,0,0,0,,
15111,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15111,2,1,530,526,4,0,530,526,4,0,0,0,0,0,0,0,0,0,,
15112,1,1,180,165,15,0,160,150,10,0,20,15,5,0,0,0,0,0,,
15112,2,1,215,200,15,0,200,190,10,0,15,10,5,0,0,0,0,0,,
15113,1,1,150,135,15,0,130,120,10,0,20,15,5,0,0,0,0,0,,
15113,2,1,170,150,20,0,155,140,15,0,15,10,5,0,0,0,0,0,,
15114,1,1,353,300,53,0,310,260,50,0,43,40,3,0,0,0,0,0,,
15114,2,1,404,350,54,0,327,300,27,0,77,50,27,0,0,0,0,0,,
15115,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15115,2,1,3552,3552,0,0,1952,1952,0,0,1600,1600,0,0,0,0,0,0,,
15116,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15116,2,1,25,0,0,25,23,0,0,23,0,0,0,0,2,0,0,2,,
15117,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15117,2,1,15,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,,
15118,1,1,715,705,10,0,630,625,5,0,85,80,5,0,0,0,0,0,,
15118,2,1,590,580,10,0,562,556,6,0,28,24,4,0,0,0,0,0,,
15119,1,1,209,209,0,0,207,207,0,0,2,2,0,0,0,0,0,0,,
15119,2,1,256,256,0,0,248,248,0,0,8,8,0,0,0,0,0,0,,
15120,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15120,2,1,14631,14631,0,0,14511,14511,0,0,120,120,0,0,0,0,0,0,,
15121,1,1,3935,3935,0,0,2624,2624,0,0,1311,1311,0,0,0,0,0,0,,
15121,2,1,4353,4353,0,0,2902,2902,0,0,1451,1451,0,0,0,0,0,0,,
15122,1,1,4198,3898,300,0,3755,3492,263,0,443,406,37,0,0,0,0,0,,
15122,2,1,5194,5047,147,0,4976,4864,112,0,218,183,35,0,0,0,0,0,,
15123,1,1,136,136,0,0,133,133,0,0,3,3,0,0,0,0,0,0,,
15123,2,1,36,36,0,0,36,36,0,0,0,0,0,0,0,0,0,0,,
15124,1,1,302,291,11,0,289,278,11,0,13,13,0,0,0,0,0,0,,
15124,2,1,304,286,18,0,286,268,18,0,18,18,0,0,0,0,0,0,,
15125,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
15125,2,1,157,157,0,0,151,151,0,0,6,6,0,0,0,0,0,0,,
16001,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16001,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16002,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16002,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16003,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16003,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16004,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16004,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16005,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16005,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16006,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16006,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16007,1,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,
16007,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
16008,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
