ubicageo_f,objetos_a,rnsnni1,unidmedi_h,totalca1,rnsnni2,unidmedi_m,totalca2
20330,30,97,97,NSS,0,0,NA
20330,40,97,97,NSS,0,0,NA
20330,50,97,97,NSS,0,0,NA
20330,60,97,97,NSS,0,0,NA
20330,70,97,97,NSS,0,0,NA
20330,80,97,97,NSS,0,0,NA
20331,11,0,0,NA,0,0,NA
20331,12,0,0,NA,0,0,NA
20331,13,0,0,NA,0,0,NA
20331,14,0,0,NA,0,0,NA
20331,20,0,0,NA,0,0,NA
20331,30,0,0,NA,0,0,NA
20331,40,0,0,NA,0,0,NA
20331,50,0,0,NA,0,0,NA
20331,60,0,0,NA,0,0,NA
20331,70,0,0,NA,0,0,NA
20331,80,0,0,NA,0,0,NA
20332,11,0,0,NA,0,0,NA
20332,12,0,0,NA,0,0,NA
20332,13,0,0,NA,0,0,NA
20332,14,0,0,NA,0,0,NA
20332,20,0,0,NA,0,0,NA
20332,30,0,0,NA,0,0,NA
20332,40,0,0,NA,0,0,NA
20332,50,0,0,NA,0,0,NA
20332,60,0,0,NA,0,0,NA
20332,70,0,0,NA,0,0,NA
20332,80,0,0,NA,0,0,NA
20333,11,97,97,NSS,0,0,NA
20333,12,97,97,NSS,0,0,NA
20333,13,97,97,NSS,0,0,NA
20333,14,97,97,NSS,0,0,NA
20333,20,97,97,NSS,0,0,NA
20333,30,97,97,NSS,0,0,NA
20333,40,97,97,NSS,0,0,NA
20333,50,97,97,NSS,0,0,NA
20333,60,97,97,NSS,0,0,NA
20333,70,97,97,NSS,0,0,NA
20333,80,97,97,NSS,0,0,NA
20334,11,0,0,NA,0,0,NA
20334,12,0,0,NA,0,0,NA
20334,13,0,0,NA,0,0,NA
20334,14,0,0,NA,0,0,NA
20334,20,0,0,NA,0,0,NA
20334,30,0,0,NA,0,0,NA
20334,40,0,0,NA,0,0,NA
20334,50,0,0,NA,0,0,NA
20334,60,0,0,NA,0,0,NA
20334,70,0,0,NA,0,0,NA
20334,80,0,0,NA,0,0,NA
20335,11,0,0,NA,0,0,NA
20335,12,0,0,NA,0,0,NA
20335,13,0,0,NA,0,0,NA
20335,14,0,0,NA,0,0,NA
20335,20,0,0,NA,0,0,NA
20335,30,0,0,NA,0,0,NA
20335,40,0,0,NA,0,0,NA
20335,50,0,0,NA,0,0,NA
20335,60,0,0,NA,0,0,NA
20335,70,0,0,NA,0,0,NA
20335,80,0,0,NA,0,0,NA
20336,11,0,0,NA,0,0,NA
20336,12,0,0,NA,0,0,NA
20336,13,0,0,NA,0,0,NA
20336,14,0,0,NA,0,0,NA
20336,20,0,0,NA,0,0,NA
20336,30,0,0,NA,0,0,NA
20336,40,0,0,NA,0,0,NA
20336,50,0,0,NA,0,0,NA
20336,60,0,0,NA,0,0,NA
20336,70,0,0,NA,0,0,NA
20336,80,0,0,NA,0,0,NA
20337,11,0,0,NA,2,0,NA
20337,12,0,0,NA,2,0,NA
20337,13,0,0,NA,2,0,NA
20337,14,0,0,NA,0,0,NA
20337,20,0,0,NA,2,0,NA
20337,30,0,0,NA,2,0,NA
20337,40,0,0,NA,1,1,1
20337,50,0,0,NA,2,0,NA
20337,60,0,0,NA,2,0,NA
20337,70,0,0,NA,2,0,NA
20337,80,0,0,NA,2,0,NA
20338,11,2,0,NA,2,0,NA
20338,12,2,0,NA,2,0,NA
20338,13,2,0,NA,2,0,NA
20338,14,0,0,NA,0,0,NA
20338,20,2,0,NA,2,0,NA
20338,30,1,2,2,1,2,2
20338,40,2,0,NA,2,0,NA
20338,50,2,0,NA,2,0,NA
20338,60,2,0,NA,2,0,NA
20338,70,2,0,NA,2,0,NA
20338,80,2,0,NA,1,2,2
20339,11,2,0,NA,2,0,NA
20339,12,2,0,NA,2,0,NA
20339,13,2,0,NA,2,0,NA
20339,14,0,0,NA,0,0,NA
20339,20,2,0,NA,2,0,NA
20339,30,2,0,NA,2,0,NA
20339,40,2,0,NA,1,1,3
20339,50,2,0,NA,2,0,NA
20339,60,2,0,NA,2,0,NA
20339,70,2,0,NA,2,0,NA
20339,80,2,0,NA,1,1,30
20340,11,97,97,NSS,0,0,NA
20340,12,97,97,NSS,0,0,NA
20340,13,97,97,NSS,0,0,NA
20340,14,97,97,NSS,0,0,NA
20340,20,97,97,NSS,0,0,NA
20340,30,97,97,NSS,0,0,NA
20340,40,97,97,NSS,0,0,NA
20340,50,97,97,NSS,0,0,NA
20340,60,97,97,NSS,0,0,NA
20340,70,97,97,NSS,0,0,NA
20340,80,97,97,NSS,0,0,NA
20341,11,97,97,NSS,2,0,NA
20341,12,97,97,NSS,2,0,NA
20341,13,97,97,NSS,2,0,NA
20341,14,97,97,NSS,0,0,NA
20341,20,97,97,NSS,2,0,NA
20341,30,97,97,NSS,2,0,NA
20341,40,97,97,NSS,2,0,NA
20341,50,97,97,NSS,2,0,NA
20341,60,97,97,NSS,2,0,NA
20341,70,97,97,NSS,2,0,NA
20341,80,97,97,NSS,2,0,NA
20342,11,0,0,NA,0,0,NA
20342,12,0,0,NA,0,0,NA
20342,13,0,0,NA,0,0,NA
20342,14,0,0,NA,0,0,NA
20342,20,0,0,NA,0,0,NA
20342,30,0,0,NA,0,0,NA
20342,40,0,0,NA,0,0,NA
20342,50,0,0,NA,0,0,NA
20342,60,0,0,NA,0,0,NA
20342,70,0,0,NA,0,0,NA
20342,80,0,0,NA,0,0,NA
20343,11,0,0,NA,0,0,NA
20343,12,0,0,NA,0,0,NA
20343,13,0,0,NA,0,0,NA
20343,14,0,0,NA,0,0,NA
20343,20,0,0,NA,0,0,NA
20343,30,0,0,NA,0,0,NA
20343,40,0,0,NA,0,0,NA
20343,50,0,0,NA,0,0,NA
20343,60,0,0,NA,0,0,NA
20343,70,0,0,NA,0,0,NA
20343,80,0,0,NA,0,0,NA
20344,11,0,0,NA,0,0,NA
20344,12,0,0,NA,0,0,NA
20344,13,0,0,NA,0,0,NA
20344,14,0,0,NA,0,0,NA
20344,20,0,0,NA,0,0,NA
20344,30,0,0,NA,0,0,NA
20344,40,0,0,NA,0,0,NA
20344,50,0,0,NA,0,0,NA
20344,60,0,0,NA,0,0,NA
20344,70,0,0,NA,0,0,NA
20344,80,0,0,NA,0,0,NA
20345,11,0,0,NA,0,0,NA
20345,12,0,0,NA,0,0,NA
20345,13,0,0,NA,0,0,NA
20345,14,0,0,NA,0,0,NA
20345,20,0,0,NA,0,0,NA
20345,30,0,0,NA,0,0,NA
20345,40,0,0,NA,0,0,NA
20345,50,0,0,NA,0,0,NA
20345,60,0,0,NA,0,0,NA
20345,70,0,0,NA,0,0,NA
20345,80,0,0,NA,0,0,NA
20346,11,0,0,NA,2,0,NA
20346,12,0,0,NA,2,0,NA
20346,13,0,0,NA,2,0,NA
20346,14,0,0,NA,0,0,NA
20346,20,0,0,NA,2,0,NA
20346,30,0,0,NA,2,0,NA
20346,40,0,0,NA,2,0,NA
20346,50,0,0,NA,2,0,NA
20346,60,0,0,NA,2,0,NA
20346,70,0,0,NA,2,0,NA
20346,80,0,0,NA,2,0,NA
20347,11,0,0,NA,0,0,NA
20347,12,0,0,NA,0,0,NA
20347,13,0,0,NA,0,0,NA
20347,14,0,0,NA,0,0,NA
20347,20,0,0,NA,0,0,NA
20347,30,0,0,NA,0,0,NA
20347,40,0,0,NA,0,0,NA
20347,50,0,0,NA,0,0,NA
20347,60,0,0,NA,0,0,NA
20347,70,0,0,NA,0,0,NA
20347,80,0,0,NA,0,0,NA
20348,11,0,0,NA,2,0,NA
20348,12,0,0,NA,2,0,NA
20348,13,0,0,NA,2,0,NA
20348,14,0,0,NA,0,0,NA
20348,20,0,0,NA,1,1,5
20348,30,0,0,NA,2,0,NA
20348,40,0,0,NA,2,0,NA
20348,50,0,0,NA,2,0,NA
20348,60,0,0,NA,2,0,NA
20348,70,0,0,NA,2,0,NA
20348,80,0,0,NA,2,0,NA
20349,11,0,0,NA,0,0,NA
20349,12,0,0,NA,0,0,NA
20349,13,0,0,NA,0,0,NA
20349,14,0,0,NA,0,0,NA
20349,20,0,0,NA,0,0,NA
20349,30,0,0,NA,0,0,NA
20349,40,0,0,NA,0,0,NA
20349,50,0,0,NA,0,0,NA
20349,60,0,0,NA,0,0,NA
20349,70,0,0,NA,0,0,NA
20349,80,0,0,NA,0,0,NA
20350,11,97,97,NSS,2,0,NA
20350,12,97,97,NSS,2,0,NA
20350,13,97,97,NSS,2,0,NA
20350,14,97,97,NSS,0,0,NA
20350,20,97,97,NSS,1,1,2
20350,30,97,97,NSS,1,1,18
20350,40,97,97,NSS,2,0,NA
20350,50,97,97,NSS,2,0,NA
20350,60,97,97,NSS,2,0,NA
20350,70,97,97,NSS,2,0,NA
20350,80,97,97,NSS,2,0,NA
20351,11,0,0,NA,0,0,NA
20351,12,0,0,NA,0,0,NA
20351,13,0,0,NA,0,0,NA
20351,14,0,0,NA,0,0,NA
20351,20,0,0,NA,0,0,NA
20351,30,0,0,NA,0,0,NA
20351,40,0,0,NA,0,0,NA
20351,50,0,0,NA,0,0,NA
20351,60,0,0,NA,0,0,NA
20351,70,0,0,NA,0,0,NA
20351,80,0,0,NA,0,0,NA
20352,11,0,0,NA,0,0,NA
20352,12,0,0,NA,0,0,NA
20352,13,0,0,NA,0,0,NA
20352,14,0,0,NA,0,0,NA
20352,20,0,0,NA,0,0,NA
20352,30,0,0,NA,0,0,NA
20352,40,0,0,NA,0,0,NA
20352,50,0,0,NA,0,0,NA
20352,60,0,0,NA,0,0,NA
20352,70,0,0,NA,0,0,NA
20352,80,0,0,NA,0,0,NA
20353,11,0,0,NA,0,0,NA
20353,12,0,0,NA,0,0,NA
20353,13,0,0,NA,0,0,NA
20353,14,0,0,NA,0,0,NA
20353,20,0,0,NA,0,0,NA
20353,30,0,0,NA,0,0,NA
20353,40,0,0,NA,0,0,NA
20353,50,0,0,NA,0,0,NA
20353,60,0,0,NA,0,0,NA
20353,70,0,0,NA,0,0,NA
20353,80,0,0,NA,0,0,NA
20354,11,0,0,NA,0,0,NA
20354,12,0,0,NA,0,0,NA
20354,13,0,0,NA,0,0,NA
20354,14,0,0,NA,0,0,NA
20354,20,0,0,NA,0,0,NA
20354,30,0,0,NA,0,0,NA
20354,40,0,0,NA,0,0,NA
20354,50,0,0,NA,0,0,NA
20354,60,0,0,NA,0,0,NA
20354,70,0,0,NA,0,0,NA
20354,80,0,0,NA,0,0,NA
20355,11,0,0,NA,0,0,NA
20355,12,0,0,NA,0,0,NA
20355,13,0,0,NA,0,0,NA
20355,14,0,0,NA,0,0,NA
20355,20,0,0,NA,0,0,NA
20355,30,0,0,NA,0,0,NA
20355,40,0,0,NA,0,0,NA
20355,50,0,0,NA,0,0,NA
20355,60,0,0,NA,0,0,NA
20355,70,0,0,NA,0,0,NA
20355,80,0,0,NA,0,0,NA
20356,11,2,0,NA,2,0,NA
20356,12,2,0,NA,2,0,NA
20356,13,2,0,NA,2,0,NA
20356,14,0,0,NA,0,0,NA
20356,20,1,1,1,1,1,3
20356,30,2,0,NA,2,0,NA
20356,40,2,0,NA,2,0,NA
20356,50,2,0,NA,2,0,NA
20356,60,2,0,NA,2,0,NA
20356,70,2,0,NA,2,0,NA
20356,80,2,0,NA,2,0,NA
20357,11,0,0,NA,0,0,NA
20357,12,0,0,NA,0,0,NA
20357,13,0,0,NA,0,0,NA
20357,14,0,0,NA,0,0,NA
20357,20,0,0,NA,0,0,NA
20357,30,0,0,NA,0,0,NA
20357,40,0,0,NA,0,0,NA
20357,50,0,0,NA,0,0,NA
20357,60,0,0,NA,0,0,NA
20357,70,0,0,NA,0,0,NA
20357,80,0,0,NA,0,0,NA
20358,11,97,97,NSS,0,0,NA
20358,12,97,97,NSS,0,0,NA
20358,13,97,97,NSS,0,0,NA
20358,14,97,97,NSS,0,0,NA
20358,20,97,97,NSS,0,0,NA
20358,30,97,97,NSS,0,0,NA
20358,40,97,97,NSS,0,0,NA
20358,50,97,97,NSS,0,0,NA
20358,60,97,97,NSS,0,0,NA
20358,70,97,97,NSS,0,0,NA
20358,80,97,97,NSS,0,0,NA
20359,11,0,0,NA,0,0,NA
20359,12,0,0,NA,0,0,NA
20359,13,0,0,NA,0,0,NA
20359,14,0,0,NA,0,0,NA
20359,20,0,0,NA,0,0,NA
20359,30,0,0,NA,0,0,NA
20359,40,0,0,NA,0,0,NA
20359,50,0,0,NA,0,0,NA
20359,60,0,0,NA,0,0,NA
20359,70,0,0,NA,0,0,NA
20359,80,0,0,NA,0,0,NA
20360,11,0,0,NA,0,0,NA
20360,12,0,0,NA,0,0,NA
20360,13,0,0,NA,0,0,NA
20360,14,0,0,NA,0,0,NA
20360,20,0,0,NA,0,0,NA
20360,30,0,0,NA,0,0,NA
20360,40,0,0,NA,0,0,NA
20360,50,0,0,NA,0,0,NA
20360,60,0,0,NA,0,0,NA
20360,70,0,0,NA,0,0,NA
20360,80,0,0,NA,0,0,NA
20361,11,0,0,NA,0,0,NA
20361,12,0,0,NA,0,0,NA
20361,13,0,0,NA,0,0,NA
20361,14,0,0,NA,0,0,NA
20361,20,0,0,NA,0,0,NA
20361,30,0,0,NA,0,0,NA
20361,40,0,0,NA,0,0,NA
20361,50,0,0,NA,0,0,NA
20361,60,0,0,NA,0,0,NA
20361,70,0,0,NA,0,0,NA
20361,80,0,0,NA,0,0,NA
20362,11,2,0,NA,2,0,NA
20362,12,2,0,NA,2,0,NA
20362,13,2,0,NA,2,0,NA
20362,14,0,0,NA,0,0,NA
20362,20,1,1,0,2,0,NA
20362,30,2,0,NA,2,0,NA
20362,40,2,0,NA,2,0,NA
20362,50,2,0,NA,2,0,NA
20362,60,2,0,NA,2,0,NA
20362,70,2,0,NA,2,0,NA
20362,80,2,0,NA,2,0,NA
20363,11,0,0,NA,2,0,NA
20363,12,0,0,NA,2,0,NA
20363,13,0,0,NA,2,0,NA
20363,14,0,0,NA,0,0,NA
20363,20,0,0,NA,1,1,1
20363,30,0,0,NA,2,0,NA
20363,40,0,0,NA,2,0,NA
20363,50,0,0,NA,2,0,NA
20363,60,0,0,NA,2,0,NA
20363,70,0,0,NA,2,0,NA
20363,80,0,0,NA,2,0,NA
20364,11,0,0,NA,0,0,NA
20364,12,0,0,NA,0,0,NA
20364,13,0,0,NA,0,0,NA
20364,14,0,0,NA,0,0,NA
20364,20,0,0,NA,0,0,NA
20364,30,0,0,NA,0,0,NA
20364,40,0,0,NA,0,0,NA
20364,50,0,0,NA,0,0,NA
20364,60,0,0,NA,0,0,NA
20364,70,0,0,NA,0,0,NA
20364,80,0,0,NA,0,0,NA
20365,11,0,0,NA,0,0,NA
20365,12,0,0,NA,0,0,NA
20365,13,0,0,NA,0,0,NA
20365,14,0,0,NA,0,0,NA
20365,20,0,0,NA,0,0,NA
20365,30,0,0,NA,0,0,NA
20365,40,0,0,NA,0,0,NA
20365,50,0,0,NA,0,0,NA
20365,60,0,0,NA,0,0,NA
20365,70,0,0,NA,0,0,NA
20365,80,0,0,NA,0,0,NA
20366,11,2,0,NA,2,0,NA
20366,12,2,0,NA,2,0,NA
20366,13,2,0,NA,2,0,NA
20366,14,0,0,NA,0,0,NA
20366,20,2,0,NA,2,0,NA
20366,30,2,0,NA,2,0,NA
20366,40,2,0,NA,2,0,NA
20366,50,2,0,NA,2,0,NA
20366,60,2,0,NA,2,0,NA
20366,70,2,0,NA,2,0,NA
20366,80,2,0,NA,2,0,NA
20367,11,0,0,NA,0,0,NA
20367,12,0,0,NA,0,0,NA
20367,13,0,0,NA,0,0,NA
20367,14,0,0,NA,0,0,NA
20367,20,0,0,NA,0,0,NA
20367,30,0,0,NA,0,0,NA
20367,40,0,0,NA,0,0,NA
20367,50,0,0,NA,0,0,NA
20367,60,0,0,NA,0,0,NA
20367,70,0,0,NA,0,0,NA
20367,80,0,0,NA,0,0,NA
20368,11,0,0,NA,0,0,NA
20368,12,0,0,NA,0,0,NA
20368,13,0,0,NA,0,0,NA
20368,14,0,0,NA,0,0,NA
20368,20,0,0,NA,0,0,NA
20368,30,0,0,NA,0,0,NA
20368,40,0,0,NA,0,0,NA
20368,50,0,0,NA,0,0,NA
20368,60,0,0,NA,0,0,NA
20368,70,0,0,NA,0,0,NA
20368,80,0,0,NA,0,0,NA
20369,11,2,0,NA,2,0,NA
20369,12,2,0,NA,2,0,NA
20369,13,2,0,NA,2,0,NA
20369,14,0,0,NA,0,0,NA
20369,20,2,0,NA,2,0,NA
20369,30,1,1,5,1,1,5
20369,40,2,0,NA,2,0,NA
20369,50,2,0,NA,2,0,NA
20369,60,2,0,NA,2,0,NA
20369,70,2,0,NA,2,0,NA
20369,80,2,0,NA,2,0,NA
20370,11,0,0,NA,0,0,NA
20370,12,0,0,NA,0,0,NA
20370,13,0,0,NA,0,0,NA
20370,14,0,0,NA,0,0,NA
20370,20,0,0,NA,0,0,NA
20370,30,0,0,NA,0,0,NA
20370,40,0,0,NA,0,0,NA
20370,50,0,0,NA,0,0,NA
20370,60,0,0,NA,0,0,NA
20370,70,0,0,NA,0,0,NA
20370,80,0,0,NA,0,0,NA
20371,11,0,0,NA,0,0,NA
20371,12,0,0,NA,0,0,NA
20371,13,0,0,NA,0,0,NA
20371,14,0,0,NA,0,0,NA
20371,20,0,0,NA,0,0,NA
20371,30,0,0,NA,0,0,NA
20371,40,0,0,NA,0,0,NA
20371,50,0,0,NA,0,0,NA
20371,60,0,0,NA,0,0,NA
20371,70,0,0,NA,0,0,NA
20371,80,0,0,NA,0,0,NA
20372,11,0,0,NA,0,0,NA
20372,12,0,0,NA,0,0,NA
20372,13,0,0,NA,0,0,NA
20372,14,0,0,NA,0,0,NA
20372,20,0,0,NA,0,0,NA
20372,30,0,0,NA,0,0,NA
20372,40,0,0,NA,0,0,NA
20372,50,0,0,NA,0,0,NA
20372,60,0,0,NA,0,0,NA
20372,70,0,0,NA,0,0,NA
20372,80,0,0,NA,0,0,NA
20373,11,0,0,NA,0,0,NA
20373,12,0,0,NA,0,0,NA
20373,13,0,0,NA,0,0,NA
20373,14,0,0,NA,0,0,NA
20373,20,0,0,NA,0,0,NA
20373,30,0,0,NA,0,0,NA
20373,40,0,0,NA,0,0,NA
20373,50,0,0,NA,0,0,NA
20373,60,0,0,NA,0,0,NA
20373,70,0,0,NA,0,0,NA
20373,80,0,0,NA,0,0,NA
20374,11,97,97,NSS,97,97,NSS
20374,12,97,97,NSS,97,97,NSS
20374,13,97,97,NSS,97,97,NSS
20374,14,97,97,NSS,97,97,NSS
20374,20,97,97,NSS,97,97,NSS
20374,30,97,97,NSS,97,97,NSS
20374,40,97,97,NSS,97,97,NSS
20374,50,97,97,NSS,97,97,NSS
20374,60,97,97,NSS,97,97,NSS
20374,70,97,97,NSS,97,97,NSS
20374,80,97,97,NSS,97,97,NSS
20375,11,97,97,NSS,0,0,NA
20375,12,97,97,NSS,0,0,NA
20375,13,97,97,NSS,0,0,NA
20375,14,97,97,NSS,0,0,NA
20375,20,97,97,NSS,0,0,NA
20375,30,97,97,NSS,0,0,NA
20375,40,97,97,NSS,0,0,NA
20375,50,97,97,NSS,0,0,NA
20375,60,97,97,NSS,0,0,NA
20375,70,97,97,NSS,0,0,NA
20375,80,97,97,NSS,0,0,NA
20376,11,0,0,NA,0,0,NA
20376,12,0,0,NA,0,0,NA
20376,13,0,0,NA,0,0,NA
20376,14,0,0,NA,0,0,NA
20376,20,0,0,NA,0,0,NA
20376,30,0,0,NA,0,0,NA
20376,40,0,0,NA,0,0,NA
20376,50,0,0,NA,0,0,NA
20376,60,0,0,NA,0,0,NA
20376,70,0,0,NA,0,0,NA
20376,80,0,0,NA,0,0,NA
20377,11,0,0,NA,0,0,NA
20377,12,0,0,NA,0,0,NA
20377,13,0,0,NA,0,0,NA
20377,14,0,0,NA,0,0,NA
20377,20,0,0,NA,0,0,NA
20377,30,0,0,NA,0,0,NA
20377,40,0,0,NA,0,0,NA
20377,50,0,0,NA,0,0,NA
20377,60,0,0,NA,0,0,NA
20377,70,0,0,NA,0,0,NA
20377,80,0,0,NA,0,0,NA
20378,11,97,97,NSS,0,0,NA
20378,12,97,97,NSS,0,0,NA
20378,13,97,97,NSS,0,0,NA
20378,14,97,97,NSS,0,0,NA
20378,20,97,97,NSS,0,0,NA
20378,30,97,97,NSS,0,0,NA
20378,40,97,97,NSS,0,0,NA
20378,50,97,97,NSS,0,0,NA
20378,60,97,97,NSS,0,0,NA
20378,70,97,97,NSS,0,0,NA
20378,80,97,97,NSS,0,0,NA
20379,11,0,0,NA,0,0,NA
20379,12,0,0,NA,0,0,NA
20379,13,0,0,NA,0,0,NA
20379,14,0,0,NA,0,0,NA
20379,20,0,0,NA,0,0,NA
20379,30,0,0,NA,0,0,NA
20379,40,0,0,NA,0,0,NA
20379,50,0,0,NA,0,0,NA
20379,60,0,0,NA,0,0,NA
20379,70,0,0,NA,0,0,NA
20379,80,0,0,NA,0,0,NA
20380,11,0,0,NA,0,0,NA
20380,12,0,0,NA,0,0,NA
20380,13,0,0,NA,0,0,NA
20380,14,0,0,NA,0,0,NA
20380,20,0,0,NA,0,0,NA
20380,30,0,0,NA,0,0,NA
20380,40,0,0,NA,0,0,NA
20380,50,0,0,NA,0,0,NA
20380,60,0,0,NA,0,0,NA
20380,70,0,0,NA,0,0,NA
20380,80,0,0,NA,0,0,NA
20381,11,0,0,NA,0,0,NA
20381,12,0,0,NA,0,0,NA
20381,13,0,0,NA,0,0,NA
20381,14,0,0,NA,0,0,NA
20381,20,0,0,NA,0,0,NA
20381,30,0,0,NA,0,0,NA
20381,40,0,0,NA,0,0,NA
20381,50,0,0,NA,0,0,NA
20381,60,0,0,NA,0,0,NA
20381,70,0,0,NA,0,0,NA
20381,80,0,0,NA,0,0,NA
20382,11,0,0,NA,0,0,NA
20382,12,0,0,NA,0,0,NA
20382,13,0,0,NA,0,0,NA
20382,14,0,0,NA,0,0,NA
20382,20,0,0,NA,0,0,NA
20382,30,0,0,NA,0,0,NA
20382,40,0,0,NA,0,0,NA
20382,50,0,0,NA,0,0,NA
20382,60,0,0,NA,0,0,NA
20382,70,0,0,NA,0,0,NA
20382,80,0,0,NA,0,0,NA
20383,11,0,0,NA,0,0,NA
20383,12,0,0,NA,0,0,NA
20383,13,0,0,NA,0,0,NA
20383,14,0,0,NA,0,0,NA
20383,20,0,0,NA,0,0,NA
20383,30,0,0,NA,0,0,NA
20383,40,0,0,NA,0,0,NA
20383,50,0,0,NA,0,0,NA
20383,60,0,0,NA,0,0,NA
20383,70,0,0,NA,0,0,NA
20383,80,0,0,NA,0,0,NA
20384,11,0,0,NA,0,0,NA
20384,12,0,0,NA,0,0,NA
20384,13,0,0,NA,0,0,NA
20384,14,0,0,NA,0,0,NA
20384,20,0,0,NA,0,0,NA
20384,30,0,0,NA,0,0,NA
20384,40,0,0,NA,0,0,NA
20384,50,0,0,NA,0,0,NA
20384,60,0,0,NA,0,0,NA
20384,70,0,0,NA,0,0,NA
20384,80,0,0,NA,0,0,NA
20385,11,97,97,NSS,97,97,NSS
20385,12,97,97,NSS,97,97,NSS
20385,13,97,97,NSS,97,97,NSS
20385,14,97,97,NSS,97,97,NSS
20385,20,97,97,NSS,97,97,NSS
20385,30,97,97,NSS,97,97,NSS
20385,40,97,97,NSS,97,97,NSS
20385,50,97,97,NSS,97,97,NSS
20385,60,97,97,NSS,97,97,NSS
20385,70,97,97,NSS,97,97,NSS
20385,80,97,97,NSS,97,97,NSS
20386,11,0,0,NA,0,0,NA
20386,12,0,0,NA,0,0,NA
20386,13,0,0,NA,0,0,NA
20386,14,0,0,NA,0,0,NA
20386,20,0,0,NA,0,0,NA
20386,30,0,0,NA,0,0,NA
20386,40,0,0,NA,0,0,NA
20386,50,0,0,NA,0,0,NA
20386,60,0,0,NA,0,0,NA
20386,70,0,0,NA,0,0,NA
20386,80,0,0,NA,0,0,NA
20387,11,0,0,NA,0,0,NA
20387,12,0,0,NA,0,0,NA
20387,13,0,0,NA,0,0,NA
20387,14,0,0,NA,0,0,NA
20387,20,0,0,NA,0,0,NA
20387,30,0,0,NA,0,0,NA
20387,40,0,0,NA,0,0,NA
20387,50,0,0,NA,0,0,NA
20387,60,0,0,NA,0,0,NA
20387,70,0,0,NA,0,0,NA
20387,80,0,0,NA,0,0,NA
20388,11,97,97,NSS,0,0,NA
20388,12,97,97,NSS,0,0,NA
20388,13,97,97,NSS,0,0,NA
20388,14,97,97,NSS,0,0,NA
20388,20,97,97,NSS,0,0,NA
20388,30,97,97,NSS,0,0,NA
20388,40,97,97,NSS,0,0,NA
20388,50,97,97,NSS,0,0,NA
20388,60,97,97,NSS,0,0,NA
20388,70,97,97,NSS,0,0,NA
20388,80,97,97,NSS,0,0,NA
20389,11,0,0,NA,0,0,NA
20389,12,0,0,NA,0,0,NA
20389,13,0,0,NA,0,0,NA
20389,14,0,0,NA,0,0,NA
20389,20,0,0,NA,0,0,NA
20389,30,0,0,NA,0,0,NA
20389,40,0,0,NA,0,0,NA
20389,50,0,0,NA,0,0,NA
20389,60,0,0,NA,0,0,NA
20389,70,0,0,NA,0,0,NA
20389,80,0,0,NA,0,0,NA
20390,11,0,0,NA,2,0,NA
20390,12,0,0,NA,1,1,5
20390,13,0,0,NA,2,0,NA
20390,14,0,0,NA,0,1,0
20390,20,0,0,NA,1,1,1
20390,30,0,0,NA,1,1,120
20390,40,0,0,NA,2,0,NA
20390,50,0,0,NA,2,0,NA
20390,60,0,0,NA,2,0,NA
20390,70,0,0,NA,1,2,3
20390,80,0,0,NA,2,0,NA
20391,11,0,0,NA,0,0,NA
20391,12,0,0,NA,0,0,NA
20391,13,0,0,NA,0,0,NA
20391,14,0,0,NA,0,0,NA
20391,20,0,0,NA,0,0,NA
20391,30,0,0,NA,0,0,NA
20391,40,0,0,NA,0,0,NA
20391,50,0,0,NA,0,0,NA
20391,60,0,0,NA,0,0,NA
20391,70,0,0,NA,0,0,NA
20391,80,0,0,NA,0,0,NA
20392,11,0,0,NA,0,0,NA
20392,12,0,0,NA,0,0,NA
20392,13,0,0,NA,0,0,NA
20392,14,0,0,NA,0,0,NA
20392,20,0,0,NA,0,0,NA
20392,30,0,0,NA,0,0,NA
20392,40,0,0,NA,0,0,NA
20392,50,0,0,NA,0,0,NA
20392,60,0,0,NA,0,0,NA
20392,70,0,0,NA,0,0,NA
20392,80,0,0,NA,0,0,NA
20393,11,0,0,NA,0,0,NA
20393,12,0,0,NA,0,0,NA
20393,13,0,0,NA,0,0,NA
20393,14,0,0,NA,0,0,NA
20393,20,0,0,NA,0,0,NA
20393,30,0,0,NA,0,0,NA
20393,40,0,0,NA,0,0,NA
20393,50,0,0,NA,0,0,NA
20393,60,0,0,NA,0,0,NA
20393,70,0,0,NA,0,0,NA
20393,80,0,0,NA,0,0,NA
20394,11,0,0,NA,0,0,NA
20394,12,0,0,NA,0,0,NA
20394,13,0,0,NA,0,0,NA
20394,14,0,0,NA,0,0,NA
20394,20,0,0,NA,0,0,NA
20394,30,0,0,NA,0,0,NA
20394,40,0,0,NA,0,0,NA
20394,50,0,0,NA,0,0,NA
20394,60,0,0,NA,0,0,NA
20394,70,0,0,NA,0,0,NA
20394,80,0,0,NA,0,0,NA
20395,11,0,0,NA,0,0,NA
20395,12,0,0,NA,0,0,NA
20395,13,0,0,NA,0,0,NA
20395,14,0,0,NA,0,0,NA
20395,20,0,0,NA,0,0,NA
20395,30,0,0,NA,0,0,NA
20395,40,0,0,NA,0,0,NA
20395,50,0,0,NA,0,0,NA
20395,60,0,0,NA,0,0,NA
20395,70,0,0,NA,0,0,NA
20395,80,0,0,NA,0,0,NA
20396,11,0,0,NA,2,0,NA
20396,12,0,0,NA,2,0,NA
20396,13,0,0,NA,2,0,NA
20396,14,0,0,NA,0,8,0
20396,20,0,0,NA,2,0,NA
20396,30,0,0,NA,2,0,NA
