ubicageo_f,elemunif_b,rnsnni1,totalca1,frecuenc_e
26003,14,2,NA,0
26003,15,2,NA,0
26003,16,2,NA,0
26004,1,9,NSS,997
26004,2,2,NA,0
26004,3,9,NSS,997
26004,4,9,NSS,997
26004,5,9,NSS,997
26004,6,9,NSS,997
26004,7,9,NSS,997
26004,8,9,NSS,997
26004,9,9,NSS,997
26004,10,2,NA,0
26004,11,2,NA,0
26004,12,2,NA,0
26004,13,2,NA,0
26004,14,2,NA,0
26004,15,2,NA,0
26004,16,2,NA,0
26005,1,2,NA,0
26005,2,1,2,3
26005,3,2,NA,0
26005,4,2,NA,0
26005,5,1,2,3
26005,6,1,2,3
26005,7,2,NA,0
26005,8,2,NA,0
26005,9,2,NA,0
26005,10,2,NA,0
26005,11,2,NA,0
26005,12,2,NA,0
26005,13,2,NA,0
26005,14,1,2,3
26005,15,2,NA,0
26005,16,2,NA,0
26006,1,2,NA,0
26006,2,2,NA,0
26006,3,2,NA,0
26006,4,2,NA,0
26006,5,2,NA,0
26006,6,2,NA,0
26006,7,2,NA,0
26006,8,2,NA,0
26006,9,2,NA,0
26006,10,2,NA,0
26006,11,2,NA,0
26006,12,2,NA,0
26006,13,2,NA,0
26006,14,2,NA,0
26006,15,2,NA,0
26006,16,2,NA,0
26007,1,2,NA,0
26007,2,2,NA,0
26007,3,2,NA,0
26007,4,2,NA,0
26007,5,2,NA,0
26007,6,2,NA,0
26007,7,2,NA,0
26007,8,2,NA,0
26007,9,2,NA,0
26007,10,2,NA,0
26007,11,2,NA,0
26007,12,2,NA,0
26007,13,2,NA,0
26007,14,2,NA,0
26007,15,2,NA,0
26007,16,2,NA,0
26008,1,2,NA,0
26008,2,2,NA,0
26008,3,2,NA,0
26008,4,2,NA,0
26008,5,2,NA,0
26008,6,2,NA,0
26008,7,2,NA,0
26008,8,2,NA,0
26008,9,2,NA,0
26008,10,2,NA,0
26008,11,2,NA,0
26008,12,2,NA,0
26008,13,2,NA,0
26008,14,2,NA,0
26008,15,2,NA,0
26008,16,2,NA,0
26009,1,2,NA,0
26009,2,2,NA,0
26009,3,2,NA,0
26009,4,1,2,3
26009,5,2,NA,0
26009,6,2,NA,0
26009,7,2,NA,0
26009,8,2,NA,0
26009,9,2,NA,0
26009,10,2,NA,0
26009,11,2,NA,0
26009,12,2,NA,0
26009,13,2,NA,0
26009,14,2,NA,0
26009,15,2,NA,0
26009,16,2,NA,0
26010,1,2,NA,0
26010,2,2,NA,0
26010,3,2,NA,0
26010,4,1,6,3
26010,5,1,6,3
26010,6,2,NA,0
26010,7,2,NA,0
26010,8,2,NA,0
26010,9,2,NA,0
26010,10,1,6,3
26010,11,2,NA,0
26010,12,2,NA,0
26010,13,2,NA,0
26010,14,2,NA,0
26010,15,2,NA,0
26010,16,2,NA,0
26011,1,2,NA,0
26011,2,2,NA,0
26011,3,2,NA,0
26011,4,2,NA,0
26011,5,2,NA,0
26011,6,2,NA,0
26011,7,2,NA,0
26011,8,2,NA,0
26011,9,2,NA,0
26011,10,2,NA,0
26011,11,2,NA,0
26011,12,1,6,1
26011,13,2,NA,0
26011,14,2,NA,0
26011,15,2,NA,0
26011,16,2,NA,0
26012,1,2,NA,0
26012,2,1,80,3
26012,3,2,NA,0
26012,4,2,NA,0
26012,5,1,80,3
26012,6,1,80,3
26012,7,2,NA,0
26012,8,2,NA,0
26012,9,1,80,3
26012,10,2,NA,0
26012,11,2,NA,0
26012,12,2,NA,0
26012,13,2,NA,0
26012,14,2,NA,0
26012,15,2,NA,0
26012,16,2,NA,0
26013,1,2,NA,0
26013,2,1,4,1
26013,3,2,NA,0
26013,4,1,4,1
26013,5,1,4,1
26013,6,1,4,1
26013,7,2,NA,0
26013,8,2,NA,0
26013,9,2,NA,0
26013,10,2,NA,0
26013,11,2,NA,0
26013,12,2,NA,0
26013,13,2,NA,0
26013,14,2,NA,0
26013,15,2,NA,0
26013,16,2,NA,0
26014,1,1,5,3
26014,2,2,NA,0
26014,3,1,5,3
26014,4,2,NA,0
26014,5,2,NA,0
26014,6,2,NA,0
26014,7,2,NA,0
26014,8,2,NA,0
26014,9,1,5,3
26014,10,2,NA,0
26014,11,2,NA,0
26014,12,1,5,3
26014,13,2,NA,0
26014,14,2,NA,0
26014,15,2,NA,0
26014,16,2,NA,0
26015,1,1,2,1
26015,2,2,NA,0
26015,3,2,NA,0
26015,4,1,2,1
26015,5,1,2,1
26015,6,1,2,2
26015,7,2,NA,0
26015,8,2,NA,0
26015,9,1,2,1
26015,10,2,NA,0
26015,11,2,NA,0
26015,12,2,NA,0
26015,13,2,NA,0
26015,14,2,NA,0
26015,15,2,NA,0
26015,16,2,NA,0
26016,1,1,17,2
26016,2,1,17,2
26016,3,2,NA,0
26016,4,2,NA,0
26016,5,1,17,2
26016,6,2,NA,0
26016,7,2,NA,0
26016,8,2,NA,0
26016,9,2,NA,0
26016,10,2,NA,0
26016,11,2,NA,0
26016,12,2,NA,0
26016,13,2,NA,0
26016,14,2,NA,0
26016,15,2,NA,0
26016,16,1,17,2
26017,1,1,124,1
26017,2,1,124,1
26017,3,2,NA,0
26017,4,2,NA,0
26017,5,1,124,1
26017,6,2,NA,0
26017,7,2,NA,0
26017,8,2,NA,0
26017,9,1,131,1
26017,10,2,NA,0
26017,11,2,NA,0
26017,12,1,8,1
26017,13,2,NA,0
26017,14,2,NA,0
26017,15,2,NA,0
26017,16,2,NA,0
26018,1,2,NA,0
26018,2,2,NA,0
26018,3,2,NA,0
26018,4,2,NA,0
26018,5,2,NA,0
26018,6,2,NA,0
26018,7,2,NA,0
26018,8,2,NA,0
26018,9,2,NA,0
26018,10,2,NA,0
26018,11,2,NA,0
26018,12,2,NA,0
26018,13,2,NA,0
26018,14,2,NA,0
26018,15,2,NA,0
26018,16,2,NA,0
26019,1,2,NA,0
26019,2,1,50,1
26019,3,2,NA,0
26019,4,2,NA,0
26019,5,1,50,1
26019,6,1,50,1
26019,7,2,NA,0
26019,8,2,NA,0
26019,9,1,50,1
26019,10,2,NA,0
26019,11,2,NA,0
26019,12,2,NA,0
26019,13,2,NA,0
26019,14,2,NA,0
26019,15,2,NA,0
26019,16,2,NA,0
26020,1,2,NA,0
26020,2,1,2,3
26020,3,2,NA,0
26020,4,2,NA,0
26020,5,1,2,3
26020,6,2,NA,0
26020,7,2,NA,0
26020,8,2,NA,0
26020,9,2,NA,0
26020,10,2,NA,0
26020,11,2,NA,0
26020,12,2,NA,0
26020,13,2,NA,0
26020,14,2,NA,0
26020,15,2,NA,0
26020,16,2,NA,0
26021,1,2,NA,0
26021,2,1,1,3
26021,3,1,1,3
26021,4,2,NA,0
26021,5,1,1,3
26021,6,2,NA,0
26021,7,2,NA,0
26021,8,2,NA,0
26021,9,1,1,3
26021,10,2,NA,0
26021,11,2,NA,0
26021,12,2,NA,0
26021,13,2,NA,0
26021,14,2,NA,0
26021,15,2,NA,0
26021,16,2,NA,0
26022,1,2,NA,0
26022,2,2,NA,0
26022,3,2,NA,0
26022,4,2,NA,0
26022,5,2,NA,0
26022,6,2,NA,0
26022,7,2,NA,0
26022,8,2,NA,0
26022,9,2,NA,0
26022,10,2,NA,0
26022,11,2,NA,0
26022,12,2,NA,0
26022,13,2,NA,0
26022,14,2,NA,0
26022,15,2,NA,0
26022,16,2,NA,0
26023,1,2,NA,0
26023,2,1,17,3
26023,3,2,NA,0
26023,4,2,NA,0
26023,5,1,17,3
26023,6,2,NA,0
26023,7,2,NA,0
26023,8,2,NA,0
26023,9,2,NA,0
26023,10,2,NA,0
26023,11,2,NA,0
26023,12,2,NA,0
26023,13,2,NA,0
26023,14,2,NA,0
26023,15,2,NA,0
26023,16,2,NA,0
26024,1,2,NA,0
26024,2,2,NA,0
26024,3,2,NA,0
26024,4,2,NA,0
26024,5,2,NA,0
26024,6,2,NA,0
26024,7,2,NA,0
26024,8,2,NA,0
26024,9,2,NA,0
26024,10,2,NA,0
26024,11,2,NA,0
26024,12,2,NA,0
26024,13,2,NA,0
26024,14,2,NA,0
26024,15,2,NA,0
26024,16,2,NA,0
26025,1,2,NA,0
26025,2,2,NA,0
26025,3,2,NA,0
26025,4,2,NA,0
26025,5,2,NA,0
26025,6,2,NA,0
26025,7,2,NA,0
26025,8,2,NA,0
26025,9,2,NA,0
26025,10,2,NA,0
26025,11,2,NA,0
26025,12,1,111,1
26025,13,2,NA,0
26025,14,2,NA,0
26025,15,2,NA,0
26025,16,2,NA,0
26026,1,2,NA,0
26026,2,2,NA,0
26026,3,2,NA,0
26026,4,2,NA,0
26026,5,2,NA,0
26026,6,2,NA,0
26026,7,2,NA,0
26026,8,2,NA,0
26026,9,2,NA,0
26026,10,2,NA,0
26026,11,2,NA,0
26026,12,2,NA,0
26026,13,2,NA,0
26026,14,2,NA,0
26026,15,2,NA,0
26026,16,2,NA,0
26027,1,2,NA,0
26027,2,1,32,1
26027,3,2,NA,0
26027,4,2,NA,0
26027,5,1,32,1
26027,6,1,32,1
26027,7,2,NA,0
26027,8,2,NA,0
26027,9,2,NA,0
26027,10,2,NA,0
26027,11,2,NA,0
26027,12,2,NA,0
26027,13,2,NA,0
26027,14,2,NA,0
26027,15,2,NA,0
26027,16,2,NA,0
26028,1,2,NA,0
26028,2,2,NA,0
26028,3,2,NA,0
26028,4,2,NA,0
26028,5,2,NA,0
26028,6,2,NA,0
26028,7,2,NA,0
26028,8,2,NA,0
26028,9,2,NA,0
26028,10,2,NA,0
26028,11,2,NA,0
26028,12,2,NA,0
26028,13,2,NA,0
26028,14,2,NA,0
26028,15,2,NA,0
26028,16,2,NA,0
26029,1,1,220,2
26029,2,1,220,2
26029,3,1,220,2
26029,4,1,220,2
26029,5,1,220,2
26029,6,1,220,2
26029,7,2,NA,0
26029,8,2,NA,0
26029,9,1,220,2
26029,10,2,NA,0
26029,11,2,NA,0
26029,12,2,NA,0
26029,13,2,NA,0
26029,14,1,220,2
26029,15,1,220,2
26029,16,2,NA,0
26030,1,2,NA,0
26030,2,2,NA,0
26030,3,2,NA,0
26030,4,2,NA,0
26030,5,2,NA,0
26030,6,2,NA,0
26030,7,2,NA,0
26030,8,2,NA,0
26030,9,2,NA,0
26030,10,2,NA,0
26030,11,2,NA,0
26030,12,2,NA,0
26030,13,2,NA,0
26030,14,2,NA,0
26030,15,2,NA,0
26030,16,2,NA,0
26031,1,2,NA,0
26031,2,2,NA,0
26031,3,2,NA,0
26031,4,2,NA,0
26031,5,2,NA,0
26031,6,2,NA,0
26031,7,2,NA,0
26031,8,2,NA,0
26031,9,2,NA,0
26031,10,2,NA,0
26031,11,2,NA,0
26031,12,2,NA,0
26031,13,2,NA,0
26031,14,2,NA,0
26031,15,2,NA,0
26031,16,2,NA,0
26032,1,2,NA,0
26032,2,2,NA,0
26032,3,2,NA,0
26032,4,2,NA,0
26032,5,2,NA,0
26032,6,2,NA,0
26032,7,2,NA,0
26032,8,2,NA,0
26032,9,2,NA,0
26032,10,2,NA,0
26032,11,2,NA,0
26032,12,2,NA,0
26032,13,2,NA,0
26032,14,2,NA,0
26032,15,2,NA,0
26032,16,2,NA,0
26033,1,2,NA,0
26033,2,2,NA,0
26033,3,2,NA,0
26033,4,2,NA,0
26033,5,2,NA,0
26033,6,2,NA,0
26033,7,2,NA,0
26033,8,2,NA,0
26033,9,2,NA,0
26033,10,2,NA,0
26033,11,2,NA,0
26033,12,2,NA,0
26033,13,2,NA,0
26033,14,2,NA,0
26033,15,2,NA,0
26033,16,2,NA,0
26034,1,1,4,1
26034,2,2,NA,0
26034,3,2,NA,0
26034,4,1,4,1
26034,5,2,NA,0
26034,6,2,NA,0
26034,7,2,NA,0
26034,8,1,4,1
26034,9,1,8,2
26034,10,2,NA,0
26034,11,2,NA,0
26034,12,1,8,2
26034,13,2,NA,0
26034,14,2,NA,0
26034,15,2,NA,0
26034,16,2,NA,0
26035,1,2,NA,0
26035,2,2,NA,0
26035,3,2,NA,0
26035,4,2,NA,0
26035,5,2,NA,0
26035,6,2,NA,0
26035,7,2,NA,0
26035,8,2,NA,0
26035,9,2,NA,0
26035,10,2,NA,0
26035,11,2,NA,0
26035,12,2,NA,0
26035,13,2,NA,0
26035,14,2,NA,0
26035,15,2,NA,0
26035,16,2,NA,0
26036,1,2,NA,0
26036,2,2,NA,0
26036,3,2,NA,0
26036,4,2,NA,0
26036,5,2,NA,0
26036,6,2,NA,0
26036,7,2,NA,0
26036,8,2,NA,0
26036,9,2,NA,0
26036,10,2,NA,0
26036,11,2,NA,0
26036,12,2,NA,0
26036,13,2,NA,0
26036,14,2,NA,0
26036,15,2,NA,0
26036,16,2,NA,0
26037,1,2,NA,0
26037,2,1,3,3
26037,3,2,NA,0
26037,4,2,NA,0
26037,5,1,3,3
26037,6,2,NA,0
26037,7,2,NA,0
26037,8,1,3,3
26037,9,1,3,3
26037,10,2,NA,0
26037,11,2,NA,0
26037,12,2,NA,0
26037,13,2,NA,0
26037,14,2,NA,0
26037,15,2,NA,0
26037,16,2,NA,0
26038,1,1,9,3
26038,2,1,8,3
26038,3,2,NA,0
26038,4,1,9,3
26038,5,1,9,3
26038,6,2,NA,0
26038,7,2,NA,0
26038,8,1,3,3
26038,9,2,NA,0
26038,10,2,NA,0
26038,11,2,NA,0
26038,12,1,9,3
26038,13,2,NA,0
26038,14,2,NA,0
26038,15,2,NA,0
26038,16,2,NA,0
26039,1,2,NA,0
26039,2,1,1,1
26039,3,2,NA,0
26039,4,2,NA,0
26039,5,1,1,1
26039,6,2,NA,0
26039,7,2,NA,0
26039,8,2,NA,0
26039,9,1,1,1
26039,10,2,NA,0
26039,11,2,NA,0
26039,12,2,NA,0
26039,13,2,NA,0
26039,14,2,NA,0
26039,15,2,NA,0
26039,16,2,NA,0
26040,1,2,NA,0
26040,2,2,NA,0
26040,3,2,NA,0
26040,4,2,NA,0
26040,5,2,NA,0
26040,6,2,NA,0
26040,7,2,NA,0
26040,8,2,NA,0
26040,9,2,NA,0
26040,10,2,NA,0
26040,11,2,NA,0
26040,12,2,NA,0
26040,13,2,NA,0
26040,14,2,NA,0
26040,15,2,NA,0
26040,16,2,NA,0
26041,1,2,NA,0
26041,2,2,NA,0
26041,3,2,NA,0
26041,4,1,47,1
26041,5,1,47,1
26041,6,2,NA,0
26041,7,2,NA,0
26041,8,2,NA,0
26041,9,2,NA,0
26041,10,2,NA,0
26041,11,2,NA,0
26041,12,2,NA,0
26041,13,2,NA,0
26041,14,2,NA,0
26041,15,2,NA,0
26041,16,2,NA,0
26042,1,2,NA,0
26042,2,2,NA,0
26042,3,2,NA,0
26042,4,2,NA,0
26042,5,2,NA,0
26042,6,2,NA,0
26042,7,2,NA,0
26042,8,2,NA,0
26042,9,2,NA,0
26042,10,2,NA,0
26042,11,2,NA,0
26042,12,2,NA,0
26042,13,2,NA,0
26042,14,2,NA,0
26042,15,2,NA,0
26042,16,2,NA,0
26043,1,1,570,3
26043,2,1,1140,3
26043,3,2,NA,0
26043,4,2,NA,0
26043,5,1,570,3
26043,6,1,570,3
26043,7,2,NA,0
26043,8,1,70,3
26043,9,1,570,3
26043,10,2,NA,0
26043,11,2,NA,0
26043,12,1,30,3
26043,13,2,NA,0
26043,14,2,NA,0
26043,15,2,NA,0
26043,16,2,NA,0
26044,1,2,NA,0
26044,2,2,NA,0
26044,3,1,1,1
26044,4,2,NA,0
26044,5,2,NA,0
26044,6,2,NA,0
26044,7,2,NA,0
26044,8,2,NA,0
26044,9,1,1,1
26044,10,2,NA,0
26044,11,2,NA,0
26044,12,1,1,1
26044,13,2,NA,0
26044,14,2,NA,0
26044,15,2,NA,0
26044,16,2,NA,0
26045,1,2,NA,0
26045,2,1,6,3
26045,3,2,NA,0
26045,4,2,NA,0
26045,5,1,6,3
26045,6,2,NA,0
26045,7,2,NA,0
26045,8,2,NA,0
26045,9,2,NA,0
26045,10,2,NA,0
26045,11,2,NA,0
26045,12,2,NA,0
26045,13,2,NA,0
26045,14,2,NA,0
26045,15,2,NA,0
26045,16,2,NA,0
26046,1,2,NA,0
26046,2,2,NA,0
26046,3,2,NA,0
26046,4,2,NA,0
26046,5,2,NA,0
26046,6,2,NA,0
26046,7,2,NA,0
26046,8,2,NA,0
26046,9,2,NA,0
26046,10,2,NA,0
26046,11,2,NA,0
26046,12,2,NA,0
26046,13,2,NA,0
26046,14,2,NA,0
26046,15,2,NA,0
26046,16,2,NA,0
26047,1,2,NA,0
26047,2,1,26,1
26047,3,2,NA,0
26047,4,2,NA,0
26047,5,1,26,1
26047,6,2,NA,0
26047,7,2,NA,0
26047,8,2,NA,0
26047,9,1,26,1
26047,10,2,NA,0
26047,11,2,NA,0
26047,12,2,NA,0
26047,13,2,NA,0
26047,14,2,NA,0
26047,15,2,NA,0
26047,16,2,NA,0
26048,1,2,NA,0
26048,2,1,92,1
26048,3,2,NA,0
26048,4,2,NA,0
26048,5,1,92,1
26048,6,1,92,1
26048,7,2,NA,0
26048,8,2,NA,0
26048,9,1,92,1
26048,10,2,NA,0
26048,11,2,NA,0
26048,12,2,NA,0
26048,13,2,NA,0
26048,14,2,NA,0
26048,15,2,NA,0
26048,16,2,NA,0
26049,1,2,NA,0
26049,2,1,5,1
26049,3,2,NA,0
26049,4,1,5,1
26049,5,1,5,1
26049,6,1,5,1
26049,7,2,NA,0
26049,8,2,NA,0
26049,9,2,NA,0
26049,10,2,NA,0
26049,11,2,NA,0
26049,12,2,NA,0
26049,13,2,NA,0
26049,14,2,NA,0
26049,15,2,NA,0
26049,16,2,NA,0
26050,1,2,NA,0
26050,2,1,2,3
26050,3,2,NA,0
26050,4,2,NA,0
26050,5,1,2,3
26050,6,2,NA,0
26050,7,2,NA,0
26050,8,2,NA,0
26050,9,1,2,3
26050,10,2,NA,0
26050,11,2,NA,0
26050,12,2,NA,0
26050,13,2,NA,0
26050,14,2,NA,0
26050,15,2,NA,0
26050,16,2,NA,0
26051,1,2,NA,0
26051,2,1,2,3
26051,3,2,NA,0
26051,4,1,2,2
26051,5,1,2,2
26051,6,2,NA,0
26051,7,2,NA,0
26051,8,2,NA,0
26051,9,1,2,3
26051,10,2,NA,0
26051,11,2,NA,0
26051,12,2,NA,0
26051,13,2,NA,0
26051,14,1,1,3
26051,15,2,NA,0
26051,16,2,NA,0
26052,1,2,NA,0
26052,2,2,NA,0
26052,3,2,NA,0
26052,4,1,9,1
26052,5,1,9,1
26052,6,1,9,1
26052,7,2,NA,0
26052,8,2,NA,0
26052,9,1,9,1
26052,10,2,NA,0
26052,11,2,NA,0
26052,12,2,NA,0
26052,13,2,NA,0
26052,14,2,NA,0
26052,15,2,NA,0
26052,16,2,NA,0
26053,1,1,2,1
26053,2,2,NA,0
26053,3,2,NA,0
26053,4,1,2,1
26053,5,1,2,1
26053,6,1,2,1
26053,7,2,NA,0
26053,8,2,NA,0
26053,9,1,2,1
26053,10,2,NA,0
26053,11,2,NA,0
26053,12,2,NA,0
26053,13,2,NA,0
26053,14,2,NA,0
26053,15,2,NA,0
26053,16,2,NA,0
26054,1,2,NA,0
26054,2,2,NA,0
26054,3,2,NA,0
26054,4,2,NA,0
26054,5,2,NA,0
26054,6,2,NA,0
26054,7,2,NA,0
26054,8,2,NA,0
26054,9,2,NA,0
26054,10,2,NA,0
26054,11,2,NA,0
26054,12,2,NA,0
26054,13,2,NA,0
26054,14,2,NA,0
26054,15,2,NA,0
26054,16,2,NA,0
26055,1,2,NA,0
26055,2,1,253,3
26055,3,1,238,9
26055,4,2,NA,0
26055,5,1,253,3
26055,6,2,NA,0
26055,7,2,NA,0
26055,8,2,NA,0
26055,9,1,253,3
26055,10,2,NA,0
26055,11,2,NA,0
26055,12,2,NA,0
26055,13,2,NA,0
26055,14,2,NA,0
26055,15,2,NA,0
26055,16,2,NA,0
26056,1,2,NA,0
26056,2,2,NA,0
26056,3,2,NA,0
26056,4,2,NA,0
26056,5,2,NA,0
26056,6,2,NA,0
26056,7,2,NA,0
26056,8,2,NA,0
26056,9,1,9,3
26056,10,2,NA,0
26056,11,2,NA,0
26056,12,1,9,3
26056,13,2,NA,0
26056,14,2,NA,0
26056,15,2,NA,0
26056,16,2,NA,0
26057,1,2,NA,0
26057,2,2,NA,0
26057,3,2,NA,0
26057,4,2,NA,0
26057,5,2,NA,0
26057,6,2,NA,0
26057,7,2,NA,0
26057,8,2,NA,0
26057,9,2,NA,0
26057,10,2,NA,0
26057,11,2,NA,0
26057,12,1,7,3
26057,13,2,NA,0
26057,14,2,NA,0
26057,15,2,NA,0
26057,16,2,NA,0
26058,1,2,NA,0
26058,2,2,NA,0
26058,3,2,NA,0
26058,4,2,NA,0
26058,5,2,NA,0
26058,6,2,NA,0
26058,7,2,NA,0
26058,8,2,NA,0
26058,9,2,NA,0
26058,10,2,NA,0
26058,11,2,NA,0
26058,12,2,NA,0
26058,13,2,NA,0
26058,14,2,NA,0
26058,15,2,NA,0
26058,16,2,NA,0
26059,1,2,NA,0
26059,2,2,NA,0
26059,3,2,NA,0
26059,4,2,NA,0
26059,5,2,NA,0
26059,6,2,NA,0
26059,7,2,NA,0
26059,8,2,NA,0
26059,9,2,NA,0
26059,10,2,NA,0
26059,11,2,NA,0
26059,12,2,NA,0
26059,13,2,NA,0
26059,14,2,NA,0
26059,15,2,NA,0
26059,16,2,NA,0
26060,1,2,NA,0
26060,2,2,NA,0
26060,3,2,NA,0
26060,4,2,NA,0
26060,5,2,NA,0
26060,6,2,NA,0
26060,7,2,NA,0
26060,8,2,NA,0
26060,9,2,NA,0
26060,10,2,NA,0
26060,11,2,NA,0
26060,12,2,NA,0
26060,13,2,NA,0
26060,14,2,NA,0
26060,15,2,NA,0
26060,16,2,NA,0
26061,1,1,1,2
26061,2,1,1,2
26061,3,1,1,2
26061,4,1,1,2
26061,5,1,1,2
26061,6,1,1,2
26061,7,2,NA,0
26061,8,2,NA,0
26061,9,1,1,2
26061,10,2,NA,0
26061,11,2,NA,0
26061,12,1,1,2
26061,13,2,NA,0
26061,14,1,1,2
26061,15,1,1,2
26061,16,2,NA,0
26062,1,2,NA,0
26062,2,2,NA,0
26062,3,2,NA,0
26062,4,2,NA,0
26062,5,2,NA,0
26062,6,2,NA,0
26062,7,2,NA,0
26062,8,2,NA,0
26062,9,2,NA,0
26062,10,2,NA,0
26062,11,2,NA,0
26062,12,2,NA,0
26062,13,2,NA,0
26062,14,2,NA,0
26062,15,2,NA,0
26062,16,2,NA,0
26063,1,2,NA,0
26063,2,2,NA,0
26063,3,2,NA,0
26063,4,1,6,3
26063,5,2,NA,0
26063,6,2,NA,0
26063,7,2,NA,0
26063,8,2,NA,0
26063,9,2,NA,0
26063,10,2,NA,0
26063,11,2,NA,0
26063,12,2,NA,0
26063,13,2,NA,0
26063,14,2,NA,0
26063,15,2,NA,0
26063,16,2,NA,0
26064,1,2,NA,0
26064,2,2,NA,0
26064,3,2,NA,0
26064,4,1,2,1
26064,5,1,2,1
26064,6,1,2,1
26064,7,2,NA,0
26064,8,2,NA,0
26064,9,1,2,1
26064,10,2,NA,0
26064,11,2,NA,0
26064,12,2,NA,0
26064,13,2,NA,0
26064,14,2,NA,0
26064,15,2,NA,0
26064,16,2,NA,0
26065,1,2,NA,0
26065,2,2,NA,0
26065,3,2,NA,0
26065,4,2,NA,0
26065,5,2,NA,0
26065,6,2,NA,0
26065,7,2,NA,0
26065,8,2,NA,0
26065,9,2,NA,0
26065,10,2,NA,0
26065,11,2,NA,0
26065,12,2,NA,0
26065,13,2,NA,0
26065,14,2,NA,0
26065,15,2,NA,0
26065,16,2,NA,0
26066,1,1,15,2
26066,2,2,NA,0
26066,3,2,NA,0
26066,4,2,NA,0
26066,5,2,NA,0
26066,6,2,NA,0
26066,7,2,NA,0
26066,8,2,NA,0
26066,9,2,NA,0
26066,10,2,NA,0
26066,11,2,NA,0
26066,12,1,15,2
26066,13,2,NA,0
26066,14,2,NA,0
26066,15,2,NA,0
26066,16,2,NA,0
26067,1,2,NA,0
26067,2,2,NA,0
26067,3,2,NA,0
26067,4,2,NA,0
26067,5,2,NA,0
26067,6,2,NA,0
26067,7,2,NA,0
26067,8,2,NA,0
26067,9,2,NA,0
26067,10,2,NA,0
26067,11,2,NA,0
26067,12,2,NA,0
26067,13,2,NA,0
26067,14,2,NA,0
26067,15,2,NA,0
26067,16,2,NA,0
26068,1,2,NA,0
26068,2,2,NA,0
26068,3,2,NA,0
26068,4,2,NA,0
26068,5,2,NA,0
26068,6,2,NA,0
26068,7,2,NA,0
26068,8,2,NA,0
26068,9,2,NA,0
26068,10,2,NA,0
26068,11,2,NA,0
26068,12,2,NA,0
26068,13,2,NA,0
26068,14,2,NA,0
26068,15,2,NA,0
26068,16,2,NA,0
26069,1,2,NA,0
26069,2,1,5,1
26069,3,2,NA,0
26069,4,2,NA,0
26069,5,1,5,1
26069,6,2,NA,0
26069,7,2,NA,0
26069,8,2,NA,0
26069,9,2,NA,0
26069,10,2,NA,0
26069,11,2,NA,0
26069,12,2,NA,0
26069,13,2,NA,0
26069,14,2,NA,0
26069,15,2,NA,0
26069,16,2,NA,0
26070,1,2,NA,0
26070,2,2,NA,0
26070,3,2,NA,0
26070,4,2,NA,0
26070,5,2,NA,0
26070,6,2,NA,0
26070,7,2,NA,0
26070,8,2,NA,0
26070,9,2,NA,0
26070,10,2,NA,0
26070,11,2,NA,0
26070,12,2,NA,0
26070,13,2,NA,0
26070,14,2,NA,0
26070,15,2,NA,0
26070,16,2,NA,0
26071,1,2,NA,0
26071,2,2,NA,0
26071,3,2,NA,0
26071,4,2,NA,0
26071,5,2,NA,0
26071,6,2,NA,0
26071,7,2,NA,0
26071,8,2,NA,0
26071,9,2,NA,0
26071,10,2,NA,0
26071,11,2,NA,0
26071,12,2,NA,0
26071,13,2,NA,0
26071,14,2,NA,0
26071,15,2,NA,0
26071,16,2,NA,0
26072,1,1,1,1
26072,2,1,1,1
26072,3,2,NA,0
26072,4,2,NA,0
26072,5,1,1,1
26072,6,1,1,1
26072,7,2,NA,0
26072,8,2,NA,0
26072,9,1,1,1
26072,10,2,NA,0
26072,11,1,1,1
26072,12,2,NA,0
26072,13,2,NA,0
26072,14,2,NA,0
26072,15,2,NA,0
26072,16,2,NA,0
27001,1,2,NA,0
27001,2,1,2,3
27001,3,2,NA,0
27001,4,1,2,3
27001,5,1,2,3
27001,6,1,1,3
27001,7,2,NA,0
27001,8,1,1,3
27001,9,1,1,3
27001,10,1,1,3
27001,11,2,NA,0
27001,12,1,2,3
27001,13,2,NA,0
27001,14,2,NA,0
27001,15,1,2,3
27001,16,2,NA,0
27002,1,2,NA,0
27002,2,2,NA,0
27002,3,2,NA,0
27002,4,2,NA,0
27002,5,2,NA,0
27002,6,2,NA,0
27002,7,2,NA,0
27002,8,2,NA,0
27002,9,1,476,2
27002,10,2,NA,0
27002,11,2,NA,0
27002,12,1,476,2
27002,13,2,NA,0
27002,14,1,476,2
27002,15,2,NA,0
27002,16,2,NA,0
27003,1,1,229,3
27003,2,1,229,3
27003,3,2,NA,0
27003,4,1,229,3
27003,5,1,229,3
27003,6,1,229,3
27003,7,2,NA,0
27003,8,1,229,3
27003,9,1,229,3
27003,10,2,NA,0
27003,11,2,NA,0
27003,12,2,NA,0
27003,13,2,NA,0
27003,14,1,229,3
27003,15,2,NA,0
27003,16,2,NA,0
27004,1,0,NA,0
27004,2,0,NA,0
27004,3,0,NA,0
27004,4,0,NA,0
27004,5,0,NA,0
27004,6,0,NA,0
27004,7,0,NA,0
27004,8,0,NA,0
27004,9,0,NA,0
27004,10,0,NA,0
27004,11,0,NA,0
27004,12,0,NA,0
27004,13,0,NA,0
27004,14,0,NA,0
27004,15,0,NA,0
27004,16,0,NA,0
27005,1,2,NA,0
27005,2,1,4,3
27005,3,2,NA,0
27005,4,2,NA,0
27005,5,1,4,3
27005,6,1,2,3
