ubicageo_f,preslab_e,rnsnni1,rnsnni2,sexostt,sexos1,sexos2,sexosne
30150,28,2,0,NA,NA,NA,
30150,29,2,0,NA,NA,NA,
30150,30,2,0,NA,NA,NA,
30150,31,2,0,NA,NA,NA,
30150,32,2,0,NA,NA,NA,
30150,33,2,0,NA,NA,NA,
30151,1,1,1,10,7,3,
30151,2,2,0,NA,NA,NA,
30151,3,2,0,NA,NA,NA,
30151,4,2,0,NA,NA,NA,
30151,5,2,0,NA,NA,NA,
30151,6,2,0,NA,NA,NA,
30151,7,2,0,NA,NA,NA,
30151,8,2,0,NA,NA,NA,
30151,9,2,0,NA,NA,NA,
30151,10,2,0,NA,NA,NA,
30151,11,2,0,NA,NA,NA,
30151,12,2,0,NA,NA,NA,
30151,13,2,0,NA,NA,NA,
30151,14,2,0,NA,NA,NA,
30151,15,2,0,NA,NA,NA,
30151,16,2,0,NA,NA,NA,
30151,17,2,0,NA,NA,NA,
30151,18,1,1,10,7,3,
30151,19,1,1,10,7,3,
30151,20,2,0,NA,NA,NA,
30151,21,2,0,NA,NA,NA,
30151,22,1,1,10,7,3,
30151,23,2,0,NA,NA,NA,
30151,24,2,0,NA,NA,NA,
30151,25,2,0,NA,NA,NA,
30151,26,2,0,NA,NA,NA,
30151,27,2,0,NA,NA,NA,
30151,28,1,1,10,7,3,
30151,29,2,0,NA,NA,NA,
30151,30,2,0,NA,NA,NA,
30151,31,2,0,NA,NA,NA,
30151,32,2,0,NA,NA,NA,
30151,33,2,0,NA,NA,NA,
30152,1,1,1,6,6,0,
30152,2,2,0,NA,NA,NA,
30152,3,2,0,NA,NA,NA,
30152,4,2,0,NA,NA,NA,
30152,5,2,0,NA,NA,NA,
30152,6,2,0,NA,NA,NA,
30152,7,2,0,NA,NA,NA,
30152,8,2,0,NA,NA,NA,
30152,9,2,0,NA,NA,NA,
30152,10,2,0,NA,NA,NA,
30152,11,2,0,NA,NA,NA,
30152,12,2,0,NA,NA,NA,
30152,13,2,0,NA,NA,NA,
30152,14,2,0,NA,NA,NA,
30152,15,2,0,NA,NA,NA,
30152,16,2,0,NA,NA,NA,
30152,17,2,0,NA,NA,NA,
30152,18,2,0,NA,NA,NA,
30152,19,2,0,NA,NA,NA,
30152,20,2,0,NA,NA,NA,
30152,21,2,0,NA,NA,NA,
30152,22,2,0,NA,NA,NA,
30152,23,2,0,NA,NA,NA,
30152,24,2,0,NA,NA,NA,
30152,25,2,0,NA,NA,NA,
30152,26,2,0,NA,NA,NA,
30152,27,2,0,NA,NA,NA,
30152,28,2,0,NA,NA,NA,
30152,29,2,0,NA,NA,NA,
30152,30,2,0,NA,NA,NA,
30152,31,2,0,NA,NA,NA,
30152,32,2,0,NA,NA,NA,
30152,33,2,0,NA,NA,NA,
30153,1,1,1,11,9,2,
30153,2,2,0,NA,NA,NA,
30153,3,2,0,NA,NA,NA,
30153,4,2,0,NA,NA,NA,
30153,5,2,0,NA,NA,NA,
30153,6,2,0,NA,NA,NA,
30153,7,2,0,NA,NA,NA,
30153,8,2,0,NA,NA,NA,
30153,9,2,0,NA,NA,NA,
30153,10,2,0,NA,NA,NA,
30153,11,2,0,NA,NA,NA,
30153,12,2,0,NA,NA,NA,
30153,13,2,0,NA,NA,NA,
30153,14,2,0,NA,NA,NA,
30153,15,2,0,NA,NA,NA,
30153,16,2,0,NA,NA,NA,
30153,17,2,0,NA,NA,NA,
30153,18,1,1,11,9,2,
30153,19,2,0,NA,NA,NA,
30153,20,2,0,NA,NA,NA,
30153,21,2,0,NA,NA,NA,
30153,22,2,0,NA,NA,NA,
30153,23,2,0,NA,NA,NA,
30153,24,2,0,NA,NA,NA,
30153,25,2,0,NA,NA,NA,
30153,26,2,0,NA,NA,NA,
30153,27,2,0,NA,NA,NA,
30153,28,2,0,NA,NA,NA,
30153,29,2,0,NA,NA,NA,
30153,30,2,0,NA,NA,NA,
30153,31,2,0,NA,NA,NA,
30153,32,2,0,NA,NA,NA,
30153,33,2,0,NA,NA,NA,
30154,1,1,1,12,12,0,
30154,2,2,0,NA,NA,NA,
30154,3,2,0,NA,NA,NA,
30154,4,2,0,NA,NA,NA,
30154,5,2,0,NA,NA,NA,
30154,6,2,0,NA,NA,NA,
30154,7,2,0,NA,NA,NA,
30154,8,2,0,NA,NA,NA,
30154,9,2,0,NA,NA,NA,
30154,10,2,0,NA,NA,NA,
30154,11,2,0,NA,NA,NA,
30154,12,2,0,NA,NA,NA,
30154,13,2,0,NA,NA,NA,
30154,14,2,0,NA,NA,NA,
30154,15,2,0,NA,NA,NA,
30154,16,2,0,NA,NA,NA,
30154,17,2,0,NA,NA,NA,
30154,18,2,0,NA,NA,NA,
30154,19,2,0,NA,NA,NA,
30154,20,2,0,NA,NA,NA,
30154,21,2,0,NA,NA,NA,
30154,22,2,0,NA,NA,NA,
30154,23,2,0,NA,NA,NA,
30154,24,2,0,NA,NA,NA,
30154,25,2,0,NA,NA,NA,
30154,26,2,0,NA,NA,NA,
30154,27,2,0,NA,NA,NA,
30154,28,2,0,NA,NA,NA,
30154,29,2,0,NA,NA,NA,
30154,30,2,0,NA,NA,NA,
30154,31,2,0,NA,NA,NA,
30154,32,2,0,NA,NA,NA,
30154,33,2,0,NA,NA,NA,
30155,1,1,1,24,22,2,
30155,2,2,0,NA,NA,NA,
30155,3,2,0,NA,NA,NA,
30155,4,1,1,24,22,2,
30155,5,2,0,NA,NA,NA,
30155,6,1,1,24,22,2,
30155,7,1,1,24,22,2,
30155,8,2,0,NA,NA,NA,
30155,9,1,1,2,NA,2,
30155,10,2,0,NA,NA,NA,
30155,11,2,0,NA,NA,NA,
30155,12,1,1,24,22,2,
30155,13,2,0,NA,NA,NA,
30155,14,2,0,NA,NA,NA,
30155,15,2,0,NA,NA,NA,
30155,16,2,0,NA,NA,NA,
30155,17,2,0,NA,NA,NA,
30155,18,1,1,24,22,2,
30155,19,1,1,24,22,2,
30155,20,2,0,NA,NA,NA,
30155,21,2,0,NA,NA,NA,
30155,22,1,1,24,22,2,
30155,23,2,0,NA,NA,NA,
30155,24,1,1,24,22,2,
30155,25,2,0,NA,NA,NA,
30155,26,1,1,24,22,2,
30155,27,1,1,24,22,2,
30155,28,2,0,NA,NA,NA,
30155,29,2,0,NA,NA,NA,
30155,30,1,1,24,22,2,
30155,31,2,0,NA,NA,NA,
30155,32,2,0,NA,NA,NA,
30155,33,2,0,NA,NA,NA,
30156,1,1,1,13,12,1,
30156,2,2,0,NA,NA,NA,
30156,3,2,0,NA,NA,NA,
30156,4,2,0,NA,NA,NA,
30156,5,2,0,NA,NA,NA,
30156,6,2,0,NA,NA,NA,
30156,7,2,0,NA,NA,NA,
30156,8,2,0,NA,NA,NA,
30156,9,2,0,NA,NA,NA,
30156,10,2,0,NA,NA,NA,
30156,11,2,0,NA,NA,NA,
30156,12,2,0,NA,NA,NA,
30156,13,2,0,NA,NA,NA,
30156,14,2,0,NA,NA,NA,
30156,15,2,0,NA,NA,NA,
30156,16,2,0,NA,NA,NA,
30156,17,2,0,NA,NA,NA,
30156,18,2,0,NA,NA,NA,
30156,19,2,0,NA,NA,NA,
30156,20,2,0,NA,NA,NA,
30156,21,2,0,NA,NA,NA,
30156,22,2,0,NA,NA,NA,
30156,23,2,0,NA,NA,NA,
30156,24,2,0,NA,NA,NA,
30156,25,2,0,NA,NA,NA,
30156,26,2,0,NA,NA,NA,
30156,27,2,0,NA,NA,NA,
30156,28,1,1,13,12,1,
30156,29,2,0,NA,NA,NA,
30156,30,2,0,NA,NA,NA,
30156,31,2,0,NA,NA,NA,
30156,32,2,0,NA,NA,NA,
30156,33,2,0,NA,NA,NA,
30157,1,1,1,18,15,3,
30157,2,2,0,NA,NA,NA,
30157,3,2,0,NA,NA,NA,
30157,4,2,0,NA,NA,NA,
30157,5,2,0,NA,NA,NA,
30157,6,2,0,NA,NA,NA,
30157,7,2,0,NA,NA,NA,
30157,8,2,0,NA,NA,NA,
30157,9,2,0,NA,NA,NA,
30157,10,2,0,NA,NA,NA,
30157,11,2,0,NA,NA,NA,
30157,12,2,0,NA,NA,NA,
30157,13,2,0,NA,NA,NA,
30157,14,2,0,NA,NA,NA,
30157,15,2,0,NA,NA,NA,
30157,16,2,0,NA,NA,NA,
30157,17,2,0,NA,NA,NA,
30157,18,2,0,NA,NA,NA,
30157,19,1,1,18,15,3,
30157,20,2,0,NA,NA,NA,
30157,21,2,0,NA,NA,NA,
30157,22,2,0,NA,NA,NA,
30157,23,2,0,NA,NA,NA,
30157,24,2,0,NA,NA,NA,
30157,25,2,0,NA,NA,NA,
30157,26,2,0,NA,NA,NA,
30157,27,2,0,NA,NA,NA,
30157,28,1,1,18,15,3,
30157,29,2,0,NA,NA,NA,
30157,30,2,0,NA,NA,NA,
30157,31,2,0,NA,NA,NA,
30157,32,2,0,NA,NA,NA,
30157,33,2,0,NA,NA,NA,
30158,1,1,1,24,18,6,
30158,2,2,0,NA,NA,NA,
30158,3,2,0,NA,NA,NA,
30158,4,2,0,NA,NA,NA,
30158,5,2,0,NA,NA,NA,
30158,6,2,0,NA,NA,NA,
30158,7,2,0,NA,NA,NA,
30158,8,2,0,NA,NA,NA,
30158,9,2,0,NA,NA,NA,
30158,10,2,0,NA,NA,NA,
30158,11,2,0,NA,NA,NA,
30158,12,2,0,NA,NA,NA,
30158,13,2,0,NA,NA,NA,
30158,14,2,0,NA,NA,NA,
30158,15,2,0,NA,NA,NA,
30158,16,2,0,NA,NA,NA,
30158,17,2,0,NA,NA,NA,
30158,18,2,0,NA,NA,NA,
30158,19,2,0,NA,NA,NA,
30158,20,2,0,NA,NA,NA,
30158,21,2,0,NA,NA,NA,
30158,22,2,0,NA,NA,NA,
30158,23,2,0,NA,NA,NA,
30158,24,2,0,NA,NA,NA,
30158,25,2,0,NA,NA,NA,
30158,26,2,0,NA,NA,NA,
30158,27,2,0,NA,NA,NA,
30158,28,2,0,NA,NA,NA,
30158,29,2,0,NA,NA,NA,
30158,30,2,0,NA,NA,NA,
30158,31,2,0,NA,NA,NA,
30158,32,2,0,NA,NA,NA,
30158,33,2,0,NA,NA,NA,
30159,1,1,1,13,13,0,
30159,2,2,0,NA,NA,NA,
30159,3,2,0,NA,NA,NA,
30159,4,2,0,NA,NA,NA,
30159,5,2,0,NA,NA,NA,
30159,6,2,0,NA,NA,NA,
30159,7,2,0,NA,NA,NA,
30159,8,2,0,NA,NA,NA,
30159,9,2,0,NA,NA,NA,
30159,10,2,0,NA,NA,NA,
30159,11,2,0,NA,NA,NA,
30159,12,1,1,13,13,0,
30159,13,2,0,NA,NA,NA,
30159,14,2,0,NA,NA,NA,
30159,15,2,0,NA,NA,NA,
30159,16,2,0,NA,NA,NA,
30159,17,2,0,NA,NA,NA,
30159,18,2,0,NA,NA,NA,
30159,19,1,1,13,13,0,
30159,20,2,0,NA,NA,NA,
30159,21,2,0,NA,NA,NA,
30159,22,2,0,NA,NA,NA,
30159,23,2,0,NA,NA,NA,
30159,24,2,0,NA,NA,NA,
30159,25,2,0,NA,NA,NA,
30159,26,2,0,NA,NA,NA,
30159,27,2,0,NA,NA,NA,
30159,28,2,0,NA,NA,NA,
30159,29,2,0,NA,NA,NA,
30159,30,2,0,NA,NA,NA,
30159,31,2,0,NA,NA,NA,
30159,32,2,0,NA,NA,NA,
30159,33,2,0,NA,NA,NA,
30160,1,1,1,57,50,7,
30160,2,2,0,NA,NA,NA,
30160,3,2,0,NA,NA,NA,
30160,4,2,0,NA,NA,NA,
30160,5,2,0,NA,NA,NA,
30160,6,2,0,NA,NA,NA,
30160,7,2,0,NA,NA,NA,
30160,8,2,0,NA,NA,NA,
30160,9,2,0,NA,NA,NA,
30160,10,2,0,NA,NA,NA,
30160,11,2,0,NA,NA,NA,
30160,12,2,0,NA,NA,NA,
30160,13,1,1,57,50,7,
30160,14,2,0,NA,NA,NA,
30160,15,2,0,NA,NA,NA,
30160,16,2,0,NA,NA,NA,
30160,17,2,0,NA,NA,NA,
30160,18,2,0,NA,NA,NA,
30160,19,1,1,22,15,7,
30160,20,2,0,NA,NA,NA,
30160,21,2,0,NA,NA,NA,
30160,22,2,0,NA,NA,NA,
30160,23,2,0,NA,NA,NA,
30160,24,1,1,57,50,7,
30160,25,2,0,NA,NA,NA,
30160,26,2,0,NA,NA,NA,
30160,27,2,0,NA,NA,NA,
30160,28,1,1,57,50,7,
30160,29,2,0,NA,NA,NA,
30160,30,2,0,NA,NA,NA,
30160,31,2,0,NA,NA,NA,
30160,32,2,0,NA,NA,NA,
30160,33,2,0,NA,NA,NA,
30161,1,1,1,29,25,4,
30161,2,2,0,NA,NA,NA,
30161,3,2,0,NA,NA,NA,
30161,4,2,0,NA,NA,NA,
30161,5,2,0,NA,NA,NA,
30161,6,2,0,NA,NA,NA,
30161,7,2,0,NA,NA,NA,
30161,8,2,0,NA,NA,NA,
30161,9,2,0,NA,NA,NA,
30161,10,2,0,NA,NA,NA,
30161,11,2,0,NA,NA,NA,
30161,12,2,0,NA,NA,NA,
30161,13,2,0,NA,NA,NA,
30161,14,2,0,NA,NA,NA,
30161,15,2,0,NA,NA,NA,
30161,16,2,0,NA,NA,NA,
30161,17,2,0,NA,NA,NA,
30161,18,2,0,NA,NA,NA,
30161,19,2,0,NA,NA,NA,
30161,20,2,0,NA,NA,NA,
30161,21,2,0,NA,NA,NA,
30161,22,2,0,NA,NA,NA,
30161,23,2,0,NA,NA,NA,
30161,24,2,0,NA,NA,NA,
30161,25,2,0,NA,NA,NA,
30161,26,2,0,NA,NA,NA,
30161,27,2,0,NA,NA,NA,
30161,28,2,0,NA,NA,NA,
30161,29,2,0,NA,NA,NA,
30161,30,2,0,NA,NA,NA,
30161,31,2,0,NA,NA,NA,
30161,32,2,0,NA,NA,NA,
30161,33,2,0,NA,NA,NA,
30162,1,1,1,2,2,0,
30162,2,2,0,NA,NA,NA,
30162,3,2,0,NA,NA,NA,
30162,4,2,0,NA,NA,NA,
30162,5,2,0,NA,NA,NA,
30162,6,2,0,NA,NA,NA,
30162,7,2,0,NA,NA,NA,
30162,8,2,0,NA,NA,NA,
30162,9,2,0,NA,NA,NA,
30162,10,2,0,NA,NA,NA,
30162,11,2,0,NA,NA,NA,
30162,12,2,0,NA,NA,NA,
30162,13,2,0,NA,NA,NA,
30162,14,2,0,NA,NA,NA,
30162,15,2,0,NA,NA,NA,
30162,16,2,0,NA,NA,NA,
30162,17,2,0,NA,NA,NA,
30162,18,2,0,NA,NA,NA,
30162,19,2,0,NA,NA,NA,
30162,20,2,0,NA,NA,NA,
30162,21,2,0,NA,NA,NA,
30162,22,2,0,NA,NA,NA,
30162,23,2,0,NA,NA,NA,
30162,24,2,0,NA,NA,NA,
30162,25,2,0,NA,NA,NA,
30162,26,2,0,NA,NA,NA,
30162,27,2,0,NA,NA,NA,
30162,28,2,0,NA,NA,NA,
30162,29,2,0,NA,NA,NA,
30162,30,2,0,NA,NA,NA,
30162,31,2,0,NA,NA,NA,
30162,32,2,0,NA,NA,NA,
30162,33,2,0,NA,NA,NA,
30163,1,1,1,18,18,0,
30163,2,2,0,NA,NA,NA,
30163,3,2,0,NA,NA,NA,
30163,4,2,0,NA,NA,NA,
30163,5,2,0,NA,NA,NA,
30163,6,2,0,NA,NA,NA,
30163,7,2,0,NA,NA,NA,
30163,8,2,0,NA,NA,NA,
30163,9,2,0,NA,NA,NA,
30163,10,2,0,NA,NA,NA,
30163,11,2,0,NA,NA,NA,
30163,12,2,0,NA,NA,NA,
30163,13,2,0,NA,NA,NA,
30163,14,2,0,NA,NA,NA,
30163,15,2,0,NA,NA,NA,
30163,16,2,0,NA,NA,NA,
30163,17,2,0,NA,NA,NA,
30163,18,2,0,NA,NA,NA,
30163,19,1,1,18,18,0,
30163,20,2,0,NA,NA,NA,
30163,21,2,0,NA,NA,NA,
30163,22,2,0,NA,NA,NA,
30163,23,2,0,NA,NA,NA,
30163,24,2,0,NA,NA,NA,
30163,25,2,0,NA,NA,NA,
30163,26,2,0,NA,NA,NA,
30163,27,2,0,NA,NA,NA,
30163,28,2,0,NA,NA,NA,
30163,29,2,0,NA,NA,NA,
30163,30,2,0,NA,NA,NA,
30163,31,2,0,NA,NA,NA,
30163,32,2,0,NA,NA,NA,
30163,33,2,0,NA,NA,NA,
30164,1,1,1,13,12,1,
30164,2,2,0,NA,NA,NA,
30164,3,2,0,NA,NA,NA,
30164,4,2,0,NA,NA,NA,
30164,5,2,0,NA,NA,NA,
30164,6,2,0,NA,NA,NA,
30164,7,2,0,NA,NA,NA,
30164,8,2,0,NA,NA,NA,
30164,9,2,0,NA,NA,NA,
30164,10,2,0,NA,NA,NA,
30164,11,2,0,NA,NA,NA,
30164,12,2,0,NA,NA,NA,
30164,13,2,0,NA,NA,NA,
30164,14,2,0,NA,NA,NA,
30164,15,2,0,NA,NA,NA,
30164,16,2,0,NA,NA,NA,
30164,17,2,0,NA,NA,NA,
30164,18,2,0,NA,NA,NA,
30164,19,1,1,13,12,1,
30164,20,2,0,NA,NA,NA,
30164,21,2,0,NA,NA,NA,
30164,22,2,0,NA,NA,NA,
30164,23,2,0,NA,NA,NA,
30164,24,2,0,NA,NA,NA,
30164,25,2,0,NA,NA,NA,
30164,26,2,0,NA,NA,NA,
30164,27,2,0,NA,NA,NA,
30164,28,2,0,NA,NA,NA,
30164,29,2,0,NA,NA,NA,
30164,30,2,0,NA,NA,NA,
30164,31,2,0,NA,NA,NA,
30164,32,2,0,NA,NA,NA,
30164,33,2,0,NA,NA,NA,
30165,1,1,1,8,8,0,
30165,2,2,0,NA,NA,NA,
30165,3,2,0,NA,NA,NA,
30165,4,2,0,NA,NA,NA,
30165,5,2,0,NA,NA,NA,
30165,6,2,0,NA,NA,NA,
30165,7,2,0,NA,NA,NA,
30165,8,2,0,NA,NA,NA,
30165,9,2,0,NA,NA,NA,
30165,10,2,0,NA,NA,NA,
30165,11,2,0,NA,NA,NA,
30165,12,2,0,NA,NA,NA,
30165,13,2,0,NA,NA,NA,
30165,14,2,0,NA,NA,NA,
30165,15,2,0,NA,NA,NA,
30165,16,2,0,NA,NA,NA,
30165,17,2,0,NA,NA,NA,
30165,18,2,0,NA,NA,NA,
30165,19,2,0,NA,NA,NA,
30165,20,2,0,NA,NA,NA,
30165,21,2,0,NA,NA,NA,
30165,22,2,0,NA,NA,NA,
30165,23,2,0,NA,NA,NA,
30165,24,2,0,NA,NA,NA,
30165,25,2,0,NA,NA,NA,
30165,26,2,0,NA,NA,NA,
30165,27,2,0,NA,NA,NA,
30165,28,2,0,NA,NA,NA,
30165,29,2,0,NA,NA,NA,
30165,30,2,0,NA,NA,NA,
30165,31,2,0,NA,NA,NA,
30165,32,2,0,NA,NA,NA,
30165,33,2,0,NA,NA,NA,
30166,1,1,1,13,10,3,
30166,2,2,0,NA,NA,NA,
30166,3,2,0,NA,NA,NA,
30166,4,1,1,13,10,3,
30166,5,2,0,NA,NA,NA,
30166,6,2,0,NA,NA,NA,
30166,7,2,0,NA,NA,NA,
30166,8,2,0,NA,NA,NA,
30166,9,2,0,NA,NA,NA,
30166,10,2,0,NA,NA,NA,
30166,11,2,0,NA,NA,NA,
30166,12,1,1,13,10,3,
30166,13,2,0,NA,NA,NA,
30166,14,2,0,NA,NA,NA,
30166,15,2,0,NA,NA,NA,
30166,16,2,0,NA,NA,NA,
30166,17,2,0,NA,NA,NA,
30166,18,2,0,NA,NA,NA,
30166,19,1,1,13,10,3,
30166,20,2,0,NA,NA,NA,
30166,21,2,0,NA,NA,NA,
30166,22,2,0,NA,NA,NA,
30166,23,2,0,NA,NA,NA,
30166,24,2,0,NA,NA,NA,
30166,25,2,0,NA,NA,NA,
30166,26,2,0,NA,NA,NA,
30166,27,2,0,NA,NA,NA,
30166,28,1,1,13,10,3,
30166,29,2,0,NA,NA,NA,
30166,30,2,0,NA,NA,NA,
30166,31,2,0,NA,NA,NA,
30166,32,2,0,NA,NA,NA,
30166,33,2,0,NA,NA,NA,
30167,1,1,1,21,17,4,
30167,2,2,0,NA,NA,NA,
30167,3,1,1,21,17,4,
30167,4,1,2,NA,NA,NA,
30167,5,1,2,NA,NA,NA,
30167,6,1,2,NA,NA,NA,
30167,7,1,2,NA,NA,NA,
30167,8,2,0,NA,NA,NA,
30167,9,1,2,NA,NA,NA,
30167,10,2,0,NA,NA,NA,
30167,11,2,0,NA,NA,NA,
30167,12,1,1,21,17,4,
30167,13,2,0,NA,NA,NA,
30167,14,2,0,NA,NA,NA,
30167,15,1,1,20,16,4,
30167,16,2,0,NA,NA,NA,
30167,17,2,0,NA,NA,NA,
30167,18,2,0,NA,NA,NA,
30167,19,1,1,20,16,4,
30167,20,2,0,NA,NA,NA,
30167,21,2,0,NA,NA,NA,
30167,22,1,2,NA,NA,NA,
30167,23,2,0,NA,NA,NA,
30167,24,2,0,NA,NA,NA,
30167,25,2,0,NA,NA,NA,
30167,26,1,1,20,16,4,
30167,27,1,1,20,16,4,
30167,28,1,1,20,16,4,
30167,29,2,0,NA,NA,NA,
30167,30,2,0,NA,NA,NA,
30167,31,2,0,NA,NA,NA,
30167,32,2,0,NA,NA,NA,
30167,33,2,0,NA,NA,NA,
30168,1,1,1,19,17,2,
30168,2,2,0,NA,NA,NA,
30168,3,2,0,NA,NA,NA,
30168,4,2,0,NA,NA,NA,
30168,5,2,0,NA,NA,NA,
30168,6,2,0,NA,NA,NA,
30168,7,2,0,NA,NA,NA,
30168,8,2,0,NA,NA,NA,
30168,9,2,0,NA,NA,NA,
30168,10,2,0,NA,NA,NA,
30168,11,2,0,NA,NA,NA,
30168,12,2,0,NA,NA,NA,
30168,13,2,0,NA,NA,NA,
30168,14,2,0,NA,NA,NA,
30168,15,2,0,NA,NA,NA,
30168,16,2,0,NA,NA,NA,
30168,17,2,0,NA,NA,NA,
30168,18,1,1,19,17,2,
30168,19,1,1,19,17,2,
30168,20,2,0,NA,NA,NA,
30168,21,2,0,NA,NA,NA,
30168,22,1,1,2,0,2,
30168,23,2,0,NA,NA,NA,
30168,24,2,0,NA,NA,NA,
30168,25,2,0,NA,NA,NA,
30168,26,2,0,NA,NA,NA,
30168,27,2,0,NA,NA,NA,
30168,28,2,0,NA,NA,NA,
30168,29,2,0,NA,NA,NA,
30168,30,2,0,NA,NA,NA,
30168,31,2,0,NA,NA,NA,
30168,32,2,0,NA,NA,NA,
30168,33,2,0,NA,NA,NA,
30169,1,9,97,NSS,NSS,NSS,
30169,2,9,97,NSS,NSS,NSS,
30169,3,9,97,NSS,NSS,NSS,
30169,4,9,97,NSS,NSS,NSS,
30169,5,9,97,NSS,NSS,NSS,
30169,6,9,97,NSS,NSS,NSS,
30169,7,9,97,NSS,NSS,NSS,
30169,8,9,97,NSS,NSS,NSS,
30169,9,9,97,NSS,NSS,NSS,
30169,10,9,97,NSS,NSS,NSS,
30169,11,9,97,NSS,NSS,NSS,
30169,12,9,97,NSS,NSS,NSS,
30169,13,9,97,NSS,NSS,NSS,
30169,14,9,97,NSS,NSS,NSS,
30169,15,9,97,NSS,NSS,NSS,
30169,16,9,97,NSS,NSS,NSS,
30169,17,9,97,NSS,NSS,NSS,
30169,18,9,97,NSS,NSS,NSS,
30169,19,9,97,NSS,NSS,NSS,
30169,20,9,97,NSS,NSS,NSS,
30169,21,9,97,NSS,NSS,NSS,
30169,22,9,97,NSS,NSS,NSS,
30169,23,9,97,NSS,NSS,NSS,
30169,24,9,97,NSS,NSS,NSS,
30169,25,9,97,NSS,NSS,NSS,
30169,26,9,97,NSS,NSS,NSS,
30169,27,9,97,NSS,NSS,NSS,
30169,28,9,97,NSS,NSS,NSS,
30169,29,9,97,NSS,NSS,NSS,
30169,30,9,97,NSS,NSS,NSS,
30169,31,9,97,NSS,NSS,NSS,
30169,32,9,97,NSS,NSS,NSS,
30169,33,9,97,NSS,NSS,NSS,
30170,1,1,1,12,10,2,
30170,2,2,0,NA,NA,NA,
30170,3,2,0,NA,NA,NA,
30170,4,2,0,NA,NA,NA,
30170,5,2,0,NA,NA,NA,
30170,6,2,0,NA,NA,NA,
30170,7,2,0,NA,NA,NA,
30170,8,2,0,NA,NA,NA,
30170,9,2,0,NA,NA,NA,
30170,10,2,0,NA,NA,NA,
30170,11,2,0,NA,NA,NA,
30170,12,1,1,12,10,2,
30170,13,2,0,NA,NA,NA,
30170,14,2,0,NA,NA,NA,
30170,15,2,0,NA,NA,NA,
30170,16,2,0,NA,NA,NA,
30170,17,2,0,NA,NA,NA,
30170,18,2,0,NA,NA,NA,
30170,19,1,1,12,10,2,
30170,20,2,0,NA,NA,NA,
30170,21,2,0,NA,NA,NA,
30170,22,2,0,NA,NA,NA,
30170,23,2,0,NA,NA,NA,
30170,24,2,0,NA,NA,NA,
30170,25,2,0,NA,NA,NA,
30170,26,2,0,NA,NA,NA,
30170,27,1,1,12,10,2,
30170,28,2,0,NA,NA,NA,
30170,29,2,0,NA,NA,NA,
30170,30,2,0,NA,NA,NA,
30170,31,2,0,NA,NA,NA,
30170,32,2,0,NA,NA,NA,
30170,33,2,0,NA,NA,NA,
30171,1,1,1,15,12,3,
30171,2,9,97,NSS,NSS,NSS,
30171,3,9,97,NSS,NSS,NSS,
30171,4,9,97,NSS,NSS,NSS,
30171,5,9,97,NSS,NSS,NSS,
30171,6,9,97,NSS,NSS,NSS,
30171,7,9,97,NSS,NSS,NSS,
30171,8,9,97,NSS,NSS,NSS,
30171,9,9,97,NSS,NSS,NSS,
30171,10,9,97,NSS,NSS,NSS,
30171,11,9,97,NSS,NSS,NSS,
30171,12,9,97,NSS,NSS,NSS,
30171,13,9,97,NSS,NSS,NSS,
30171,14,9,97,NSS,NSS,NSS,
30171,15,9,97,NSS,NSS,NSS,
30171,16,9,97,NSS,NSS,NSS,
30171,17,9,97,NSS,NSS,NSS,
30171,18,1,1,15,12,3,
30171,19,1,1,15,12,3,
30171,20,9,97,NSS,NSS,NSS,
30171,21,9,97,NSS,NSS,NSS,
30171,22,9,97,NSS,NSS,NSS,
30171,23,9,97,NSS,NSS,NSS,
30171,24,9,97,NSS,NSS,NSS,
30171,25,9,97,NSS,NSS,NSS,
30171,26,9,97,NSS,NSS,NSS,
30171,27,9,97,NSS,NSS,NSS,
30171,28,9,97,NSS,NSS,NSS,
30171,29,9,97,NSS,NSS,NSS,
30171,30,9,97,NSS,NSS,NSS,
30171,31,9,97,NSS,NSS,NSS,
30171,32,9,97,NSS,NSS,NSS,
30171,33,9,97,NSS,NSS,NSS,
30172,1,1,1,23,22,1,
30172,2,2,0,NA,NA,NA,
30172,3,2,0,NA,NA,NA,
30172,4,2,0,NA,NA,NA,
30172,5,2,0,NA,NA,NA,
30172,6,2,0,NA,NA,NA,
30172,7,2,0,NA,NA,NA,
30172,8,2,0,NA,NA,NA,
30172,9,2,0,NA,NA,NA,
30172,10,2,0,NA,NA,NA,
30172,11,2,0,NA,NA,NA,
30172,12,1,1,6,6,0,
30172,13,2,0,NA,NA,NA,
30172,14,2,0,NA,NA,NA,
30172,15,2,0,NA,NA,NA,
30172,16,2,0,NA,NA,NA,
30172,17,2,0,NA,NA,NA,
30172,18,2,0,NA,NA,NA,
30172,19,2,0,NA,NA,NA,
30172,20,2,0,NA,NA,NA,
30172,21,2,0,NA,NA,NA,
30172,22,2,0,NA,NA,NA,
30172,23,2,0,NA,NA,NA,
30172,24,2,0,NA,NA,NA,
30172,25,2,0,NA,NA,NA,
30172,26,2,0,NA,NA,NA,
30172,27,2,0,NA,NA,NA,
30172,28,2,0,NA,NA,NA,
30172,29,2,0,NA,NA,NA,
30172,30,2,0,NA,NA,NA,
30172,31,2,0,NA,NA,NA,
30172,32,1,1,23,22,1,
30172,33,2,0,NA,NA,NA,
30173,1,1,1,32,28,4,
30173,2,2,0,NA,NA,NA,
30173,3,2,0,NA,NA,NA,
