ubicageo_f,aniorefe_b,rnsnni1,forfastt,forfas1,forfas2,forfas3
31060,2,1,716237.28,716237.28,0,0
31061,1,1,NSS,NSS,0,0
31061,2,1,NSS,NSS,0,0
31062,1,1,3368139.84,3368139.84,0,0
31062,2,1,3762307.75,3762307.75,0,0
31063,1,1,2336300,2336300,0,0
31063,2,1,1300000,1300000,0,0
31064,1,1,1097832,1097832,0,0
31064,2,1,1168471.33,1168471.33,0,0
31065,1,1,1366968.42,1366968.42,0,0
31065,2,2,NA,NA,NA,NA
31066,1,1,2181876.31,2181876.31,0,0
31066,2,1,3280401.3,3280401.3,0,0
31067,1,1,6488244,6488244,0,0
31067,2,1,7533481,7533481,0,0
31068,1,1,2255922.8,2255922.8,0,0
31068,2,1,2402500.44,2402500.44,0,0
31069,1,1,5787336,5787336,0,0
31069,2,1,6719281,6719281,0,0
31070,1,1,2563289.2,2563289.2,0,0
31070,2,1,2975774.8,2975774.8,0,0
31071,1,1,125808.79,125808.79,0,0
31071,2,1,146056.93,146056.93,0,0
31072,1,1,1198515,1198515,0,0
31072,2,1,1378075,1378075,0,0
31073,1,1,3650554,3650554,0,0
31073,2,1,43344239,4344239,0,0
31074,1,1,2562837,2562837,0,0
31074,2,1,2952268,2952268,0,0
31075,1,1,2526752.62,2526752.62,0,0
31075,2,1,2454870.02,2454870.02,0,0
31076,1,1,10136541,10136541,0,0
31076,2,1,11254269,11254269,0,0
31077,1,1,1755085.37,1755085.37,0,0
31077,2,1,2010576.5,2010576.5,0,0
31078,1,1,2396085.6,2396085.6,0,0
31078,2,1,2772961.57,2772961.57,0,0
31079,1,1,30312957,30312957,0,0
31079,2,1,33766502,33766502,0,0
31080,1,1,7490885.45,7490885.45,0,0
31080,2,1,8177915,8177915,0,0
31081,1,1,2165328,2165328,0,0
31081,2,1,2514012,2514012,0,0
31082,1,1,2230480.44,2230480.44,0,0
31082,2,1,2593462.26,2593462.26,0,0
31083,1,1,1269944,1269944,0,0
31083,2,1,1421117,1421117,0,0
31084,1,1,4541712,4541712,0,0
31084,2,1,5273544.63,5273544.63,0,0
31085,1,1,5804587.89,5804587.89,0,0
31085,2,1,6343182.39,6343182.39,0,0
31086,1,1,1376652,1376652,0,0
31086,2,1,1582894,1582894,0,0
31087,1,1,3859840,3859840,0,0
31087,2,1,4054821,4054821,0,0
31088,1,1,1237249.68,1237249.68,0,0
31088,2,1,1436554.38,1436554.38,0,0
31089,1,1,19155585.57,19155585.57,0,0
31089,2,1,19050247.27,19050247.27,0,0
31090,1,1,4857602.02,4857602.02,0,0
31090,2,1,5643507.93,5643507.93,0,0
31091,1,1,8529626,8529626,0,0
31091,2,1,9468276.67,9468276.67,0,0
31092,1,1,5502880.06,5502880.06,0,0
31092,2,1,5932748.16,5932748.16,0,0
31093,1,1,12704443,12704443,0,0
31093,2,1,13699436,13699436,0,0
31094,1,1,3513627.1,3513627.1,0,0
31094,2,1,4079745.05,4079745.05,0,0
31095,1,1,3672348,3672348,0,0
31095,2,1,4263712,4263712,0,0
31096,1,1,55441142,55441142,0,0
31096,2,1,60450297,60450297,0,0
31097,1,1,2515604,2515604,0,0
31097,2,1,2733887,2733887,0,0
31098,1,1,10550480,10550480,0,0
31098,2,1,11496788,11496788,0,0
31099,1,1,2722370.38,2722370.38,0,0
31099,2,1,3140635.72,3140635.72,0,0
31100,1,1,2629885,2629885,0,0
31100,2,1,3034056,3034056,0,0
31101,1,1,31526850.74,31526850.74,0,0
31101,2,1,37565605.25,37565605.25,0,0
31102,1,1,55156212,55156212,0,0
31102,2,1,64044467.73,64044467.73,0,0
31103,1,1,2227284,2227284,0,0
31103,2,1,2560980,2560980,0,0
31104,1,1,10553946.94,10553946.94,0,0
31104,2,1,12241756,12241756,0,0
31105,1,1,2220617,2220617,0,0
31105,2,1,2443727,2443727,0,0
31106,1,1,1429787.49,1429787.49,0,0
31106,2,1,1659867.87,1659867.87,0,0
32001,1,1,4184547,4184547,0,0
32001,2,1,4418000,4418000,0,0
32002,1,0,NA,NA,NA,NA
32002,2,0,NA,NA,NA,NA
32003,1,2,NA,NA,NA,NA
32003,2,2,NA,NA,NA,NA
32004,1,1,1901882,1901882,0,0
32004,2,1,3338505,3338505,0,0
32005,1,2,NA,NA,NA,NA
32005,2,2,NA,NA,NA,NA
32006,1,2,NA,NA,NA,NA
32006,2,2,NA,NA,NA,NA
32007,1,1,2154063,2154063,0,0
32007,2,1,1135031,1135031,0,0
32008,1,2,NA,NA,NA,NA
32008,2,1,899407.76,899407.76,0,0
32009,1,1,580000,580000,0,0
32009,2,1,590000,590000,0,0
32010,1,1,45252435.88,45252435.88,0,0
32010,2,1,47280174.77,47280174.77,0,0
32011,1,1,477971.47,477971.47,0,0
32011,2,1,327656.76,327656.76,0,0
32012,1,2,NA,NA,NA,NA
32012,2,2,NA,NA,NA,NA
32013,1,2,NA,NA,NA,NA
32013,2,2,NA,NA,NA,NA
32014,1,2,NA,NA,NA,NA
32014,2,2,NA,NA,NA,NA
32015,1,2,NA,NA,NA,NA
32015,2,2,NA,NA,NA,NA
32016,1,9,NSS,NSS,NSS,NSS
32016,2,9,NSS,NSS,NSS,NSS
32017,1,1,47994837,47994837,0,0
32017,2,1,51524024,50524024,1000000,0
32018,1,2,NA,NA,NA,NA
32018,2,2,NA,NA,NA,NA
32019,1,1,2000000,2000000,0,0
32019,2,1,1500000,1500000,0,0
32020,1,9,NSS,NSS,NSS,NSS
32020,2,9,NSS,NSS,NSS,NSS
32021,1,2,NA,NA,NA,NA
32021,2,2,NA,NA,NA,NA
32022,1,9,NSS,NSS,NSS,NSS
32022,2,9,NSS,NSS,NSS,NSS
32023,1,2,NA,NA,NA,NA
32023,2,2,NA,NA,NA,NA
32024,1,1,3889048.24,3889048.24,0,0
32024,2,2,NA,NA,NA,NA
32025,1,9,NSS,NSS,NSS,NSS
32025,2,9,NSS,NSS,NSS,NSS
32026,1,2,NA,NA,NA,NA
32026,2,2,NA,NA,NA,NA
32027,1,2,NA,NA,NA,NA
32027,2,2,NA,NA,NA,NA
32028,1,1,889006,889006,0,0
32028,2,1,910206,910206,0,0
32029,1,2,NA,NA,NA,NA
32029,2,2,NA,NA,NA,NA
32030,1,2,NA,NA,NA,NA
32030,2,2,NA,NA,NA,NA
32031,1,2,NA,NA,NA,NA
32031,2,2,NA,NA,NA,NA
32032,1,1,2160000,2160000,0,0
32032,2,1,4081706.53,4081706.53,0,0
32033,1,9,NSS,NSS,NSS,NSS
32033,2,9,NSS,NSS,NSS,NSS
32034,1,2,NA,NA,NA,NA
32034,2,2,NA,NA,NA,NA
32035,1,2,NA,NA,NA,NA
32035,2,2,NA,NA,NA,NA
32036,1,1,2988932.8,2988932.8,0,0
32036,2,1,3274798.2,3274798.2,0,0
32037,1,2,NA,NA,NA,NA
32037,2,2,NA,NA,NA,NA
32038,1,1,10059277.11,10059277.11,0,0
32038,2,1,26482134.29,26482134.29,0,0
32039,1,2,NA,NA,NA,NA
32039,2,2,NA,NA,NA,NA
32040,1,9,NSS,NSS,NSS,NSS
32040,2,9,NSS,NSS,NSS,NSS
32041,1,2,NA,NA,NA,NA
32041,2,2,NA,NA,NA,NA
32042,1,9,NSS,NSS,NSS,NSS
32042,2,9,NSS,NSS,NSS,NSS
32043,1,2,NA,NA,NA,NA
32043,2,2,NA,NA,NA,NA
32044,1,2,NA,NA,NA,NA
32044,2,2,NA,NA,NA,NA
32045,1,1,2018497.25,2018497.25,0,0
32045,2,1,2219642.14,2219642.14,0,0
32046,1,2,NA,NA,NA,NA
32046,2,2,NA,NA,NA,NA
32047,1,1,1308634,1308634,0,0
32047,2,1,1647333,1647333,0,0
32048,1,2,NA,NA,NA,NA
32048,2,2,NA,NA,NA,NA
32049,1,2,NA,NA,NA,NA
32049,2,2,NA,NA,NA,NA
32050,1,2,NA,NA,NA,NA
32050,2,2,NA,NA,NA,NA
32051,1,2,NA,NA,NA,NA
32051,2,2,NA,NA,NA,NA
32052,1,9,NSS,NSS,NSS,NSS
32052,2,9,NSS,NSS,NSS,NSS
32053,1,1,1629573.56,1629573.56,0,0
32053,2,1,2154432.15,2154432.15,0,0
32054,1,2,NA,NA,NA,NA
32054,2,2,NA,NA,NA,NA
32055,1,2,NA,NA,NA,NA
32055,2,2,NA,NA,NA,NA
32056,1,2,NA,NA,NA,NA
32056,2,1,5226440,5226440,0,0
32057,1,2,NA,NA,NA,NA
32057,2,2,NA,NA,NA,NA
32058,1,1,979039.21,979039.21,0,0
32058,2,1,1308100.2,1308100.2,0,0
