ubicageo_f,capobg1,capobg2,capobg3,capobg4,capobg5,capobg6,capobg7,capobg8,capobg9,capobgne
30018,1490489,0,0,0,0,0,0,0,0,
30019,1248000,500000,766634.9,0,0,0,0,0,0,
30020,3072479.88,1093002.15,1504245.54,0,1614000,1355626.69,0,0,0,
30021,4827822.92,623876.04,207301.26,0,147147.3,0,0,0,0,
30022,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1190590.45
30023,8472423.47,2591957.9,1257837,0,100000,0,0,0,0,
30024,3884485.36,1117897.81,130016.78,0,0,0,0,0,0,
30025,4260446.26,0,0,0,0,0,0,0,0,
30026,3156367.66,158554.4,15000,0,0,0,0,0,0,
30027,3127849.85,103434.17,0,0,0,0,0,0,0,
30028,0,0,5714334,0,0,0,0,0,0,
30029,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4902847.71
30030,6550207.47,1189456.58,391666.87,0,1614960,0,0,0,0,
30031,70010.76,23336.92,23336.92,0,0,0,0,0,0,
30032,9341054.97,0,0,0,0,0,0,0,0,
30033,3350000,2300000,0,0,0,0,0,0,0,
30034,5102520.09,0,40020.03,0,0,0,0,0,0,
30035,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,3632548.33
30036,3424630.1,0,0,0,0,0,0,0,0,
30037,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,331216.45
30038,16495782.23,7000009.1,31120064.54,0,7848605.12,4536692.61,0,0,1711023.98,
30039,0,0,155286255,0,0,0,0,0,0,
30040,1436876.29,0,0,0,0,0,0,0,0,
30041,502523.79,NSS,NSS,0,0,0,0,0,0,
30042,2785702.03,831166.62,0,0,0,0,0,0,0,
30043,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,194312.25
30044,54726953.56,6085148.3,1459855.66,0,7246917.96,0,0,0,0,
30045,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30046,2353343.61,1272009.53,568648.05,0,298547.81,0,0,0,0,
30047,246582.13,0,0,0,0,0,0,0,0,
30048,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30049,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,7411872.99
30050,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30051,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,9981372
30052,3006836.03,663896.64,6645,0,0,0,0,0,0,
30053,1897274.35,0,1264849.56,0,0,0,0,0,0,
30054,1909821.6,228700,11869,0,0,0,0,0,0,
30055,3480200,120000,0,0,0,0,0,0,0,
30056,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,1328629.84
30057,2858354,1351499.8,335438,0,468500,84548.79,0,0,0,
30058,12045713.87,2818495.26,666738.02,0,0,0,0,0,0,
30059,1500000,76000,700300,1984200,170000,0,0,0,0,
30060,3528219,1592620.49,200000,0,0,0,0,0,0,
30061,20021797.94,2474225.94,1190449.17,5068.8,532878.84,0,0,0,0,
30062,1800000,2000000,586883,0,0,0,0,0,0,
30063,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30064,1431316,212677,190000,0,0,0,0,0,0,
30065,10527537.2,3842729.03,397749.77,0,0,0,0,0,0,
30066,7359277.33,0,0,0,0,0,0,0,0,
30067,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,89117.64
30068,3792178.86,1302849.35,581475.65,0,0,0,0,0,0,
30069,3500000,606469.4,191775.45,0,0,0,0,0,0,
30070,2565253.76,697118.56,331357.17,0,511500,0,0,0,0,
30071,5679311.97,0,0,0,0,0,0,0,0,
30072,0,0,0,0,0,0,0,0,0,
30073,8921124.05,4124641.69,36573.69,0,0,0,0,0,0,
30074,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30075,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30076,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30077,10729189,1362483.82,30703.72,0,0,0,0,0,0,
30078,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,3092798.04
30079,1865460.91,730000,231224,0,0,0,0,0,0,
30080,3549689.78,942080.33,0,0,0,0,0,0,0,
30081,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,9682210.95
30082,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30083,23242805.7,4055698.12,490727.82,0,0,0,0,0,0,
30084,1927129,0,0,0,0,0,0,0,0,
30085,13547342.95,8967503.41,6585021.24,0,0,0,0,0,0,
30086,9654329.49,1971952.62,1163299.14,0,320592.1,0,0,0,0,
30087,96726149.53,8221099.44,7352148.57,0,3539214.06,0,0,0,0,
30088,998344.91,0,0,0,0,0,0,0,0,
30089,7012992.83,334051.23,1726221.13,0,0,0,0,0,0,
30090,1636025,0,0,0,0,0,0,0,0,
30091,13454038.85,249972.86,0,0,0,0,0,0,0,
30092,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30093,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30094,5790073,639064.53,198433.47,0,0,0,0,0,0,
30095,4999775,0,0,0,0,0,0,0,0,
30096,681897.3,140902.8,0,0,210456.11,119085.43,0,0,0,
30097,0,150000,80000,0,150000,0,0,0,0,
30098,1475884.73,235398,0,0,0,0,0,0,0,
30099,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30100,4628721.91,1950310.29,6457583.93,0,991406.82,1258098.38,0,0,2575118.67,
30101,4325356.58,0,0,0,0,0,0,0,0,
30102,20061921,5426095,319256,0,0,0,0,0,0,
30103,6551006.5,0,0,0,0,0,0,0,0,
30104,0,188141,0,3198030,0,0,2013829,0,0,
30105,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30106,1604283,73869,0,0,0,0,0,0,0,
30107,1944000,99844.21,99169.79,0,48009,0,0,0,0,
30108,0,852533,852533,0,852533.14,0,0,0,0,
30109,16791612.23,1807895.36,0,0,681200,0,0,0,0,
30110,4131725.88,1073951.92,0,0,0,0,0,0,0,
30111,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,12379993.32
30112,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30113,1193015,717753,419722,0,0,0,0,0,0,
30114,2360707.73,96410.41,35097.32,0,0,2843989.43,6930,0,0,
30115,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,15813855
30116,3441162.94,564077.98,37410.08,0,548070.4,0,0,0,0,
30117,0,0,0,0,0,0,0,0,0,
30118,220852588.2,103064541.16,44170517.64,0,0,0,0,0,0,
30119,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30120,2610453.2,557072.11,85035.44,0,15000,0,0,0,0,
30121,3496729,1735000,128062,0,0,0,0,0,0,
30122,523000,1403624,96700,1627465,500000,0,0,0,0,
30123,5328291.24,761750.9,0,71828054,0,0,0,0,0,
30124,39402910.22,290101.85,8859106.94,0,7042159.69,0,0,0,0,
30125,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30126,2878006.8,1190767.92,50615.55,0,0,0,0,0,0,
30127,8615500,3992349,5550372,0,2944000,0,0,0,0,
30128,20585181.15,349837.07,4063716.64,0,3707152.34,0,0,0,0,
30129,3525523,2106433,531191,0,64295,0,0,0,0,
30130,7644167.88,3306818,1080537.75,225250,0,0,0,0,0,
30131,38924205.6,6981412.8,4927166.47,1228443.92,1689481.52,0,0,0,0,
30132,4369151.05,702582.19,199847.48,0,563200,0,0,0,0,
30133,7871365.61,1990027.37,101082.96,0,485000,0,0,0,0,
30134,7650688.85,2177277.07,182291.63,0,0,0,0,0,0,
30135,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30136,2295328.23,0,0,0,0,0,0,0,0,
30137,3955429,0,0,0,0,0,0,0,0,
30138,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30139,1142500,0,0,0,0,0,0,0,0,
30140,1739346.89,340365.66,78180.64,0,84157.04,0,0,0,0,
30141,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30142,11210393.81,4338984.9,800633.17,0,8999,0,0,0,0,
30143,1270781.49,0,0,0,0,0,0,0,0,
30144,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30145,3942074.67,1144258,169057.2,0,1590399,0,0,0,0,
30146,778882.92,0,0,0,0,0,0,0,0,
30147,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30148,0,0,0,0,0,0,0,0,0,
30149,0,640000,0,5938270,0,0,480721,0,0,
30150,2721797,0,0,0,0,0,0,0,0,
30151,632124,0,0,0,0,0,0,0,0,
30152,536216.58,486791.35,0,0,0,0,0,0,0,
30153,1145892.08,328624.2,109407.71,0,261000,0,0,0,0,
30154,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2160000
30155,0,0,0,0,0,0,0,0,0,
30156,4511236,772791.31,1589674.58,0,701446.6,0,0,0,0,
30157,4807063.31,808607.41,0,0,84934.13,0,0,0,0,
30158,3119804.12,91152.8,0,0,439377.72,0,0,0,0,
30159,2304532.2,3452780.8,2997772,0,0,0,0,0,0,
30160,4425508.37,1527593.61,339923.56,0,0,0,0,0,0,
30161,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,10835423.65
30162,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30163,1954402.25,597186.62,8073.36,0,540420,0,0,0,0,
30164,3192203.35,792460.06,0,0,0,0,0,0,0,
30165,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2463946
30166,2978665,0,0,0,0,0,0,0,0,
30167,2017244.65,184669.44,1427854.6,0,0,0,0,0,0,
30168,1052340.16,1535678.15,1938463.77,0,0,0,0,0,0,
30169,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30170,2547061.37,104400,0,0,109663.64,0,0,0,0,
30171,12344422.86,1489805.35,4150142.52,521807.78,2329388,16595763.99,0,0,235156.22,
30172,2090509.62,1206760.17,66787.15,0,0,0,0,0,0,
30173,253708.18,0,207579.42,0,0,0,0,0,0,
30174,19650956.67,3284687.44,0,0,0,0,0,0,0,
30175,3600212.2,2000000,439195.58,0,8000000,0,0,0,0,
30176,1809720.57,208700,0,0,231960,0,0,0,0,
30177,967550.37,24249.97,15401,0,0,0,0,0,0,
30178,3180358.3,0,0,0,0,0,0,0,0,
30179,2035443.05,0,0,0,0,0,0,0,0,
30180,1318572.9,275183.04,125640,0,0,0,0,0,0,
30181,12982538.5,0,12982539.14,0,0,0,0,0,0,
30182,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30183,0,19405793.9,0,0,0,0,0,0,0,
30184,2160357.24,128343.2,305700,0,0,0,0,0,0,
30185,3101258.57,266928.45,363819.4,0,411072.58,0,0,0,0,
30186,1819373.54,138132.04,92278.21,0,0,0,0,0,0,
30187,1621201.74,0,0,0,0,0,0,0,0,
30188,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
30189,65552683.47,8683429.31,2702763.17,339000,129559.24,0,0,0,0,
30190,835028.51,300000,29552.4,0,0,0,0,0,0,
30191,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30192,5807719,1104386,164682,0,0,0,0,0,0,
30193,35807427.58,9384890.42,4396720,0,1679239.2,0,0,0,0,
30194,2424516.45,1211515.47,286873.46,0,0,0,0,0,0,
30195,2617538,150000,0,0,0,0,0,0,0,
30196,3237100.92,0,0,0,0,0,0,0,0,
30197,1461921.08,243791.53,0,0,150418,0,0,0,0,
30198,1568859.24,0,0,0,0,0,0,0,0,
30199,3728646.98,207466,124273.12,0,35900,0,0,0,0,
30200,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,229368.44
30201,9684742,3149225.37,4679495.67,0,6104199.16,7633520.85,0,0,2295733,
30202,3496890.46,1004283.71,719015.2,0,0,0,0,0,0,
30203,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,5921583.31
30204,8715906.4,349315.72,1695904.3,0,0,0,0,0,0,
30205,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30206,7594532.05,1995484.33,1098025.83,0,336418,0,0,0,0,
30207,281434.72,301434.72,300000,0,0,0,0,0,0,
30208,0,0,0,17207.9,0,0,0,0,0,
30209,20000,1700000,100000,3800000,18700,81622,117000,0,0,
30210,4775304.51,140911.9,76928.74,0,0,0,0,0,0,
30211,7860675.04,1438353.09,8828504.87,0,4537677,0,0,0,0,
30212,5953486.2,81432,516516.03,12000,472900,0,0,0,0,
31001,1270202.5,383095.23,3611766.02,0,13990.01,0,0,0,0,
31002,1004606.73,925945.59,6912738.8,57174.08,58346.53,1175915.3,0,0,0,
31003,2564581,1538380,5426063,0,97735,0,0,0,0,
31004,1206914,1539362,2521816,0,0,0,0,0,0,
31005,481513.11,1551471.04,151402.69,0,0,0,0,0,0,
31006,1889828,1816611.68,3276551.76,0,115557.8,0,0,0,0,
31007,1137927.42,1879179.26,155723.72,0,11368,0,0,0,0,
31008,1403972.83,1769907.42,353189.25,0,0,0,0,0,0,
31009,1604137.44,1852282.12,299888.2,0,28860.8,0,0,0,0,
31010,655531.59,978808.12,28177.56,0,0,0,0,0,0,
31011,6650000,0,0,0,0,0,0,0,0,
31012,77778.72,298021,118274.36,0,0,0,0,0,0,
31013,6383852.95,1799641,7312926,0,0,0,0,0,0,
31014,755802.77,901517,145155.42,0,0,0,0,0,0,
31015,1739198,1734681.4,75300.56,0,0,0,0,0,0,
31016,1206966.14,1357782.49,575270.96,0,0,0,0,0,0,
31017,485600,1248300,1541678,0,0,0,0,0,0,
31018,972438.46,1637811.68,118111,0,0,0,0,0,0,
31019,9462050,7773648,11458832,9048,179980,2110370,0,0,11258,
31020,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2038619.3
31021,3505867.33,2695455.68,366484.24,46400,0,0,0,0,0,
31022,1424633.2,1095517.97,18915.06,0,4490,0,0,0,0,
31023,1079218.75,996000,155000,0,0,0,0,0,0,
31024,928876.24,1732889.06,803473.58,0,110453.65,0,0,0,0,
31025,1187353.77,1407484.62,1978642.04,0,0,0,0,0,0,
31026,869296.51,2246292.2,1387037.06,0,49690,0,0,0,0,
31027,1673331.75,1882229.89,133511.13,0,564218.15,0,0,0,0,
31028,741133,2946004.94,2488.99,0,0,0,0,0,0,
31029,1004189.28,3126334.02,74822.4,0,0,0,0,0,0,
31030,1515980.38,1803782.64,302083.97,0,0,0,0,0,0,
31031,1042702.43,1459418.18,515212.6,0,0,0,0,0,0,
31032,4907809.11,343731.75,7354651.36,0,0,0,0,0,226334.49,
31033,2589466.76,7072088,8736563.01,0,80318.95,0,0,0,0,
31034,1013204.62,3434492.94,491311.96,0,135000,0,0,0,146003.34,
31035,1561560,1382828.97,2144110.82,0,0,0,0,0,0,
31036,1787069.78,2113274.4,2292060.3,0,0,0,0,0,0,
31037,1362458,577801.95,1873414.57,0,0,0,0,0,0,
31038,7776589.13,1142733.32,1789414.08,0,626052.35,0,0,0,0,
31039,2313954,0,0,0,0,0,0,0,0,
31040,4643379.38,6825287.19,12180835.97,0,396246.82,0,0,0,0,
31041,32518224.29,10241462.17,45446170.7,0,2927997.05,18479022.5,0,0,0,
31042,1902705.22,373828.73,57922.26,0,0,0,0,0,0,
31043,517854.69,889568,1426091,0,0,0,0,0,0,
31044,1737965.73,1491153.58,319390.37,0,0,0,0,0,0,
31045,803278,1230439,1906561,0,0,0,0,0,0,
31046,1132846.61,1341158.72,1763.96,0,0,0,0,0,0,
31047,1323914.89,634066.69,165637.35,0,0,0,0,0,0,
31048,3856712.29,4651948.53,0,0,0,0,0,0,0,
31049,1135623.61,1542543.69,593600.61,0,0,0,0,0,0,
31050,116559873.3,17713304,17328993,156410,3205968,0,5246860,0,4887518,
31051,942281.68,1678888.51,254273.57,0,100000,0,0,0,0,
31052,6139233.34,5018628.41,560302.47,0,560302.47,0,0,0,0,
31053,2382535,2188700.16,262667.58,0,0,0,0,0,0,
31054,92528,173917,1764710,0,16298,154703,0,0,0,
31055,1114753.26,1021278.41,2428388.35,0,0,0,0,0,0,
31056,6960253,7172010,14315969,0,7899,0,0,0,0,
31057,2058648,2352741.7,2940926,0,0,0,0,0,0,
31058,6399578.28,2721017.62,11631704.4,109791.44,0,0,0,0,0,
31059,37280524.39,16158938,13143812,485358,737610,0,0,0,786608,
31060,2500000,500000,183065.29,0,0,0,0,0,0,
31061,561096,560000,221788,0,0,0,0,0,0,
31062,1565006.92,1370105.18,1090801.57,0,0,0,0,0,0,
31063,1561613.02,1207627.55,190594.69,0,20938,0,0,0,0,
31064,847107.83,602348.08,314460.21,0,0,0,0,0,0,
31065,953822.95,1750332.7,589770.97,0,0,0,0,0,0,
31066,1174164.39,548164.51,1543166.4,0,14906,0,0,0,0,
31067,1816595.16,1888961.35,3460745.64,0,31709.02,0,0,0,835000.02,
31068,1194139,1978488.96,278048.54,0,0,0,0,0,0,
31069,2575484.67,2222263.3,60479.41,0,0,0,0,0,0,
31070,1376637.93,666789.04,1653185.83,0,10638.02,0,0,0,0,
31071,896569,1194324.03,480922.85,0,24850.68,0,0,0,0,
31072,904463.66,882538.87,283485.94,0,5595,0,0,0,0,
31073,2981421.19,2371340.37,1280000,0,0,0,0,0,0,
31074,46314,1615282,1290672,0,0,0,0,0,0,
31075,1267738.28,1134549.76,52582.12,0,0,0,0,0,0,
31076,1135261.17,1065261.17,1005261.17,0,0,935261.18,0,0,0,
31077,1491628,1003779.6,742267.87,0,31726,0,0,0,0,
31078,885400,641719.54,78776.16,0,0,0,0,0,0,
31079,9016120,24575616.7,193443.3,33766502,0,0,0,0,0,
31080,2347976.01,571863.59,56700.41,0,0,0,0,0,0,
31081,1347304.47,604018.77,705126.68,326557.75,114084.32,1473944.43,0,0,0,
31082,1102329.78,2477666.44,60666.07,0,0,0,0,0,0,
31083,1362244.26,2415229.09,206028.55,0,0,0,0,0,0,
31084,1896934.64,2370326.36,1989239.96,0,19899,0,0,214409.23,0,
31085,5055610,1037798.22,249774.17,0,0,0,0,0,0,
31086,783327.27,1277236.42,1408981.23,0,0,0,0,0,0,
31087,577720,392850,92435,34663,57772,0,0,0,0,
31088,1174324,1500593.65,29383.76,0,0,0,0,0,0,
31089,7903575.33,8903769.37,979866.6,1140000,123035.97,0,0,0,0,
31090,1406207.41,2307088.96,420799.26,0,0,0,0,0,0,
31091,0,786590,1022279.23,0,0,0,0,0,0,
31092,2733378.45,496702.54,2702667.17,0,0,0,0,0,0,
31093,5371600,1092843,8764617.29,0,0,0,0,0,0,
31094,1294137.22,2025343.33,2147572.83,0,0,0,0,0,0,
31095,2881624,1108317,443326,0,0,0,0,0,0,
31096,25113040.2,14902251.3,20060260.4,1303455,0,0,0,0,0,.02
31097,765878.03,407202.92,92001.43,0,43648.48,0,0,0,0,
31098,3366642.29,1658510.24,5328486.86,0,0,0,0,11496788,0,
31099,773061.42,829261.08,1538313.22,0,0,0,0,0,0,
31100,1371362,2302410.61,371965.21,0,13915.46,0,0,0,0,
31101,19865564.05,8525113.68,654067.7,9394909.8,237038,0,0,0,0,
31102,50964311.26,13825465.74,1048648.91,0,3823915,0,0,0,0,
31103,1016806.73,1100000,1000000,0,0,0,0,0,0,
31104,4104896.33,7199962.73,5346439.26,0,0,0,0,0,0,
31105,1239091.74,1857654.38,1685902.74,0,0,418000,0,0,0,
31106,881183.28,1782194.29,2036550.94,0,0,0,0,0,0,
32001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4418000
32002,NA,NA,NA,NA,NA,NA,NA,NA,NA,
32003,0,0,458784.11,0,0,0,0,0,0,
32004,557484,25,1204197,500000,1076799,0,0,0,0,
32005,0,2355153.02,194953.55,0,4200,0,0,0,0,
32006,35000,10000,30386,0,218000,0,0,0,0,
32007,2064756.93,212000,6000,0,0,0,0,0,0,4007721.68
32008,1245946.53,296306.75,0,0,164488,0,0,0,0,
32009,3190000,2700000,2340000,0,0,0,0,0,0,
32010,48080229.5,10046754.77,804048.48,0,2407900,0,0,0,0,
32011,97192,228064.76,2400,0,0,0,0,0,0,
32012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,98806.35
32013,1936283.36,587411.75,75345.77,0,0,0,0,0,0,
32014,3452852.57,432326,0,0,0,0,0,0,0,
32015,695463.4,0,0,0,0,0,0,0,0,
32016,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32017,48352658,8970789,2353134,1000000,0,0,0,0,0,
32018,0,0,0,0,0,0,0,582417.58,0,
32019,6568143.86,1369118.29,38420,500000,210000,0,0,0,0,
32020,21653820,0,0,0,0,0,0,0,0,
32021,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32022,900000,0,174853.77,0,0,0,0,0,0,
32023,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32024,5770352.44,273392.18,68552,351556.5,6507223.31,0,0,0,0,
32025,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2952214.76
32026,210000,2125356,180662,0,1187178,0,0,0,0,
32027,512606,100000,0,0,320000,0,0,0,0,
32028,832479,77727,0,0,0,0,0,0,0,
32029,1671112,0,0,0,0,0,0,0,0,
32030,0,0,1013132.28,0,0,0,0,0,0,
32031,0,0,877423.02,0,0,0,283863.85,0,0,
32032,596159.89,188820.65,77355.73,0,0,0,0,4081706.53,0,
32033,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32034,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32035,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32036,0,273788.94,128122.94,0,0,3274798.2,0,0,0,
32037,2064178.71,852765.6,130893.51,0,42142.8,0,0,0,0,
32038,12238359.2,1373274.18,10454500.91,0,2416000,0,0,0,0,
32039,13948726.9,1596900,641100,0,262000,0,0,0,0,
32040,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
32041,0,615000,0,0,0,0,0,0,0,
32042,6503752.19,628060.94,719764.68,0,674335.78,0,0,0,0,
32043,372169,30500,0,0,0,0,0,0,0,
32044,3152780.74,1015360.71,1177329.71,0,0,0,0,0,0,
32045,1661880.93,437388.8,59164.01,0,61208.4,0,0,0,0,
32046,2111043.45,465852.93,42824.92,0,439466.01,1633273.42,0,0,0,
32047,771214,150971,725148,0,0,0,0,0,0,
32048,5189075.45,1639449.34,1640339.03,0,16840.6,0,0,0,0,
32049,66406.69,271626.3,150387.63,0,2280,0,0,0,0,
32050,1189611.21,385344.78,20257,0,2499,0,0,0,0,
32051,1530000,200000,70000,0,0,0,0,0,0,
32052,1015630,0,0,0,0,0,0,0,0,
32053,1639989.1,355106.72,159336.33,0,0,0,0,0,0,
32054,2060720,0,0,0,0,0,0,0,0,
32055,2043464.61,536258.85,27648.02,1250000,0,0,0,0,0,
32056,0,13375263.99,1503512.74,0,3069981.2,0,0,0,0,
32057,2913814.44,1040331.5,105328.11,0,0,0,0,0,0,
32058,906846.45,64311.56,186942.19,150000,0,0,0,0,0,
