ubicageo_f,capobg1,capobg2,capobg3,capobg4,capobg5,capobg6,capobg7,capobg8,capobg9,capobgne
12049,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,8753017.93
12050,13000000,3880000,2283.97,0,3000000,0,0,0,0,
12051,8455343.83,5285988.9,3790032,854250,8399.01,2748988.26,0,0,0,
12052,21218190.39,2584060.4,3505919.92,4200000,0,0,0,0,0,
12053,10117053.43,10117053.43,10117053.45,0,0,0,0,0,0,
12054,4299662.27,4299662.27,4299662.29,0,0,0,0,0,0,
12055,0,10500000,62000000,0,0,0,0,0,0,
12056,17249708.64,4622143.02,5353436.39,0,63288.7,4321987.25,0,0,0,
12057,18334134.28,5315123.67,2752271.6,0,544310.32,0,0,0,0,
12058,0,0,12172728.11,0,0,0,0,0,0,
12059,6974443.26,9518645.2,3804833.08,119592.5,62798.32,673208.91,0,0,0,
12060,3605261.76,2394736.55,556438.98,2583040.71,160532,0,0,0,0,
12061,18551708.21,7065927.24,3954903.29,0,45193.09,0,0,0,0,
12062,0,0,4523631.31,0,0,0,0,0,0,
12063,3392773.15,1065261.94,1624252.15,227098.57,113100,503139.7,0,0,0,
12064,1465156.85,331689.16,1558905.15,0,0,496277.05,0,0,0,
12065,1095892.1,508019.43,130046.03,0,0,0,0,0,0,
12066,0,0,0,0,0,0,0,0,0,
12067,3539007.59,5484881.14,6224648.35,64000,0,0,0,0,0,
12068,7112213.82,669171.55,5124843.25,0,23665,970736.39,0,0,0,
12069,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
12070,2737807.49,1576516.44,1080944.07,0,0,0,0,0,0,
12071,0,0,4675105.15,0,0,0,0,0,0,
12072,2523459.45,1345679.4,124567.8,1567890.25,941157.71,689235.25,0,0,0,
12073,4210258.69,2147896,1369852,0,1456267,1236198,0,0,0,
12074,2286316.33,684447.1,3962153.82,0,46100,0,0,0,0,
12075,5030308.6,3762179.78,2913791.98,445727,0,0,0,0,0,
12076,3920291.62,3920291.62,3920291.64,0,3920291.6,0,0,0,0,
12077,2107990.3,738637.43,438885.2,96000,0,0,0,0,0,
12078,8407545.44,2951973.76,3012269.29,0,204770.51,0,0,0,0,
12079,3866400,3600800,2719986.3,0,0,0,0,0,0,
12080,3399573,701426,261494,192000,22736,578047,0,0,0,
12081,3097891.9,850613.55,1740166.47,0,35200,0,0,0,0,
12082,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12083,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12084,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12085,NA,NA,NA,NA,NA,NA,NA,NA,NA,
13001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13002,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13003,10100030.29,3256337.17,655298.57,0,155440,0,0,0,0,
13004,3971366,1878672.96,215110.34,59000,332580.7,0,0,0,0,
13005,4767049.12,1394836.69,6626003.02,0,187899.98,0,0,0,0,
13006,2967883,1335069,9138855,17215,941837,0,0,0,0,
13007,5185337.54,1870191.41,246683.59,2450.6,1488593.77,0,0,0,0,
13008,13631317.28,4870806.97,8750415.31,0,4341600,0,0,0,0,
13009,4498150,1665350,6994929,100437,62000,0,0,0,0,
13010,13192443,3546674,1469418,0,2901671.86,0,0,0,0,
13011,3245995.95,2014045.56,3987849.34,827683.13,573501.04,0,0,0,0,
13012,6946576.26,3362286.96,9051822.77,0,56944,0,0,0,0,
13013,12744386.16,6372193,0,0,1258850.65,0,0,865213.73,0,
13014,3314551.99,1832872.33,2677051.09,2400000,0,0,0,0,0,
13015,2025325.35,0,0,0,0,0,0,0,0,
13016,6962456.47,1678053.95,255558.71,56169,692500,0,0,0,0,
13017,3688365.99,838808.36,136772.29,0,76216.13,0,0,0,0,
13018,6957526,5421975,4591726,0,0,0,0,0,0,
13019,NSS,NSS,NSS,NSS,NSS,NSS,0,0,0,12281037.71
13020,1660616,247152,1034,0,38975,0,0,0,0,
13021,4669521.03,2798729.4,2806792.85,0,25288,200000,0,0,0,
13022,1545056.2,264983.34,161650.18,0,350000,0,0,0,0,
13023,3692309.04,0,0,0,0,0,0,0,0,
13024,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13025,6658308,4254129,3052607,1081771,0,0,0,0,0,
13026,5944219.44,1981406.46,990703.24,0,990703.25,0,0,0,0,
13027,6011195.28,3107488.92,2928635.2,6360310.6,0,0,0,0,0,
13028,2489109.9,1310000,78568.37,0,67693.45,0,0,0,0,
13029,10535739.34,4497499.03,14237902.04,1789000,1491949,0,0,0,0,
13030,20991533.4,7798746.41,2137606.71,0,6484.4,0,0,0,0,
13031,4775548,3561905,1152863,0,0,0,0,0,0,
13032,2670073.5,2047377.39,3397249.74,100600,142988.01,0,0,12228.4,0,
13033,2041818.56,155948.76,3583.75,0,0,0,0,0,0,
13034,4951674,897550,281076,691649,0,0,0,0,0,
13035,2516863,1411554.18,4299893.47,0,27346.8,0,0,0,0,
13036,3218186.08,1218224.26,2247919.63,0,0,0,0,0,0,
13037,5110778.96,3021172.35,4820624.2,1291883.08,0,0,0,0,0,
13038,2607619.34,1843053.31,1423858.54,0,387119.81,134309,0,0,0,
13039,4484514,3614569,546863,378585,0,0,0,0,0,
13040,2895241,2449811,1836254,0,0,0,0,0,0,
13041,13673559,5132077.33,9021336.46,757873.8,3788397.02,0,0,0,0,
13042,3548608.62,1689467.32,718021.44,0,27290,0,0,0,0,
13043,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13044,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13045,2739433.43,1974867.4,1555672.13,0,387120.31,266123.09,0,0,0,
13046,11629363.59,4111299.79,9372947.61,1674802.5,808559,0,0,0,0,
13047,2767241,370001,502637,0,0,0,0,0,0,
13048,138138181.28,22942220.96,8439791.57,0,273520.61,0,0,0,0,
13049,4434699,3612825,3136367,1125401,0,0,0,0,0,
13050,6049288,3460378.4,6528474.88,0,571860,0,0,0,0,
13051,31906022.31,13417041.44,2172994.67,0,680000,0,0,0,0,
13052,6641143.81,1688163.61,264608.45,0,69768,0,0,0,0,
13053,7118290.62,2653625.45,3464718,0,221230,0,0,0,0,
13054,5049642,120000,95000,12240000,3134517,4847225,0,0,0,
13055,4854269,3025047,2635149,1549052,0,0,0,0,0,
13056,9796000.58,2259667.8,12162770.14,0,2194941.48,0,0,0,0,
13057,5936913.01,3274650.85,2274948.22,7919.92,4582,0,0,0,0,
13058,3615089.32,480259.92,7522656.43,0,0,0,0,0,0,
13059,124553561.8,0,0,0,0,0,0,0,0,
13060,5581741.55,2228183.47,2287124.64,593360.8,2601579.21,0,0,0,0,
13061,21296743,990000,16225859.5,0,0,0,0,0,0,
13062,11267394,4008255.59,3281381.63,0,3226588.02,0,0,0,0,
13063,23923064.36,7941415.73,4759320.95,0,1431942.28,0,0,0,0,
13064,2504249.55,634617.52,4604109.09,0,0,0,0,0,0,
13065,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13066,5552623.67,1580137.81,912667.8,0,1877045.61,0,0,0,0,
13067,0,0,14254041.43,0,0,0,0,0,0,
13068,4504303,2248757.39,3607631.68,0,350000,0,0,0,0,
13069,47302118.29,9124069.76,20632028.36,5220,4592440.27,0,0,0,0,
13070,NSS,NSS,NSS,NSS,NSS,0,0,0,0,7119803.2
13071,2527086.2,1113885.4,2315513.63,0,1392799,0,0,0,0,
13072,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,2710457.1
13073,12917354.82,6223327.28,8269858.35,627576.12,27997.01,0,0,0,0,
13074,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,5411855.42
13075,7102577.57,965205.79,3450093.43,334236.77,0,0,0,0,0,
13076,4559388,57229715,2295094,352033,536732,0,0,0,0,
13077,46638325,9932558.82,21833965.69,0,944983.98,0,0,0,0,
13078,4086770.91,1514232.57,734742.03,0,185518,0,0,0,0,
13079,2926623,970432.42,1560991.99,0,0,0,0,0,0,
13080,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
13081,0,298591.58,272247.65,0,314454.62,0,0,0,0,
13082,4685214,2941478,3614781,69775,0,0,0,0,0,
13083,12097877.35,3397154.42,15649315.07,0,841464,0,0,157597.89,0,
13084,12868819,9633215,3219654,2752094,0,0,0,0,0,
14001,0,0,0,0,0,0,0,0,0,
14002,4689387.59,1071359.68,439055.82,682796,13733.34,0,0,0,0,
14003,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14004,0,3574799.7,0,0,0,0,0,0,0,
14005,4427325.84,1602832.17,3482915.67,0,17603.01,0,0,0,0,
14006,15856091.46,16305493,13934657,0,0,0,0,0,12759850,
14007,3937410.44,840139.64,1626573.52,0,80964,22200,0,0,0,
14008,23013962.97,4807187.38,254592.56,0,56664.8,0,0,0,0,
14009,5264658.78,3290411.74,4606576.44,0,0,0,0,0,0,
14010,16806207,4635580,7342988,3088878,0,11086710,0,0,2038455,
14011,2140611,285600,105600,400000,416000,0,0,0,0,
14012,32000.01,775520.56,1077263.5,0,0,0,0,0,0,
14013,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14014,1306338,168000,5456379,0,0,0,0,0,0,
14015,25732296.53,6341672.26,1048697.01,0,113248.96,0,0,0,0,
14016,14463652.17,0,0,0,0,0,0,0,0,
14017,855072,3958320,3602532,0,154042,0,0,0,0,
14018,104153859,19208119,34434213,7312685,0,15172320,0,0,14079891,
14019,3194351.77,2475460.11,206276.01,0,0,0,0,0,0,
14020,400000,1450000,500000,NA,2300000,NA,NA,NA,NA,
14021,6745225.33,3824213.92,3540178.29,0,55332,0,0,0,0,
14022,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,25923288.07
14023,48569556.25,125576.52,456941.24,0,9079.32,0,0,0,0,
14024,9808140,1803853,8710693,0,42135,0,0,0,0,
14025,5792833.4,1925930.46,2870293.76,0,0,0,0,0,2524509.88,
14026,0,0,0,0,0,0,0,0,0,
14027,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14028,1451571.45,502240.68,211413.52,5840,4773.01,0,0,0,0,
14029,7101740.4,2700000,1084326.6,0,0,0,0,0,0,
14030,0,28015783.02,0,0,0,0,0,0,0,
14031,3782970,0,0,0,0,0,0,0,0,
14032,702746.2,214105,49017.48,0,0,0,0,0,0,
14033,8482229,0,0,0,0,0,0,0,0,
14034,350000,400000,540000,0,10000,0,0,0,0,
14035,19496815.48,3688395.75,628982.98,0,10566,0,0,0,0,
14036,3904104,893274,158821,0,0,0,0,0,0,
14037,11793936,2349265,3121210,0,0,0,0,0,0,
14038,2141681.11,564648.84,2208171.27,0,2999,0,0,0,0,
14039,0,6440000,52760000,20887099,23369457.5,0,0,0,0,
14040,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,5815809.84
14041,610917,700510,521326,0,0,0,0,0,0,
14042,0,0,0,0,0,0,0,0,0,
14043,10271262.07,2883930.94,5147137.02,0,3800,0,0,0,0,
14044,3893702,2703506,1983915,0,1324655,0,0,0,0,
14045,12815.27,306063.8,3763476.72,48875,302966.46,92419.6,5087829.22,1295768.35,2720169.58,
14046,10881085.6,6600,146608,1127208.07,9603164.97,0,0,0,0,
14047,0,0,14415174.94,0,0,0,0,0,0,
14048,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,4550000
14049,1145392,127000,85000,0,0,0,0,0,0,
14050,10317511.81,2320810.99,320265.4,0,0,0,0,0,0,
14051,5756213.75,5756213.75,5756213.75,0,5756213.75,0,0,0,0,
14052,2937619.2,535647.32,40596,0,0,0,0,0,0,
14053,56152344.16,5870395.2,4755098.34,1929843.44,504882.07,0,0,0,0,
14054,1299294.5,206808,93434.55,0,0,0,0,0,0,
14055,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,14507556
14056,1124300,242800,264600,180223,325000,0,0,0,0,
14057,2688459,1301556,240076,0,0,0,0,0,0,
14058,3201534,859257,200929,0,0,66743,0,0,0,
14059,3415509.27,1758835.73,396855,0,0,0,0,0,0,
14060,2283819,1539516,0,0,0,0,0,0,0,
14061,3481359.12,11227375.29,0,0,0,0,0,0,0,
14062,1548205.31,661791.32,31602.77,0,32828.91,0,0,0,0,
14063,17721969,5194809,240108,0,2598,0,0,0,35703,
14064,10710199.48,4481753.2,137702.31,545204.62,13688,0,0,0,0,
14065,4937138,1241748,803599,0,30000,0,0,0,771816.51,
14066,0,0,0,0,0,0,0,0,0,
14067,233353857.17,31702176.97,31702176.97,329000,1863773.32,0,0,0,0,
14068,4005265.49,429971.18,103203.44,0,0,0,0,0,0,
14069,1047536,315300,2705284,0,0,0,0,0,1082973,
14070,34348411.98,4240423.42,3001223,0,19524312,0,0,0,0,
14071,3976936.55,0,32072,0,0,0,0,0,0,
14072,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,3729886
14073,30179839.21,11311275.32,8223328.5,302604.82,1211616,0,0,0,0,2678231.8
14074,3257166,1151013,191035,519,69847,0,0,0,0,
14075,278196.37,353034,0,0,0,0,0,0,0,
14076,2540000,96000,607820,0,204000,0,0,0,0,
14077,8520515,2466944,645894,0,9860,0,0,0,0,
14078,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,19212063.23
14079,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14080,2008441.56,2539625.16,235616.61,0,9880,0,0,0,0,
14081,1300000,190500,0,0,0,0,0,0,0,
14082,8976478.86,1557642.34,513416.07,178690.8,61036.2,0,0,0,0,
14083,7414582.71,49006344,1994222.85,0,0,0,0,0,0,
14084,5287043.1,2597474.89,3728398.56,38000,260885.44,78990.77,0,0,0,
14085,7649640.57,2136714.91,1875666.57,956222,84125,0,0,0,0,
14086,0,0,0,0,0,0,0,0,0,
14087,NA,NA,NA,NA,NA,NA,NA,NA,NA,
14088,8845270,638062,1133705,0,0,0,0,0,0,
14089,0,947674,1470275,0,13108,165685,0,0,406503,
14090,2262612,0,0,0,0,0,0,0,0,
14091,14319611,6772021,680326,0,6127,0,0,0,0,
14092,0,0,0,0,0,0,0,0,0,
14093,0,3816273.46,1518070.61,0,5084252.86,0,0,0,0,
14094,18923893.2,2967571.88,4793768.03,52725.6,727689.39,0,0,0,2076528.65,
14095,3293267.12,842365.57,442618.96,0,229690.83,0,0,0,0,
14096,7678843,885830,371086,0,0,0,0,0,0,
14097,0,34645740.56,2193469.39,0,518499.6,0,0,0,0,
14098,370549027,39199644.7,25816084.4,1886044.3,39567680.4,0,0,0,0,
14099,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14100,3408098,468542,268045,0,0,0,0,0,0,
14101,9477016.5,9477016.5,9477016.5,0,9477016.5,0,0,0,0,
14102,0,0,0,0,0,0,0,0,0,
14103,3933409.92,0,0,0,0,0,0,0,0,
14104,500000,1200000,600000,0,100800,0,0,0,0,
14105,0,0,9244309.22,0,0,0,0,0,0,
14106,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14107,1602431,779875,143196,0,0,0,0,0,0,
14108,9525415.55,1779811.05,392405.86,0,0,0,0,0,0,
14109,3387803.23,0,0,0,0,0,0,0,0,
14110,4557951.83,1111254.74,203509.44,0,219251.6,0,0,0,0,
14111,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14112,2016712,1809668.17,270586.12,0,0,0,0,0,0,
14113,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
14114,745434,115907.86,0,0,118480,0,0,0,0,
14115,2973270,493355,548245,0,251859.38,0,0,0,0,
14116,7313453,3374976,3123332,0,0,0,0,13379933,0,
14117,94109.96,409921.51,59,0,0,0,0,0,0,
14118,7832761.04,1662327.17,3939951.68,0,0,0,0,0,0,
14119,2811437.59,793800,161000,0,1341801,538100.59,0,0,0,
14120,1082648145,29133220.81,24081170.55,8938861.22,9150288.99,0,0,0,0,
14121,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,9276396.34
14122,2800000,2700000,1400000,0,24000,0,0,0,0,
14123,0,0,0,0,0,0,0,0,0,
14124,33047806,5508506,236593,6971374,39668,0,0,0,0,
14125,0,0,0,0,0,0,0,0,0,
15001,15897631.52,2779520.89,1111065.32,0,217237.82,0,0,0,0,
15002,0,0,79479973.26,0,0,0,0,0,0,
15003,15715101.54,3261191.99,1645382.96,0,484106,0,0,0,0,
15004,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15005,0,0,0,0,0,0,0,0,0,
15006,987628.36,987628.36,987628.36,987628.36,987628.41,0,0,987628.41,987628.35,
15007,2060133.27,2060133.27,2060133.27,2060133.27,2060133.27,0,0,0,0,.08
15008,4320191.08,928483.53,110200,364286,245986.87,0,0,0,0,
15009,16225497.9,2454738.36,2208892.09,0,696494.77,0,0,0,0,
15010,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,22518501.12
15011,19091266.73,3926325.3,1435183.88,0,65547.13,0,0,0,86812.88,
15012,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15013,310635662.1,31068011.1,16980675.79,0,44454032.71,0,0,0,0,
15014,27762547,7524179,1457473,9739,2337255,0,0,0,0,
15015,8043837.91,1602148.94,1446866.23,0,0,0,0,0,0,
15016,0,5734000,5734000,601,0,0,0,0,0,
15017,4548684.82,1296790.35,768545.76,17224,527762,0,0,0,0,
15018,12307829.39,3136805.31,1769037.98,0,2892574.57,0,0,0,0,
15019,7101664.98,938669.52,490486.45,0,724420,0,0,0,0,
15020,0,0,3492426.77,0,0,0,0,0,0,
15021,9572058.09,1363974.11,820958.93,0,0,0,0,0,0,
15022,3562015.09,1781007.54,890503.77,2671511.31,1060754.41,0,720253.15,0,0,
15023,9519229.66,1245860.22,767863.72,0,338447.01,0,0,0,0,
15024,75596055.7,7700460.25,4666173.35,0,12170040.99,0,0,0,0,
15025,118407035.85,18423287.94,10117503.3,0,5053638.28,0,0,0,0,
15026,248368.4,248368.4,248368.4,248368.4,248368.4,0,0,0,0,
15027,0,37176238,5416897,14477814,5842379,10399096,0,0,0,
15028,0,0,17348480.02,0,0,0,0,0,0,
15029,63593641.23,17452638.47,5775924.37,0,11397138.68,0,0,0,0,
15030,12511837.05,2547376.95,992006.51,255882.34,3710790.01,0,0,0,0,
15031,279265223.82,27821903.68,28901438.23,0,6042518.28,0,0,0,0,
15032,8294222.81,996123.22,543987.97,0,0,0,0,0,0,
15033,0,0,0,0,0,0,0,0,0,
15034,5885913,714499,714500,99360,344900,402150,110600,88122,305400,
15035,31488366,7887432,2810353,56700,2238523,0,0,0,0,
15036,0,3147354.92,9598784,0,1353169.18,0,0,0,0,
15037,286435001.45,30397156.27,48241213.93,0,6187921.01,0,0,0,0,
15038,4382075.93,862303.62,789875.43,0,1201640.06,0,0,0,0,
15039,184440949.05,35578692.83,14258134.94,0,794150.62,216569.68,0,0,0,
15040,107101800.75,8145065.51,27727317.56,29668058.63,875923.6,56641366.69,0,0,395799,.06
15041,1975057.5,667852.23,308960,0,428455,0,0,0,0,
15042,0,0,1063135,0,0,0,0,0,0,
15043,0,537712,214300,0,0,0,0,72060,0,
15044,3069955081.08,274270214.84,81514278.28,19989248.14,817125594.66,0,0,0,0,
15045,11000000,11000000,3500000,0,4500000,0,0,0,0,
15046,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15047,0,986589,0,0,0,0,0,0,0,
15048,27227278.27,6741468.13,3627648.26,0,2065000,0,0,0,0,.04
15049,0,0,413181,0,418280,0,0,0,0,
15050,6540680.42,2553076.11,482231.75,0,1774891.45,0,0,0,0,
15051,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15052,200000,55000,200000,10823,125000,0,0,150000,0,
15053,14799810,3948112.42,7881784.49,0,835416.92,63974,0,0,0,
15054,0,27269975,50335811,0,0,0,0,0,0,
15055,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15056,8215109,2256865.52,1941532.41,0,1009295.23,0,0,0,0,
15057,NA,80615695,68128315,4800000,15253188,0,0,0,0,
15058,599129453.85,88636514.23,139882610.45,2175000,9538744.43,0,0,0,0,
15059,408400,0,0,0,464925,0,0,40383985.64,0,
15060,0,8754866.32,57998834.5,0,3991913.64,0,0,0,0,
15061,344000.19,NSS,345932,0,1724830.94,NSS,NSS,1724830.94,0,1034898.77
15062,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15063,NA,NA,NA,NA,NA,NA,NA,NA,NA,
15064,4071471.52,2714314.35,1357157.17,0,0,0,0,0,0,
15065,5905783.78,2523958.9,1079141.67,0,27840,0,0,0,0,
15066,1000000,500000,500000,0,0,0,0,0,0,
15067,152101,200000,100000,100000,100000,150000,150000,0,0,
15068,9480979.65,2622454.65,1541750.62,0,342019.97,0,0,0,0,
15069,3290850.18,1306932.53,568875.87,0,846286.24,0,0,0,0,
15070,86676026.43,170090000,5624395.57,0,5634304,0,0,0,0,
15071,248900,32844,137400,0,457622,0,0,0,0,
15072,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15073,0,944744,0,0,0,0,0,0,0,
15074,0,0,0,0,0,0,0,0,0,
15075,5699589.75,2595071.17,514447.81,75421,1086258.12,0,0,0,0,
15076,18580630.45,4043518.38,3406434.95,0,574634.93,0,0,0,0,
15077,532222,400000,106511099.86,0,113502,18720,0,0,0,
15078,0,0,0,0,0,0,0,0,0,
15079,0,6523095,0,0,0,0,0,0,0,
15080,0,0,3987177.28,0,0,0,0,0,0,
15081,558768841.17,113381907.29,275863616.9,448099578.62,22047817.89,502619715.81,0,0,63612681.96,
15082,0,914055,0,0,0,0,0,0,0,
15083,6707181.68,1092334.52,837975.72,0,7600,0,0,0,0,
15084,0,34084,147600,0,610499,0,0,0,0,
15085,111714686.18,26175658.78,26500587.85,31926627.99,0,90303119.57,0,0,0,
15086,1500000,500000,0,0,0,0,0,0,0,
15087,22314773.54,4512957.21,3726526.5,0,820700,0,0,0,0,
15088,27059339.48,0,0,0,0,0,0,0,0,
15089,5074023.79,1407408.22,1027392.88,0,71108,0,0,0,0,
15090,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15091,18765598.95,6031188.57,6211393.86,0,9999,0,0,0,0,
15092,0,260000,455000,52000,533000,0,0,0,0,
15093,66628922.29,6253028.23,9954314.97,13900697.75,1898248.72,39507626.22,0,0,10973091.17,
15094,7266657.09,2060243.13,604379.99,0,32739.84,295336,0,0,0,
15095,37436474.1,9301933.36,284344.5,1019095.01,0,0,0,0,0,
15096,0,0,0,0,0,0,0,0,0,
15097,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15098,32312866,3130172,3454386,3675970,964100,13275222,0,0,7111949,
15099,429341114.4,56907848.87,158620089.3,171117041.4,55532231.39,293905891.9,0,0,121481294,
15100,0,0,21834569.14,0,0,0,0,0,0,
15101,0,0,0,0,0,0,0,0,0,
15102,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,5028360
15103,25932301.6,7049587.38,2568134.26,0,14877,0,0,0,0,
15104,328915320.83,56523820.08,43827030.66,0,7732903.82,9547000.68,0,0,0,
15105,0,0,0,0,0,0,0,4658611.18,0,
15106,673314595.36,36118881.86,207663453.8,42000,253594.04,0,0,0,0,
15107,6642695.26,2831081.48,462188.9,0,683241.78,0,0,0,0,
15108,26443807.2,5895475,13885475,8526987,11357773.8,0,0,0,0,
15109,134638998.3,21262687.77,24720321,0,11558427.93,0,0,0,0,
15110,3000000,1000000,0,0,0,0,0,0,0,
15111,0,0,0,0,0,0,0,0,0,
15112,8662368.66,3716440.65,1263039.69,0,34220,0,0,0,0,
15113,0,0,0,0,0,0,0,0,0,
15114,21838910.24,7644596.49,2518996.41,0,3652215.89,3843224.48,0,0,0,
15115,0,0,0,0,0,0,0,0,0,
15116,0,0,0,0,0,0,0,0,0,
15117,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
15118,0,182060,19940,0,0,0,0,0,0,
15119,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,487437
15120,28154186.04,10965493.65,0,0,1373312,0,0,0,0,
15121,0,0,0,0,0,0,0,0,0,
15122,0,0,0,0,119637218.6,0,0,0,0,
15123,0,374804,136400,0,0,0,0,0,0,
15124,16825442,13460353,6730177.24,16825441,13460353,0,0,0,0,
15125,13585767.43,3611202.03,1181309.14,0,2477519.15,0,0,0,0,
16001,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
16002,1459658.19,2874631.25,770364.2,0,0,0,0,0,0,
16003,4720108.89,3387409.54,2251141.79,412741,431291,0,0,0,0,
16004,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,
