ubicageo_f,tipatrul_c,rnsnni1,totalca1,totalca2
20242,9,0,NA,NA
20243,1,2,NA,NA
20243,2,2,NA,NA
20243,3,2,NA,NA
20243,4,1,365,7300
20243,5,1,730,10950
20243,6,2,NA,NA
20243,7,2,NA,NA
20243,8,2,NA,NA
20243,9,2,NA,NA
20244,1,2,NA,NA
20244,2,2,NA,NA
20244,3,2,NA,NA
20244,4,2,NA,NA
20244,5,2,NA,NA
20244,6,2,NA,NA
20244,7,2,NA,NA
20244,8,2,NA,NA
20244,9,2,NA,NA
20245,1,2,NA,NA
20245,2,2,NA,NA
20245,3,2,NA,NA
20245,4,1,1456,2912
20245,5,2,NA,NA
20245,6,2,NA,NA
20245,7,2,NA,NA
20245,8,2,NA,NA
20245,9,2,NA,NA
20246,1,1,365,NSS
20246,2,2,NA,NA
20246,3,2,NA,NA
20246,4,2,NA,NA
20246,5,2,NA,NA
20246,6,2,NA,NA
20246,7,2,NA,NA
20246,8,2,NA,NA
20246,9,2,NA,NA
20247,1,1,104,268
20247,2,2,NA,NA
20247,3,2,NA,NA
20247,4,1,365,2555
20247,5,2,NA,NA
20247,6,2,NA,NA
20247,7,2,NA,NA
20247,8,2,NA,NA
20247,9,2,NA,NA
20248,1,2,NA,NA
20248,2,2,NA,NA
20248,3,2,NA,NA
20248,4,1,300,450
20248,5,2,NA,NA
20248,6,2,NA,NA
20248,7,2,NA,NA
20248,8,2,NA,NA
20248,9,2,NA,NA
20249,1,1,365,182500
20249,2,2,NA,NA
20249,3,2,NA,NA
20249,4,1,365,182500
20249,5,2,NA,NA
20249,6,2,NA,NA
20249,7,2,NA,NA
20249,8,2,NA,NA
20249,9,2,NA,NA
20250,1,2,NA,NA
20250,2,2,NA,NA
20250,3,2,NA,NA
20250,4,1,365,3650
20250,5,2,NA,NA
20250,6,2,NA,NA
20250,7,2,NA,NA
20250,8,2,NA,NA
20250,9,2,NA,NA
20251,1,2,NA,NA
20251,2,2,NA,NA
20251,3,2,NA,NA
20251,4,1,96,240
20251,5,2,NA,NA
20251,6,2,NA,NA
20251,7,2,NA,NA
20251,8,2,NA,NA
20251,9,2,NA,NA
20252,1,1,165,660
20252,2,2,NA,NA
20252,3,2,NA,NA
20252,4,1,727,15330
20252,5,2,NA,NA
20252,6,2,NA,NA
20252,7,2,NA,NA
20252,8,2,NA,NA
20252,9,2,NA,NA
20253,1,1,50,150
20253,2,2,NA,NA
20253,3,2,NA,NA
20253,4,1,30,70
20253,5,1,40,100
20253,6,2,NA,NA
20253,7,2,NA,NA
20253,8,2,NA,NA
20253,9,2,NA,NA
20254,1,2,NA,NA
20254,2,2,NA,NA
20254,3,2,NA,NA
20254,4,2,NA,NA
20254,5,2,NA,NA
20254,6,2,NA,NA
20254,7,2,NA,NA
20254,8,2,NA,NA
20254,9,2,NA,NA
20255,1,1,342,5814
20255,2,2,NA,NA
20255,3,2,NA,NA
20255,4,1,354,6372
20255,5,2,NA,NA
20255,6,2,NA,NA
20255,7,2,NA,NA
20255,8,2,NA,NA
20255,9,2,NA,NA
20256,1,2,NA,NA
20256,2,2,NA,NA
20256,3,2,NA,NA
20256,4,2,NA,NA
20256,5,2,NA,NA
20256,6,2,NA,NA
20256,7,2,NA,NA
20256,8,2,NA,NA
20256,9,2,NA,NA
20257,1,1,48,48
20257,2,2,NA,NA
20257,3,2,NA,NA
20257,4,2,NA,NA
20257,5,2,NA,NA
20257,6,2,NA,NA
20257,7,2,NA,NA
20257,8,2,NA,NA
20257,9,2,NA,NA
20258,1,2,NA,NA
20258,2,2,NA,NA
20258,3,2,NA,NA
20258,4,2,NA,NA
20258,5,2,NA,NA
20258,6,2,NA,NA
20258,7,2,NA,NA
20258,8,2,NA,NA
20258,9,2,NA,NA
20259,1,1,365,730
20259,2,2,NA,NA
20259,3,2,NA,NA
20259,4,1,365,2555
20259,5,2,NA,NA
20259,6,2,NA,NA
20259,7,2,NA,NA
20259,8,2,NA,NA
20259,9,2,NA,NA
20260,1,1,208,1040
20260,2,2,NA,NA
20260,3,2,NA,NA
20260,4,1,208,624
20260,5,2,NA,NA
20260,6,2,NA,NA
20260,7,2,NA,NA
20260,8,2,NA,NA
20260,9,2,NA,NA
20261,1,2,NA,NA
20261,2,2,NA,NA
20261,3,1,2190,1095
20261,4,2,NA,NA
20261,5,2,NA,NA
20261,6,2,NA,NA
20261,7,2,NA,NA
20261,8,2,NA,NA
20261,9,2,NA,NA
20262,1,1,150,450
20262,2,2,NA,NA
20262,3,2,NA,NA
20262,4,2,NA,NA
20262,5,2,NA,NA
20262,6,2,NA,NA
20262,7,2,NA,NA
20262,8,2,NA,NA
20262,9,2,NA,NA
20263,1,2,NA,NA
20263,2,2,NA,NA
20263,3,2,NA,NA
20263,4,1,1095,16425
20263,5,2,NA,NA
20263,6,2,NA,NA
20263,7,2,NA,NA
20263,8,2,NA,NA
20263,9,2,NA,NA
20264,1,2,NA,NA
20264,2,2,NA,NA
20264,3,2,NA,NA
20264,4,1,365,365000
20264,5,2,NA,NA
20264,6,2,NA,NA
20264,7,2,NA,NA
20264,8,2,NA,NA
20264,9,2,NA,NA
20265,1,1,48,160
20265,2,2,NA,NA
20265,3,2,NA,NA
20265,4,1,144,1440
20265,5,2,NA,NA
20265,6,2,NA,NA
20265,7,2,NA,NA
20265,8,2,NA,NA
20265,9,2,NA,NA
20266,1,1,200,800
20266,2,2,NA,NA
20266,3,2,NA,NA
20266,4,1,200,1600
20266,5,2,NA,NA
20266,6,2,NA,NA
20266,7,2,NA,NA
20266,8,2,NA,NA
20266,9,2,NA,NA
20267,1,1,104,208
20267,2,2,NA,NA
20267,3,2,NA,NA
20267,4,1,104,1664
20267,5,2,NA,NA
20267,6,2,NA,NA
20267,7,2,NA,NA
20267,8,2,NA,NA
20267,9,2,NA,NA
20268,1,2,NA,NA
20268,2,2,NA,NA
20268,3,2,NA,NA
20268,4,2,NA,NA
20268,5,2,NA,NA
20268,6,2,NA,NA
20268,7,2,NA,NA
20268,8,2,NA,NA
20268,9,2,NA,NA
20269,1,2,NA,NA
20269,2,2,NA,NA
20269,3,2,NA,NA
20269,4,2,NA,NA
20269,5,2,NA,NA
20269,6,2,NA,NA
20269,7,2,NA,NA
20269,8,2,NA,NA
20269,9,2,NA,NA
20270,1,1,365,146000000
20270,2,2,NA,NA
20270,3,2,NA,NA
20270,4,2,NA,NA
20270,5,2,NA,NA
20270,6,2,NA,NA
20270,7,2,NA,NA
20270,8,2,NA,NA
20270,9,2,NA,NA
20271,1,1,365,730
20271,2,2,NA,NA
20271,3,2,NA,NA
20271,4,1,365,1825
20271,5,2,NA,NA
20271,6,2,NA,NA
20271,7,2,NA,NA
20271,8,2,NA,NA
20271,9,2,NA,NA
20272,1,2,NA,NA
20272,2,2,NA,NA
20272,3,2,NA,NA
20272,4,1,1095,5285
20272,5,2,NA,NA
20272,6,2,NA,NA
20272,7,2,NA,NA
20272,8,2,NA,NA
20272,9,2,NA,NA
20273,1,2,NA,NA
20273,2,2,NA,NA
20273,3,2,NA,NA
20273,4,1,200,2000
20273,5,2,NA,NA
20273,6,2,NA,NA
20273,7,2,NA,NA
20273,8,2,NA,NA
20273,9,2,NA,NA
20274,1,2,NA,NA
20274,2,2,NA,NA
20274,3,2,NA,NA
20274,4,1,286,5681
20274,5,2,NA,NA
20274,6,2,NA,NA
20274,7,2,NA,NA
20274,8,2,NA,NA
20274,9,2,NA,NA
20275,1,1,48,NSS
20275,2,2,NA,NA
20275,3,2,NA,NA
20275,4,2,NA,NA
20275,5,2,NA,NA
20275,6,2,NA,NA
20275,7,2,NA,NA
20275,8,2,NA,NA
20275,9,2,NA,NA
20276,1,1,80,160
20276,2,2,NA,NA
20276,3,2,NA,NA
20276,4,2,NA,NA
20276,5,2,NA,NA
20276,6,2,NA,NA
20276,7,2,NA,NA
20276,8,2,NA,NA
20276,9,2,NA,NA
20277,1,2,NA,NA
20277,2,2,NA,NA
20277,3,1,365,1095
20277,4,2,NA,NA
20277,5,1,365,1095
20277,6,2,NA,NA
20277,7,2,NA,NA
20277,8,2,NA,NA
20277,9,2,NA,NA
20278,1,2,NA,NA
20278,2,2,NA,NA
20278,3,2,NA,NA
20278,4,1,730,43800
20278,5,2,NA,NA
20278,6,2,NA,NA
20278,7,2,NA,NA
20278,8,2,NA,NA
20278,9,2,NA,NA
20279,1,1,300,1200
20279,2,2,NA,NA
20279,3,2,NA,NA
20279,4,1,500,4000
20279,5,2,NA,NA
20279,6,2,NA,NA
20279,7,2,NA,NA
20279,8,2,NA,NA
20279,9,2,NA,NA
20280,1,1,300,900
20280,2,2,NA,NA
20280,3,2,NA,NA
20280,4,2,NA,NA
20280,5,2,NA,NA
20280,6,2,NA,NA
20280,7,2,NA,NA
20280,8,2,NA,NA
20280,9,2,NA,NA
20281,1,1,2,936
20281,2,2,NA,NA
20281,3,2,NA,NA
20281,4,1,1,1025
20281,5,2,NA,NA
20281,6,2,NA,NA
20281,7,2,NA,NA
20281,8,2,NA,NA
20281,9,2,NA,NA
20282,1,2,NA,NA
20282,2,2,NA,NA
20282,3,2,NA,NA
20282,4,1,60,3000
20282,5,2,NA,NA
20282,6,2,NA,NA
20282,7,2,NA,NA
20282,8,2,NA,NA
20282,9,2,NA,NA
20283,1,1,120,192
20283,2,2,NA,NA
20283,3,2,NA,NA
20283,4,1,120,384
20283,5,2,NA,NA
20283,6,2,NA,NA
20283,7,2,NA,NA
20283,8,2,NA,NA
20283,9,2,NA,NA
20284,1,2,NA,NA
20284,2,2,NA,NA
20284,3,2,NA,NA
20284,4,2,NA,NA
20284,5,2,NA,NA
20284,6,2,NA,NA
20284,7,2,NA,NA
20284,8,2,NA,NA
20284,9,2,NA,NA
20285,1,1,50,90
20285,2,2,NA,NA
20285,3,1,150,920
20285,4,1,30,60
20285,5,1,32,250
20285,6,2,NA,NA
20285,7,2,NA,NA
20285,8,2,NA,NA
20285,9,2,NA,NA
20286,1,1,1825,3650
20286,2,2,NA,NA
20286,3,2,NA,NA
20286,4,1,150,1500
20286,5,1,100,500
20286,6,2,NA,NA
20286,7,2,NA,NA
20286,8,2,NA,NA
20286,9,2,NA,NA
20287,1,2,NA,NA
20287,2,2,NA,NA
20287,3,2,NA,NA
20287,4,2,NA,NA
20287,5,2,NA,NA
20287,6,2,NA,NA
20287,7,2,NA,NA
20287,8,2,NA,NA
20287,9,2,NA,NA
20288,1,1,25,125
20288,2,2,NA,NA
20288,3,2,NA,NA
20288,4,2,NA,NA
20288,5,2,NA,NA
20288,6,2,NA,NA
20288,7,2,NA,NA
20288,8,2,NA,NA
20288,9,2,NA,NA
20289,1,1,4,8
20289,2,2,NA,NA
20289,3,2,NA,NA
20289,4,2,NA,NA
20289,5,2,NA,NA
20289,6,2,NA,NA
20289,7,2,NA,NA
20289,8,2,NA,NA
20289,9,2,NA,NA
20290,1,2,NA,NA
20290,2,2,NA,NA
20290,3,2,NA,NA
20290,4,1,1890,9450
20290,5,2,NA,NA
20290,6,2,NA,NA
20290,7,2,NA,NA
20290,8,2,NA,NA
20290,9,2,NA,NA
20291,1,2,NA,NA
20291,2,2,NA,NA
20291,3,2,NA,NA
20291,4,1,365,730
20291,5,2,NA,NA
20291,6,2,NA,NA
20291,7,2,NA,NA
20291,8,2,NA,NA
20291,9,2,NA,NA
20292,1,2,NA,NA
20292,2,2,NA,NA
20292,3,2,NA,NA
20292,4,1,200,3000
20292,5,2,NA,NA
20292,6,2,NA,NA
20292,7,2,NA,NA
20292,8,2,NA,NA
20292,9,2,NA,NA
20293,1,2,NA,NA
20293,2,2,NA,NA
20293,3,2,NA,NA
20293,4,1,60,NSS
20293,5,1,80,NSS
20293,6,2,NA,NA
20293,7,2,NA,NA
20293,8,2,NA,NA
20293,9,2,NA,NA
20294,1,2,NA,NA
20294,2,2,NA,NA
20294,3,2,NA,NA
20294,4,1,3140,54750
20294,5,1,2341,54750
20294,6,2,NA,NA
20294,7,2,NA,NA
20294,8,2,NA,NA
20294,9,2,NA,NA
20295,1,1,1460,365
20295,2,2,NA,NA
20295,3,2,NA,NA
20295,4,1,2190,25550
20295,5,1,1460,10950
20295,6,2,NA,NA
20295,7,2,NA,NA
20295,8,2,NA,NA
20295,9,2,NA,NA
20296,1,1,24,72
20296,2,2,NA,NA
20296,3,2,NA,NA
20296,4,1,12,60
20296,5,2,NA,NA
20296,6,2,NA,NA
20296,7,2,NA,NA
20296,8,2,NA,NA
20296,9,2,NA,NA
20297,1,1,325,1950
20297,2,2,NA,NA
20297,3,2,NA,NA
20297,4,1,720,16060
20297,5,2,NA,NA
20297,6,2,NA,NA
20297,7,2,NA,NA
20297,8,2,NA,NA
20297,9,2,NA,NA
20298,1,1,365,730
20298,2,2,NA,NA
20298,3,2,NA,NA
20298,4,1,365,1095
20298,5,2,NA,NA
20298,6,2,NA,NA
20298,7,2,NA,NA
20298,8,2,NA,NA
20298,9,2,NA,NA
20299,1,1,365,NSS
20299,2,2,NA,NA
20299,3,2,NA,NA
20299,4,2,NA,NA
20299,5,2,NA,NA
20299,6,2,NA,NA
20299,7,2,NA,NA
20299,8,2,NA,NA
20299,9,2,NA,NA
20300,1,1,365,1095
20300,2,2,NA,NA
20300,3,2,NA,NA
20300,4,1,365,32850
20300,5,2,NA,NA
20300,6,2,NA,NA
20300,7,2,NA,NA
20300,8,2,NA,NA
20300,9,2,NA,NA
20301,1,2,NA,NA
20301,2,2,NA,NA
20301,3,2,NA,NA
20301,4,1,2190,43800
20301,5,1,1095,10950
20301,6,1,730,3650
20301,7,2,NA,NA
20301,8,2,NA,NA
20301,9,2,NA,NA
20302,1,1,160,200
20302,2,2,NA,NA
20302,3,1,700,6800
20302,4,2,NA,NA
20302,5,2,NA,NA
20302,6,2,NA,NA
20302,7,2,NA,NA
20302,8,2,NA,NA
20302,9,2,NA,NA
20303,1,1,365,NSS
20303,2,2,NA,NA
20303,3,2,NA,NA
20303,4,2,NA,NA
20303,5,2,NA,NA
20303,6,2,NA,NA
20303,7,2,NA,NA
20303,8,2,NA,NA
20303,9,2,NA,NA
20304,1,1,56,4813
20304,2,2,NA,NA
20304,3,2,NA,NA
20304,4,1,108,5201
20304,5,2,NA,NA
20304,6,2,NA,NA
20304,7,2,NA,NA
20304,8,2,NA,NA
20304,9,2,NA,NA
20305,1,1,365,1825
20305,2,2,NA,NA
20305,3,2,NA,NA
20305,4,1,730,4380
20305,5,1,730,1460
20305,6,2,NA,NA
20305,7,2,NA,NA
20305,8,2,NA,NA
20305,9,2,NA,NA
20306,1,1,200,400
20306,2,2,NA,NA
20306,3,2,NA,NA
20306,4,1,500,2000
20306,5,2,NA,NA
20306,6,2,NA,NA
20306,7,2,NA,NA
20306,8,2,NA,NA
20306,9,2,NA,NA
20307,1,2,NA,NA
20307,2,2,NA,NA
20307,3,2,NA,NA
20307,4,1,560,28000
20307,5,2,NA,NA
20307,6,2,NA,NA
20307,7,2,NA,NA
20307,8,2,NA,NA
20307,9,2,NA,NA
20308,1,2,NA,NA
20308,2,2,NA,NA
20308,3,2,NA,NA
20308,4,1,129600,450000
20308,5,2,NA,NA
20308,6,2,NA,NA
20308,7,2,NA,NA
20308,8,2,NA,NA
20308,9,2,NA,NA
20309,1,1,52,156
20309,2,2,NA,NA
20309,3,2,NA,NA
20309,4,1,365,2555
20309,5,2,NA,NA
20309,6,2,NA,NA
20309,7,2,NA,NA
20309,8,2,NA,NA
20309,9,1,52,156
20310,1,2,NA,NA
20310,2,2,NA,NA
20310,3,2,NA,NA
20310,4,1,2920,NSS
20310,5,1,1095,NSS
20310,6,2,NA,NA
20310,7,2,NA,NA
20310,8,2,NA,NA
20310,9,2,NA,NA
20311,1,1,12,24
20311,2,2,NA,NA
20311,3,2,NA,NA
20311,4,2,NA,NA
20311,5,2,NA,NA
20311,6,2,NA,NA
20311,7,2,NA,NA
20311,8,2,NA,NA
20311,9,2,NA,NA
20312,1,1,80,200
20312,2,2,NA,NA
20312,3,1,500,8000
20312,4,2,NA,NA
20312,5,1,700,12000
20312,6,2,NA,NA
20312,7,2,NA,NA
20312,8,2,NA,NA
20312,9,2,NA,NA
20313,1,1,80,160
20313,2,2,NA,NA
20313,3,2,NA,NA
20313,4,2,NA,NA
20313,5,2,NA,NA
20313,6,2,NA,NA
20313,7,2,NA,NA
20313,8,2,NA,NA
20313,9,2,NA,NA
20314,1,1,NSS,NSS
20314,2,2,NA,NA
20314,3,2,NA,NA
20314,4,1,NSS,NSS
20314,5,2,NA,NA
20314,6,2,NA,NA
20314,7,2,NA,NA
20314,8,2,NA,NA
20314,9,2,NA,NA
20315,1,2,NA,NA
20315,2,2,NA,NA
20315,3,2,NA,NA
20315,4,1,365,75000
20315,5,1,365,50000
20315,6,1,365,6000
20315,7,2,NA,NA
20315,8,2,NA,NA
20315,9,2,NA,NA
20316,1,2,NA,NA
20316,2,2,NA,NA
20316,3,2,NA,NA
20316,4,1,50,100
20316,5,2,NA,NA
20316,6,2,NA,NA
20316,7,2,NA,NA
20316,8,2,NA,NA
20316,9,2,NA,NA
20317,1,0,NA,NA
20317,2,0,NA,NA
20317,3,0,NA,NA
20317,4,0,NA,NA
20317,5,0,NA,NA
20317,6,0,NA,NA
20317,7,0,NA,NA
20317,8,0,NA,NA
20317,9,0,NA,NA
20318,1,1,365,NSS
20318,2,2,NA,NA
20318,3,1,365,NSS
20318,4,1,365,NSS
20318,5,1,365,NSS
20318,6,2,NA,NA
20318,7,2,NA,NA
20318,8,2,NA,NA
20318,9,2,NA,NA
20319,1,0,NA,NA
20319,2,0,NA,NA
20319,3,0,NA,NA
20319,4,0,NA,NA
20319,5,0,NA,NA
20319,6,0,NA,NA
20319,7,0,NA,NA
20319,8,0,NA,NA
20319,9,0,NA,NA
20320,1,1,128,640
20320,2,2,NA,NA
20320,3,2,NA,NA
20320,4,1,259,3108
20320,5,2,NA,NA
20320,6,2,NA,NA
20320,7,2,NA,NA
20320,8,2,NA,NA
20320,9,2,NA,NA
20321,1,2,NA,NA
20321,2,2,NA,NA
20321,3,2,NA,NA
20321,4,1,250,3525
20321,5,2,NA,NA
20321,6,2,NA,NA
20321,7,2,NA,NA
20321,8,2,NA,NA
20321,9,2,NA,NA
20322,1,0,NA,NA
20322,2,0,NA,NA
20322,3,0,NA,NA
20322,4,0,NA,NA
20322,5,0,NA,NA
20322,6,0,NA,NA
20322,7,0,NA,NA
20322,8,0,NA,NA
20322,9,0,NA,NA
20323,1,1,365,900
20323,2,2,NA,NA
20323,3,2,NA,NA
20323,4,2,NA,NA
20323,5,2,NA,NA
20323,6,2,NA,NA
20323,7,2,NA,NA
20323,8,2,NA,NA
20323,9,2,NA,NA
20324,1,1,365,2920
20324,2,2,NA,NA
20324,3,2,NA,NA
20324,4,1,365,182500
20324,5,2,NA,NA
20324,6,2,NA,NA
20324,7,2,NA,NA
20324,8,2,NA,NA
20324,9,2,NA,NA
20325,1,2,NA,NA
20325,2,2,NA,NA
20325,3,2,NA,NA
20325,4,1,365,7300
20325,5,1,365,7300
20325,6,2,NA,NA
20325,7,2,NA,NA
20325,8,2,NA,NA
20325,9,2,NA,NA
20326,1,1,300,300
20326,2,2,NA,NA
20326,3,2,NA,NA
20326,4,1,500,1000
20326,5,2,NA,NA
20326,6,2,NA,NA
20326,7,2,NA,NA
20326,8,2,NA,NA
20326,9,2,NA,NA
20327,1,2,NA,NA
20327,2,2,NA,NA
20327,3,2,NA,NA
20327,4,1,280,280
20327,5,2,NA,NA
20327,6,2,NA,NA
20327,7,2,NA,NA
20327,8,2,NA,NA
20327,9,2,NA,NA
20328,1,2,NA,NA
20328,2,2,NA,NA
20328,3,2,NA,NA
20328,4,1,156,390
20328,5,2,NA,NA
20328,6,2,NA,NA
20328,7,2,NA,NA
20328,8,2,NA,NA
20328,9,2,NA,NA
20329,1,2,NA,NA
20329,2,2,NA,NA
20329,3,2,NA,NA
20329,4,1,312,5824
20329,5,2,NA,NA
20329,6,2,NA,NA
20329,7,2,NA,NA
20329,8,2,NA,NA
20329,9,2,NA,NA
20330,1,1,365,1095
20330,2,2,NA,NA
20330,3,2,NA,NA
20330,4,1,144,864
20330,5,2,NA,NA
20330,6,2,NA,NA
20330,7,2,NA,NA
20330,8,2,NA,NA
20330,9,2,NA,NA
20331,1,1,365,10950
20331,2,2,NA,NA
20331,3,1,365,10950
20331,4,2,NA,NA
20331,5,2,NA,NA
20331,6,2,NA,NA
20331,7,2,NA,NA
20331,8,2,NA,NA
20331,9,2,NA,NA
20332,1,1,390,4800
20332,2,2,NA,NA
20332,3,2,NA,NA
20332,4,2,NA,NA
20332,5,2,NA,NA
20332,6,2,NA,NA
20332,7,2,NA,NA
20332,8,2,NA,NA
20332,9,2,NA,NA
20333,1,2,NA,NA
20333,2,2,NA,NA
20333,3,2,NA,NA
20333,4,1,220,864
20333,5,2,NA,NA
20333,6,2,NA,NA
20333,7,2,NA,NA
20333,8,2,NA,NA
20333,9,2,NA,NA
20334,1,2,NA,NA
20334,2,2,NA,NA
20334,3,2,NA,NA
20334,4,1,239,7435
20334,5,1,345,7680
20334,6,2,NA,NA
20334,7,2,NA,NA
20334,8,2,NA,NA
20334,9,2,NA,NA
20335,1,1,12,36
20335,2,2,NA,NA
20335,3,2,NA,NA
20335,4,1,6,30
20335,5,2,NA,NA
20335,6,2,NA,NA
20335,7,2,NA,NA
20335,8,2,NA,NA
20335,9,2,NA,NA
20336,1,1,6,12
20336,2,2,NA,NA
20336,3,2,NA,NA
20336,4,1,12,48
20336,5,2,NA,NA
20336,6,2,NA,NA
20336,7,2,NA,NA
20336,8,2,NA,NA
20336,9,2,NA,NA
20337,1,1,365,NSS
20337,2,2,NA,NA
20337,3,1,52,NSS
20337,4,2,NA,NA
20337,5,2,NA,NA
20337,6,2,NA,NA
20337,7,2,NA,NA
20337,8,2,NA,NA
20337,9,2,NA,NA
20338,1,2,NA,NA
20338,2,2,NA,NA
20338,3,2,NA,NA
20338,4,1,1500,7500
20338,5,1,700,3500
20338,6,2,NA,NA
20338,7,2,NA,NA
20338,8,2,NA,NA
20338,9,2,NA,NA
20339,1,1,1095,3285
20339,2,2,NA,NA
20339,3,2,NA,NA
20339,4,1,1825,18250
20339,5,1,1825,18250
20339,6,2,NA,NA
20339,7,2,NA,NA
20339,8,2,NA,NA
20339,9,2,NA,NA
20340,1,1,144,380
20340,2,2,NA,NA
20340,3,2,NA,NA
20340,4,1,240,1800
20340,5,1,320,900
20340,6,2,NA,NA
20340,7,2,NA,NA
20340,8,2,NA,NA
20340,9,2,NA,NA
20341,1,2,NA,NA
20341,2,2,NA,NA
20341,3,2,NA,NA
20341,4,1,1095,4380
20341,5,2,NA,NA
20341,6,2,NA,NA
20341,7,2,NA,NA
20341,8,2,NA,NA
20341,9,2,NA,NA
20342,1,0,NA,NA
20342,2,0,NA,NA
20342,3,0,NA,NA
20342,4,0,NA,NA
20342,5,0,NA,NA
20342,6,0,NA,NA
20342,7,0,NA,NA
20342,8,0,NA,NA
20342,9,0,NA,NA
20343,1,2,NA,NA
20343,2,2,NA,NA
20343,3,2,NA,NA
20343,4,1,730,2190
20343,5,2,NA,NA
20343,6,1,730,730
20343,7,2,NA,NA
20343,8,2,NA,NA
20343,9,2,NA,NA
20344,1,2,NA,NA
20344,2,2,NA,NA
20344,3,2,NA,NA
20344,4,1,300,4500
20344,5,2,NA,NA
20344,6,2,NA,NA
20344,7,2,NA,NA
20344,8,2,NA,NA
20344,9,2,NA,NA
20345,1,1,100,250
20345,2,2,NA,NA
20345,3,1,800,8500
20345,4,2,NA,NA
20345,5,2,NA,NA
20345,6,2,NA,NA
20345,7,2,NA,NA
20345,8,2,NA,NA
20345,9,2,NA,NA
20346,1,2,NA,NA
20346,2,2,NA,NA
20346,3,2,NA,NA
20346,4,1,1095,4380
20346,5,2,NA,NA
20346,6,2,NA,NA
20346,7,2,NA,NA
20346,8,2,NA,NA
20346,9,2,NA,NA
20347,1,2,NA,NA
20347,2,2,NA,NA
20347,3,2,NA,NA
20347,4,1,48,650
20347,5,2,NA,NA
20347,6,2,NA,NA
20347,7,2,NA,NA
20347,8,2,NA,NA
20347,9,2,NA,NA
20348,1,1,240,144
20348,2,2,NA,NA
20348,3,2,NA,NA
20348,4,1,1095,5745
20348,5,1,730,3650
20348,6,2,NA,NA
20348,7,2,NA,NA
20348,8,2,NA,NA
20348,9,2,NA,NA
20349,1,2,NA,NA
20349,2,2,NA,NA
20349,3,2,NA,NA
20349,4,1,1095,10950
20349,5,1,1095,12045
20349,6,2,NA,NA
20349,7,2,NA,NA
20349,8,2,NA,NA
20349,9,2,NA,NA
20350,1,2,NA,NA
20350,2,2,NA,NA
20350,3,2,NA,NA
20350,4,1,700,3500
20350,5,1,700,1400
20350,6,2,NA,NA
20350,7,2,NA,NA
20350,8,2,NA,NA
20350,9,2,NA,NA
20351,1,2,NA,NA
20351,2,2,NA,NA
20351,3,2,NA,NA
20351,4,1,730,1460
20351,5,2,NA,NA
20351,6,2,NA,NA
20351,7,2,NA,NA
20351,8,2,NA,NA
20351,9,2,NA,NA
20352,1,0,NA,NA
20352,2,0,NA,NA
20352,3,0,NA,NA
20352,4,0,NA,NA
20352,5,0,NA,NA
20352,6,0,NA,NA
20352,7,0,NA,NA
20352,8,0,NA,NA
20352,9,0,NA,NA
20353,1,2,NA,NA
20353,2,2,NA,NA
20353,3,2,NA,NA
20353,4,1,1095,3285
20353,5,2,NA,NA
20353,6,2,NA,NA
20353,7,2,NA,NA
20353,8,2,NA,NA
20353,9,2,NA,NA
20354,1,2,NA,NA
20354,2,2,NA,NA
20354,3,2,NA,NA
20354,4,2,NA,NA
20354,5,2,NA,NA
20354,6,2,NA,NA
20354,7,2,NA,NA
20354,8,2,NA,NA
20354,9,2,NA,NA
20355,1,2,NA,NA
20355,2,2,NA,NA
20355,3,2,NA,NA
20355,4,2,NA,NA
20355,5,2,NA,NA
20355,6,2,NA,NA
20355,7,2,NA,NA
20355,8,2,NA,NA
20355,9,2,NA,NA
20356,1,1,200,600
20356,2,2,NA,NA
20356,3,2,NA,NA
20356,4,1,3650,10950
20356,5,1,1825,5675
20356,6,1,1460,4380
20356,7,2,NA,NA
20356,8,2,NA,NA
20356,9,2,NA,NA
20357,1,2,NA,NA
20357,2,2,NA,NA
20357,3,2,NA,NA
20357,4,2,NA,NA
20357,5,1,730,36650
20357,6,2,NA,NA
20357,7,2,NA,NA
20357,8,2,NA,NA
20357,9,2,NA,NA
20358,1,2,NA,NA
20358,2,2,NA,NA
20358,3,2,NA,NA
20358,4,1,156,780
20358,5,2,NA,NA
20358,6,2,NA,NA
20358,7,2,NA,NA
20358,8,2,NA,NA
20358,9,2,NA,NA
20359,1,1,312,4056
20359,2,2,NA,NA
20359,3,2,NA,NA
20359,4,1,312,4056
20359,5,2,NA,NA
20359,6,2,NA,NA
20359,7,2,NA,NA
20359,8,2,NA,NA
20359,9,2,NA,NA
20360,1,2,NA,NA
20360,2,2,NA,NA
20360,3,2,NA,NA
20360,4,1,1095,10220
20360,5,2,NA,NA
20360,6,2,NA,NA
20360,7,2,NA,NA
20360,8,2,NA,NA
20360,9,2,NA,NA
20361,1,1,220,342
20361,2,2,NA,NA
20361,3,2,NA,NA
20361,4,2,NA,NA
20361,5,2,NA,NA
20361,6,2,NA,NA
20361,7,2,NA,NA
20361,8,2,NA,NA
20361,9,2,NA,NA
20362,1,2,NA,NA
20362,2,2,NA,NA
20362,3,2,NA,NA
20362,4,1,365,1460
20362,5,2,NA,NA
20362,6,2,NA,NA
20362,7,2,NA,NA
20362,8,2,NA,NA
20362,9,2,NA,NA
20363,1,1,104,416
20363,2,2,NA,NA
20363,3,2,NA,NA
20363,4,1,365,6205
20363,5,2,NA,NA
20363,6,2,NA,NA
20363,7,2,NA,NA
20363,8,2,NA,NA
