ubicageo_f,regiadmi_g,rnspni1,anios_a,periactu_b,siregadm_b,ticapa1,ticapa2,ticapa3,ticapa4,ticapa5,raauto1,raauto2,raauto3,raauto4,raauto5,raauto6,raauto7,raauto8,raauto9,raauto10,raauto11,raauto12,raauto13
21091,3,1,2022,12,3,,,,,1,,,,,,,,,,1,,,
21092,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21093,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21094,3,1,2021,3,1,1,1,1,1,,,,,,1,,1,1,,1,,,
21095,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21096,3,1,2021,10,1,1,1,1,,,,,,,1,,,,,,,,
21097,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21098,3,1,2021,11,1,1,1,1,,,,,,,1,,,,,,,,
21099,3,1,2021,1,2,,,1,,,,,,,,,,,,,,1,
21100,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21101,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21102,3,1,2021,99,1,1,1,1,,,1,,,,1,,,,,,,,
21103,3,1,2021,11,1,1,,,,,,,,,,,,,,,1,,
21104,3,1,2022,2,1,,,1,,,,,,,1,,,,,,,,
21105,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21106,3,1,2021,7,3,,,1,,,,,,,,,,,,,,,1
21107,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21108,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21109,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21110,3,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21111,3,1,2021,10,2,,,,1,,,,,,,,,,,,1,,
21112,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21113,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21114,3,1,2022,2,1,1,1,,,,,,,,,,,,,,,1,
21115,3,1,2022,9,1,1,1,1,,,,,1,,,,,,,,,,
21116,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21117,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21118,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21119,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21120,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21121,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21122,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21123,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21124,3,1,2021,1,3,1,1,1,1,,,,,,1,,,,,,,,
21125,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21126,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21127,3,1,2021,5,3,1,1,1,,,1,,1,,1,,,,,,,,
21128,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21129,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21130,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21131,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21132,3,1,2021,5,2,1,1,1,,,,,,,1,,,,,,,,
21133,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21134,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21135,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21136,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21137,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21138,3,1,2022,9,2,1,,,,,1,,,,,,,,,,,,
21139,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21140,3,1,2021,5,3,1,1,,,,,,,,,,,,,,,1,
21141,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21142,3,1,2021,2,4,1,1,1,,,1,,,,,,,,,,1,,
21143,3,1,2022,5,3,1,1,1,1,,,,,,,,,,,,,1,
21144,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21145,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21146,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21147,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21148,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21149,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21150,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21151,3,1,2020,1,1,,,1,,,,,,,,,,,,,,1,
21152,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21153,3,1,2021,9,3,1,1,1,1,,,,,,,,,,,,,1,
21154,3,1,2022,9,1,1,1,1,,,,,,,,,,,,,,1,
21155,3,1,2019,10,1,1,1,1,,,,,,,,,,,,,,1,
21156,3,1,2021,1,4,1,1,1,,,,,1,,,,,,,,,,
21157,3,1,2022,1,1,1,,,,,1,,,,1,,,,,,,,
21158,3,1,2022,7,1,,,,1,,,,,,,,,,,,1,,
21159,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21160,3,1,2022,11,1,,,1,,,,,,,1,,,,,,,,
21161,3,1,2021,6,1,,,1,,,,,,,1,,,,,,,,
21162,3,1,2021,1,9,1,1,1,,,,,,,,,,,,,,1,
21163,3,1,2021,5,5,1,1,1,1,,,,,,1,,,,,,,,
21164,3,1,2022,2,4,,,,1,,,,,,,,,,,,,1,
21165,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21166,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21167,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21168,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21169,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21170,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21171,3,1,2021,1,1,1,1,1,1,,,,,,1,,,,,,,,
21172,3,1,2021,1,4,,,,,1,,,,,,,,,,,,1,
21173,3,1,2022,3,5,1,1,1,1,,,,,,1,,,,,,,,
21174,3,1,2018,5,3,1,,,,,,,,,1,,,,,,,,
21175,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21176,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21177,3,1,2021,2,4,1,1,1,,,,,,,1,,,,,,,,
21178,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21179,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21180,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21181,3,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
21182,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21183,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21184,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21185,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21186,3,1,2021,1,4,1,1,1,1,,,,,,1,,,,,,,,
21187,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21188,3,1,2018,1,5,1,1,1,,,,,,,,,,,,,,1,
21189,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21190,3,1,2022,5,4,1,1,1,,,,,,,1,,,,,,,,
21191,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21192,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21193,3,1,2021,1,5,,1,,,,,,,,,,,,,,1,,
21194,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21195,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21196,3,1,2021,6,2,1,,,,,,,1,,,,,,,,,,
21197,3,1,2019,6,5,1,1,1,,,,,,,1,,,,,,,,
21198,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21199,3,1,2021,2,1,,,,1,,,,,,,,,,,,1,,
21200,3,1,2021,1,5,1,1,1,1,,1,,,,,,,,,,,,
21201,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21202,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21203,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21204,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21205,3,1,2021,5,4,1,1,1,,,,,,,1,,,,,,,,
21206,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21207,3,1,2022,10,5,1,,1,,,,,,,,,,,,,,1,
21208,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21209,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21210,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21211,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21212,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21213,3,1,2021,1,1,1,1,1,,,,,,,,,,1,,,,,
21214,3,1,2021,5,4,1,1,1,,,,,,,1,,,,,,,,
21215,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21216,3,1,2020,7,1,1,1,1,1,,1,,,,,,,,,,,,
21217,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22001,3,1,2021,11,1,,,,,1,,,1,,,,,,,,,,
22002,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22003,3,1,2018,9,3,,,,,1,,,,,,,,,,,1,,
22004,3,1,2010,5,4,1,1,1,,,,,1,,,,,,,,,,
22005,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22006,3,1,2020,5,5,1,1,1,,,,,,,,,,,,,,1,
22007,3,1,2015,12,3,1,1,1,1,,,,,,1,,,,,,,,
22008,3,1,2018,1,5,1,,,,,,,,,1,,,,,,,,
22009,3,1,2013,10,5,,,,1,,,,,,,,1,,,,,,
22010,3,1,2019,5,3,1,1,,,,,,,,,,1,,,,,,
22011,3,1,2021,1,4,1,1,1,,,,,,,1,,,1,,,,,
22012,3,1,2017,1,2,,1,,,,,,,,,,,,,,,1,
22013,3,1,2015,1,4,1,1,1,1,,,,,,,,1,,,,,,
22014,3,1,2017,5,5,1,1,1,1,,,,,,,,,,,,,1,
22015,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22016,3,1,2015,1,4,1,1,1,,,,,,,1,,,,,,,,
22017,3,1,2019,5,3,1,1,1,1,,,,,,,,,,,,,1,
22018,3,1,2020,10,4,,,,,1,1,1,1,,,,,,,,,,
23001,3,1,2022,10,4,1,1,1,1,,,,,,,,,1,,,,,
23002,3,1,2016,2,2,1,1,1,,,,,,,1,,,,,,,,
23003,3,1,2018,11,3,1,1,1,1,,,,,,1,,,,,,,,
23004,3,1,2018,4,4,,,,1,,,,,,1,,,,,,,,
23005,3,1,2015,4,3,1,1,1,,,,,,,,,,,1,,,,
23006,3,1,2022,1,5,1,1,1,,,,,,,1,,,,,,,,
23007,3,1,2018,1,3,1,1,1,1,,,,,,1,,1,,,,,,
23008,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23009,3,1,2008,12,3,1,1,1,1,,,,,,,,,,,,1,,
23010,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23011,3,1,2021,5,4,1,1,1,,,,,,,1,,,,,,,,
24001,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24002,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24003,3,1,2021,5,4,1,1,1,,,,,,,,,,,,,,1,
24004,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24005,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24006,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24007,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24008,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24009,3,1,2018,1,1,1,,,,,,,,,,,,,,,,1,
24010,3,1,2018,11,1,,1,,,,,,,,,,,,,,1,,
24011,3,1,2021,2,3,1,1,1,1,,,,,,,,,,,,,1,
24012,3,1,2022,5,4,1,1,1,,,,,,,,,,,,,,1,
24013,3,1,2021,5,1,1,,,,,,,,1,,,,,,,,,
24014,3,1,2021,1,1,1,1,1,1,,,,,,,,,,,,,1,
24015,3,1,2007,10,4,1,,,,,,,,,,,,,,,,1,
24016,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24017,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24018,3,1,2021,10,1,1,1,1,1,,1,,,,,,1,1,,,,,
24019,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24020,3,1,2016,10,3,1,1,1,,,,,,,,,,,,,,,1
24021,3,1,2021,10,4,1,1,1,,,,,,,1,,,,,,,,
24022,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24023,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24024,3,1,2010,12,2,1,1,,,,,,,,,,,,,,,1,
24025,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24026,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24027,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24028,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24029,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24030,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24031,3,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
24032,3,1,2016,10,1,1,1,1,1,,,,,,,,,,,,,1,
24033,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24034,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24035,3,1,2021,1,1,1,1,1,1,,,,,,,,,,,,,1,
24036,3,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
24037,3,1,2011,9,3,1,1,1,,,,,,,,,,,,,,1,
24038,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24039,3,1,2022,10,3,1,1,1,1,,,,,,,,,,,,,1,
24040,3,1,2021,2,4,1,1,1,1,,,,,,,,1,,,,,,
24041,3,1,2018,5,1,1,1,1,,,,,,,,,,,,,,1,
24042,3,1,2020,1,1,1,1,,,,,,,,,,,,,,,1,
24043,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24044,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24045,3,1,1995,10,1,1,1,1,1,,1,,,,,,,,,,,,
24046,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24047,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24048,3,1,2018,12,3,1,1,1,1,,1,,,,1,,,,,,,,
24049,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24050,3,1,2022,5,3,1,1,1,,,,,,,1,,,,,,,,
24051,3,1,2022,99,4,1,1,1,1,,,,,,,,,,,,,1,
24052,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24053,3,1,2010,11,1,1,1,1,,,,,,,,,,,,,,1,
24054,3,1,2015,5,3,1,1,,,,,,,,,1,,,,,,,
24055,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24056,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24057,3,1,2010,5,3,1,1,,,,,,,,1,,,,,,,,
24058,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25001,3,1,1997,1,5,1,1,1,,,1,,,,1,,1,1,1,1,,,
25002,3,1,2015,2,1,1,1,1,1,,,,,,,,,,,,,1,
25003,3,1,2017,1,4,1,1,1,1,,,,,,,,,,,,,1,
25004,3,1,2021,4,3,1,,,,,,,1,,,,,,,,,,
25005,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25006,3,1,2006,1,5,1,1,1,1,,,,,,1,,,,,,,,
25007,3,1,2013,2,1,1,1,1,1,,,,,,,,,,,,,1,
25008,3,1,2005,1,1,1,1,1,1,,,,,,,,,,,,,1,
25009,3,1,1995,1,1,1,1,1,,,,,,,,,,,,,,1,
25010,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25011,3,1,2018,5,3,1,1,1,,,,,,,,,,,,,1,,
25012,3,1,1995,2,1,1,1,1,1,,,,,,,,,,,,,1,
25013,3,1,2017,5,4,1,1,1,,,,,,,1,,,,,,,,
25014,3,1,2022,10,3,1,1,1,1,,,,,,,,,,,,,1,
25015,3,9,NSS,997,97,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS
25016,3,1,2000,2,1,1,1,1,1,,,,,,,,,,,,,1,
25017,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25018,3,1,2010,9,9,,,1,,,,,,,1,,,,,,,,
26001,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26002,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26003,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26004,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26005,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26006,3,1,2022,1,5,,,1,,,,,,,1,,,,,,,,
26007,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26008,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26009,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26010,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26011,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26012,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26013,3,1,NSS,5,3,1,1,,,,,,,,1,,,,,,,,
26014,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26015,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26016,3,1,2021,5,1,1,1,1,,,,,,,,,,,,,,1,
26017,3,1,2014,4,4,,,,1,,,,,,,,,,,,1,,
26018,3,1,2012,12,2,1,1,1,1,,,,,,,,,,,,1,,
26019,3,1,2015,2,5,1,1,1,1,,,,,,,,,1,,,,,
26020,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26021,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26022,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26023,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26024,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26025,3,1,2019,2,3,1,1,1,1,,,,1,,,,,,,,,,
26026,3,1,2006,6,4,1,1,1,,,,,,,1,,,,,,,,
26027,3,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
